Sentence	Label	Comparative	Comment
It's not OBJECT_A or OBJECT_B.	NO_COMP	False	
He played OBJECT_A and OBJECT_B, at least.	NO_COMP	False	
They could talk OBJECT_A and OBJECT_B.	NO_COMP	False	
We used OBJECT_A, basketball, OBJECT_B cards.	NO_COMP	False	
And occasionally OBJECT_A or American OBJECT_B.	NO_COMP	False	
He was into OBJECT_A, basketball and OBJECT_B.	NO_COMP	False	
Doesn't compare to OBJECT_A and even OBJECT_B.	NO_COMP	False	
Joe loved OBJECT_A; Jason loved OBJECT_B.	NO_COMP	False	
night OBJECT_A B/C of freakin' OBJECT_B.	NO_COMP	False	
One OBJECT_A, one OBJECT_B.	NO_COMP	False	
Nathan enjoys & participates in OBJECT_A & OBJECT_B.	NO_COMP	False	
I love OBJECT_A and college OBJECT_B.	NO_COMP	False	
OBJECT_A/basketball/OBJECT_B (U-M 1924-28)	NO_COMP	False	
I went up there because of the condition of the OBJECT_A program and that they had a good OBJECT_B program as well.	NO_COMP	False	
And -- that's why it doesn't matter to sports fans as much based -- OBJECT_A fans as much as it does the OBJECT_B fans because.	NO_COMP	False	
We've been blessed because we have a new OBJECT_A park (Coors Field) and OBJECT_B stadium (Invesco Field).	NO_COMP	False	
The OBJECT_A facilities on campus are a lot better than they used to be and the OBJECT_B team is moving in the right direction.	NO_COMP	False	
So, for the record, here are ten reasons why OBJECT_A is better than OBJECT_B.	BETTER	True	
I felt I had a better chance to be a OBJECT_A player than a OBJECT_B player, said Coughlin.	BETTER	True	
Using your logic, you hate OBJECT_A because you defend OBJECT_B.	NO_COMP	False	
In college, Lou Gehrig couldn't play OBJECT_A at first because he had already played professionally so he joined the OBJECT_B team instead.	NO_COMP	False	
Part of the field condition problem is because of the OBJECT_A practice field being smaller after the reconstruction of the OBJECT_B and softball fields.	NO_COMP	False	
In OBJECT_A or OBJECT_B or hockey there are many more players involved, which allows the oppposing team to nuetralize the great players better.	NO_COMP	False	
Jackson never reached the Hall of Fame in either OBJECT_A or OBJECT_B, because injuries zapped away his longevity in both sports.	NO_COMP	False	
JFB, the reason why many high school basketball players, OBJECT_A players, etc. opt not to play OBJECT_B is because it's too dangerous.	NO_COMP	False	
Top 10 Reasons \OBJECT_A is Better Than OBJECT_B	BETTER	True	
I feel that OBJECT_A is much better live than on TV, in stark contrast to some other sports (such as American OBJECT_B, for example)	BETTER	True	
This kid had tremendous potential, and he hadn't even scratched the surface because he only played OBJECT_A when he wasn't on the OBJECT_B field."	NO_COMP	False	
This is why the better team wins any given basketball game with far greater frequency than it does in OBJECT_A, OBJECT_B or hockey.	NO_COMP	False	
The rules in OBJECT_A are a little different so them operating in a blindly optimistic fashion made it worse than it would have in OBJECT_B.	NO_COMP	False	
Don't get too distracted with fantasy OBJECT_A that you let your fellow fantasy OBJECT_B owners out-manage you down the stretch, costing you playoff seeding, or even worse, a playoff spot.	NO_COMP	False	
(This does not exclude touch or flag OBJECT_A, which are not intrinsically violent, though still aesthetically and intellectually inferior to OBJECT_B.)	WORSE	True	
Why is golf better than OBJECT_A or OBJECT_B?	BETTER	True	
OBJECT_A, OBJECT_B, hockey or soccer, never let anyone tell you that you can't do something because ...	NO_COMP	False	
It's such a personal thing for me and my family - especially because my son plays OBJECT_A and OBJECT_B - to be here tonight, Trevino said.	NO_COMP	False	
I did not pay much attention as I would argue with him that OBJECT_A was better than OBJECT_B.	BETTER	True	
Why I think it is dying is because there is no real market for the game/sport like OBJECT_A or OBJECT_B golf etc.	NO_COMP	False	
The only FWB you better be talking about is your favorite sports: OBJECT_A, Wrestling, Basketball/OBJECT_B .	NO_COMP	False	
As a sports fan, I pretty much define best by how high the competitiveness level is, the higher the better, at least in OBJECT_A, OBJECT_B, and tennis.	NO_COMP	False	
There is no real OBJECT_A equivalent to the OBJECT_B tailgate because there never needed to be one.	NO_COMP	False	
The design may be suitable for team sports such as OBJECT_A, OBJECT_B, and basketball, because the squads compete weekly and therefore have more data for analysis.	NO_COMP	False	
Touting "Hydrating Gel Reservoir," the new ads used OBJECT_A and OBJECT_B themes to say men prefer the Schick Hydro 5 over Gillette Fusion ProGlide at a better price.	NO_COMP	False	
I love OBJECT_A because it's a different way to compete other than physically like in OBJECT_B or basketball.	UNCLEAR	True	
Sometimes I feel like I would be a better American if I could just give two hoots about OBJECT_A and OBJECT_B.	NO_COMP	False	
Is like putting OBJECT_A players on a OBJECT_B field to play a game they cannot because the playing feild is not set up for it.	NO_COMP	False	
Making OBJECT_A have an 18 game season makes better sense than OBJECT_B anyway.	BETTER	True	
He decided to play OBJECT_A when he could have made a lot more money at OBJECT_B because he loved the game.	UNCLEAR	True	
I actually like OBJECT_A better than OBJECT_B, which believe it or not is my least favorite sport to watch.	BETTER	True	
What OBJECT_A and OBJECT_B do have is a long tradition of popularity, that however, does not mean they are better.	NO_COMP	False	
The Cyclones are basically Missouri with worse OBJECT_A and no OBJECT_B, and that overall strength gets ISU the #10 spot.	NO_COMP	False	
Folks in TX like high school & college OBJECT_A better than OBJECT_B.	BETTER	True	
What I tell all of them is, you'd better understand that OBJECT_A is just as important to him as OBJECT_B.	NO_COMP	False	
Im pretty certain that OBJECT_A and OBJECT_B are more accepted because they are more appealing to a much larger percentage of the population.	NO_COMP	False	
I also think the mainstream coverage of OBJECT_A is better than OBJECT_B, in terms of actually talking about every team.	BETTER	True	
Unlike soccer, OBJECT_A and OBJECT_B, basketball uniforms are limited, from a fashion perspective, because they are sleeveless.	NO_COMP	False	
Though the beautiful game may not interest us as much as OBJECT_A or OBJECT_B, there's no shame in loving it because it belongs to our country.	NO_COMP	False	
San Antonio is a possibility because they are dangling money for new stadiums in hope of getting a OBJECT_A and or OBJECT_B team.	NO_COMP	False	
Perhaps OBJECT_A really does have a better claim to be a "pastime" in the sense of a pleasant leisure hobby or pursuit, OBJECT_B is something more.	BETTER	True	
Why OBJECT_A is better than OBJECT_B	BETTER	True	
There is a reason why college OBJECT_A is inferior to its OBJECT_B and basketball counterparts and this is it.	WORSE	True	
Now, just because I'm getting excited for OBJECT_A doesn't mean I'm giving up on OBJECT_B for the year.	NO_COMP	False	
Imagine your children relentlessly bullied at school, at church, at soccer/OBJECT_A/OBJECT_B because they're yours.	NO_COMP	False	
He plays OBJECT_A, basketball, OBJECT_B, and will definitely be in track because, as he says it himself, he's fast.	NO_COMP	False	
The only reason I love Fantasy OBJECT_A or OBJECT_B is because it means D.W. comes into town and I get to see these guys.	NO_COMP	False	
I personally quit watching OBJECT_A and OBJECT_B, my favorite, 20 years ago because of the cheating and records broken by deceitful players using steroids.	NO_COMP	False	
Hampton revealed that he decided to play OBJECT_A instead of OBJECT_B because he was "Craig Biggio sized."	NO_COMP	False	
I think OBJECT_A and OBJECT_B work better on television than opera because they use technology.	UNCLEAR	True	
I'm not sure if it's better now, but I use ESPN for basketball and OBJECT_A updates so it seems like they should have a good OBJECT_B update.	NO_COMP	False	
A lot of these athletes in American professional sports have kinda let us down in a lot of the institutions, for better or for worse, be it OBJECT_A, OBJECT_B, or basketball," he explains.	NO_COMP	False	
The stands that move for OBJECT_A could be made permanent and angled better for OBJECT_B sightlines.	NO_COMP	False	
I reckon Golf is probably a better reference point as it is a TV based individual sport without the big weekly stadium crowds of OBJECT_A or OBJECT_B etc..	NO_COMP	False	
The home field advantage was very evident because unlike OBJECT_A or basketball players, OBJECT_B players are not use to playing in this environment," he said.	NO_COMP	False	
Sanders was the flashy one who was better at OBJECT_A than OBJECT_B.	BETTER	True	
not worried if you OBJECT_A game early in the year because you know there's going to be a 100 more to watch but OBJECT_B every game count's	NO_COMP	False	
OBJECT_A: This sport is interesting, because on its face, it's a game that values a players' overall strength and athletic ability much more than OBJECT_B.	BETTER	True	
Um,yeah,and I will also give up basketball and OBJECT_A and OBJECT_B because I criticize losers.	NO_COMP	False	
RACING Because OBJECT_A, OBJECT_B, bowling and golf only require ONE BALL	NO_COMP	False	
OBJECT_A and OBJECT_B camps at the YMCA were canceled this summer because of a lack of interest.	NO_COMP	False	
I'll be happy to go to a game or two when he's not there because its OBJECT_A not OBJECT_B or basketball.	NO_COMP	False	
Think that would be a little worse than a OBJECT_A or OBJECT_B strike?	NO_COMP	False	
If you have OBJECT_A, hockey and OBJECT_B players, you will need spacious athletic lockers because their equipment can get quite bulky.	NO_COMP	False	
Just as batting average is better known but overrated in OBJECT_A, so too is completion percentage in OBJECT_B.	NO_COMP	False	
He said even though he loved playing the hot corner, this would be his last year to play OBJECT_A because he really wanted to concentrate on OBJECT_B.	NO_COMP	False	
Using steroids is cheating in OBJECT_A and OBJECT_B because drugs and other substances are banned.	NO_COMP	False	
There's no doubt that OBJECT_A is better than OBJECT_B.	BETTER	True	
Mostly the dearth of female athletic heroes is because our nationally televised sports are all male dominated: basketball, OBJECT_A, OBJECT_B.	NO_COMP	False	
I think that OBJECT_A has done a better job of tackling the issue from a PR perspective than OBJECT_B.	BETTER	True	
In the 1980s Vans took a turn for the worse, when the known skate company started to produce OBJECT_A and OBJECT_B sneakers.	NO_COMP	False	
Selecting OBJECT_A, OBJECT_B or pork?	NO_COMP	False	
With OBJECT_A, Pork Or OBJECT_B.	NO_COMP	False	
More General Tso's OBJECT_A and orange OBJECT_B.	NO_COMP	False	
5 cups OBJECT_A or OBJECT_B broth	NO_COMP	False	
Grilled OBJECT_A Or OBJECT_B Enchiladas	NO_COMP	False	
excellent OBJECT_A, OBJECT_B, cheese, vacio, picania, lamb.	NO_COMP	False	
They have OBJECT_A, OBJECT_B, cheese, and corn.	NO_COMP	False	
I use their OBJECT_A and OBJECT_B base.	NO_COMP	False	
Lemon Grass OBJECT_A Or OBJECT_B	NO_COMP	False	
One OBJECT_A and one OBJECT_B.	NO_COMP	False	
Great on Pork, Seafood, OBJECT_A or OBJECT_B	NO_COMP	False	
Lean meats (OBJECT_A, pork, OBJECT_B, and turkey)	NO_COMP	False	
It also processes OBJECT_A and OBJECT_B.	NO_COMP	False	
7.99 OBJECT_A fajita 8.99 OBJECT_B fajita 10.99	NO_COMP	False	
OBJECT_A, OBJECT_B, or fish?	NO_COMP	False	
Hamburgers made with OBJECT_A, OBJECT_B or turkey	NO_COMP	False	
Animal Proteins - OBJECT_A, OBJECT_B,Egg, Lamb, Pork.	NO_COMP	False	
Some ground OBJECT_A or OBJECT_B.	NO_COMP	False	
...SHRED OBJECT_A, PORK, OBJECT_B WITH EASE!	NO_COMP	False	
Perfect  for OBJECT_A, OBJECT_B, or seafood kabobs.	NO_COMP	False	
8.95 OBJECT_A, OBJECT_B, Pork.	NO_COMP	False	
meat (OBJECT_A, OBJECT_B, pork, turkey)	NO_COMP	False	
OBJECT_A or Shredded OBJECT_B	NO_COMP	False	
Philly OBJECT_A -or- OBJECT_B	NO_COMP	False	
OBJECT_A stock or OBJECT_B stock would work.	NO_COMP	False	
GIVE IT A REST: OBJECT_A, steak, OBJECT_B -- almost anything you grill-will taste better if you let it stand on the cutting board for a few minutes before serving.	NO_COMP	False	
That is because it takes close to 15 pounds of grain to make 1 pound of OBJECT_A meat and about 5 pounds of grain to create 1 pound of OBJECT_B.	NO_COMP	False	
We did notice that switching to no wheat, OBJECT_A or OBJECT_B protein she did a LOT better.	NO_COMP	False	
We definitely are able to move more lamb because we have OBJECT_A and OBJECT_B, said Stone.	NO_COMP	False	
Vitamin B12 from foods appear to have different absorption rates with better absorption from OBJECT_A and OBJECT_B as compared to eggs.	UNCLEAR	True	
But this issue was right up my alley: pan-seared OBJECT_A breasts, everyday OBJECT_B stroganoff, better stir-fried broccoli.	NO_COMP	False	
Today I'm addressing protein - OBJECT_A, pork, OBJECT_B, fish - because protein is often the most expensive component of a meal.	NO_COMP	False	
For example, he likes to use local OBJECT_A or OBJECT_B fat in place of olive oil because it is less expensive and can be produced at home, he said.	NO_COMP	False	
It's not that I like pork better than say OBJECT_A or OBJECT_B, but as far as industrial/conventional meat goes, it's probably the worst of the three.	NO_COMP	False	
The son I raised would never have asked to have OBJECT_A instead of taco meat, because that son would have been considerate of the fact that his mother slaved over that ground OBJECT_B.	NO_COMP	False	
When I made that my husband thought it was the weirdest thing to do, because it was OBJECT_A flavor with ground OBJECT_B.	NO_COMP	False	
I had recently enjoyed a maple and mustard glazed OBJECT_A and I was thinking that the corned OBJECT_B would be even better with a sweet and tangy honey mustard glaze.	WORSE	True	
I like it more than Baja Fresh because in addition to steak and OBJECT_A, they have ground OBJECT_B.	NO_COMP	False	
DH and I might like to try OBJECT_A or OBJECT_B broth for our sauce next time, however, because it might make it a little thicker and give it that meatier flavor we carnivores were looking for.	NO_COMP	False	
If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B.	NO_COMP	False	
The OBJECT_A in the hamburger was hideous, but I ate it anyway because I was so hungry, and I knew I had the delicious taste of old deep-fried OBJECT_B to chase it down.	WORSE	True	
We order this because the OBJECT_A and OBJECT_B are very tender and we love the peanut sauce they serve with the barbecued meat.	NO_COMP	False	
Not the most nutritious of foods; in retrospect, I'd probably would have been no worse off if I'd stuck with water and homemade OBJECT_A and OBJECT_B broths, especially since I'd been told to avoid dairy.	NO_COMP	False	
I'll have to try your OBJECT_A version, it sounds even better than with OBJECT_B.	BETTER	True	
I added bell pepper and used ground OBJECT_A in place of OBJECT_B, just because that's what I had.	NO_COMP	False	
Rosemary is a favorite herb of many cooks because it enhances the flavor of OBJECT_A, OBJECT_B, fish and vegetable dishes.	NO_COMP	False	
A new study runs the numbers on the environmental impact of mealworm farming, and no surprise, the numbers are much better than those for OBJECT_A, OBJECT_B or pork farming.	UNCLEAR	True	
I made them with OBJECT_A meat, because now days many people are not eating OBJECT_B.	NO_COMP	False	
This year I'm going to make them with half ground pork and half ground OBJECT_A because I have a hard time digesting OBJECT_B and therefore almost never eat it.	BETTER	True	
No way in hell can I (currently) afford the OBJECT_A and OBJECT_B that is better for me.	NO_COMP	False	
I made stuffed pepper soup out of OBJECT_A stock, tomato sauce, ground OBJECT_B and chopped peppers (sometimes rice, sometimes not, liked it better without).	NO_COMP	False	
Of course it would be better if you added some meat like OBJECT_A or pork or OBJECT_B and some vegetables like onions, carrots and potatoes.	NO_COMP	False	
It was amazing and better than OBJECT_A or OBJECT_B!	NO_COMP	False	
I give this one 7.5/10 , the half-point deduction due to the OBJECT_A being better than the OBJECT_B.	BETTER	True	
Pedro Alvarez, a Cuban trade official, acknowledged a shortage of OBJECT_A but said there is no hunger in Cuba because citizens receive government-subsidized food, including bread, rice and OBJECT_B.	NO_COMP	False	
Pho 24 also has a vegetarian option for pho, replacing OBJECT_A and OBJECT_B with a variety of mushrooms.Pho is different kind of segment with Kebab because Pho is a noodle.	NO_COMP	False	
And remember that we have all different types of meat shakes: ham shakes, turkey shakes, OBJECT_A shakes, meatball shakes, OBJECT_B shakes, and we even have fish shakes because of popular demand.	NO_COMP	False	what
The modern American diet is not so rich in PUFA because everyone is eating too much OBJECT_A and not enough OBJECT_B.	NO_COMP	False	
Plus, on average, the OBJECT_A entrees microwave better than OBJECT_B .	BETTER	True	
Nutritionally and environmentally superior to most plants, its seed is made of 35 percent protein - more than the protein content of both OBJECT_A and OBJECT_B.	NO_COMP	False	
Reading the labels of soups and sauces is also important, according to Paulson, because the ingredients may include OBJECT_A or OBJECT_B broth.	NO_COMP	False	
I no longer eat pork, I rarely eat OBJECT_A, and I don't like OBJECT_B now because my mother keeps four hens as pets.	NO_COMP	False	
Plus, one day they had a fight because he brought home OBJECT_A hot dogs when Leah wanted pork and OBJECT_B.	NO_COMP	False	
But second best option is Better Than Bouillon - a jar of concentrated bouillon paste to which you add boiling water to make OBJECT_A, OBJECT_B, or vegetable broth.	NO_COMP	False	
They are famous because of their succulent OBJECT_A, mutton and OBJECT_B satay with their secret marinate and their homemade peanut sauce compliments the satay so well.	NO_COMP	False	
The second is because the OBJECT_A and OBJECT_B are both feedlot-raised, whereas the pork is pastured when weather allows or raised in large barns with lots of space for foraging when the weather is bad.	NO_COMP	False	
The Maharaja Mac, sold in India, is not included in the Big Mac Index because it has a OBJECT_A patty instead of OBJECT_B.	NO_COMP	False	
Hope you feel better soon Heather! ps- best sources of iron per serving are 1.OBJECT_A liver 2.OBJECT_B 3.clams 4.dark meat turkey.	NO_COMP	False	
We eat a lot of ground OBJECT_A and OBJECT_B, because it's cheaper than most meats.	UNCLEAR	True	
I'd love to try the OBJECT_A curry or OBJECT_B dish, but I'm not eating the meat because of the fear of contamination with doping controls .	NO_COMP	False	
I am a single mom and really strapped for cash so a lot of times I am stuck buying a lot of ground OBJECT_A or OBJECT_B because they are the cheapest for meals.	NO_COMP	False	
The pork tenderloin is great in a stir-fry type dish because it's so moist and tender - and it tastes somehow "fancier" than the usual OBJECT_A or OBJECT_B.	UNCLEAR	True	
Having tried it for the first time last week I have to say that it is much better suited to OBJECT_A than pork or OBJECT_B for me.	NO_COMP	False	
I should have known better after watching the commercial for Boston Market where they tout eating OBJECT_A instead of OBJECT_B.	NO_COMP	False	
Your noodle comes with choice of protein; the OBJECT_A was a bit tough, but seafood, and OBJECT_B, were more tender and better to my taste.	WORSE	True	
The only reason I ever cook OBJECT_A or OBJECT_B is because I cave to my wife and son's demands.	NO_COMP	False	
kidneys, because we like them, and used double OBJECT_A boullion since we were out of OBJECT_B.	NO_COMP	False	
Ideal for a large turkey, roast OBJECT_A or OBJECT_B, the durable hard anodized aluminum features a superior nonstick for super easy cleaning.	NO_COMP	False	
So as a surprise I was making Steak Scampi for dinner for my carnivorous better half, (I don't eat OBJECT_A, so I had a OBJECT_B burger), this was why I bought the crab meat.	NO_COMP	False	
Of course, the hormones and antibiotics injected into OBJECT_A and OBJECT_B do not promote better consumer health, to say the least.	NO_COMP	False	
It would be better if water wasnot the first ingredient, & the meat was a named meat, such as OBJECT_A, OBJECT_B, or fish.	NO_COMP	False	
Many folks came because of the Cowboy Poetry and of course the barbecued roast OBJECT_A and OBJECT_B dinner.	NO_COMP	False	
Print a coupon for a free Taco Bell Fresco Taco ($1.89 value) in your choice of OBJECT_A, steak, or OBJECT_B because these coupons have been reset!	NO_COMP	False	
Sawyer definitely does better on a OBJECT_A/rabbit rotation, but boy howdy does he love his OBJECT_B and turkey!	BETTER	True	
While this may better mimic the eating habits of a dog's ancestral wolves, the cost to make dog food using fresh OBJECT_A and OBJECT_B more than doubles that of the competition.	NO_COMP	False	
How OBJECT_A, OBJECT_B and swine slaughter houses run is much worse than what anyone can say about this show.	NO_COMP	False	
I like these tablets because they're not flavored with OBJECT_A, OBJECT_B, or pork or contain additives and fillers.	NO_COMP	False	
Right now we are seeing consumers who might reach for the ground OBJECT_A chose the OBJECT_B instead, because it's a cheaper protein relatively speaking, Smith said.	NO_COMP	False	
I believe OBJECT_A tastes better than OBJECT_B liver.	BETTER	True	
OBJECT_A volumes were down about 2% from last year, pork was down 17%, and OBJECT_B was down 3%, but pricing was significantly better.	NO_COMP	False	
I realize that the point of using the OBJECT_A is to reduce the fat content, but I'd rather add a little fat and have the better texture that you get from ground OBJECT_B.	WORSE	True	
I am the wife of a really really picky eater who doesn't like OBJECT_A because the skin is too tough, who would only eat turkey and OBJECT_B if it is fried and who hates fish.	NO_COMP	False	
MuscleGel Shots: Because my body does not respond well to things like OBJECT_A, turkey, and OBJECT_B anymore, these are my predominate source of protein.	NO_COMP	False	
If the price of OBJECT_A fell and the quantity of OBJECT_B fell the answer will be positive, because two negatives make a positive, so any items with a positive cross elasticity are substitutes.	NO_COMP	False	
I think KFC is more popular in the rest of the world because a lot of other cultures don't eat OBJECT_A, but they do eat OBJECT_B!	NO_COMP	False	
WASHINGTON, D.C. - A recall has been issued for nearly 23,000 pounds of OBJECT_A, ham and OBJECT_B products because of a potential Listeria monocytogenes contamination.	NO_COMP	False	
I imagine we'll still buy steak from time to time, but I was starting to feel like we were relying too much on ground OBJECT_A and OBJECT_B breast because they are easy.	NO_COMP	False	
onion powder 1 T. granulated OBJECT_A, OBJECT_B, tomato, or vegetable bouillon (I like to use Better than Bouillon Organic Paste)	NO_COMP	False	
I usually mix it with boiled OBJECT_A and veggies because they don't do well with OBJECT_B.	NO_COMP	False	
What better way to celebrate the holiday than with a dish of tasty skewers of OBJECT_A and OBJECT_B called "The Mexican Flag"?	NO_COMP	False	
