caption,sentence,object_a,object_b,predicted,gold
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","To that I say crap, America does is better then any other country on the planet, America always has done it better, and we always will, so if you want to help your country, buy American products, buy the LG TV rather then the Samsung, buy the Chevrolet rather then the Toyota.",Toyota,Chevrolet,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","(I was surprised that they did not cough up some virginia wines, but they limited themselves to the safer california varietals.",california,virginia,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","We've been  hitting hard with evidence for the past few months  that suggest a new Apple TV is in development, and what better time to launch it than alongside the latest and greatest mobile iOS device?",iOS,Apple TV,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","If you are a proficient Java programmer but are unfamiliar with Python or Tcl, you may find it easier to get going writing scripts with JavaScript or BeanShell than you will with Jython or Jacl, since there is less new ground to cover.",Python,JavaScript,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Also the entire menu system is being rewritten (again) for the Debian base (using sysvinit rather than upstart), but this time it'll be in Python rather than in Bash (which should make it quite a bit faster as well).",Python,Bash,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","As unlikely as it sounds, Amazon is pushing far harder than Microsoft or Apple to get its technology into the hands of other companies.",Apple,Amazon,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",tea is steeped in boiling water and is a superior alternative to lobster juice.,tea,juice,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Why would IBM and Cisco be better positioned than Microsoft in the cloud?,Microsoft,IBM,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","So, I think I missed it... does the paint work better than 'chalk'?",paint,chalk,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","That's true, and it's definitely doable in any language, but it's a lot harder in Java than it is in OCaml, Haskell, Scala, etc.",Java,Scala,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Then there were times when the Hawks had a better golf team than hockey team.,golf,hockey,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Renault revives the Gordini brand; nitrogen in your tyres can mean safer driving; something fishy at Nissan; prize for a professor; the latest F1 news and the ultimate present for frustrated racing drivers.,Nissan,Renault,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Natural stone pool coping has a superior advantage over pre-cast concrete and tile.,stone,concrete,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","The ps2 games were miles better, though, and I'm sure the ds one I mentioned would be great, too.",ds,ps2,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",On the other hand Java is WAY WAY faster than Groovy.,Java,Groovy,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Whatever the ds can do , wii can do better, right?",wii,ds,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","More open to possibilities that once seemed outlandish, Apple couldn't have found a better enterprise partner than IBM.",Apple,IBM,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Open standards are better than propietary ones, and you should know by now that's also my POV, but actual applications are better than none and OpenCL it's been here for only 1 year or so, and it's not yet as good as CUDA.",CUDA,OpenCL,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Future iPhones, iPads, Mac & iOS Software -- ALL those Upgrades will keep adding to Apple's fire for YEARS to come, as the world transitions to a more Mobile Future, away from the mostly Windows!!! Apple TV, iTV, iPanel, or whatever Apple calls their Next Big Thing will be another Game Changer, which will get better with time!!!",iOS,Apple TV,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Even though Chevrolet models in the mid-1920s () caused the mere demise of Model T due to its superior amenities against the stereotype-driven T form, Henry Ford undoubtedly installed value to his product through price leadership strategy.",Ford,Chevrolet,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Nissan Motor , which restored production faster than Toyota and Honda after the March earthquake in Japan, saw a sales gain of 25 percent.",Toyota,Nissan,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","While the 1.6GHz Intel Core i7 720QM processor runs at a slower base clockspeed than the 2.66GHz 620M chip of the Advent Sienna 700 and Sony VAIO VPC-Z12V9E/X, it is in fact far more powerful, due to its quad-core design, increased Hyper-Threading and efficient overclocking abilities.",Sony,Intel,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Go ahead Apple, try and outsell Toshiba in japan when Toshiba has the same or better product with Intel inside.",Apple,Intel,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Dell launched two new servers for small and midsize businesses that the company claims perform as much as 51 percent faster than comparable IBM servers.,IBM,Dell,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","This way, any PHP developer types faster than any Ruby one.",Ruby,PHP,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I have done the above work in AWK (much easier to work with I've found), but I don't even know where to start with Sed.",Sed,AWK,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",The sooner people stop buying these Lexus things the better as I'm sick of people saying how nice it is when they are considering a new Audi etc. It's a stinking over priced Toyota - get over it!!!,Audi,Lexus,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",the Leica is at least 2X better than the Nikon,Nikon,Leica,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",iOS is easier to play with plus Apple TV is better than Chrome (for now).,iOS,Apple TV,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","In the past ten years, auto manufacturing jobs have grown at a faster pace in transplant states like georgia, Alabama or Mississippi than they are in michigan.",georgia,michigan,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Grails uses Groovy, which IMO is easier to learn than Ruby, especially is you already know Java.",Java,Groovy,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","As for parallel mode MySQL retained its performance while PostgreSQL/PostGIS introduced some decrease in performance while still performing faster, now by 27.5% .",MySQL,PostgreSQL,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","HDMI has to be severely bent, USB ports are worse, and even the Ethernet only has about 1/4"" of cable exposed before the wall.",USB,Ethernet,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",ds beats out psp,ds,psp,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Java isn't too bad of a first language, but Python is a little easier to pick up.",Java,Python,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","According to the Wall Street Journal , the board produced today a presentation that painted an unfavorable picture of the company, including one slide that states point-blank ""H-P's [ Hewlett-Packard ] recent performance has been superior to Dell.""",Dell,Hewlett-Packard,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","This is Windows XP not Vista !! Windows Vista has nicer desktop than xp, because it has more additional features.",Windows XP,Windows Vista,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","It was a little cooler here in michigan that it was in Florida and georgia, but in reality not all that bad for the time of year.",georgia,michigan,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Sales were slipping, and Chevrolet, whose cars were more expensive but also far more modern and better equipped, began to outsell Ford.",Ford,Chevrolet,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","You can also host a Bluetooth network on your laptop (a little harder to set up, but shorter range) or simply use USB pass-through.",USB,Bluetooth,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Ford surpassed Toyota in overall reliability years ago, and the Fusion has outranked the poorly built Camry in reliability by two full levels for the past three years.",Ford,Toyota,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",There is nothing simple or readable about Python that can not be expressed better in JavaScript or Ruby for example..,Python,JavaScript,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","While a merger with Chrysler would make Fiat the world's seventh-largest carmaker and give it better scale to compete with GM, Volkswagen and Toyota Motor Corp., the combined company still needs a bigger presence in the growth markets of Asia and has to prove it can make money in Europe.",Toyota,Chrysler,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Perl tries harder than Java by offering a taint mode, but you can still shoot yourself in the foot.",Java,Perl,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Perl is a more powerful tool than PHP but that doesn't mean it's the better tool.,PHP,Perl,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I want to know somethink like this: Zend is better with API, CodeIgniter is faster, Cake is similar to Ruby, with more details which PHP application can you build more scalable, faster..., with this frameworks.",Ruby,PHP,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","They're much better at softball than they were in basketball,"" McGinn said.",basketball,softball,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",The emphasis is surprisingly different: Scala is very much about better component oriented programming for the Java platform.,Java,Scala,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",It's much faster to write an application in Perl than in C or Java.,Java,Perl,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Obviously the prize money clause can be better applied to tennis than football.,football,tennis,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","It's gotten better with youtube, but Kreva's itunes page is bare except for his collaboration with Miyavi.",youtube,itunes,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I like the Sigma (Nex) 30mm even better then the Nikon, and I do want a faster, wider lens then the 50mm for this trip.",Sigma,Nikon,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","In short, I don't think ABCL is a particularly useful tool to help you learn Java; it's probably a better tool to help you learn Lisp.",Java,Lisp,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","In fact, the Toshiba is superior to the Samsung in all aspects except for the black level and the on-board audio.",Samsung,Toshiba,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Motorola was king before Nokia came in.,Nokia,Motorola,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","My 9800GTX+ does 0% Blanked OpenCL AP tasks in a bit under 4 hours (13,600 secs), while my GTX460 does them in just over half an hour (2,100 secs), so my 9800GTX+ is about 6½ times slower than my GTX460, while at CUDA MB the 9800GTX+ is only around twice as slow as the GTX460, for a 0.37 AR the 9800GTX+ does it around 1250 secs, while the GTX460 does it in 565 secs.",CUDA,OpenCL,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",The Ginsu Home Surgical knife Set ™ will cut through it faster than Plaxico Burress goes through an ammo clip with his 9mm pistol.,knife,pistol,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",We've found that downloads are generally slower in Windows Vista and 7 compared to Windows XP.,Windows XP,Windows Vista,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Unexpectedly, it was football that made him a better tennis player.",football,tennis,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Nissan/Infiniti have been the Houdini of the motor industry, not very long ago it did look as though they might go under because of their horrendous debts but with Renault on board and some truly exciting new products the future looks a great deal better.",Nissan,Renault,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Five Reasons Google is Cooler than Apple,Apple,Google,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Eclipse instead of NetBeans,Eclipse,NetBeans,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","The better young male athletes in the US, said McEnroe, prefer to play football and basketball over tennis.",football,tennis,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Now whether or not hockey hits are harder than football, who knows.",football,hockey,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",A plywood boat better than a steel one?,steel,plywood,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","If you've been wondering why your Toshiba SSD benchmarks slower than someone else's Samsung, check to see what sort of data the benchmark tool is writing to the drive.",Samsung,Toshiba,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Seriously, if the jeep doesn't win it's because the Subby Outback is a WAY better suv",suv,jeep,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Those '50 to 70 million' users of Windows 98 or Windows ME are probably running on older hardware and are unlikely to upgrade to Windows XP due to its increased hardware requirements and slower system response.,Windows XP,Windows 98,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",stone is harder than metal.,metal,stone,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Will google Music Become Bigger and Better than itunes?,google,itunes,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Smalltalk had a nice bytecoded multi-platform virtual machine long before Java.,Java,Smalltalk,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",for those who care about such things... i returned my Nikon 4500 10 days ago on 12th day of free 10-day trial and i traded down to a panasonic lumix LC40 with Leica lens because it had a faster shutter response and looked pretty bad ass.,Nikon,Leica,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","hockey has become a sport of wimps, even faster than football.",football,hockey,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Perl's still at a decent level, on par with PHP and still above Python and...",Python,PHP,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Some people think better in Python than in PHP, and God help anyone who thinks in LISP...",Python,PHP,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","granted, itunes is vastly inferior to the amazon store, as pointed out above already.",amazon,itunes,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","These apps perform surprisingly well, partly because the Chrome JavaScript engine is very fast -- faster than Python in some tests -- but also because the Chrome APIs are fairly thin layers over native OS APIs.",Python,JavaScript,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Exactly like Windows XP and 7 and nothing like Windows 8. but with better performance,Windows XP,Windows 8,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Is Java really that much faster than Python or is there some serious optimization going on?,Java,Python,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Even without that killer app, people who do upgrade from older versions, such as Windows 98, are likely to find Windows XP to be ""a better version of Windows than a lot of people have realized,"" Cherry said.",Windows XP,Windows 98,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",I haven't really used my truck anymore since I have a motorcycle (saving gas while getting there faster).,truck,motorcycle,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Motorola's menu design seems better than Samsung to me, but Nokia still rules the roost in interface design.",Nokia,Samsung,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Yes Wolf, the third movie is in a plastic slip case not the nicer cardboard slipcase.",plastic,cardboard,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Scheme, OCaml, Haskell, and Lisp are all an order of magnitude faster than Python.",Python,Lisp,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",It was easier for Samsung to see what was happening than it was for Nokia.,Nokia,Samsung,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","So Racers, scarfing down sauerkraut and quaffing beer...could've been worse: foot-expressed grape juice and insanely hot soup ferinstance.",beer,juice,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","There were a lot of doubts if Kanye West would ever release the ""Red October"" after severing ties with Nike for a better deal with Adidas.",Nike,Adidas,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",I get e-mails on my phone faster than when I'm sitting at my laptop.,phone,laptop,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",N.F.B. has better luck with Apple than Microsoft.,Microsoft,Apple,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Some of us remember when the Blackhawks had a better golf team than hockey team.,golf,hockey,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Imagine how hard it will be for Intel to make the case that its chips are somehow worth the price tag when IBM, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.",IBM,Intel,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I used to use Perl or white my own CGI's in C, but PHP is so, much easier than either.",PHP,Perl,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Again, facebook is growing faster than Apple and google.",google,facebook,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Compare NV with CUDA checked vs. AMD with whatever is faster (OpenCL on, opengl whatever is best for AMD).",CUDA,OpenCL,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Reviewed by: Lianne Reitter , send e-mail Published by: Stardock Corporation, go to the web site Requires: Works best with Windows XP, but also works with Windows 98, ME and 2000; Pentium III or faster CPU, 128MB RAM MSRP: $49.95",Windows XP,Windows 98,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Meanwhile, developers working on wii assert that load times are incredibly quick - much faster than gamecube.",wii,gamecube,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",I have tried using Perl (slow) and AWK (faster but still slow) - does anyone have any suggestions or pointers toward alternative approaches?,Perl,AWK,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Windows XP needed two service packs, but Windows 98 was even worse, needing a second edition to plug the holes.",Windows XP,Windows 98,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Where the previous version Windows 7 is perceived as superior to Windows 8.,Windows 7,Windows 8,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Should Bluetooth mp3 access be faster than USB memory stick?,USB,Bluetooth,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Since halloween is officially here I guess there is no better time to start posting thanksgiving recipes.,thanksgiving,halloween,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I think that's a more appropriate response that ""prove it or STFU!"" Ruby is inferior to Python in some area; and superior in others.",Ruby,Python,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",I have several web sites where I have migrated from MySQL to SQLite and I couldn't be happier: it's faster with less CPU and memory footprint.,MySQL,SQLite,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",The consensus seems to be that Java killed Smalltalk.,Java,Smalltalk,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","If Intel comes up with a new faster chip, they work hand in glove with Microsoft and Dell so that the whole thing works seamlessly.",Intel,Dell,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Scala code is typically more concise than Java code (the posted example may be an exception), but I doubt it is therefore easier to read or understand.",Java,Scala,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","IBM introduces its 386SLC microprocessor, a chip that runs at least 80 percent faster than Intel Corp's 80386SX microprocessor.",IBM,Intel,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","The big jumps in computing power in the last few years have been around adding more CPU cores and reducing power consumption, the major software companies have been making their software run more efficiently (Windows 7 runs better on 5+ year-old hardware than Windows XP did when the hardware was brand new and Windows 8 runs even better again).",Windows XP,Windows 8,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Given that the ""big three"" PC manufacturers are Dell, HP and Lenovo, this opportunity couldn't have come at a better time for Microsoft.",Microsoft,Dell,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","safer on youtube, but the google Play lists (you also work for each of languages.",google,youtube,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",If any company is behaving even worse than Microsoft at it's market peak it is Apple.,Microsoft,Apple,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",But my biggest worry is that the tech press will continue to do what they always do and ignore a superior product from Microsoft and flog an inferior offering because it's from Google.,Microsoft,Google,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","It's just Apple trying to get better terms/service from IBM (think Dell's ""talks"" with AMD)",Apple,IBM,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",So in this respect Google is no better than Microsoft.,Microsoft,Google,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","amazon is much better, as is netflix, and hulu.",amazon,hulu,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","IBM has always understand architectural integrity better than Microsoft, which lends a degree (sometimes a high degree, sometimes not) better security.",Microsoft,IBM,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","youtube is so much easier, or google.",google,youtube,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Simon Calder's holiday Helpdesk: Am I better off paying my Mexico wedding package by credit card?,holiday,wedding,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Groovy makes writing Java programs far easier.,Java,Groovy,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","They had better enter it in sports car racing like Ford is doing with the new Mustang which has already won four races against BMW M3s, Porsche 911s, Nissan 350Zs, and other cars in Grand-Am Cup.",Ford,BMW,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",None of that necessarily makes 2012 facebook better or worse than 2004 google.,google,facebook,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Yes, it's not elegant in pure Java (though Scala is much nicer), but it's effective and can be quite fase.",Java,Scala,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",New ipod Touch faster than iphone 3G,iphone,ipod,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","juice"" is ok, but ""cider"" is much better.",juice,cider,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",He's probably better at hockey than we are at baseball.,baseball,hockey,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",The only thing better than a cold glass of beer is tea with Miss McGill.,beer,tea,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",My husband has made beer for years (they just keep getting better!) and cow's milk kefir.,milk,beer,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Wi-Fi, Ethernet, and other connection methods transfer files more quickly than Bluetooth does, and those networking technologies are better for recurring connections (such as in an office network).",Ethernet,Bluetooth,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Despite improved security in Windows 8, McAfee believes targeted malware will be available faster than it was for Windows 7.",Windows 7,Windows 8,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","In Iowa, Minnesota, oregon, Washington, and Wisconsin, she now trails John McCain while Obama leads him, and she is doing markedly poorer in Connecticut and virginia, too.",virginia,oregon,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Dell ""considered"" AMD publicly a few times, just to get a better deal with Intel.",Intel,Dell,ARG,NONE
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",The extra Nokia apps give it an edge over Samsung and HTC and L920's design is just better.,Nokia,Samsung,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Java is a superior language especially in comparison to PHP.,Java,PHP,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","The MS-product which is handling the game proper is DirectX/Direct3D, which is pretty damn decent and generally regarded as the best there is (the competitor is OpenGL).",OpenGL,Direct3D,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Is PHP better than Perl? - Discuss.,PHP,Perl,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Tomorrow, the ps2 and some WALL-E (I can not play that game on the ds anymore, cuz it is sooooo much slower, more boring, and all you can do is make/throw cubes).",ds,ps2,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",We obviously linked to youtube above even though hulu has superior quality and content.,youtube,hulu,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Although the far superior football program, West virginia doesn't boast nearly the population that missouri does.",virginia,missouri,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","It's easier in softball to place the ball than in baseball, but that's another discussion altogether.",baseball,softball,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","I love working in Groovy, it's tons better than Java.",Java,Groovy,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Ubuntu/Mint is definitely slower than Windows 7 and Windows 8 is faster than that.,Windows 7,Windows 8,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",I no more defend that Nokia is superior to Samsung as I did all tese days.,Nokia,Samsung,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","One you match a better product with the power of so many manufacturers pushing (HP, Toshiba, Asus, Dell, Sony, etc) it's a mathematical certainty that Microsoft will dominate once again.",Microsoft,Dell,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Further he claims that while youtube ""hides behind"" the safe harbor of the DMCA, hulu has s superior advantage because it is able to license its conten t:",youtube,hulu,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))",Other can see that Amazon and Best Buy are selling Macs better than Apple can.,Apple,Amazon,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Generally Toyota appears to build well solid if boring cars, but this is a Ford class failure, e.g.",Ford,Toyota,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","One: Less.js has been written from the ground up for great performance, so even browsers with poor JavaScript implementation should still run it very well (Less.js is about 40 times faster than the Ruby implementation-so suffice to say it's a lot faster.).",Ruby,JavaScript,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","PDAnet Bluetooth connects much faster than USB thethering, but it disconnects often.",USB,Bluetooth,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Even better alternatives for soda are water, unsweetened iced tea, and low-fat milk, she suggests.",milk,soda,NONE,ARG
"Contains JJR ('middle part remove', ExtractMiddlePart(processing='remove'))","Apple cider vinegar will taste better then white, but lemon juice is the best tasting.",juice,cider,NONE,ARG
