_unit_id,_created_at,_updated_at,a,also_acceptable,b,expected_label,id,marker,raw_text,text_html,text_readable,label_gold,label_gold_reason
1532716532,1/5/2018 16:45:39,1/5/2018 16:45:39,Nokia,"",Samsung,"",A111719660,TRUE,"In earlier years, the Apple Macintosh computer was widely regarded to be superior to the IBM compatible computers, and the Mac OS was considered much better than Windows.","A 15% of the sales of <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> is better than the full commitment of <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span>.",A 15% of the sales of *Samsung* is better than the full commitment of §Nokia$.,,
1532716533,1/5/2018 16:45:39,1/5/2018 16:45:39,Microsoft,"",Sony,"",C357049998,TRUE,Lets not forget how many times Sony and Microsoft have screwed their customers by releasing inferior and defective products!,"As for <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>, it seems as if every year, each companies systems get better.","As for *Sony* and §Microsoft$, it seems as if every year, each companies systems get better.",,
1532716534,1/5/2018 16:45:39,1/5/2018 16:45:39,Sony,"",Dell,"",M2011903442,TRUE,"Even before new devices are perfected, Intel and IBM are wrestling with treacherous atom-size challenges to make future chip generations faster, cooler and cheaper.","Plus Mac laptops, while not the most powerful for the price, are still a far cry from inferior machines, especially compared to HP/<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>/Gateway. Bring Lenovo, MSI, Acer, and Asus to the fight, then you've got something to talk about.","Plus Mac laptops, while not the most powerful for the price, are still a far cry from inferior machines, especially compared to HP/*Dell*/§Sony$/Gateway. Bring Lenovo, MSI, Acer, and Asus to the fight, then you've got something to talk about.",,
1532716535,1/5/2018 16:45:39,1/5/2018 16:45:39,Ford,"",Nissan,"",B291019607,TRUE,"As for hybrid models, the Eco is claimed to be better than the Ford Fusion Hybrid, Nissan Altima Hybrid and Toyota Camry Hybrid.","And while the 2012 Smart Fortwo returns adequate fuel economy figures, slightly larger 5-seat competitors like the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Fiesta , Kia Rio and the <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> Versa deliver comparable fuel efficiency and superior driving characteristics for a similar price.","And while the 2012 Smart Fortwo returns adequate fuel economy figures, slightly larger 5-seat competitors like the *Ford* Fiesta , Kia Rio and the §Nissan$ Versa deliver comparable fuel efficiency and superior driving characteristics for a similar price.",,
1532716536,1/5/2018 16:45:39,1/5/2018 16:45:39,Honda,"",Nissan,"",R2938140042,FALSE,As for the display its definitely superior to the cheap quality of samsung and nokia display in its price range.,"Toyota & <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> have nothing on <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.",Toyota & *Honda* have nothing on §Nissan$.,,
1532716537,1/5/2018 16:45:39,1/5/2018 16:45:39,Ford,"",Chrysler,"",C359521715,FALSE,"The launch of these tablets later this year and into 2013 will be important for both Intel and Microsoft, each of whom is looking to get better traction in a tablet market that currently is dominated by strong rivals-ARM-designed chips and operating systems from Apple (iOS) and Google (Android).","Ashland <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span> means business!",Ashland *Ford* §Chrysler$ means business!,,
1532716538,1/5/2018 16:45:39,1/5/2018 16:45:39,Apple,"",IBM,"",I1253555750,TRUE,"Vendors such as Apple, Google, HTC, Samsung, RIM, Sony Ericsson, Motorola, etc. are in heavy competition to keep coming up with new models that include more features and better functionality.","In earlier years, the <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> Macintosh computer was widely regarded to be superior to the <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> compatible computers, and the Mac OS was considered much better than Windows.","In earlier years, the *Apple* Macintosh computer was widely regarded to be superior to the §IBM$ compatible computers, and the Mac OS was considered much better than Windows.",,
1532716539,1/5/2018 16:45:39,1/5/2018 16:45:39,Microsoft,"",Sony,"",K1621424328,TRUE,"Nikon gave to Sigma a first ""wake-up call"" with the cheaper and much better 35mm 1.8DX.","Lets not forget how many times <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> have screwed their customers by releasing inferior and defective products!",Lets not forget how many times *Sony* and §Microsoft$ have screwed their customers by releasing inferior and defective products!,,
1532716540,1/5/2018 16:45:39,1/5/2018 16:45:39,IBM,"",Intel,"",E666081306,TRUE,"You won't find a better selection of Buick, Toyota, Scion, Chrysler, Chevrolet, Jeep, Dodge and Ram models than at our car dealerships near Oakland .","Even before new devices are perfected, <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> are wrestling with treacherous atom-size challenges to make future chip generations faster, cooler and cheaper.","Even before new devices are perfected, *Intel* and §IBM$ are wrestling with treacherous atom-size challenges to make future chip generations faster, cooler and cheaper.",,
1532716541,1/5/2018 16:45:39,1/5/2018 16:45:39,Ford,"",Nissan,"",C356485731,TRUE,These brands are unique refreshing looks and let's face it - that would mean nothing if not for the fact that the quality is superior to brands like Lululemon Nike Adidas Puma....etc.,"As for hybrid models, the Eco is claimed to be better than the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Fusion Hybrid, <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> Altima Hybrid and Toyota Camry Hybrid.","As for hybrid models, the Eco is claimed to be better than the *Ford* Fusion Hybrid, §Nissan$ Altima Hybrid and Toyota Camry Hybrid.",,
1532716542,1/5/2018 16:45:39,1/5/2018 16:45:39,Nokia,"",Samsung,"",C357306371,TRUE,"Gigabyte, Asus, MSI.","As for the display its definitely superior to the cheap quality of <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span> display in its price range.",As for the display its definitely superior to the cheap quality of *Samsung* and §Nokia$ display in its price range.,,
1532716543,1/5/2018 16:45:39,1/5/2018 16:45:39,Google,"",Intel,"",P2541854632,TRUE,"In recent years, placements have picked up even more, with some more dream companies like Google, IBM, Hewlett Packard, JP Morgan, Nerolac coming in and offering better packages.","The launch of these tablets later this year and into 2013 will be important for both <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> and Microsoft, each of whom is looking to get better traction in a tablet market that currently is dominated by strong rivals-ARM-designed chips and operating systems from Apple (iOS) and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> (Android).","The launch of these tablets later this year and into 2013 will be important for both *Intel* and Microsoft, each of whom is looking to get better traction in a tablet market that currently is dominated by strong rivals-ARM-designed chips and operating systems from Apple (iOS) and §Google$ (Android).",,
1532716544,1/5/2018 16:45:39,1/5/2018 16:45:39,Google,"",Sony,"",S2997153597,TRUE,"El REg How is Isilon's scale-out NAS product better than competing products from HP (IBRIX), IBM (SONAS), BlueArc, and Dell (Exanet and DSFS)?","Vendors such as Apple, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, HTC, Samsung, RIM, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> Ericsson, Motorola, etc. are in heavy competition to keep coming up with new models that include more features and better functionality.","Vendors such as Apple, *Google*, HTC, Samsung, RIM, §Sony$ Ericsson, Motorola, etc. are in heavy competition to keep coming up with new models that include more features and better functionality.",,
1532716545,1/5/2018 16:45:39,1/5/2018 16:45:39,Sigma,"",Nikon,"",L1805195115,TRUE,"Other Application: Audi, Aston Martin, BMW, Ferrari, Lamborghini, Maserati, Porsche","<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> gave to <span style=""color: #6CB219; font-weight: bold"">Sigma:[OBJECT_B]</span> a first ""wake-up call"" with the cheaper and much better 35mm 1.8DX.","*Nikon* gave to §Sigma$ a first ""wake-up call"" with the cheaper and much better 35mm 1.8DX.",,
1532716546,1/5/2018 16:45:39,1/5/2018 16:45:39,Toyota,"",Chrysler,"",T3281946227,TRUE,"Fitment: Mazda, Datsun, Honda, Nissan, Austin, Toyota.","You won't find a better selection of Buick, <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>, Scion, <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span>, Chevrolet, Jeep, Dodge and Ram models than at our car dealerships near Oakland .","You won't find a better selection of Buick, *Toyota*, Scion, §Chrysler$, Chevrolet, Jeep, Dodge and Ram models than at our car dealerships near Oakland .",,
1532716547,1/5/2018 16:45:39,1/5/2018 16:45:39,Nike,"",Adidas,"",Q2693316806,TRUE,"Generally Toyota appears to build well solid if boring cars, but this is a Ford class failure, e.g.","These brands are unique refreshing looks and let's face it - that would mean nothing if not for the fact that the quality is superior to brands like Lululemon <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> Puma....etc.",These brands are unique refreshing looks and let's face it - that would mean nothing if not for the fact that the quality is superior to brands like Lululemon *Nike* §Adidas$ Puma....etc.,,
1532716548,1/5/2018 16:45:39,1/5/2018 16:45:39,Gigabyte,"",Asus,"",F810017459,FALSE,"It's great to see Guzzi transformed into a brand which is arguably better built than some Honda and BMW models and yes, I never thought I would live to write that sentence.","<span style=""color: #9A14B2; font-weight: bold"">Gigabyte:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Asus:[OBJECT_B]</span>, MSI.","*Gigabyte*, §Asus$, MSI.",,
1532716549,1/5/2018 16:45:39,1/5/2018 16:45:39,Google,"",IBM,"",I1283674924,TRUE,It looks like the risk trade is back on for Wednesday after better than expected earnings from Intel (NASDAQ: INTC ) and IBM .,"In recent years, placements have picked up even more, with some more dream companies like <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>, Hewlett Packard, JP Morgan, Nerolac coming in and offering better packages.","In recent years, placements have picked up even more, with some more dream companies like *Google*, §IBM$, Hewlett Packard, JP Morgan, Nerolac coming in and offering better packages.",,
1532716550,1/5/2018 16:45:39,1/5/2018 16:45:39,IBM,"",Dell,"",E647019782,TRUE,"Crippled isn't the word; it's still better than a number of new cards sold in stores, it's better than what comes with EVERY Dell, Gateway, eMachines, and Sony sold in stores (have you ever been in a computer store?","El REg How is Isilon's scale-out NAS product better than competing products from HP (IBRIX), <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> (SONAS), BlueArc, and <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> (Exanet and DSFS)?","El REg How is Isilon's scale-out NAS product better than competing products from HP (IBRIX), *IBM* (SONAS), BlueArc, and §Dell$ (Exanet and DSFS)?",,
1532716551,1/5/2018 16:45:39,1/5/2018 16:45:39,Ferrari,"",BMW,"",M1937864303,FALSE,"Fits: Nissan , , Honda and - No model set.","Other Application: Audi, Aston Martin, <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span>, Lamborghini, Maserati, Porsche","Other Application: Audi, Aston Martin, *BMW*, §Ferrari$, Lamborghini, Maserati, Porsche",,
1532716552,1/5/2018 16:45:39,1/5/2018 16:45:39,Honda,"",Nissan,"",E726451487,FALSE,"It also means despite running a faster 1.6Ghz processor, the user experience of the joojoo is nowhere near as nippy as the Apple iPad and Dell Streak.","Fitment: Mazda, Datsun, <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>, Austin, Toyota.","Fitment: Mazda, Datsun, *Honda*, §Nissan$, Austin, Toyota.",,
1532716553,1/5/2018 16:45:39,1/5/2018 16:45:39,Ford,"",Toyota,"",F802055652,TRUE,Will he have a harder time somehow signing a deal when he goes pro with Nike because he wore Adidas?,"Generally <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> appears to build well solid if boring cars, but this is a <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> class failure, e.g.","Generally *Toyota* appears to build well solid if boring cars, but this is a §Ford$ class failure, e.g.",,
1532716554,1/5/2018 16:45:39,1/5/2018 16:45:39,Honda,"",BMW,"",J1449892971,TRUE,"Utility The Chevrolet Traverse offers greater seating capacity than the Ford Explorer, making it a better choice for those who find themselves chauffeuring others around.","It's great to see Guzzi transformed into a brand which is arguably better built than some <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> models and yes, I never thought I would live to write that sentence.","It's great to see Guzzi transformed into a brand which is arguably better built than some *Honda* and §BMW$ models and yes, I never thought I would live to write that sentence.",,
1532716555,1/5/2018 16:45:39,1/5/2018 16:45:39,IBM,"",Intel,"",J1421445500,TRUE,"1996 NISSAN Pathfinder 4X4 auto solid loaded runs looks good Hwy 259K $1,995 604 535 5997 1997 FORD F150 4x4, 8ft box, liner & canopy, good condition, $4800.","It looks like the risk trade is back on for Wednesday after better than expected earnings from <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> (NASDAQ: INTC ) and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> .",It looks like the risk trade is back on for Wednesday after better than expected earnings from *Intel* (NASDAQ: INTC ) and §IBM$ .,,
1532716556,1/5/2018 16:45:39,1/5/2018 16:45:39,Sony,"",Dell,"",D535550954,TRUE,Dell worked closely with Microsoft Corp. during the development of Windows 7 and both companies are committed to delivering a great customer experience and superior long term value.,"Crippled isn't the word; it's still better than a number of new cards sold in stores, it's better than what comes with EVERY <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, Gateway, eMachines, and <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> sold in stores (have you ever been in a computer store?","Crippled isn't the word; it's still better than a number of new cards sold in stores, it's better than what comes with EVERY *Dell*, Gateway, eMachines, and §Sony$ sold in stores (have you ever been in a computer store?",,
1532716557,1/5/2018 16:45:39,1/5/2018 16:45:39,Honda,"",Nissan,"",E726559326,FALSE,"The wiser choice is to stalk retailers, who are getting regular shipments from Sony and Microsoft.","Fits: <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> , , <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> and - No model set.","Fits: *Nissan* , , §Honda$ and - No model set.",,
1532716558,1/5/2018 16:45:39,1/5/2018 16:45:39,Apple,"",Dell,"",I1364665407,TRUE,My rig before EVGA MSI H57m-ED65 i5-750 @ 4.1GHz 1 Tera F3 + OCZ Solid 2 64GB boot drive AMD HD5770 950/1300 6GB Samsung 10600 Hyper 212+ Corsair TX650,"It also means despite running a faster 1.6Ghz processor, the user experience of the joojoo is nowhere near as nippy as the <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> iPad and <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> Streak.","It also means despite running a faster 1.6Ghz processor, the user experience of the joojoo is nowhere near as nippy as the *Apple* iPad and §Dell$ Streak.",,
1532716559,1/5/2018 16:45:39,1/5/2018 16:45:39,Nike,"",Adidas,"",T3180631554,TRUE,"Again, I agree, it does flow better than the other options of Cadillac, Buick, Pontiac and Chevrolet.","Will he have a harder time somehow signing a deal when he goes pro with <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span> because he wore <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span>?",Will he have a harder time somehow signing a deal when he goes pro with *Nike* because he wore §Adidas$?,,
1532716560,1/5/2018 16:45:39,1/5/2018 16:45:39,Ford,"",Chevrolet,"",S2992214625,TRUE,Aren't Renault and Ferrari using the same system?,"Utility The <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Traverse offers greater seating capacity than the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Explorer, making it a better choice for those who find themselves chauffeuring others around.","Utility The *Chevrolet* Traverse offers greater seating capacity than the §Ford$ Explorer, making it a better choice for those who find themselves chauffeuring others around.",,
1532716561,1/5/2018 16:45:39,1/5/2018 16:45:39,Ford,"",Nissan,"",A35943011,TRUE,"And longer term, Apple and IBM have formed two software joint ventures that will create exciting new capabilities, make computers easier to use, and make computer programming simpler and much faster.","1996 <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> Pathfinder 4X4 auto solid loaded runs looks good Hwy 259K $1,995 604 535 5997 1997 <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> F150 4x4, 8ft box, liner & canopy, good condition, $4800.","1996 *Nissan* Pathfinder 4X4 auto solid loaded runs looks good Hwy 259K $1,995 604 535 5997 1997 §Ford$ F150 4x4, 8ft box, liner & canopy, good condition, $4800.",,
1532716562,1/5/2018 16:45:39,1/5/2018 16:45:39,Microsoft,"",Dell,"",E564067730,TRUE,"Why it's better: Record and convert files of your favorite media for smartphones & Tablets by Samsung, Apple, Google, Amazon Kindle, LG, Sony, HTC, Nokia, Microsoft and additional manufacturers with the new Audials 11 and its innovative device profiles.","<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> worked closely with <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Corp. during the development of Windows 7 and both companies are committed to delivering a great customer experience and superior long term value.",*Dell* worked closely with §Microsoft$ Corp. during the development of Windows 7 and both companies are committed to delivering a great customer experience and superior long term value.,,
1532716563,1/5/2018 16:45:39,1/5/2018 16:45:39,Microsoft,"",Sony,"",Q2763467132,TRUE,"If Leica is ever to produce a non-rangefinder mirrorless full-frame interchangeable-lens camera with an electronic viewfinder, the mythical beast I have been waiting for ever since they discontinued the R line; or if Sony or Fuji or someone is to produce the first non-camcorder full-frame mirrorless; or if I am to toss in the towel and get an EOS; or, better yet, get a Nikon or a Sony and drop a lot of money on Leitax...","The wiser choice is to stalk retailers, who are getting regular shipments from <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.","The wiser choice is to stalk retailers, who are getting regular shipments from *Sony* and §Microsoft$.",,
1532716564,1/5/2018 16:45:39,1/5/2018 16:45:39,Samsung,"",AMD,"",L1775667967,TRUE,It was easier for Samsung to see what was happening than it was for Nokia.,"My rig before EVGA MSI H57m-ED65 i5-750 @ 4.1GHz 1 Tera F3 + OCZ Solid 2 64GB boot drive <span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> HD5770 950/1300 6GB <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> 10600 Hyper 212+ Corsair TX650",My rig before EVGA MSI H57m-ED65 i5-750 @ 4.1GHz 1 Tera F3 + OCZ Solid 2 64GB boot drive *AMD* HD5770 950/1300 6GB §Samsung$ 10600 Hyper 212+ Corsair TX650,,
1532716565,1/5/2018 16:45:39,1/5/2018 16:45:39,Cadillac,"",Buick,"",B174146562,TRUE,"According to GM North America President Mark Reuss, the new Cadillac ATS is not only comparable to models form Audi, BMW and Mercedes-Benz but is superior to them.","Again, I agree, it does flow better than the other options of <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Buick:[OBJECT_B]</span>, Pontiac and Chevrolet.","Again, I agree, it does flow better than the other options of *Cadillac*, §Buick$, Pontiac and Chevrolet.",,
1532716566,1/5/2018 16:45:39,1/5/2018 16:45:39,Ferrari,"",Renault,"",B335059440,FALSE,"Side by side comparisons to other computers in the office put them all to shame ; Sony Support is more friendly than Dell Support, and easier to get straight to the issue with less...","Aren't <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span> using the same system?",Aren't *Renault* and §Ferrari$ using the same system?,,
1532716567,1/5/2018 16:45:39,1/5/2018 16:45:39,Apple,"",IBM,"",B266791831,TRUE,How was it that Nokia overcame Motorola?,"And longer term, <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> have formed two software joint ventures that will create exciting new capabilities, make computers easier to use, and make computer programming simpler and much faster.","And longer term, *Apple* and §IBM$ have formed two software joint ventures that will create exciting new capabilities, make computers easier to use, and make computer programming simpler and much faster.",,
1532716568,1/5/2018 16:45:39,1/5/2018 16:45:39,Google,"",Sony,"",T3175912509,TRUE,The Kingston Memorial Centre is also near the property at a distance of about 2.0km (distances - Google Maps).,"Why it's better: Record and convert files of your favorite media for smartphones & Tablets by Samsung, Apple, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, Amazon Kindle, LG, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>, HTC, Nokia, Microsoft and additional manufacturers with the new Audials 11 and its innovative device profiles.","Why it's better: Record and convert files of your favorite media for smartphones & Tablets by Samsung, Apple, *Google*, Amazon Kindle, LG, §Sony$, HTC, Nokia, Microsoft and additional manufacturers with the new Audials 11 and its innovative device profiles.",,
1532716569,1/5/2018 16:45:39,1/5/2018 16:45:39,Nikon,"",Leica,"",H1083595150,TRUE,What's worse than an Apple lover embracing Microsoft?,"If <span style=""color: #9A14B2; font-weight: bold"">Leica:[OBJECT_A]</span> is ever to produce a non-rangefinder mirrorless full-frame interchangeable-lens camera with an electronic viewfinder, the mythical beast I have been waiting for ever since they discontinued the R line; or if Sony or Fuji or someone is to produce the first non-camcorder full-frame mirrorless; or if I am to toss in the towel and get an EOS; or, better yet, get a <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span> or a Sony and drop a lot of money on Leitax...","If *Leica* is ever to produce a non-rangefinder mirrorless full-frame interchangeable-lens camera with an electronic viewfinder, the mythical beast I have been waiting for ever since they discontinued the R line; or if Sony or Fuji or someone is to produce the first non-camcorder full-frame mirrorless; or if I am to toss in the towel and get an EOS; or, better yet, get a §Nikon$ or a Sony and drop a lot of money on Leitax...",,
1532716570,1/5/2018 16:45:39,1/5/2018 16:45:39,Nokia,"",Samsung,"",J1479385783,TRUE,"Read the Full Report U.S. Markets Rally -- S&P 500 hits record high U.S. stocks ended mostly higher on Thursday, lifting the S&P 500 to a record finish, as Wall Street turned from the latest fiscal drama on Capitol Hill to corporate earnings that included better-than-expected results from Google Inc. Quarterly reports also included disappointing third-quarter revenue from a handful of high-profile companies, including Dow components IBM Corp and Goldman Sachs.","It was easier for <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> to see what was happening than it was for <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span>.",It was easier for *Samsung* to see what was happening than it was for §Nokia$.,,
1532716571,1/5/2018 16:45:39,1/5/2018 16:45:39,Audi,"",Mercedes-Benz,"",A126619823,TRUE,"The somewhat larger Dell XPS 12 and Lenovo ThinkPad Yoga would be two solid convertibles that come to mind with Intel Core CPUs and 12.5"" designs.","According to GM North America President Mark Reuss, the new Cadillac ATS is not only comparable to models form <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span>, BMW and <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span> but is superior to them.","According to GM North America President Mark Reuss, the new Cadillac ATS is not only comparable to models form *Audi*, BMW and §Mercedes-Benz$ but is superior to them.",,
1532716572,1/5/2018 16:45:39,1/5/2018 16:45:39,Sony,"",Dell,"",N2203665540,TRUE,"Renault is already allied to Nissan pursuing joint programs with Daimler so PSA is the only manufacturer that could come close to fitting the bill for Fiat, but a tie-up between the two is easier said than done.","Side by side comparisons to other computers in the office put them all to shame ; <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Support is more friendly than <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> Support, and easier to get straight to the issue with less...","Side by side comparisons to other computers in the office put them all to shame ; *Sony* Support is more friendly than §Dell$ Support, and easier to get straight to the issue with less...",,
1532716573,1/5/2018 16:45:39,1/5/2018 16:45:39,Nokia,"",Motorola,"",G991228534,FALSE,"Honda, Toyota, GM, etc.","How was it that <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> overcame <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>?",How was it that *Nokia* overcame §Motorola$?,,
1532716574,1/5/2018 16:45:39,1/5/2018 16:45:39,Google,"",Kingston,"",P2536978255,FALSE,"Its sleek, swooping lines aren't particularly original, but the Genesis concept has the kind of solid-but-speedy look that marks luxury performance sedans from Audi, Mercedes-Benz, and of course the U.S. Big Three automakers.","The <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> Memorial Centre is also near the property at a distance of about 2.0km (distances - <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Maps).",The *Kingston* Memorial Centre is also near the property at a distance of about 2.0km (distances - §Google$ Maps).,,
1532716575,1/5/2018 16:45:39,1/5/2018 16:45:39,Microsoft,"",Apple,"",S3116368229,TRUE,I much prefer ASUS or Gigabyte.,"What's worse than an <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> lover embracing <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>?",What's worse than an *Apple* lover embracing §Microsoft$?,,
1532716576,1/5/2018 16:45:39,1/5/2018 16:45:39,Google,"",IBM,"",M2071852851,TRUE,"In October, Nokia Siemens posted its first quarterly sales increase and profit since 2011, helped by demand for long-term evolution, or LTE, networks that allow faster data speeds.","Read the Full Report U.S. Markets Rally -- S&P 500 hits record high U.S. stocks ended mostly higher on Thursday, lifting the S&P 500 to a record finish, as Wall Street turned from the latest fiscal drama on Capitol Hill to corporate earnings that included better-than-expected results from <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> Inc. Quarterly reports also included disappointing third-quarter revenue from a handful of high-profile companies, including Dow components <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> Corp and Goldman Sachs.","Read the Full Report U.S. Markets Rally -- S&P 500 hits record high U.S. stocks ended mostly higher on Thursday, lifting the S&P 500 to a record finish, as Wall Street turned from the latest fiscal drama on Capitol Hill to corporate earnings that included better-than-expected results from *Google* Inc. Quarterly reports also included disappointing third-quarter revenue from a handful of high-profile companies, including Dow components §IBM$ Corp and Goldman Sachs.",,
1532716577,1/5/2018 16:45:39,1/5/2018 16:45:39,Intel,"",Dell,"",Q2716798916,TRUE,"after tons of failures from kingston (i know sandisk is better), i stick to intel or Samsung only - data loss is worth more than a few hundred to me","The somewhat larger <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> XPS 12 and Lenovo ThinkPad Yoga would be two solid convertibles that come to mind with <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Core CPUs and 12.5"" designs.","The somewhat larger *Dell* XPS 12 and Lenovo ThinkPad Yoga would be two solid convertibles that come to mind with §Intel$ Core CPUs and 12.5"" designs.",,
