id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
N2120277453,"rubber cement will also work, but it peels off easier so the repair is less permanent.",rubber,cement,NONE,0.8,X/PROPN/compound/> Y/PROPN/ROOT/^
J1447847972,It's even worse for truck and bus drivers.,truck,bus,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1447847972,It's even worse for truck and bus drivers.,truck,bus,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
F753244629,Formidable football programs are exponentially harder and more expensive to construct than decent basketball programs.,football,basketball,WORSE,0.8,X/ADJ/amod/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
F753244629,Formidable football programs are exponentially harder and more expensive to construct than decent basketball programs.,football,basketball,WORSE,0.8,X/ADJ/amod/> be/VERB/ROOT/^ than/ADP/prep/< decent/ADJ/amod/V Y/PROPN/pobj/<
T3191181117,"With every birthday and holiday we move past, its even harder than the last because of all the ""what ifs"".",birthday,holiday,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3191181117,"With every birthday and holiday we move past, its even harder than the last because of all the ""what ifs"".",birthday,holiday,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
N2165993619,"Several months ago, we noted that Apple appeared to be using two different suppliers, Samsung and Toshiba, for the solid-state drives (SSDs) on its MacBook Air models.",Samsung,Toshiba,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
N2165993619,"Several months ago, we noted that Apple appeared to be using two different suppliers, Samsung and Toshiba, for the solid-state drives (SSDs) on its MacBook Air models.",Samsung,Toshiba,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
R2825316510,"This generation, the inferior Nintendo Wii outclassed both Microsoft and Sony to have the crown going into this generation.",Microsoft,Sony,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
R2825316510,"This generation, the inferior Nintendo Wii outclassed both Microsoft and Sony to have the crown going into this generation.",Microsoft,Sony,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
K1600321992,(Languages like Ruby and Python often overcome these pitfalls with solid suites of unit tests.,Ruby,Python,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1600321992,(Languages like Ruby and Python often overcome these pitfalls with solid suites of unit tests.,Ruby,Python,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
M1979661503,pennsylvania earned her victory because she had to play harder for her two touch-downs than did michigan.,pennsylvania,michigan,BETTER,0.8,X/PROPN/nsubj/> earn/VERB/ROOT/^ have/VERB/advcl/< do/VERB/advcl/< Y/PROPN/nsubj/<
B328704602,Approximately forty times faster than conventional USB 1.1 10/100M Ethernet on boardLets you easily connect ...,USB,Ethernet,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/dobj/<
B328704602,Approximately forty times faster than conventional USB 1.1 10/100M Ethernet on boardLets you easily connect ...,USB,Ethernet,NONE,1.0,X/PROPN/ROOT/^ 1.1/NUM/nummod/V Y/PROPN/dobj/<
B328704602,Approximately forty times faster than conventional USB 1.1 10/100M Ethernet on boardLets you easily connect ...,USB,Ethernet,NONE,1.0,X/PROPN/ROOT/^ 10/100/NUM/compound/V Y/PROPN/dobj/<
T3238349491,"You can also use contact cement with PVC, or better yet, a matching plastic laminate is very durable if the dark edge lines are not objectionable.",cement,plastic,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/appos/<
T3238349491,"You can also use contact cement with PVC, or better yet, a matching plastic laminate is very durable if the dark edge lines are not objectionable.",cement,plastic,NONE,0.6,X/PROPN/ROOT/^ with/ADP/prep/V Y/PROPN/appos/<
T3238349491,"You can also use contact cement with PVC, or better yet, a matching plastic laminate is very durable if the dark edge lines are not objectionable.",cement,plastic,NONE,0.6,X/PROPN/ROOT/^ matching/NOUN/compound/V Y/PROPN/appos/<
L1813340555,"Nokia, Motorola ahead of the game?",Nokia,Motorola,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E669090021,"Even more troubling: she polls better than Obama in places such as Kentucky, Arkansas, Alabama, Mississippi, missouri, Oklahoma, Kansas, Tennessee, West Virginia, Ohio, michigan and Florida.",missouri,michigan,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E669090021,"Even more troubling: she polls better than Obama in places such as Kentucky, Arkansas, Alabama, Mississippi, missouri, Oklahoma, Kansas, Tennessee, West Virginia, Ohio, michigan and Florida.",missouri,michigan,NONE,1.0,X/PROPN/ROOT/^ oklahoma/PROPN/conj/V Y/PROPN/conj/<
R2823099578,"this explains why Python code will always be easier to read than Lisp, without being a veteran in the language.",Python,Lisp,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
T3176783142,Why Samsung and LG Scare Motorola,Samsung,Motorola,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3176783142,Why Samsung and LG Scare Motorola,Samsung,Motorola,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
T3176783142,Why Samsung and LG Scare Motorola,Samsung,Motorola,NONE,1.0,X/PROPN/ROOT/^ scare/PROPN/compound/V Y/PROPN/conj/<
Q2706072835,"These service providers that are going to charge Google, Ebay, MySpace, amazon, youtube, etc, are only trying to help the consumers get better service.",amazon,youtube,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1330367697,I prefer Eclipse to NetBeans.,Eclipse,NetBeans,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
I1330367697,I prefer Eclipse to NetBeans.,Eclipse,NetBeans,BETTER,1.0,X/PROPN/ROOT/^ to/PART/prep/V Y/PROPN/pobj/<
L1801975652,- Nexus Real Silent 120mm Case Fan (x3) - Silverstone Fortress FT03B Black - Kingston HyperX 16GB (4x4GB) DDR3 - Western Digital WD Green 1TB - ASUS P8Z77-M PRO Motherboard - Intel Core i7 3770K - Silverstone Strider 750W Gold Evolution - Samsung 840 Pro Series 128GB SSD - Gigabyte GeForce GTX 670 Overclocked 2GB - Xigmatek Dark Knight Night Hawk CPU Cooler,Kingston,Intel,NONE,1.0,X/PROPN/compound/> hyperx/PROPN/ROOT/^ green/PROPN/npadvmod/< Y/PROPN/appos/<
L1801975652,- Nexus Real Silent 120mm Case Fan (x3) - Silverstone Fortress FT03B Black - Kingston HyperX 16GB (4x4GB) DDR3 - Western Digital WD Green 1TB - ASUS P8Z77-M PRO Motherboard - Intel Core i7 3770K - Silverstone Strider 750W Gold Evolution - Samsung 840 Pro Series 128GB SSD - Gigabyte GeForce GTX 670 Overclocked 2GB - Xigmatek Dark Knight Night Hawk CPU Cooler,Kingston,Intel,NONE,1.0,X/PROPN/compound/> hyperx/PROPN/ROOT/^ green/PROPN/npadvmod/< p8z77-m/PROPN/compound/V Y/PROPN/appos/<
L1801975652,- Nexus Real Silent 120mm Case Fan (x3) - Silverstone Fortress FT03B Black - Kingston HyperX 16GB (4x4GB) DDR3 - Western Digital WD Green 1TB - ASUS P8Z77-M PRO Motherboard - Intel Core i7 3770K - Silverstone Strider 750W Gold Evolution - Samsung 840 Pro Series 128GB SSD - Gigabyte GeForce GTX 670 Overclocked 2GB - Xigmatek Dark Knight Night Hawk CPU Cooler,Kingston,Intel,NONE,1.0,X/PROPN/compound/> hyperx/PROPN/ROOT/^ green/PROPN/npadvmod/< pro/PROPN/compound/V Y/PROPN/appos/<
L1801975652,- Nexus Real Silent 120mm Case Fan (x3) - Silverstone Fortress FT03B Black - Kingston HyperX 16GB (4x4GB) DDR3 - Western Digital WD Green 1TB - ASUS P8Z77-M PRO Motherboard - Intel Core i7 3770K - Silverstone Strider 750W Gold Evolution - Samsung 840 Pro Series 128GB SSD - Gigabyte GeForce GTX 670 Overclocked 2GB - Xigmatek Dark Knight Night Hawk CPU Cooler,Kingston,Intel,NONE,1.0,X/PROPN/compound/> hyperx/PROPN/ROOT/^ green/PROPN/npadvmod/< motherboard/PROPN/compound/V Y/PROPN/appos/<
O2326949934,"Sure you have a better basketball school, but Neb makes bank with women's volleyball.",basketball,volleyball,NONE,0.6,X/ADJ/amod/> school/NOUN/ROOT/^ make/VERB/conj/< with/ADP/prep/< Y/PROPN/pobj/<
O2326949934,"Sure you have a better basketball school, but Neb makes bank with women's volleyball.",basketball,volleyball,NONE,0.6,X/ADJ/amod/> school/NOUN/ROOT/^ make/VERB/conj/< with/ADP/prep/< woman/NOUN/poss/V Y/PROPN/pobj/<
L1837304663,Not sure Ford is going to be any better than Honda in that regard.,Ford,Honda,NONE,0.4,X/PROPN/nsubj/> go/VERB/ROOT/^ be/VERB/xcomp/< good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
I1350817982,Is NetBeans very different from Eclipse?,NetBeans,Eclipse,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
I1350817982,Is NetBeans very different from Eclipse?,NetBeans,Eclipse,NONE,1.0,X/PROPN/ROOT/^ different/ADJ/amod/V Y/PROPN/pobj/<
M2071852851,"Read the Full Report U.S. Markets Rally -- S&P 500 hits record high U.S. stocks ended mostly higher on Thursday, lifting the S&P 500 to a record finish, as Wall Street turned from the latest fiscal drama on Capitol Hill to corporate earnings that included better-than-expected results from Google Inc. Quarterly reports also included disappointing third-quarter revenue from a handful of high-profile companies, including Dow components IBM Corp and Goldman Sachs.",Google,IBM,NONE,0.8,NOPATH
L1775667967,My rig before EVGA MSI H57m-ED65 i5-750 @ 4.1GHz 1 Tera F3 + OCZ Solid 2 64GB boot drive AMD HD5770 950/1300 6GB Samsung 10600 Hyper 212+ Corsair TX650,AMD,Samsung,NONE,1.0,X/PROPN/compound/> hd5770/PROPN/ROOT/^ Y/PROPN/appos/<
L1775667967,My rig before EVGA MSI H57m-ED65 i5-750 @ 4.1GHz 1 Tera F3 + OCZ Solid 2 64GB boot drive AMD HD5770 950/1300 6GB Samsung 10600 Hyper 212+ Corsair TX650,AMD,Samsung,NONE,1.0,X/PROPN/compound/> hd5770/PROPN/ROOT/^ 950/1300/NUM/nummod/V Y/PROPN/appos/<
L1775667967,My rig before EVGA MSI H57m-ED65 i5-750 @ 4.1GHz 1 Tera F3 + OCZ Solid 2 64GB boot drive AMD HD5770 950/1300 6GB Samsung 10600 Hyper 212+ Corsair TX650,AMD,Samsung,NONE,1.0,X/PROPN/compound/> hd5770/PROPN/ROOT/^ gb/NOUN/compound/V Y/PROPN/appos/<
N2243702012,Solid rubber-wood frame and legs.,rubber,wood,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
B228993014,aluminum heats up much faster than steel.,aluminum,steel,BETTER,0.8,X/PROPN/nsubj/> heat/VERB/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
J1562648909,JS is better than GWT? Scala is better for Java in the enterprise?,Scala,Java,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< for/ADP/prep/< Y/PROPN/pobj/<
J1544980988,Java/C++/Ruby,Java,Ruby,NONE,1.0,NOPATH
M2054198626,Python / Ruby / PHP / Java),Ruby,Java,NONE,1.0,X/PROPN/nmod/> Y/PROPN/ROOT/^
M2054198626,Python / Ruby / PHP / Java),Ruby,Java,NONE,1.0,X/PROPN/nmod/> php/PROPN/nmod/V Y/PROPN/ROOT/^
F850539599,"Has a solid breakfast option for 10.95 (includes juice, coffee, etc) and an omllete bar.",juice,coffee,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1795031023,New Civic 4Dr suv truck Accessories make towing easier.,suv,truck,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
F849896929,"harvard shot better than 55 percent for the game while outrebounding dartmouth, 36-27, stealing 11 balls and blocking 10 shots.",harvard,dartmouth,BETTER,1.0,X/PROPN/nsubj/> shoot/VERB/ROOT/^ outrebounding/VERB/advcl/< Y/PROPN/dobj/<
B287041048,And Toyota and Honda.,Toyota,Honda,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
B287041048,And Toyota and Honda.,Toyota,Honda,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
Q2633819574,"The real question is: for any given programming concept, is there anything about Ruby syntax that makes it harder to learn or implement than the equivalent in PHP?",Ruby,PHP,WORSE,0.8,X/ADJ/amod/> syntax/NOUN/ROOT/^ make/VERB/relcl/< hard/ADJ/ccomp/< learn/VERB/xcomp/< implement/VERB/conj/< than/ADP/prep/< equivalent/NOUN/pobj/< in/ADP/prep/< Y/PROPN/pobj/<
Q2639542872,There are no better memories than making a pasta primavera or a soup from veggies you grew yourself.,pasta,soup,NONE,1.0,X/PROPN/compound/> primavera/NOUN/ROOT/^ Y/PROPN/conj/<
L1758394359,Must have solid database programming experience (Experience with PostgreSQL and MySQL specifically is a plus.),PostgreSQL,MySQL,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1758394359,Must have solid database programming experience (Experience with PostgreSQL and MySQL specifically is a plus.),PostgreSQL,MySQL,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
D454385813,"Cars like: Ferrari, Lamborghini, Porsche, BMW, and more!",Ferrari,BMW,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
D454385813,"Cars like: Ferrari, Lamborghini, Porsche, BMW, and more!",Ferrari,BMW,NONE,1.0,X/PROPN/ROOT/^ lamborghini/PROPN/conj/V Y/PROPN/conj/<
O2435030121,The choice to promote JavaScript will not make Python any harder to use in GNOME than it is today.,JavaScript,Python,NONE,1.0,X/PROPN/nsubj/> make/VERB/ROOT/^ Y/PROPN/dobj/<
E697610717,Fastpitch softball is a much faster game than baseball.,softball,baseball,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ game/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/<
S3074050696,"We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, BMW, Ducati, Triumph and Honda.",BMW,Honda,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3074050696,"We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, BMW, Ducati, Triumph and Honda.",BMW,Honda,NONE,1.0,X/PROPN/ROOT/^ ducati/PROPN/conj/V Y/PROPN/conj/<
F821976162,"Good house-made bread, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of steak diane.",bread,steak,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
F821976162,"Good house-made bread, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of steak diane.",bread,steak,NONE,0.8,X/PROPN/ROOT/^ trout/NOUN/appos/V Y/PROPN/pobj/<
F821976162,"Good house-made bread, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of steak diane.",bread,steak,NONE,0.8,X/PROPN/ROOT/^ version/NOUN/appos/V Y/PROPN/pobj/<
J1514394452,"I was deciding between that and the Honda Civic 2.0 and in my opinion, the handling of the Ford was better than the Civic 2.0.",Honda,Ford,WORSE,0.8,X/PROPN/compound/> civic/PROPN/ROOT/^ handling/NOUN/appos/< of/ADP/prep/< Y/PROPN/pobj/<
J1514394452,"I was deciding between that and the Honda Civic 2.0 and in my opinion, the handling of the Ford was better than the Civic 2.0.",Honda,Ford,WORSE,0.8,X/PROPN/compound/> civic/PROPN/ROOT/^ handling/NOUN/appos/< of/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
T3130494602,"When it comes to losing weight, which is the better lunch choice: soup or a sandwich?",soup,sandwich,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3130494602,"When it comes to losing weight, which is the better lunch choice: soup or a sandwich?",soup,sandwich,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
B326634777,Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in iOS 8 will make it much easier for users to broadcast to their host's Apple TV.,iOS,Apple TV,NONE,0.6666666666666666,X/PROPN/nsubj/> make/VERB/ROOT/^ easy/ADJ/ccomp/< broadcast/VERB/advcl/< to/ADP/prep/< Y/PROPN/pobj/<
B326634777,Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in iOS 8 will make it much easier for users to broadcast to their host's Apple TV.,iOS,Apple TV,NONE,0.6666666666666666,X/PROPN/nsubj/> make/VERB/ROOT/^ easy/ADJ/ccomp/< broadcast/VERB/advcl/< to/ADP/prep/< host/NOUN/poss/V Y/PROPN/pobj/<
H1106161232,If you are considering a holiday or a wedding in Thailand then you will not get better than Rocky's.,holiday,wedding,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1106161232,If you are considering a holiday or a wedding in Thailand then you will not get better than Rocky's.,holiday,wedding,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
G935201907,"Hewlett-Packard swooped in with the better bid to overtake Dell and win 3Par, so now we can all sit back and wait for the next acquisition battle to roll around.",Hewlett-Packard,Dell,BETTER,0.8,X/PROPN/nsubj/> swoop/VERB/ROOT/^ with/ADP/prep/< bid/NOUN/pobj/< overtake/VERB/acl/< Y/PROPN/dobj/<
K1640432453,"Lo and behold, the same code runs 280 times slower when compiled as a Groovy class than its Java counterpart.",Groovy,Java,NONE,0.6,X/PROPN/compound/> class/NOUN/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
K1640432453,"Lo and behold, the same code runs 280 times slower when compiled as a Groovy class than its Java counterpart.",Groovy,Java,NONE,0.6,X/PROPN/compound/> class/NOUN/ROOT/^ than/ADP/prep/< its/ADJ/poss/V Y/PROPN/pobj/<
P2592536824,"The old Sigma was not that great, Tokina and Tamron (of course Nikon) was better.",Sigma,Nikon,WORSE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/npadvmod/<
P2592536824,"The old Sigma was not that great, Tokina and Tamron (of course Nikon) was better.",Sigma,Nikon,WORSE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ of/ADP/prep/V Y/PROPN/npadvmod/<
M1988281260,Perl and Python have much better support on almost all platforms than what seems to be the case for Java.,Perl,Java,BETTER,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ support/NOUN/dobj/< than/ADP/prep/< seem/VERB/pcomp/< be/VERB/xcomp/< case/NOUN/attr/< for/ADP/prep/< Y/PROPN/pobj/<
M1988281260,Perl and Python have much better support on almost all platforms than what seems to be the case for Java.,Perl,Java,BETTER,1.0,X/PROPN/nsubj/> and/CONJ/cc/V have/VERB/ROOT/^ support/NOUN/dobj/< than/ADP/prep/< seem/VERB/pcomp/< be/VERB/xcomp/< case/NOUN/attr/< for/ADP/prep/< Y/PROPN/pobj/<
M1988281260,Perl and Python have much better support on almost all platforms than what seems to be the case for Java.,Perl,Java,BETTER,1.0,X/PROPN/nsubj/> python/PROPN/conj/V have/VERB/ROOT/^ support/NOUN/dobj/< than/ADP/prep/< seem/VERB/pcomp/< be/VERB/xcomp/< case/NOUN/attr/< for/ADP/prep/< Y/PROPN/pobj/<
H1174369100,I know that I do not have a chance at MIT or harvard so I was wondering whether Duke or cornell is better in chemistry.,harvard,cornell,NONE,0.6,X/PROPN/dep/> wonder/VERB/ROOT/^ whether/ADP/mark/< duke/PROPN/amod/< Y/PROPN/conj/<
K1671602551,Manufacturer: Any Mazda BMW Ford Honda Nissan,Honda,Nissan,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
G1056692690,I don't see a way that Python is superior to Perl.,Python,Perl,WORSE,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ superior/ADJ/acomp/< to/ADP/prep/< Y/PROPN/pobj/<
S3086569936,West virginia (and michigan) will be better than Arizona (and Oklahoma St) Incorrect!,virginia,michigan,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3086569936,West virginia (and michigan) will be better than Arizona (and Oklahoma St) Incorrect!,virginia,michigan,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
L1813954374,No.-Material: plastic -Material Details: Polystyrene..-Solid wood Construction:...,plastic,wood,NONE,1.0,X/PROPN/amod/> detail/NOUN/ROOT/^ Y/PROPN/appos/<
L1813954374,No.-Material: plastic -Material Details: Polystyrene..-Solid wood Construction:...,plastic,wood,NONE,1.0,X/PROPN/amod/> detail/NOUN/ROOT/^ -solid/PUNCT/compound/V Y/PROPN/appos/<
L1787221934,near harvard : mit,harvard,mit,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
G1027464304,"I can do the same on my laptop, although I think the iphone app is better.",laptop,iphone,WORSE,0.8,X/PROPN/ROOT/^ Y/PROPN/dobj/<
G1027464304,"I can do the same on my laptop, although I think the iphone app is better.",laptop,iphone,WORSE,0.8,X/PROPN/ROOT/^ think/VERB/advcl/V Y/PROPN/dobj/<
G1027464304,"I can do the same on my laptop, although I think the iphone app is better.",laptop,iphone,WORSE,0.8,X/PROPN/ROOT/^ the/DET/det/V Y/PROPN/dobj/<
M1926965750,"Oracle to PostgreSQL is generally easier than the other direction, IMO.",Oracle,PostgreSQL,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
M1926965750,"Oracle to PostgreSQL is generally easier than the other direction, IMO.",Oracle,PostgreSQL,NONE,0.6,X/PROPN/ROOT/^ to/PART/prep/V Y/PROPN/pobj/<
L1850401946,"Now that I think about it, the beer being distilled couldn't be any worse than the tomato juice being distilled.",beer,juice,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ bad/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
L1850401946,"Now that I think about it, the beer being distilled couldn't be any worse than the tomato juice being distilled.",beer,juice,BETTER,0.8,X/PROPN/nsubj/> distil/VERB/pcomp/V be/VERB/ROOT/^ bad/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
L1850401946,"Now that I think about it, the beer being distilled couldn't be any worse than the tomato juice being distilled.",beer,juice,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ bad/ADJ/acomp/< than/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
L1850401946,"Now that I think about it, the beer being distilled couldn't be any worse than the tomato juice being distilled.",beer,juice,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ bad/ADJ/acomp/< than/ADP/prep/< tomato/NOUN/compound/V Y/PROPN/pobj/<
L1805797548,Nintendo better show off some amazing games that outdo Sony and Microsoft.,Sony,Microsoft,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1805797548,Nintendo better show off some amazing games that outdo Sony and Microsoft.,Sony,Microsoft,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
A32458954,"1882, missouri; d. 1991, Sacramento, california; m.",missouri,california,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A32458954,"1882, missouri; d. 1991, Sacramento, california; m.",missouri,california,NONE,1.0,X/PROPN/ROOT/^ 1991/NUM/appos/V Y/PROPN/conj/<
A32458954,"1882, missouri; d. 1991, Sacramento, california; m.",missouri,california,NONE,1.0,X/PROPN/ROOT/^ sacramento/PROPN/npadvmod/V Y/PROPN/conj/<
A77721609,"- 3+ years solid development experience with object-oriented Perl or Java, XML and HTML in a dynamic, fast-paced environment.",Perl,Java,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A77721609,"- 3+ years solid development experience with object-oriented Perl or Java, XML and HTML in a dynamic, fast-paced environment.",Perl,Java,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
M1988307398,Perl is a more powerful tool than PHP but that doesn't mean it's the better tool.,Perl,PHP,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ tool/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/<
M2051059287,"Puma jerseys, for example, at the World Cup looked far better--possibly because everyone else was togged either in Nike or Adidas.",Nike,Adidas,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/conj/<
M2051059287,"Puma jerseys, for example, at the World Cup looked far better--possibly because everyone else was togged either in Nike or Adidas.",Nike,Adidas,NONE,0.6,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
H1123392171,"if your server has PHP facilities, it would be much easier and definitely better to use it instead of JavaScript.",PHP,JavaScript,BETTER,1.0,X/ADJ/amod/> be/VERB/ROOT/^ of/ADP/prep/< Y/PROPN/pobj/<
J1466739290,"Its that simple.GM,Ford,Chrysler.",Ford,Chrysler,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1740855898,Most of the Deities are carved out of solid stone or cast of metal.,stone,metal,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
K1740855898,Most of the Deities are carved out of solid stone or cast of metal.,stone,metal,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/pobj/<
K1740855898,Most of the Deities are carved out of solid stone or cast of metal.,stone,metal,NONE,1.0,X/PROPN/ROOT/^ cast/NOUN/conj/V Y/PROPN/pobj/<
J1445605647,it seems a lot harder to keep the laptop/tablet/iphone out of the kid's bedroom than the massive tv.,laptop,iphone,NONE,1.0,NOPATH
G1046932701,I'd like KU more for the basketball and mediocre football.,basketball,football,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
G1046932701,I'd like KU more for the basketball and mediocre football.,basketball,football,NONE,0.8,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
G1046932701,I'd like KU more for the basketball and mediocre football.,basketball,football,NONE,0.8,X/PROPN/ROOT/^ mediocre/ADJ/amod/V Y/PROPN/conj/<
F781894679,"From my experience plastic inserts are stronger and provide better support, but even well-crafted cardboard inserts provide solid support.",plastic,cardboard,NONE,0.8,X/PROPN/compound/> insert/NOUN/nsubj/> insert/NOUN/ROOT/^ Y/PROPN/npadvmod/<
F781894679,"From my experience plastic inserts are stronger and provide better support, but even well-crafted cardboard inserts provide solid support.",plastic,cardboard,NONE,0.8,X/PROPN/compound/> insert/NOUN/nsubj/> insert/NOUN/ROOT/^ craft/VERB/amod/V Y/PROPN/npadvmod/<
B211403012,"Also a light bitter coffee aftertaste, decent beer overall.",coffee,beer,NONE,0.8,X/PROPN/compound/> aftertaste/NOUN/ROOT/^ Y/PROPN/nmod/<
B211403012,"Also a light bitter coffee aftertaste, decent beer overall.",coffee,beer,NONE,0.8,X/PROPN/compound/> aftertaste/NOUN/ROOT/^ decent/ADJ/amod/V Y/PROPN/nmod/<
I1295241199,"Intel and Google have been working together on making Chrome OS more x86-friendly , and the Core M processor could mean faster, thinner, lighter, and cooler (temperature-wise) Chromebooks.",Intel,Google,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1295241199,"Intel and Google have been working together on making Chrome OS more x86-friendly , and the Core M processor could mean faster, thinner, lighter, and cooler (temperature-wise) Chromebooks.",Intel,Google,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
O2423375573,"The breakfast was mediocre, juice tasted like a powder mix with water added, coffee was instant from a machine.",juice,coffee,NONE,1.0,X/PROPN/nsubj/> taste/VERB/ROOT/^ like/ADP/prep/< mix/NOUN/pobj/< add/VERB/relcl/< Y/PROPN/ccomp/<
L1859946435,"Objects are used in object oriented languages such as Smalltalk, C++, Java, and others.",Smalltalk,Java,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
