,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable,type
32,1530057558,False,finalized,3,1/5/2018 14:26:53,NONE,0.6863,Google,,Sony,O,H1217681472,,True,"It's delusional to think that making your photographs with a Leica, a Nikon D800000ExS or a Mamiya/Leaf or Hassy or a Fuji x-Pro will make them any better than a decent entry-level dslr or mirrorless camera of almost any description.","I'm sure it will be at least a little better than attempts from <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>/Panasonic/Sharp/Samsung etc. to build Internet streaming into televisions, and progress is progress.","I'm sure it will be at least a little better than attempts from *Google*/§Sony$/Panasonic/Sharp/Samsung etc. to build Internet streaming into televisions, and progress is progress.",brands
33,1530057559,False,finalized,3,1/5/2018 14:54:18,OTHER,0.6957,Toyota,,Chevrolet,O,O2375117413,,True,"This infographic from Kissmetrics comes up with some definite sounding findings - starting with Python and Java developers being ""superior"" to those using PHP, Perl and Ruby and Facebook and Google software engineers being ""better"" than those at Amazon and Microsoft.","That's better than the <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> Yaris, Hyundai Accent and <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> Aveo.","That's better than the *Toyota* Yaris, Hyundai Accent and §Chevrolet$ Aveo.",brands
34,1530057560,False,finalized,3,1/5/2018 14:25:30,OTHER,1.0,Intel,N,Dell,O,Q2707090707,,True,"It fared better than other netbooks in this price range, such as the ASUS Eee PC 1001P (1,384) and the Toshiba mini NB255 (1,393), and even the costlier Samsung N150 Plus (1,300).","These systems, for the most part, were slower than the two entry-level <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>-powered systems we tested, this HP G60-235DX and the <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> Inspiron I15-156B .","These systems, for the most part, were slower than the two entry-level *Intel*-powered systems we tested, this HP G60-235DX and the §Dell$ Inspiron I15-156B .",brands
35,1530057561,False,finalized,3,1/5/2018 15:15:56,OTHER,1.0,Ford,,Chevrolet,O,F740324709,,True,"Reception for their phones are great and are at par with Nokia and Samsung, if not better.","<span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Fiesta, VW Voyage and Polo, Fiat Grand Siena, Renault Logan and <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> Cobalt and Prisma all drive better than Versa.","*Ford* Fiesta, VW Voyage and Polo, Fiat Grand Siena, Renault Logan and §Chevrolet$ Cobalt and Prisma all drive better than Versa.",brands
36,1530057562,False,finalized,3,1/5/2018 14:23:38,NONE,0.708,Microsoft,,Sony,N,I1368223493,,True,"Every car I've owned, from Ford to Nissan to Honda, has been better than this.","It can easily guarantee a better console from <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.",It can easily guarantee a better console from *Sony* and §Microsoft$.,brands
37,1530057563,False,finalized,3,1/5/2018 14:26:25,OTHER,1.0,Honda,N,BMW,N,G967064822,,True,A Cadillac or Buick in China has a better reputation in China than they do here in the States.,"How can anyone think based on the <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> today that those cars look better than the '08 ones.",How can anyone think based on the *BMW* and §Honda$ today that those cars look better than the '08 ones.,brands
38,1530057564,False,finalized,3,1/5/2018 14:25:05,NONE,0.7059,Toyota,,BMW,N,J1504616527,,True,"That's better than Ford Fusion Hybrid, Chevrolet Malibu ECO, Hyundai Hybrid or any other competing mid-size sedan.","Ive never had better (and Ive owned <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, SaaB, Audi, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> and many others)","Ive never had better (and Ive owned *BMW*, SaaB, Audi, §Toyota$ and many others)",brands
39,1530057565,False,finalized,3,1/5/2018 14:22:03,OTHER,0.6515,Audi,,Lexus,N,H1084095735,,True,"I'm sure it will be at least a little better than attempts from Google/Sony/Panasonic/Sharp/Samsung etc. to build Internet streaming into televisions, and progress is progress.","If Model 3 is directly price competitive with BMW 3 Series, Mercedes C Class, <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> A3/A4, <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> IS 250/350 cars and offers comparable or better performance, we will see the same thing we now see with Model S in 'F' segment.","If Model 3 is directly price competitive with BMW 3 Series, Mercedes C Class, *Audi* A3/A4, §Lexus$ IS 250/350 cars and offers comparable or better performance, we will see the same thing we now see with Model S in 'F' segment.",brands
40,1530057566,False,finalized,3,1/5/2018 14:59:11,OTHER,1.0,Nike,,Adidas,N,K1676087443,,True,"Chevrolet and Ford are selling better in the U.S.o The ""Toyota takeover"" is not assured.o","Many people will argue that <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span> cleats are the best and others will just say <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> or Pumas are better.",Many people will argue that *Nike* cleats are the best and others will just say §Adidas$ or Pumas are better.,brands
41,1530057567,False,finalized,3,1/5/2018 14:25:05,NONE,0.7059,Nikon,,Leica,N,J1444479160,,True,"That's better than the Toyota Yaris, Hyundai Accent and Chevrolet Aveo.","It's delusional to think that making your photographs with a <span style=""color: #9A14B2; font-weight: bold"">Leica:[OBJECT_A]</span>, a <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span> D800000ExS or a Mamiya/Leaf or Hassy or a Fuji x-Pro will make them any better than a decent entry-level dslr or mirrorless camera of almost any description.","It's delusional to think that making your photographs with a *Leica*, a §Nikon$ D800000ExS or a Mamiya/Leaf or Hassy or a Fuji x-Pro will make them any better than a decent entry-level dslr or mirrorless camera of almost any description.",brands
42,1530057568,False,finalized,3,1/5/2018 14:26:53,NONE,1.0,Microsoft,,Amazon,N,R2829449916,,True,"These systems, for the most part, were slower than the two entry-level Intel-powered systems we tested, this HP G60-235DX and the Dell Inspiron I15-156B .","This infographic from Kissmetrics comes up with some definite sounding findings - starting with Python and Java developers being ""superior"" to those using PHP, Perl and Ruby and Facebook and Google software engineers being ""better"" than those at <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.","This infographic from Kissmetrics comes up with some definite sounding findings - starting with Python and Java developers being ""superior"" to those using PHP, Perl and Ruby and Facebook and Google software engineers being ""better"" than those at *Amazon* and §Microsoft$.",brands
43,1530057569,False,finalized,3,1/5/2018 14:25:33,BETTER,1.0,Ford,,Toyota,N,D473110471,,True,"As unlikely as it sounds, Amazon is pushing far harder than Microsoft or Apple to get its technology into the hands of other companies.","Chevrolet and <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> are selling better in the U.S.o The ""<span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> takeover"" is not assured.o","Chevrolet and *Ford* are selling better in the U.S.o The ""§Toyota$ takeover"" is not assured.o",brands
44,1530057570,False,finalized,3,1/5/2018 14:50:10,NONE,0.6895,Samsung,,Toshiba,N,R2932140769,,True,"Toshiba and Samsung are expected to use the technology to make 10-nm flash memory chips, while Intel will make faster microprocessors that use less power.","<span style=""color: #9A14B2; font-weight: bold"">Toshiba:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> are expected to use the technology to make 10-nm flash memory chips, while Intel will make faster microprocessors that use less power.","*Toshiba* and §Samsung$ are expected to use the technology to make 10-nm flash memory chips, while Intel will make faster microprocessors that use less power.",brands
45,1530057571,False,finalized,3,1/5/2018 14:54:18,BETTER,0.6522,Apple,,Google,N,F824614478,,True,"Ford Fiesta, VW Voyage and Polo, Fiat Grand Siena, Renault Logan and Chevrolet Cobalt and Prisma all drive better than Versa.","<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> Maps is superior to you, <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> Maps is superior to us.","*Google* Maps is superior to you, §Apple$ Maps is superior to us.",brands
46,1530057572,False,finalized,3,1/5/2018 14:25:09,NONE,1.0,Intel,,Hewlett-Packard,N,G992077571,,False,"Google Maps is superior to you, Apple Maps is superior to us.","HP (<span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span>) ProLiant ML350 G6 5U Tower Server - <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Xeon E5520 2.26 GHz",HP (*Hewlett-Packard*) ProLiant ML350 G6 5U Tower Server - §Intel$ Xeon E5520 2.26 GHz,brands
47,1530057573,False,finalized,3,1/5/2018 14:22:03,NONE,0.7043,Audi,,Mercedes-Benz,N,J1448325006,,True,HP (Hewlett-Packard) ProLiant ML350 G6 5U Tower Server - Intel Xeon E5520 2.26 GHz,"Its flagship brands -- <span style=""color: #9A14B2; font-weight: bold"">Mercedes-Benz:[OBJECT_A]</span>, BMW, <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span>, and Porsche -- are all enjoying record years and forecasting even better results for 2013.","Its flagship brands -- *Mercedes-Benz*, BMW, §Audi$, and Porsche -- are all enjoying record years and forecasting even better results for 2013.",brands
48,1530057574,False,finalized,3,1/5/2018 14:25:33,BETTER,0.6957,Apple,,Sony,N,B326355656,,True,"Its flagship brands -- Mercedes-Benz, BMW, Audi, and Porsche -- are all enjoying record years and forecasting even better results for 2013.","<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> is much more of a consumer products company, better compared to <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> than Dell.","*Apple* is much more of a consumer products company, better compared to §Sony$ than Dell.",brands
49,1530057575,False,finalized,3,1/5/2018 14:50:10,NONE,1.0,Samsung,,AMD,N,B232382086,,True,"Apple is much more of a consumer products company, better compared to Sony than Dell.","<span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Monitor 1920 x 1200 Windows 7 64bit","*AMD* Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" §Samsung$ Monitor 1920 x 1200 Windows 7 64bit",brands
50,1530057576,False,finalized,3,1/5/2018 14:22:03,OTHER,0.6515,Nokia,,Samsung,N,L1813289431,,True,"AMD Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" Samsung Monitor 1920 x 1200 Windows 7 64bit","<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> Asha vs <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Rex: What's better?",*Nokia* Asha vs §Samsung$ Rex: What's better?,brands
51,1530057577,False,finalized,3,1/5/2018 14:26:25,NONE,1.0,Nokia,,Motorola,N,L1813364977,,False,Nokia Asha vs Samsung Rex: What's better?,"<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> ,Siemens,<span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>), SMPP...","*Nokia* ,Siemens,§Motorola$), SMPP...",brands
52,1530057578,False,finalized,3,1/5/2018 14:31:15,NONE,1.0,Google,,Kingston,N,N2223136920,,False,"Nokia ,Siemens,Motorola), SMPP...","small <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> satellite map of N. <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span>/quon Airport link",small *Google* satellite map of N. §Kingston$/quon Airport link,brands
53,1530057579,False,finalized,3,1/5/2018 14:28:14,NONE,0.6429,IBM,,Intel,N,I1317900497,,True,small Google satellite map of N. Kingston/quon Airport link,"In this IT Briefing, <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> systems experts Mitch Shults, Jim Lawrie, and Paul Awad discuss analytical and transactional solutions that drive faster and smarter business decisions.","In this IT Briefing, *Intel* and §IBM$ systems experts Mitch Shults, Jim Lawrie, and Paul Awad discuss analytical and transactional solutions that drive faster and smarter business decisions.",brands
54,1530057580,False,finalized,3,1/5/2018 14:23:38,NONE,0.6423,Ferrari,,BMW,N,M2030093168,,False,"In this IT Briefing, Intel and IBM systems experts Mitch Shults, Jim Lawrie, and Paul Awad discuss analytical and transactional solutions that drive faster and smarter business decisions.","presents: <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> M5 vs <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span> F355 F1 Berlinetta.",presents: *BMW* M5 vs §Ferrari$ F355 F1 Berlinetta.,brands
55,1530057581,False,finalized,5,1/5/2018 14:22:27,NONE,1.0,Nvidia,,MSI,N,S3066616159,,True,presents: BMW M5 vs Ferrari F355 F1 Berlinetta.,"Well since i got my new video card (<span style=""color: #9A14B2; font-weight: bold"">MSI:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Nvidia:[OBJECT_B]</span> Geforce GT 630 2gb) its been easier for me to play Mafia at higher resolutions.",Well since i got my new video card (*MSI* §Nvidia$ Geforce GT 630 2gb) its been easier for me to play Mafia at higher resolutions.,brands
56,1530057582,False,finalized,3,1/5/2018 14:26:53,NONE,0.6863,Ferrari,,Renault,N,M2091029663,,False,Well since i got my new video card (MSI Nvidia Geforce GT 630 2gb) its been easier for me to play Mafia at higher resolutions.,"<span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span> agree on Fisichella and Schumacher's collision","*Renault*, §Ferrari$ agree on Fisichella and Schumacher's collision",brands
57,1530057583,False,finalized,3,1/5/2018 14:21:35,NONE,1.0,Apple,,IBM,N,N2206859946,,True,"Renault, Ferrari agree on Fisichella and Schumacher's collision","Similarly, the participants in the <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> study specifically noted that they did not consider either computer to be superior in terms of quality or performance.","Similarly, the participants in the *Apple*/§IBM$ study specifically noted that they did not consider either computer to be superior in terms of quality or performance.",brands
58,1530057584,False,finalized,3,1/5/2018 14:28:14,NONE,1.0,Ferrari,,Renault,N,B272645847,,False,"Similarly, the participants in the Apple/IBM study specifically noted that they did not consider either computer to be superior in terms of quality or performance.","And <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> stopped developing R29 long back with <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span>.",And *Renault* stopped developing R29 long back with §Ferrari$.,brands
59,1530057585,False,finalized,3,1/5/2018 14:31:15,WORSE,1.0,Sony,,Amazon,N,G1025458504,,True,And Renault stopped developing R29 long back with Ferrari.,"I bought this first only to return it back to <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> and replace it with the <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> HX9V which is superior in most aspects.",I bought this first only to return it back to *Amazon* and replace it with the §Sony$ HX9V which is superior in most aspects.,brands
60,1530057586,False,finalized,3,1/5/2018 14:25:09,NONE,1.0,Gigabyte,,Asus,N,C384373788,,False,I bought this first only to return it back to Amazon and replace it with the Sony HX9V which is superior in most aspects.,"<span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> stuck with loads of Intel chipsets",*Asus* and §Gigabyte$ stuck with loads of Intel chipsets,brands
61,1530057587,False,finalized,3,1/5/2018 14:21:35,NONE,1.0,Avaya,,Huawei,N,P2442497601,,False,Asus and Gigabyte stuck with loads of Intel chipsets,"The companies profiled in this report include AudioCodes Ltd., <span style=""color: #9A14B2; font-weight: bold"">Avaya:[OBJECT_A]</span> Inc., Cisco Systems Inc., GENBAND, Alcatel-Lucent SA, Grandstream Networks, Inc., ADTRAN, Inc., Siemens AG, <span style=""color: #6CB219; font-weight: bold"">Huawei:[OBJECT_B]</span> Technologies Co. Ltd., and ZTE Corporation.","The companies profiled in this report include AudioCodes Ltd., *Avaya* Inc., Cisco Systems Inc., GENBAND, Alcatel-Lucent SA, Grandstream Networks, Inc., ADTRAN, Inc., Siemens AG, §Huawei$ Technologies Co. Ltd., and ZTE Corporation.",brands
62,1530057588,False,finalized,3,1/5/2018 14:48:11,NONE,1.0,Honda,,BMW,N,G959000983,,True,"The companies profiled in this report include AudioCodes Ltd., Avaya Inc., Cisco Systems Inc., GENBAND, Alcatel-Lucent SA, Grandstream Networks, Inc., ADTRAN, Inc., Siemens AG, Huawei Technologies Co. Ltd., and ZTE Corporation.","<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, and Lamborghini will be showcasing in the automotive category, and in publishing, The Saturday Evening Post, Better Homes & Gardens, The New York Times and Conde Nast will all have a place on the show floor.","*Honda*, §BMW$, and Lamborghini will be showcasing in the automotive category, and in publishing, The Saturday Evening Post, Better Homes & Gardens, The New York Times and Conde Nast will all have a place on the show floor.",brands
63,1530057589,False,finalized,3,1/5/2018 14:22:03,NONE,1.0,Nokia,,Siemens,N,D461090423,,True,"Honda, BMW, and Lamborghini will be showcasing in the automotive category, and in publishing, The Saturday Evening Post, Better Homes & Gardens, The New York Times and Conde Nast will all have a place on the show floor.","CEMoD makes it easier than ever for <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Siemens:[OBJECT_B]</span> Networks' customers to manage the end user experience in their mobile networks.",CEMoD makes it easier than ever for *Nokia* §Siemens$ Networks' customers to manage the end user experience in their mobile networks.,brands
64,1530057590,False,finalized,3,1/5/2018 14:50:10,NONE,0.6895,Google,,Intel,N,D412328744,,True,CEMoD makes it easier than ever for Nokia Siemens Networks' customers to manage the end user experience in their mobile networks.,"But the fact that <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> is adding Coreboot support for faster <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> chips means that we might not only see faster boot speeds, but faster overall performance.","But the fact that *Google* is adding Coreboot support for faster §Intel$ chips means that we might not only see faster boot speeds, but faster overall performance.",brands
65,1530057591,False,finalized,3,1/5/2018 14:58:45,NONE,1.0,Advil,,Motrin,N,S3077801796,,False,"But the fact that Google is adding Coreboot support for faster Intel chips means that we might not only see faster boot speeds, but faster overall performance.","We recommend ibuprofen (Nuprin, <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>) - 800 mg (four tablets).","We recommend ibuprofen (Nuprin, *Advil*, §Motrin$) - 800 mg (four tablets).",brands
66,1530057592,False,finalized,3,1/5/2018 14:54:18,NONE,0.6522,Advil,,Motrin,N,R2888074405,,False,"We recommend ibuprofen (Nuprin, Advil, Motrin) - 800 mg (four tablets).","Those pain relievers that contain ibuprofen like <span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>.",Those pain relievers that contain ibuprofen like *Motrin* and §Advil$.,brands
67,1530057593,False,finalized,3,1/5/2018 14:25:05,NONE,1.0,Gigabyte,,Asus,N,C384531623,,False,Those pain relievers that contain ibuprofen like Motrin and Advil.,"<span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span>, Shuttle, Intel, <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span>?","*Asus*, Shuttle, Intel, §Gigabyte$?",brands
68,1530057594,False,finalized,5,1/5/2018 14:22:27,WORSE,0.7924,Microsoft,,Apple,N,I1370451449,,True,"Asus, Shuttle, Intel, Gigabyte?","It could be worse for <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> - <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> could be dominating this market.",It could be worse for *Microsoft* - §Apple$ could be dominating this market.,brands
69,1530057595,False,finalized,5,1/5/2018 14:22:27,NONE,1.0,Ford,,BMW,N,J1444808047,,True,It could be worse for Microsoft - Apple could be dominating this market.,"Its Dragon Drive application has received some solid response and is being used by some top automakers such as Audi, <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, Chrysler, <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>, General Motors, Hyundai, Toyota, etc.","Its Dragon Drive application has received some solid response and is being used by some top automakers such as Audi, *BMW*, Chrysler, §Ford$, General Motors, Hyundai, Toyota, etc.",brands
70,1530057596,False,finalized,3,1/5/2018 15:02:01,OTHER,0.7074,Toyota,,BMW,N,L1838974578,,True,"Its Dragon Drive application has received some solid response and is being used by some top automakers such as Audi, BMW, Chrysler, Ford, General Motors, Hyundai, Toyota, etc.","Not to be confused with the performance of a 911 the Cayenne S fills out my seasonal needs better then the 5 other SUV's I have owned, which include (2) <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> Land Cruisers, Lexus Lx 470, and (2) <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> X5's.","Not to be confused with the performance of a 911 the Cayenne S fills out my seasonal needs better then the 5 other SUV's I have owned, which include (2) *Toyota* Land Cruisers, Lexus Lx 470, and (2) §BMW$ X5's.",brands
71,1530057597,False,finalized,3,1/5/2018 14:25:05,NONE,1.0,Nokia,,Motorola,N,T3149374625,,False,"Not to be confused with the performance of a 911 the Cayenne S fills out my seasonal needs better then the 5 other SUV's I have owned, which include (2) Toyota Land Cruisers, Lexus Lx 470, and (2) BMW X5's.","Where is <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span>, Ericsson, and <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> now?","Where is *Nokia*, Ericsson, and §Motorola$ now?",brands
72,1530057598,False,finalized,3,1/5/2018 14:25:33,NONE,0.6522,Microsoft,,IBM,N,M2058434090,,True,"Where is Nokia, Ericsson, and Motorola now?","Quick reminder here: Both <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> are companies; big ones at that, with all the trappings of big business that, for better or worse (mostly worse), come with it.","Quick reminder here: Both *IBM* and §Microsoft$ are companies; big ones at that, with all the trappings of big business that, for better or worse (mostly worse), come with it.",brands
73,1530057599,False,finalized,3,1/5/2018 14:58:45,OTHER,0.38299999999999995,Microsoft,,Google,N,T3176067542,,True,"Quick reminder here: Both IBM and Microsoft are companies; big ones at that, with all the trappings of big business that, for better or worse (mostly worse), come with it.","Why <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> : <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Docs does not make Office better",Why *Microsoft* : §Google$ Docs does not make Office better,brands
74,1530057600,False,finalized,2,1/5/2018 14:31:39,OTHER,0.5833,Audi,,Mercedes-Benz,N,N2254585338,,True,Why Microsoft : Google Docs does not make Office better,"Some regular, family car ads would be better, with some a bit more luxury-class car commercials being here and there too, something like Huyndai, <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span>, Mitsubishi...","Some regular, family car ads would be better, with some a bit more luxury-class car commercials being here and there too, something like Huyndai, *Audi*, §Mercedes-Benz$, Mitsubishi...",brands
75,1530057601,False,finalized,3,1/5/2018 14:25:30,NONE,0.6783,Nokia,,Samsung,N,O2322848938,,True,"Some regular, family car ads would be better, with some a bit more luxury-class car commercials being here and there too, something like Huyndai, Audi, Mercedes-Benz, Mitsubishi...","SunSpider (lower is better): Apple iPhone 5: 911.7 <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> Lumia 920: 909.1 HTC 8X: 904.7 <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Galaxy Note II: 1005.4",SunSpider (lower is better): Apple iPhone 5: 911.7 *Nokia* Lumia 920: 909.1 HTC 8X: 904.7 §Samsung$ Galaxy Note II: 1005.4,brands
76,1530057602,False,finalized,3,1/5/2018 14:58:45,OTHER,0.7021,Microsoft,,Amazon,N,I1296371918,,True,SunSpider (lower is better): Apple iPhone 5: 911.7 Nokia Lumia 920: 909.1 HTC 8X: 904.7 Samsung Galaxy Note II: 1005.4,"Interestingly, both <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> offer 3 and a half nines of service level availability (99.95%), making comparing the service prices even easier.","Interestingly, both *Amazon* and §Microsoft$ offer 3 and a half nines of service level availability (99.95%), making comparing the service prices even easier.",brands
77,1530057603,False,finalized,3,1/5/2018 15:11:08,NONE,0.7241,Ford,,Toyota,N,G1009875023,,True,"Interestingly, both Amazon and Microsoft offer 3 and a half nines of service level availability (99.95%), making comparing the service prices even easier.","I am for solid engineering reasons a fan of the <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> hybrids.",I am for solid engineering reasons a fan of the *Toyota*/§Ford$ hybrids.,brands
78,1530057604,False,finalized,3,1/5/2018 15:11:08,NONE,0.3862,Microsoft,,Dell,N,M2032944689,,True,I am for solid engineering reasons a fan of the Toyota/Ford hybrids.,"Previously, <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> had decided that the best way to sell more of its software was to buy the companies that make the poorly selling boxes it runs on, such as all of <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> and half of Nokia OY .","Previously, *Microsoft* had decided that the best way to sell more of its software was to buy the companies that make the poorly selling boxes it runs on, such as all of §Dell$ and half of Nokia OY .",brands
79,1530057605,False,finalized,3,1/5/2018 14:28:14,NONE,0.6429,Microsoft,,Google,N,N2211875406,,True,"Previously, Microsoft had decided that the best way to sell more of its software was to buy the companies that make the poorly selling boxes it runs on, such as all of Dell and half of Nokia OY .","Since <span style=color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> decided to follow the <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Chrome model of embedding Flash within browser, they're tied to Adobe now for better or worse,"" he said in an email.","Since *Microsoft* decided to follow the §Google$ Chrome model of embedding Flash within browser, they're tied to Adobe now for better or worse, he said in an email.",brands
