_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,assigned_class,assigned_class:confidence,assigned_class_gold,label,new_sentence,sentence
1445637774,false,finalized,3,11/10/2017 13:41:19,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, too) undoubtedly influenced people's votes when it","OBJECT_A, and OBJECT_B, too) undoubtedly influenced people's votes when it"
1446787298,true,golden,17,"",NO_COMP,1.0,NO_COMP,NO_COMP,"Long ago, I was in a similar situation, after getting fired from my <span style=""color: #9A14B2; font-weight: bold"">bicycle:[OBJECT_A]</span> messenger job in SF because I had to be off work after getting hit by a <span style=""color: #6CB219; font-weight: bold"">car:[OBJECT_B]</span>.","Long ago, I was in a similar situation, after getting fired from my OBJECT_A messenger job in SF because I had to be off work after getting hit by a OBJECT_B."
1446787375,true,golden,16,"",BETTER,1.0,BETTER,BETTER,"Folks in TX like high school & college <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> better than <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>.",Folks in TX like high school & college OBJECT_A better than OBJECT_B.
1446787542,true,golden,8,"",BETTER,1.0,BETTER,BETTER,"Mainly because <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> is used in considerably more non-web applications than <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, which makes your skills more portable (and you more employable).","Mainly because OBJECT_A is used in considerably more non-web applications than OBJECT_B, which makes your skills more portable (and you more employable)."
1446787874,true,golden,10,"",UNCLEAR,0.6285,UNCLEAR,UNCLEAR,"Since the BRIC group has done a little better than most, it follows that the <span style=""color: #9A14B2; font-weight: bold"">usa:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">europe:[OBJECT_B]</span>, and Japan have lost ground.","Since the BRIC group has done a little better than most, it follows that the OBJECT_A, OBJECT_B, and Japan have lost ground."
1446788448,true,golden,11,"",UNCLEAR,0.6589,UNCLEAR,NO_COMP,"Much better than what <span style=""color: #9A14B2; font-weight: bold"">mercedes:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">bmw:[OBJECT_B]</span> have done in my opinion.",Much better than what OBJECT_A and OBJECT_B have done in my opinion.
1446788745,true,golden,6,"",BETTER,0.8372,BETTER,BETTER,"This is over the spring and <span style=""color: #9A14B2; font-weight: bold"">summer:[OBJECT_A]</span> however, I imagine it would be much worse in the <span style=""color: #6CB219; font-weight: bold"">winter:[OBJECT_B]</span>.","This is over the spring and OBJECT_A however, I imagine it would be much worse in the OBJECT_B."
1446789585,true,golden,8,"",WORSE,0.5212,"BETTER
WORSE
NO_COMP",NO_COMP,"But it was not quite that easy for Williams because the story of the race was not one of Williams-<span style=""color: #9A14B2; font-weight: bold"">bmw:[OBJECT_A]</span> domination but rather one of <span style=""color: #6CB219; font-weight: bold"">mercedes:[OBJECT_B]</span>-Benz getting ahead and then losing.",But it was not quite that easy for Williams because the story of the race was not one of Williams-OBJECT_A domination but rather one of OBJECT_B-Benz getting ahead and then losing.
1446789813,true,golden,12,"",NO_COMP,0.6063,NO_COMP,NO_COMP,"Two recent studies about <span style=""color: #9A14B2; font-weight: bold"">dog:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">cat:[OBJECT_B]</span> behavior have reignited the age-old debate about which pet is better.",Two recent studies about OBJECT_A and OBJECT_B behavior have reignited the age-old debate about which pet is better.
1446790146,true,golden,15,"",BETTER,1.0,BETTER,BETTER,"The apps for the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> are generally better than those for <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> (for example, consider The Weather Network apps).","The apps for the OBJECT_A are generally better than those for OBJECT_B (for example, consider The Weather Network apps)."
1446790800,true,golden,13,"",BETTER,0.629,BETTER,UNCLEAR,"I use Navtext for weather, which is unusual in the <span style=""color: #9A14B2; font-weight: bold"">usa:[OBJECT_A]</span> because weather information is free on the VHF and Web, but common in <span style=""color: #6CB219; font-weight: bold"">europe:[OBJECT_B]</span>, where it is not free.","I use Navtext for weather, which is unusual in the OBJECT_A because weather information is free on the VHF and Web, but common in OBJECT_B, where it is not free."
1446791523,true,golden,5,"",NO_COMP,1.0,"UNCLEAR
NO_COMP",NO_COMP,"Speed: similar to Perl, <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>.","Speed: similar to Perl, OBJECT_A, OBJECT_B."
1446791784,true,golden,13,"",BETTER,1.0,BETTER,BETTER,"Some may think that riding a <span style=""color: #9A14B2; font-weight: bold"">bicycle:[OBJECT_A]</span> on busy roads is a bad idea, but it's environmentally friendly and good for your health, plus it's better and cheaper than owning a <span style=""color: #6CB219; font-weight: bold"">car:[OBJECT_B]</span>.","Some may think that riding a OBJECT_A on busy roads is a bad idea, but it's environmentally friendly and good for your health, plus it's better and cheaper than owning a OBJECT_B."
1446792230,true,golden,9,"",WORSE,0.8978,WORSE,WORSE,"The <span style=""color: #9A14B2; font-weight: bold"">mercedes:[OBJECT_A]</span> is more spacious, but the <span style=""color: #6CB219; font-weight: bold"">bmw:[OBJECT_B]</span> is a better car in almost every other area.","The OBJECT_A is more spacious, but the OBJECT_B is a better car in almost every other area."
1446792424,true,golden,10,"",NO_COMP,0.6108,NO_COMP,NO_COMP,"The good ol' <span style=""color: #9A14B2; font-weight: bold"">usa:[OBJECT_A]</span> exists largely because people in <span style=""color: #6CB219; font-weight: bold"">europe:[OBJECT_B]</span> fled when things got bad for them.",The good ol' OBJECT_A exists largely because people in OBJECT_B fled when things got bad for them.
1446805268,true,golden,13,"",WORSE,0.8569,WORSE,WORSE,"The <span style=""color: #9A14B2; font-weight: bold"">beef:[OBJECT_A]</span> in the hamburger was hideous, but I ate it anyway because I was so hungry, and I knew I had the delicious taste of old deep-fried <span style=""color: #6CB219; font-weight: bold"">chicken:[OBJECT_B]</span> to chase it down.","The OBJECT_A in the hamburger was hideous, but I ate it anyway because I was so hungry, and I knew I had the delicious taste of old deep-fried OBJECT_B to chase it down."
1446805563,true,golden,6,"",UNCLEAR,1.0,UNCLEAR,NO_COMP,"Acura needs to market their vehicles better, Acura is not thought of as being as prestigious than <span style=""color: #9A14B2; font-weight: bold"">bmw:[OBJECT_A]</span>, Lexus and <span style=""color: #6CB219; font-weight: bold"">mercedes:[OBJECT_B]</span> even though their product is just as good if not better.","Acura needs to market their vehicles better, Acura is not thought of as being as prestigious than OBJECT_A, Lexus and OBJECT_B even though their product is just as good if not better."
1446805898,true,golden,9,"",NO_COMP,0.9014,NO_COMP,NO_COMP,"Safety is hard to compete on these days because global regulations mean airlines that fly into well-policed spots like the <span style=""color: #9A14B2; font-weight: bold"">usa:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">europe:[OBJECT_B]</span> are forced to get it right or they're not allowed in.",Safety is hard to compete on these days because global regulations mean airlines that fly into well-policed spots like the OBJECT_A or OBJECT_B are forced to get it right or they're not allowed in.
1446806224,true,golden,11,"",NO_COMP,1.0,NO_COMP,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> are languages competing for a similar bracket, so they will always appear to be ""converging,"" because smart people are finding the key features.","OBJECT_A and OBJECT_B are languages competing for a similar bracket, so they will always appear to be ""converging,"" because smart people are finding the key features."
1446806562,true,golden,13,"",NO_COMP,0.7199,NO_COMP,NO_COMP,"The all-wheel-drive systems that <span style=""color: #9A14B2; font-weight: bold"">mercedes:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">bmw:[OBJECT_B]</span> use are built from rear-wheel-drive cars and have the ability to send more than half the power to the rear for better handling.",The all-wheel-drive systems that OBJECT_A and OBJECT_B use are built from rear-wheel-drive cars and have the ability to send more than half the power to the rear for better handling.
1446806966,true,golden,9,"",BETTER,0.909,BETTER,BETTER,"I don't know why; Thriller just seems better for <span style=""color: #9A14B2; font-weight: bold"">summer:[OBJECT_A]</span> than <span style=""color: #6CB219; font-weight: bold"">winter:[OBJECT_B]</span>, and a nice cozy mystery for cold March.","I don't know why; Thriller just seems better for OBJECT_A than OBJECT_B, and a nice cozy mystery for cold March."
1446807126,true,golden,20,"",NO_COMP,0.6465,"UNCLEAR
NO_COMP",UNCLEAR,"Protein and fat are much better energy sources for your <span style=""color: #9A14B2; font-weight: bold"">dog:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">cat:[OBJECT_B]</span>.",Protein and fat are much better energy sources for your OBJECT_A or OBJECT_B.
1446807212,true,golden,11,"",NO_COMP,1.0,NO_COMP,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">europe:[OBJECT_A]</span> and the <span style=""color: #6CB219; font-weight: bold"">usa:[OBJECT_B]</span> have many things in common, one of which noted currently is the massive debt crisis both are experiencing because of politicians who fail to learn from history.","OBJECT_A and the OBJECT_B have many things in common, one of which noted currently is the massive debt crisis both are experiencing because of politicians who fail to learn from history."
1446807580,true,golden,14,"",BETTER,1.0,"BETTER
NO_COMP",UNCLEAR,"First was a report that <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span> had an equal or better effect on health than red <span style=""color: #6CB219; font-weight: bold"">wine:[OBJECT_B]</span>.",First was a report that OBJECT_A had an equal or better effect on health than red OBJECT_B.
1446808588,true,golden,10,"",WORSE,0.7317,WORSE,WORSE,"There is nothing the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> can do that an equally powerful <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> device can't do and more and better.",There is nothing the OBJECT_A can do that an equally powerful OBJECT_B device can't do and more and better.
1446808768,true,golden,12,"",NO_COMP,0.6397,"UNCLEAR
NO_COMP",NO_COMP,"What <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">football:[OBJECT_B]</span> do have is a long tradition of popularity, that however, does not mean they are better.","What OBJECT_A and OBJECT_B do have is a long tradition of popularity, that however, does not mean they are better."
1446818321,true,golden,12,"",NO_COMP,1.0,NO_COMP,NO_COMP,"I had a <span style=""color: #9A14B2; font-weight: bold"">bicycle:[OBJECT_A]</span> accident because someone opened their <span style=""color: #6CB219; font-weight: bold"">car:[OBJECT_B]</span> door.",I had a OBJECT_A accident because someone opened their OBJECT_B door.
1446818690,true,golden,6,"",BETTER,1.0,BETTER,BETTER,"So, for the record, here are ten reasons why <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">football:[OBJECT_B]</span>.","So, for the record, here are ten reasons why OBJECT_A is better than OBJECT_B."
1446818823,true,golden,11,"",UNCLEAR,0.8278,UNCLEAR,UNCLEAR,"The Alfa Romeo Giulia's most sporty version will offer more power than rival models from <span style=""color: #9A14B2; font-weight: bold"">bmw:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">mercedes:[OBJECT_B]</span> because it will use Maserati's Ferrari-derived 510-hp V-6 engine.",The Alfa Romeo Giulia's most sporty version will offer more power than rival models from OBJECT_A and OBJECT_B because it will use Maserati's Ferrari-derived 510-hp V-6 engine.
1446820057,true,golden,14,"",NO_COMP,0.86,NO_COMP,NO_COMP,"Pedro Alvarez, a Cuban trade official, acknowledged a shortage of <span style=""color: #9A14B2; font-weight: bold"">beef:[OBJECT_A]</span> but said there is no hunger in Cuba because citizens receive government-subsidized food, including bread, rice and <span style=""color: #6CB219; font-weight: bold"">chicken:[OBJECT_B]</span>.","Pedro Alvarez, a Cuban trade official, acknowledged a shortage of OBJECT_A but said there is no hunger in Cuba because citizens receive government-subsidized food, including bread, rice and OBJECT_B."
1446821398,true,golden,9,"",BETTER,0.9022,BETTER,BETTER,"This year I'm going to make them with half ground pork and half ground <span style=""color: #9A14B2; font-weight: bold"">chicken:[OBJECT_A]</span> because I have a hard time digesting <span style=""color: #6CB219; font-weight: bold"">beef:[OBJECT_B]</span> and therefore almost never eat it.",This year I'm going to make them with half ground pork and half ground OBJECT_A because I have a hard time digesting OBJECT_B and therefore almost never eat it.
1446821863,true,golden,15,"",NO_COMP,1.0,NO_COMP,NO_COMP,"Animal Proteins - <span style=""color: #9A14B2; font-weight: bold"">beef:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">chicken:[OBJECT_B]</span>,Egg, Lamb, Pork.","Animal Proteins - OBJECT_A, OBJECT_B,Egg, Lamb, Pork."
