id	sentence	a	b	without_marker
4468	People like Robert Boyle, Carl Linnaeus, Leonard Euler, George Cuvier, Michael Faraday, Samuel Morse, Charles Babbage, Matthew Maury, James Joule, Louis Pastuer, Gregor Mendel, Lord Kelvin, Joseph Lister, James Clark Maxwell, John Fleming, George Washington Carver, The Wright Brothers, I could give you a further at least another 20.	Babbage	Joule	False
4469	Also you said that the church forced: Kepler Francis Bacon Linnaeus John Ray Robert Boyle Sir Isaac Newton Blaise Pascal Charles Babbage Gregor Mendel James Joule William Thomson Lord Kelvin Michael Faraday John Dalton Louis Pasteur Sir John Hersche James Clerk Maxwell Adam Sedgwick Andrew Murray Richard Owen Louis Agassiz Werner von Braun James Irwin and A.E. Wilder-Smith into their religion.	Babbage	Joule	False
4470	As a result of this thinking, are you devoting every moment of your time and every Joule of your energy towards avoiding a negative Singularity?	Singularity	Joule	False
4471	"Llama, Llama," March 5-April 19: Magik is teaming up with Chicago's Emerald City Theatre Company for a new adaptation of Anna Dewdney's picture books.	Emerald	Magik	False
4472	(Claymorgue, Doublescott, Emerald Isle, Erik The Viking, Ghost Town, GoldenBaton, Jewels Of Darkness, Level9 adventures, Mysterious Adventures, Pyramid Of Doom, Silicon Dreams, Time Machine, Time & Magik, etc...)	Emerald	Magik	False
4473	Woods Family Creep: S/T [Time-Lag] Magik Markers: Danau Blues [Arbitrary Signs] Edmond De Deyster: Selectie 02 [Ultra Eczema] Zola Jesus: Poor Sons [die stasi] Zola Jesus: Soeur Sewer [Sacred Bones] Circuit Des Yeux: Symphone [De Stijl] Emerald & Dilloway: Under Pressure [Hanson] Vivian Girls: I Can't Stay [In The Red] Billy Bao: Dialectics of Shit [Parts Unknown]	Emerald	Magik	False
4474	Under rating threshold ( hide show ) Or taste this one (Cuckish)dqdqdqdr-pbT-gbT-gbT-gbT-gbT-gbT-gdrdrdrdrdrdrcO-cat-gat-gau-gau-gav-gav-gav-gaw-gaw-gcG-aaD-gaD-gaD-gaD-gbT-gbT-gbT-fbT-gcG-cbZ-gbZ-gbZ-gbZ-gbZ-gbZ-oat-gat-gat-gaK-gaK-gaK-kaG-gaG-gaG-gaG-gaG-gaH-gaG-gaI-gaP-gcJ-N,-ZhD-ghD-hcA-ccz-dcl-cbg-ccl-cbg-cfA-gfz-gfF-cfF-kfB-gfE-cfE-cfE-cfE-ehf-ghf-ghf-ghf-olJ-clI-clE-flE-gbu-cbg-cbg-cbg-cbg-cbg-cbg-cbg-cbg-cbg-cbg-cbg-cbg-khg-ghg-ghg-ghI-ghI-ghI-kfR-gfR-gfR-gfR-gfS-gfT-gfU-gfV-cfV-cfZ-cfZ-dpucR-L,-Jhe-ghe-ghe-ghe-hbL-cbK-d!!-ofb-gfa-gaN-caN-cfc-gfc-gff-cff-cff-cff-mgG-ggG-ggG-LaX-YgF-ggH-ggH-ggH-ghj-ghj-ghj-kfs-gfs-gfs-gfs-gft-gfu-gfv-gfw-cfw-cfA-cfA-R,-dhD-ghD-ghD-ghD-ghD-ghD-ghD-ghD-hcA-ccz-d!!-ofA-gfz-ofB-gfB-gfE-cfE-cfE-cfE-uhf-ghf-glJ-clI-clJ-clI-clE-flE-gbu-coj-coi-coj-coi-coj-coi-coq-cop-cnL-cnK-cnL-cnK-khg-ghg-ghg-ghI-ghI-ghI-gga-cfR-gfR-gmz-cmz-cmz-cmz-cfS-gfT-gfU-gfV-cfV-cfZ-cfZ-dpucR-L	DCL	Coq	False
4475	Marka Seçiniz Arko Avon Babe Bath & Body Works Bettina Barty Byphasse Caudalie Cumlaude Lab Darphin DCL Dead Sea SPA Magik Delarom Paris Dermoday DKNY Dr Scheller Dr. Hauschka Eyesee Greenland Hawaiian Huiles Baumes Lancome Loccitane M. Asam Marrakesh Milkshake Nashi Natura House Neutrogena Nuxe Organix Pangea Organics Protan Queen Helene REN SPA Instant Manicure Sundarý Töpfer Trillium Organics Urtekram Vaseline Victoria's Secret Weleda Vücut Yaðý Kategorisindeki Tüm Markalarýmýz	DCL	Magik	True
4476	Coq, NuPrl, HOL, Isabelle, Maude, lambda-Prolog, and Twelf.	Prolog	Coq	False
4477	All Neon wants to know from the judge is whether or not IBM's customer contracts - in force last year when it introduced its zPrime software, which lets users offload whatever legacy DB2, CICS, IMS, TSO/ISPF and batch workloads they want onto their SPs and run them free of IBM's notoriously exorbitant monthly fees - categorically prohibit them from doing so.	ISPF	SPS	False
4478	Remington 870 SPS MG TKY 12 20 TG MOO	MOO	SPS	False
4479	[0011] Either of an SPS method or a Plasma Activated Sintering (PAS) method may be applied as plasma sintering method used in the present invention, in which MoO 3 pellets may be sintered in the air.	MOO	SPS	False
4480	In the method according to Patent Document 1, high-density MoO 3 pellets may be produced by SPS method under the condition for the sintering temperature from 540 to 640° C. in a vacuum.	MOO	SPS	False
4481	DeVry in Chicago taught us SPS-2 and machine code.	Machine code	SPS	False
4482	Turning attention now specifically to FIG. 1 of the drawings, and particularly for explaining the operative action of the Joule-Thomson effect, there is schematically shown therein a conventional Joule-Thomson cooler 10.	Action!	Joule	False
4483	Description Dead Sea Spa Magik Spot Gel kill spots in their tracks quick anti-spot action!	Action!	Magik	False
4484	The Other Side of Magik by Michael Lingaard reviewed by Nathan Brazil The action takes place mostly in Angland, on an alternate Earth on the other side of the mirror, where "magik" is a reality, and physics does not permit the development of electrical power.	Action!	Magik	False
4485	Further, by bringing up that facet of Magik's situation, Gillen has dredged up my dissatisfaction with the justification behind sticking Magik in the brig while she's not in action.	Action!	Magik	False
4486	SPS 301.10 SPS 301.10 Action categories.	Action!	SPS	False
4487	The SPS longrange is basically the SPS varmint in long action chamberings.	Action!	SPS	False
4488	Post Modern Magik is when cameras work as normal, but aren't able to take pictures of vampires due to the use of silver halide photochemicals and mirrors note  If the writer knows a bit more about camera technology, vampires might show up on digital cameras, but not the viewfinder of a high end camera, which uses a periscope arrangement of mirrors to show the image the actual lens sees , and demons are real, but can be beaten up by mutants or be fooled by realistic androids .	Halide	Magik	False
4489	A 70w halide would be awesome for a pico SPS tank.	Halide	SPS	False
4490	Lighting systems utilizing metal halide lamps are necessary to maintain SPS corals!	Halide	SPS	False
4491	Recommendations: Great when used with 10k or 6500k metal halide lamps to encourage bluing in SPS.	Halide	SPS	False
4492	Great when used with 10k or 6500k metal halide lamps to encourage bluing in SPS.	Halide	SPS	False
4493	If you do decide to get this tank, the metal halide will easily support almost everything from Softies to SPS.	Halide	SPS	False
4494	my questions: what is the biggest tank i can have sps & lps with a 70 watt metal halide?	Halide	SPS	False
4495	SPS corals, clams, and anemones tend to have a higher survival rate in a system with metal halide bulbs .	Halide	SPS	False
4496	Unlike LEDs, Metal Halide lighting will allow you to keep any type of coral in your aquarium growing and thriving, especially hard to keep SPS ...	Halide	SPS	False
4497	All models include one 14,000K (Double-Ended) metal halide lamp which casts the most intense amount of light for SPS, Clams and Hard Corals.	Halide	SPS	False
4498	Cayman Sun Metal Halide lighting pendants are unbeatable at increasing the growth of all corals, especially hard to keep, light demanding, SPS corals.	Halide	SPS	False
4499	Dual 370 gph submersible pumps are included, which along with the halide lighting, make it a great tank for all corals - including SPS.	Halide	SPS	False
4500	Most SPS dominant tank of the month tanks (TOTM) have 20K metal halide lighting (Not all but most) because of the nice colors it gives corals.	Halide	SPS	False
4501	I wanted to keep SPS but did not want to go with T-5 or metal halide b/c of the heat.	Halide	SPS	False
4502	Price: only 2.39 Buy Now SPS Metal Halide Mogul Base Lamp - 175W - 14,000K Price: only 69.99 Buy Now Nutri Grow Fluorescent T-8 Lamp - 30W - 36 in.	Halide	SPS	False
4503	Comments: XM 15000k 250 watt metal halide bulbs have the best color to really enhance the color of sps, lps, and soft corals.	Halide	SPS	False
4504	Cooper MM, Lovell JM, Joule JA (1996) Indole-beta-nucleophilic substitution.	BETA	Joule	False
4505	One Gray is one joule of ionising radiation (alpha, beta or gamma) per kilogram of mass.	BETA	Joule	False
4506	The beta is the largest ever offered by Blackboard, and includes the participation of institutions using Blackboard Learn, ANGEL, joule from Moodlerooms and Sakai.	BETA	Joule	False
4507	Following KiOR in the Top 10: Gevo, Solazyme, SG Biofuels, Amyris, Codexis, Chemtex (Beta Renewables), Joule Unlimited, Zeachem and Bluefire Renewables.	BETA	Joule	False
4508	The beta is the largest ever offered by Blackboard, and includes the participation of institutions using Blackboard Learn ™ , ANGEL, joule ® from Moodlerooms and Sakai .	BETA	Joule	False
4509	Amyris, Beta Renewables, BioAmber, Blue Sugars, Butamax, Coskata, Dupont, Enerkem, Genomatica, Gevo, Green Biologics, Joule, KiOR, LanzaTech, Myriant, POET-DSM, Rentech, Solazyme, Solaena Fuels, Sundrop, TerVIva, Virdia and ZeaChem, among many others.	BETA	Joule	False
4510	By using the new Has Smart Preview metadata flag I quickly built a Smart Collection of images without proxies; with the final software it took just under 26 minutes to generate about 1,400 Smart Previews, far slower than the 45 minutes to generate the SPs for a little more than 6,000 images with the beta.	BETA	SPS	False
4511	Are you using xquery methods in your SPs? Are you using query notifications?	XQuery	SPS	False
4512	Furthermore, now that you can write SPs in any CLR language and that XQuery support has been introduced, I think a lot of developers would benefit from Intellisense.	XQuery	SPS	False
4513	XML datatype :- helps you store and interact with the xml document or fragment.This data type can be in Instances of this data type can be ued in tables,functions,Sps,etc.We can put constraints on it by refercing the validating schema .As such we can specify Xquery against the xml data stored and apply inserts/updates/deletes to the data.	XQuery	SPS	False
4514	2007 Bowman Heritage Rainbow SPs Foil HAVE list: 161,188,246,247	FOIL	SPS	True
4515	cm s -1 ) swam almost 20% faster than the sanded foil (mean SPS: 16.3±0.13	FOIL	SPS	True
4516	Chock full of RCs, foil cards, and SPs, it can be quite the chore to complete in a high grade.	FOIL	SPS	True
4517	Great Lakes Engineering employs computer-controlled Lumonics Screen Cut™ lasers and a Tannlin T8-SPS to cut stencils and thin foil parts to extremely high tolerance.	FOIL	SPS	True
4518	It is a gold foil, split-world map with different global aspect scenes across the top edge, solar and lunar eclipse and several other sps along the bottom edge.	FOIL	SPS	True
4519	SPS heat shrink rail cable joints include a self-adhesive aluminium foil to protect the PE cable sheath from heating damage during heat shrinking of the cable joint onto the rail cable.	FOIL	SPS	True
4520	SP continued to be the cornerstone with foil RCs, SPs of Marino and Montana seeded 1 in 380 packs and the debut of the All-Pros insert set as the die cuts were shifted to SP Championship.	FOIL	SPS	True
4521	They used to be called Bistro Biscuits and came in a foil wrapper.	FOIL	Bistro	False
4522	Sold in a 187-milliliter bistro cup with removable foil lid.	FOIL	Bistro	False
4523	When we arrived we were served some delicious spicy mac and cheese from Le Bistro Montage (best known to me for their tin-foil leftover creations).	FOIL	Bistro	False
4524	Lettuce B. Frank Bistro incorporates its "farm-to-foil" ethos into a special brunch menu on Sunday, May 12, 11 a.m.-3 p.m.,	FOIL	Bistro	False
4525	Strangely, the restaurant serves all its entrees with what it calls a "bistro potato," a baked potato wrapped in tin foil.	FOIL	Bistro	False
4526	Art, a chef at Chicago's Bijan's Bistro, put together a spread of goat ribs with pesto, a pumpkin salad fresh from the farmers' market and foil-wrapped grilled whitefish seasoned with piment d'Espelette.	FOIL	Bistro	False
4527	It happened with Bistro Vendome, although Hermanson later sold much of his share in the restaurant to Scott Tallman , who bought in, became GM and now works as floor man and foil to chef/owner Eric Roeder .	FOIL	Bistro	False
4528	Out of that came "Wine by the Glass," a 187-milliliter (just over 6 ounces) portion of red or white wine in a bistro-style glass with a peel-off foil lid.	FOIL	Bistro	False
4529	Rooney's wife, Coleen, was carrying the foil packages of the leftover Sunday lunch that the couple, along with their son, Kai enjoyed at the "Amber Wine Bar and Bistro."	FOIL	Bistro	False
4530	Learn the secrets of award-winning fruit carving and aluminum-foil decorations in a cooking class with Chef Chih-Chieh Chang of Shanghai Bistro at 10 a.m. on July 1. (This event was originally scheduled for June 17.)	FOIL	Bistro	False
4531	In the storefront's small kitchen, which is shared with the Waffle Shop, three bistro tables covered in aluminum foil sit on a black and white checkerboard of linoleum floor tiles.	FOIL	Bistro	False
4532	The baked potato, oozing with sour cream whipped with chives and a touch of garlic oil and wrapped in foil, is the most popular side dish at Nick Hildebrandt and Brent Savage Yellow bistro in Sydney's Potts Point.	FOIL	Bistro	False
4533	This English-style milk stout, originally a limited-edition offering at Stone Brewing World Bistro & Gardens - Liberty Station, proved the perfect foil for beans from San Diego-based Ryan Bros Coffee.	FOIL	Bistro	False
4534	From the single and double Bistro (10"x10") units, to the redesigned Mid-Size units, to the single and double Deluxe (14"x14") units, Globe has the grill solution for every kitchen.	X10	Bistro	False
4535	Roop will be handling pastries for both Petit Louis Bistro locations.	ROOP	Bistro	False
4536	Fleur De Lis Onyx Cufflinks	LIS	Onyx	False
4537	Sterling Silver and Black Onyx Fleur-De-Lis Cuff Links	LIS	Onyx	False
4538	Diamond Fleur-De-Lis and Black Onyx Bracelet	LIS	Onyx	False
4539	Fleur de Lis table lamp with Amber Onyx.	LIS	Onyx	False
4540	Pair this fleur de lis pendant with black onyx or CZ earrings.	LIS	Onyx	False
4541	I was thrilled with these beautiful onyx fleur-de-lis earrings.	LIS	Onyx	False
4542	This is a New Black Onyx and Freshwater Pearl Goldtone Fleur di Lis Pin/Brooch by Avon.	LIS	Onyx	False
4543	Each Toga Valance is golden haze with a bottom border of fleur-de-lis embroidery on onyx; forms its own 4" rod pocket.	LIS	Onyx	False
4544	Playful starbursts, fleur-de-lis, onyx Gothic crosses, feathers, and geometric discs are some of the eclectic shapes you'll find in Mizuki's collection, launched by Nagasawa in 1996.	LIS	Onyx	False
4545	You ring that middling bistro.	Ring	Bistro	False
4546	Traditional bistro design with ring handles.	Ring	Bistro	False
4547	double ring ceremony performed in the patio of Cortesse Bistro by Betty Crosby, notary.	Ring	Bistro	False
4548	Classic bistro ring handles, hand hammered (marked on base), sturdy, and weighted.	Ring	Bistro	False
4549	Ring in the New Year at Bistro 39! Enjoy this special menu for $100++/ per couple	Ring	Bistro	False
4550	Classic bistro ring handles, labels on each side, Lanson, a premier producer of champagne since 1760, Reims, France.	Ring	Bistro	False
4551	One on side of the ring they've got chef Tom Lavoie of Down Under Wines and Bistro .	Ring	Bistro	False
4552	On the other had "Bistro Stew Meat" doesn't have a very appetizing ring to it - especially at $23 a pop!	Ring	Bistro	False
4553	Smith gave Levin her engagement ring on her birthday, July 29, in a Cracker Jack box at Beach Bistro .	Ring	Bistro	False
4554	solid sterling silver ring with a 11x15mm black onyx stone.	Ring	Onyx	False
4555	A beautiful all natural onyx and diamond men's ring crafted in solid 10K white gold.	Ring	Onyx	False
4556	The outer ring in the dial has been cut from solid onyx.	Ring	Onyx	False
4557	The stone in the ring, Onyx is a solid black stone.	Ring	Onyx	False
4558	The towel ring matches other water onyx products and offers durability and reliability with its solid brass construction.	Ring	Onyx	False
4559	Satin nickel or white body with amber, clear, frost, onyx, solid (to match finish selection) or translucent amber lens ring	Ring	Onyx	False
4560	A beautifully crafted diamond and onyx men's ring in solid 10k gold. 2 diamonds weigh a total of .01	Ring	Onyx	False
4561	A beautifully crafted diamond and onyx men's ring in solid gold. 1 diamond weigh a total of .005	Ring	Onyx	False
4562	A beautifully crafted diamond and onyx men's ring in solid gold. 2 diamonds weigh a total of .01	Ring	Onyx	False
4563	The rest of our party consists of a Halfling Druid (Schan), a Half-elf Bard (Onyx), and a Half-Orc Fighter (Erdrick).	Orc	Onyx	False
4564	Monsters Killed: 1 Orc (1HD), 2 Beserkers (1HD), 3 Centipedes (1HD) Treasure found: Onyx Cup of the Devan'ku (1000gp), 3 incense (?gp), gold saucer (40gp), Mahogany box (1400gp), Gold incense burner (400gp), large black opal (1000gp)	Orc	Onyx	False
4565	The millenium old Grey Elf, his fair, blonde eye brows quirking dubiously, frowns down at the onyx pendant somewhat leery of unknown items, but then aquiesces after looking up into the smiling blue eyes of Arienne with her scents of jasmine and honeysuckle a pleasant change from the stench of Hell Orc filth permeating his aketon, which would probably have to be burned.	Orc	Onyx	False
4566	Like BeanShell, Bistro is dynamically typed with the option of being statically typed for closer integration with Java.	BeanShell	Bistro	False
4567	o Groovy   o Jython (Python for Java)   o BeanShell (Dynamic Java)   o Jacl (Java Command Language)   o Rhino (JavaScript )   o JRuby (Ruby for Java)   o Bistro (Smalltalk for Java)   o Kawa (Lisp/Scheme for Java)   o Jelly   o Pnuts	BeanShell	Bistro	False
4568	So now im thinking of actually allowing the user to ADD things ontop of the code via Beanshell instead of actually modifying the current code, and that would mean doing something like onyx suggested...	BeanShell	Onyx	False
4569	is among the guests at Lee Anderson's luncheon for Merle Oberon at the Bistro	Oberon	Bistro	False
4570	Tracking the long road from Oberon To Paris Bistro , Craig LaBan finds a chef (and a restaurant) that's all grown up.	Oberon	Bistro	False
4571	Paris proceeded to own and/or operate numerous Philadelphia restaurants including Restaurant Row's Circa, Old City's beautiful Rococo; a French bistro, Oberon; jazz restaurant Zanzibar Blue at The Bellevue; the Asian fusion Mantra near Rittenhouse Square; South Philly's red-gravy Pat Bombino; Public House at Logan Square and City Tap House in University City, where Paris created pub menus.	Oberon	Bistro	False
4572	Oberon class submarine HMS 'Onyx' in Buccleuch Dock, Barrow-in-Furness waiting to be prepared as an exhibit in the town's Dock Museum.	Oberon	Onyx	False
4573	[Rocket J. Squirrel voice on] That Trick Never Works! [Rocket J. Squirrel voice off]	J++	Squirrel	False
4574	Let's get Timber a squirrel!	Timber	Squirrel	False
4575	Table Mountain pine-squirrel food or timber tree.	Timber	Squirrel	False
4576	Table Mountain pine - squirrel food or timber tree?, Journ.	Timber	Squirrel	False
4577	Squirrel numbers should be plentiful throughout the WMA, especially in older timber stands.	Timber	Squirrel	False
4578	Occasionally, coyote, fisher pine marten, northern flying squirrel, and even the timber wolf are seen.	Timber	Squirrel	False
4579	The high quality hardwood timber makes this area especially attractive to squirrel hunters.	Timber	Squirrel	False
4580	Wild animals - lion, tiger, elephants, zebra, buffalo, squirrel, timber birds, ravenous birds, wolfs, deer, moose.	Timber	Squirrel	False
4581	A private timber sale led to Western gray squirrel habit being eliminated or severely compromised.	Timber	Squirrel	False
4582	by the northern Idaho ground squirrel, timber harvest in select areas	Timber	Squirrel	False
4583	They will also sound off when a squirrel is spied near the edge of the timber.	Timber	Squirrel	False
4584	In addition, the effects of timber harvest prohibit eastern fox squirrel habitat from developing.	Timber	Squirrel	False
4585	It is very prone to squirrel damage, which reduces timber quality.	Timber	Squirrel	False
4586	In addition, the effects of timber harvest prohibit eastern fox squirrel habitat	Timber	Squirrel	False
4587	Steps from Hamilton's, corner bistro, cafe cluny, equinox gym as well as the MPD, Hudson River park and bleecker street shopping.	MPD	Bistro	False
4588	Amid the flashy clubs and high-end boutiques of Manhattan's meatpacking district, nightlife impresarios Derek and Daniel Koch have opened MPD (short for Mon Petit Déjeuner), an elegant restaurant whose decor evokes a Parisian bistro.	MPD	Bistro	False
4589	YOKO ONO AND PLASTIC ONO BAND and Dodos & Magik Magik Orchestra shows go onsale on Sunday January 10, 2010.	Go!	Magik	False
4590	If you want to go to a special Magik Magik Orchestra event; we are your ticket broker for sold out Tickets.	Go!	Magik	False
4591	Tickets for Yoko Ono Plastic Ono Band (with Deerhoof) on February 23rd and the Dodos & Magik Magik Orchestra collaborative shows go on sale on Sunday, January 10th.	Go!	Magik	False
4592	If I go into the attic will I be better able to determine whether it's a mouse, chipmunk, flying squirrel, or gray squirrel.	Go!	Squirrel	False
4593	I loved every moment of it, as we walked through the reading rooms of the SML and discovered the little squirrel staring at us with its curious eyes--life becomes a transgression of time.	SML	Squirrel	False
4594	My background is real-time embedded development using languages like Ada, Occam and Jovial, plus market data stuff in Pascal.	Plus	occam	False
4595	The deal is a cash plus stock deal with Occam shareholders receiving $3.8337 in cash and 0.2925 shares of Calix.	Plus	occam	False
4596	Studies were based on the classics, particularly the ancient Greeks such as Aristotle, plus more recent scholars such as Duns Scotus, Peter Abelard, William of Occam, Anselm, Thomas Aquinas and Roger Bacon.	Plus	occam	False
4597	He comes to Fulham following nine years as CEO of Occam Networks Inc., growing the company from start-up status to $100 million-plus in less than six years.	Plus	occam	False
4598	In this case, the Board approved a merger in which each publicly held share of Occam common stock would be converted into the right to receive $3.83 in cash plus 0.2925 shares of Calix common stock.	Plus	occam	False
4599	each outstanding share of Occam Networks common stock (other than those shares with respect to which appraisal rights are available, properly exercised and not withdrawn) will be converted into the right to receive (a) $3.8337 per share in cash, without interest plus (b) 0.2925 of a validly issued, fully paid and non-assessable share of Calix common stock.	Plus	occam	False
4600	Upon the completion of the acquisition, each outstanding share of Occam common stock (other than those shares with respect to which appraisal rights were available, properly exercised and not withdrawn) converted into the right to receive (a) $3.8337 per share in cash, without interest plus (b) 0.2925 of a validly issued, fully paid and non-assessable share of Calix common stock.	Plus	occam	False
4601	Upon the completion of the acquisition, each outstanding share of Occam Networks common stock (other than those shares with respect to which appraisal rights are available, properly exercised and not withdrawn) will be converted into the right to receive (a) $3.8337 per share in cash, without interest plus (b) 0.2925 of a validly issued, fully paid and non-assessable share of Calix common stock.	Plus	occam	False
4602	Merchant\\Live In Concert\\05-Carnival.flac\r\nMP3\\Metallica\\...And Justice For All\\08-To Live Is To Die.mp3\r\nMP3\\Red Hot Chili Peppers\\Blood Sugar Sex Magik\\10-Blood Sugar Sex Magik.mp3\r\nFLAC\\Sade\\Lovers	R++	Magik	False
4603	Aside from the impending collaboration between head Marker Elisa Ambrogio and husband Ben Chasney (titled 200 Years , release date tbc) , Magik Markers are releasing a CD-R of some intense live jams; ' Mother Was Magik: Live Stone Cold ' on Arbitrary Signs .	R++	Magik	False
4604	Orbea Occam Alu Comp 2010 Mountain Bike Frameset Frame: ORBEA OCCAM ALU Shock: FOX FLOAT R 190×51 Fork: RS TORA 302 AIR DISC	R++	occam	False
4605	Further information about the research presented by OCCAM at APHA is available by contacting the office at ncioccam1-r@mail.nih.gov .	R++	occam	False
4606	-- Occam Networks[R] Inc. (NASDAQ: OCNW), a leading broadband access network supplier, announced today that Ontario & Trumansburg Telephone Companies (OTTC) has deployed multiple Occam Broadband Loop Carrier (BLC) 6000 components both to upgrade the services the telco provides to the Finger Lakes area of New York State and to expand its geographic reach to surrounding areas.	R++	occam	False
4607	For more information on Occam inversion, see S. Constable, R. Parker, and C. Constable, "Occam's Inversion: A practical Algorithm for Generating Smooth Models From Electromagnetic Sounding Data," Geophysics, Vol.	R++	occam	False
4608	That's the best thing I've seen, but it doesn't deal with these thorny questions that our friend Occam thinks we might as well chuck.	ChucK	occam	True
4609	Get a decent one though - the tiny bits are hard to hold if the chuck parts don't align well (the four metal parts that converge on the bit to hold it in place).	ChucK	Converge	False
4610	And then in this improbable scenario, just when you think things couldn't possibly get any worse, the family dogs converge on the scene like one of those old 'Chuck Wagon' commercials, with general unbridled wackiness ensuing?	ChucK	Converge	False
4611	Off-side Rule language families: ISWIM, an abstract language that introduced the rule in 1966; ABC, Python; Miranda, Haskell, Curry; Occam; Pliant.	ISWIM	occam	False
4612	MR JUSTICE GRAY: Converge? A. Converge, excuse me.	A++	Converge	False
4613	We are a ministry of Converge for Converge churches.	A++	Converge	False
4614	"Converge a fridge and a toaster" Come on, maybe converge a fridge and a freezer.	A++	Converge	False
4615	So major breakthroughs like APL, Simula, Simscript, Smalltalk, Scheme and Occam were used to teach programming, but were rarely used to solve real program.	SIMSCRIPT	occam	False
4616	It's basically an implementation of Hoare's CSP so all the tricks that can be used in Occam etc. for clean concurrency can be used in Go, and whilst it doesn't yet support OpenCL that's just a matter of time and a sufficiently nasty itch being worth scratching.	OpenCL	occam	False
4617	Thus it is guaranteed that any new hardware accelerator technology will support C, Fortran and some kind of OpenCL (when it would finally converge to something solid).	OpenCL	Converge	False
4618	which predictions only converge if the MDL estimator stabilizes.	MDL	Converge	False
4619	2. Some 100+ lawyers are expected to converge for the MDL hearing.	MDL	Converge	False
4620	class, the MDL predictions converge to the true values almost surely.	MDL	Converge	False
4621	In his paper, " Formal Methods Applied to a Floating Point Number System ," Geoff Barrett verified that an Occam implementation intended to mimic the Inmos T800 Transputer's floating point hardware did indeed meet a Z specification intended to capture the requirements of IEEE 754.	MIMIC	occam	False
4622	The main point is that as cyber and 3D worlds converge -- the differences will decrease... not increase.. which will make it easier just to mimic what we already have, as much as possible.	MIMIC	Converge	False
4623	CSP/occam on Networks of Workstations	CSP	occam	False
4624	Hoare's CSP, and a principal implementation, occam ?	CSP	occam	False
4625	while 'mobile' comes from Occam/CSP)	CSP	occam	False
4626	CSP/occam on Shared Memory Multiprocessor Workstations	CSP	occam	False
4627	Occam processes look very unlike Hoare's CSP processes.	CSP	occam	False
4628	Vella, Kevin J. (1996) CSP/occam on Networks of Workstations.	CSP	occam	False
4629	With this arrangement of the positive lenses 13 , 16 , and 19 , since the light beams passing through the peripheral portions of the display portions of the liquid crystal panels 12 , 15 , and 18 converge, the effective aperture of the color combining prism CSP 1 on the exit side can be reduced.	CSP	Converge	False
4630	Mathematica v9.0.1 states that this integral does not converge.	Mathematica	Converge	False
4631	2. As the code stands, Mathematica tells me that the numerical integrals converge too slowly.	Mathematica	Converge	False
4632	Mathematica fails to detect that the integral of Tan[x] does not converge on [0,Infinity).	Mathematica	Converge	False
4633	With the same starting values and options, FindRoot does not converge, however, when using Mathematica 4.0.	Mathematica	Converge	False
4634	If you reverse the order mathematica tells you that the series does not converge:	Mathematica	Converge	False
4635	Even if it does matter, the question arises why Mathematica does not converge on the correct answer.	Mathematica	Converge	False
4636	While playing around I eventually receieved a message from Mathematica claiming the integral of t does not converge.	Mathematica	Converge	False
4637	Mathematica says that the integral does not converge sufficiently well, and gives three suspected reasons for it:	Mathematica	Converge	False
4638	( Mathematica is typically taking about four steps to converge; each step requires four evaluations to estimate the Jacobian.)	Mathematica	Converge	False
4639	The default algorithm chosen by Mathematica for American style options seem to converge to a wrong result.	Mathematica	Converge	False
4640	Can one combine Mathematica with bash script?	Mathematica	Bash	False
4641	is to Mathematica what tcsh/bash are to csh/sh.	Mathematica	Bash	False
4642	It is to Mathematica what tcsh/bash are to csh/sh.	Mathematica	Bash	False
4643	[root]# su tomcat bash$ mathematica Xlib:connection to ":0.0" refused by server Xlib:Client is not authorized to connect to Server xset:unable to open display ":0.0"	Mathematica	Bash	False
4644	I use python (with numarray) and Mathematica for most mathematics and programming work; I use perl for munging text, and I use bash for managing files.	Mathematica	Bash	False
4645	Currently I'm scientific software developer with proficiency in C/C++ with their related technologies Boost, STL, Qt, Python, computer graphics, OpenGL, Mathematica, MatLab, Bash scripting, NI Labview, LATEX, CMake, CUDA.	Mathematica	Bash	False
4646	I'm working in some web scraping using Mathematica, and today, to speed-up the process, I used bash commands (xargs with parallel options with curl and wget) using ReadList or Run .	Mathematica	Bash	False
4647	Tobia - APL - 35 j6m8 - Processing.js - 38 The Guy with The Hat - Processing - 42 ace - Processing - 74 kelunik - JS/CSS - 89 Riot - Bash - 91 Michael - JS/jQuery - 105 Florent - HTML/JS - 123 David Carraher - Mathematica - 134 Doorknob - HTML/JS - 150 undergroundmonorail - Python - 175	Mathematica	Bash	False
4648	It supports the following programming languages: ABAP IDL Plasm ACSL inform POV Ada Java Prolog Algol JVMIS Promela Ant ksh Python Assembler Lisp R Awk Logo Reduce bash make Rexx Basic Mathematica 1 RSL C Matlab Ruby C++ Mercury S Caml MetaPost SAS 197 198 CHAPTER 23.	Mathematica	Bash	False
4649	Step 6: Start Cygwin/X (by, for example, typing startx at the Cygwin bash shell) and do: ssh -Y -l (your-username-for-logging-onto-that-particular-machine) (that-particular-machine). "That particular machine" is where you will be running Mathematica from.	Mathematica	Bash	False
