id,caption,sentence,object_a,object_b,predicted,gold
286,POS n-grams,"Java) is demonstrably worse than teaching in Python, but ""worse"" in",Java,Python,BETTER,WORSE
477,POS n-grams,"Now that PHP is available on Columbia University servers, we will most likely rewrite this JavaScript application in our LAMP environment to provide better accessibility compliance and faster, easier searching.",PHP,JavaScript,BETTER,NONE
19,POS n-grams,"Don't learn Perl because even though it's a mature, fast and popular language, it's harder to learn than PHP.",Perl,PHP,NONE,WORSE
2009,POS n-grams,Why baseball Is Still Better Than football,baseball,football,WORSE,BETTER
1045,POS n-grams,One decent Android device/phone $300 Or One ipod touch 4g (64 GB) $300,phone,ipod,WORSE,NONE
2204,POS n-grams,"For me, green tea powder was more drying, though worked faster than lemon juice (diluted).",tea,juice,NONE,BETTER
1525,POS n-grams,"Apple does far better, scoring 60 out of 100, but it still places last in the electronics sector, behind leaders Siemens, HP, IBM, Nokia and Sony.",Apple,Sony,NONE,WORSE
2072,POS n-grams,"While nixon came across better on radio, kennedy appeared the winner to television viewers.",nixon,kennedy,BETTER,NONE
1621,POS n-grams,"Yes Wolf, the third movie is in a plastic slip case not the nicer cardboard slipcase.",plastic,cardboard,NONE,WORSE
1327,POS n-grams,I never said basketball was easier than baseball.,basketball,baseball,BETTER,NONE
2163,POS n-grams,"Not only are there reasonable alternatives in languages like Scala, Groovy, and C#, but there is even a better option that has already been explored for Java:",Groovy,Java,NONE,WORSE
1608,POS n-grams,A Microsoft product is harder to repair than an Apple product?,Microsoft,Apple,BETTER,WORSE
1591,POS n-grams,With @CompileStatic the performance of Groovy is about 1-2 times slower than Java and without about 3-5 times slower.,Groovy,Java,BETTER,WORSE
758,POS n-grams,"(In saying that, at least they were successful to begin with - I recall seeing similar stupidity from Siemens, who've never been anywhere near as good at making decent phones as Nokia, and whose reaction to having inadvertently produced a decent handset was to panic and junk it before anyone had time to notice...)",Siemens,Nokia,BETTER,WORSE
1745,POS n-grams,"After browsing the article, I didn't see anything mentioning connecting Bluetooth being better than USB.",Bluetooth,USB,WORSE,BETTER
2014,POS n-grams,Ruby is slower than PHP.,Ruby,PHP,BETTER,WORSE
621,POS n-grams,Lisa Su and David Cummings mentioned the OpenCL way that is the path of choice for FirePro cards and how the open compute platform provides better flexibility than CUDA and Quadro/Tesla counterparts.,OpenCL,CUDA,NONE,BETTER
582,POS n-grams,"The Lexus was too cramped in the back, the Audi new model was ""around the corner"" and the BMW too poorly specified as well as too common.",Lexus,Audi,WORSE,NONE
1543,POS n-grams,Good to see again a Renault ahead of a Ferrari.,Renault,Ferrari,NONE,BETTER
2408,POS n-grams,"A migration to Windows 7 will likely be faster, but one to Windows 8 will have more longevity - Windows 7 support ends in January 2020, less than 6 years away, and organizations that are so late on Windows XP should not get into the same situation with end of Windows 7 support.",Windows 8,Windows XP,BETTER,NONE
279,POS n-grams,Apple would be better off competing with Nintendo than Sony and MS.,Apple,Sony,BETTER,NONE
939,POS n-grams,New Ferrari better than 2009 Renault - Alonso,Ferrari,Renault,NONE,BETTER
1872,POS n-grams,"A Honda CRX is cooler than ANY Alfa?!?! Bite your tongue, Ford-obsessed heathen!!",Honda,Ford,BETTER,NONE
1235,POS n-grams,It also results in extra dimensional stability -- plywood doesn't swell or crack like solid sawed lumber.,plywood,lumber,NONE,BETTER
433,POS n-grams,quote: I think we all agree (maybe except for a few) that Windows XP right now is still better than Windows Vista.,Windows XP,Windows Vista,WORSE,BETTER
251,POS n-grams,"PHP is optimized for web programming, so it might be faster than Python.",PHP,Python,NONE,BETTER
736,POS n-grams,"As far as cleaner appearance... It's easier and safer to paint plastic electronic parts than wood, and MUCH easier to get a nice, shiny metallic appearance on it.",plastic,wood,NONE,BETTER
177,POS n-grams,Google does maps better then Yahoo and Mapquest and Apple.,Google,Apple,NONE,BETTER
1219,POS n-grams,"ARCEE changes into a motorcycle and is very quick and acrobatic with her attacks, and BULKHEAD changes into an armoured truck and moves slower, but hits much harder.",motorcycle,truck,NONE,BETTER
1181,POS n-grams,I know I like Mello Yello (Coca-Cola product) better than Mountain Dew (Pepsi-Cola product) and have ever since I 1st tried Mello Yello and I'll only drink a Dew if I run out of Mello Yello here in Houston.,Coca-Cola,Pepsi,NONE,BETTER
2402,POS n-grams,With this we don't want to say that PostgreSQL isn't good at many things (it is!) or that it isn't faster than MySQL Server under certain conditions.,PostgreSQL,MySQL,BETTER,NONE
282,POS n-grams,This is why Toyota is doing better than Ford+Holden.,Toyota,Ford,NONE,BETTER
1942,POS n-grams,"Intel says that the new powerful Chromebooks will be able to easily load rich web apps up to four times faster faster as well as boost performance for Google Hangouts with multiple parties, making it more acceptable for video conferencing while on-the-go.",Intel,Google,BETTER,NONE
1400,POS n-grams,"If you look for it on itunes, punch in ""Theme from Terms of Endearment by Cincinnati Pops Orchestra"" - it's a much better version than what youtube has here.",itunes,youtube,NONE,BETTER
1100,POS n-grams,"Perl provided a convenient method of rewriting the shell / AWK scripts into a single executable, which not only provided more power and flexibility but also ran faster!",Perl,AWK,BETTER,NONE
1530,POS n-grams,"I forgot how awesome the gamecube is, better than the wii imo",gamecube,wii,NONE,BETTER
26,POS n-grams,"No car drives nicer and safer than this one, made of a real steel, not plastic or aluminum.",steel,aluminum,NONE,BETTER
1504,POS n-grams,"If the system works as Sony and its partners hope, they calculate that the PS3 will be able to process a trillion maths operations per second - the equivalent of 100 Intel Pentium 4 chips and 1,000 times faster than processing power of the PS2.",Sony,Intel,BETTER,NONE
1248,POS n-grams,"Pretty much if we took in a MBZ,BMW or Lexus it was solid gold ( sport car hands down a Porshe, Audi wasn't our first choice to have on the lot.",Lexus,Audi,NONE,BETTER
208,POS n-grams,She enjoys pointing out how much nicer the weather is in california compared to michigan.,california,michigan,NONE,BETTER
1944,POS n-grams,"Now Leica lenses are generally the best IMO, not so much because of superior image quality with any given lens, but because of the much better consistency in their QC than the mass producers for Nikon, Minolta et al.",Leica,Nikon,NONE,BETTER
162,POS n-grams,"Not only is Coca-Cola the perfect thirst-quencher, and far superior to Pepsi, it literally has the power to bring the dead back to life.",Coca-Cola,Pepsi,NONE,BETTER
1982,POS n-grams,"I know, you might expect me to be a PHP-GTK fan, but Perl-GTK just seems nicer.",PHP,Perl,NONE,WORSE
2273,POS n-grams,"Mazda 6, Honda Accord Euro and Toyota Camry better watch out for this advanced strategic move from Ford.",Toyota,Ford,NONE,WORSE
1073,POS n-grams,"But, that Acer does not have a dedicated video card (it's using built in Intel Graphics instead) and it uses a slightly slower Core i7 4770 CPU (versus the slightly faster Core i7 4790 CPU in the Dell config you're looking at).",Intel,Dell,BETTER,WORSE
1532,POS n-grams,"Unless you need USB 3.0, or better Bluetooth, or Fusion drive or something like that.....",USB,Bluetooth,NONE,WORSE
591,POS n-grams,Holding a pistol steady is harder than a rifle.,pistol,rifle,BETTER,WORSE
10,POS n-grams,95% of the the things I do with my laptop on the road will be accomplished far easier and faster with the iphone.,laptop,iphone,BETTER,WORSE
1988,POS n-grams,"Actually scratch my last post, I canceled the Nikon and ordered the Sigma 18-50 mm f2.8 HSM instead, as I think it should be the better lens.",Nikon,Sigma,NONE,WORSE
1041,POS n-grams,My roommate likes Bash for his scripting needs but I think Python is a better glue language.,Bash,Python,NONE,WORSE
1288,POS n-grams,"But this week PC Magazine columnist John Dvorak speculates that the company could be about to make a switch itself, from Motorola/IBM chips to faster Intel ones.",IBM,Intel,NONE,WORSE
2229,POS n-grams,"Why is Honda still in F1? Like Toyota, year-in-and-year-out they continue to show they are inferior to Ferrari, Mercedes, BMW and Renault.",Honda,BMW,BETTER,WORSE
1071,POS n-grams,"I don't know if this sounds right, easier for me to say than to type.. cause I can talk ALOT!!! Just curious if others have done anything similar and if it's do-able, or should I just keep on trying with AWK and stay in my mode of frustration when I know that I can do this in Perl, but having hands tied here.. a slave to ""da- man"" at work... in the dungeon I stay.... -Zo",AWK,Perl,BETTER,NONE
1474,POS n-grams,"PHP is probably better for quick/simple/numerous project, but Perl is better for monolithic problems.",PHP,Perl,WORSE,NONE
1885,POS n-grams,How soon until Swift eclipses Objective-C entirely?,Swift,Objective-C,WORSE,NONE
2081,POS n-grams,I'm finding that Amazon 's selection of apps are very limited and mediocre compared to Google Play.,Amazon,Google,BETTER,WORSE
438,POS n-grams,JavaScript is not made to build files... PHP is probably a better tool to build js files with text files.,JavaScript,PHP,NONE,WORSE
2090,POS n-grams,"For some reason baseball players think hitting a softball is 'easier.'""",baseball,softball,NONE,WORSE
2151,POS n-grams,"The developers explained that Direct3D, the 3D component of DirectX, was a miserable hack and was very much inferior to OpenGL",Direct3D,OpenGL,NONE,WORSE
2381,POS n-grams,"The experience of floating around the menus themselves was more or less decent-Google has a simple platform to give manufacturers like Sony, and getting from, say, Search to Applications, was easy enough.",Google,Sony,BETTER,NONE
1702,POS n-grams,"@hguser it is not recommended in Ruby to use global variables, like you know its not recommended in JavaScript to avoid naming conflicts, find better way to handle your variables than declaring them global -  bjhaid Feb 23 '12 at 16:45",Ruby,JavaScript,BETTER,NONE
2028,POS n-grams,The only thing I like better than pizza is pasta.,pizza,pasta,NONE,WORSE
327,POS n-grams,"In fact, it may even be better on the wii than on the Nintendo ds.",wii,ds,NONE,BETTER
206,POS n-grams,I might have been a little better lacrosse player than a hockey player.,lacrosse,hockey,NONE,BETTER
1585,POS n-grams,"hockey has become a sport of wimps, even faster than football.",hockey,football,WORSE,BETTER
2240,POS n-grams,"This is Windows XP not Vista !! Windows Vista has nicer desktop than xp, because it has more additional features.",Windows XP,Windows Vista,NONE,WORSE
464,POS n-grams,"For any lens that Canon or Nikon offers, there is a response from Sigma or Tamron that is as good or sometimes better.",Nikon,Sigma,BETTER,WORSE
2280,POS n-grams,It is why BMW are doing so much better then Ford and Toyota for the moment at least.......they are selling the cars to Doctors and high end civil servents who retain some credit capacity......but if the ship of state defaults ?,BMW,Ford,WORSE,BETTER
1274,POS n-grams,"Amazon is innovating on Android, faster than Google.",Amazon,Google,NONE,BETTER
711,POS n-grams,"I can live with commercials that say that Pepsi is better then Coca-Cola, I can live with a commercial that says buy Hyper-V instead of VMware but I always have problems with seeing how Microsoft is constantly spreading this kind of commercials that are plain wrong.",Pepsi,Coca-Cola,NONE,BETTER
948,POS n-grams,"could also do that for MySQL, but PostgreSQL is simply a better RDBMS.",MySQL,PostgreSQL,NONE,WORSE
2113,POS n-grams,"Ryan, it's called conductivity stone transfers heat at a slower rate than steel.",stone,steel,NONE,WORSE
1836,POS n-grams,Nissan seems to be in slightly better shape than either Toyota or Honda.,Nissan,Toyota,NONE,BETTER
1349,POS n-grams,In the same ballpark are Haskell (and maybe in the future Python) iff their compilers generate better structures because the task is better formally defined.,Haskell,Python,BETTER,NONE
1844,POS n-grams,"And no, the Sony earbuds are smaller than the Apple earbuds (which have better sound) so they won't fit.",Sony,Apple,BETTER,WORSE
1967,POS n-grams,"They are more reliable than Apple, less expensive than Dell, and just plain better overall.",Apple,Dell,BETTER,NONE
1332,POS n-grams,ds beats out psp,ds,psp,NONE,BETTER
1481,POS n-grams,"Now whether or not hockey hits are harder than football, who knows.",hockey,football,WORSE,NONE
1134,POS n-grams,Arguably the biggest disappointment with the psp version of Armored Core 3 is the control scheme; it's simply inferior to the ps2 version.,psp,ps2,NONE,WORSE
1344,POS n-grams,The problem is that Groovy makes it a lot easier to make a hash of a program than does Java.,Groovy,Java,WORSE,BETTER
968,POS n-grams,aluminum is less expensive than stainless steel and easier and faster to fabricate.,aluminum,steel,WORSE,BETTER
1753,POS n-grams,I have no doubt that a good Lisp hacker can write from scratch something faster/better than a good Python hacker could write the same thing.,Lisp,Python,NONE,BETTER
2180,POS n-grams,"I can do everything faster on my laptop than any Kindle, iphone, iPad, tablet or other device.",laptop,iphone,NONE,BETTER
2193,POS n-grams,"Fortunately, I got Verizon wireless broadband for my laptop today and it works OK from my uncle's farm, better than the cell phone, which works poorly.",laptop,phone,NONE,BETTER
1593,POS n-grams,"Killzone 's first sequel was released not on ps3, but on psp, and to mediocre reviews.",ps3,psp,WORSE,NONE
2342,POS n-grams,"It produces faster code than either GCC or Microsoft one (most noticeable on Intel CPU obviosly), but it is cost quite large sum of money.",Microsoft,Intel,BETTER,NONE
184,POS n-grams,"Finally, the concept was perfected by Apple - and later poorly copied by Microsoft.",Apple,Microsoft,NONE,BETTER
1586,POS n-grams,Reasons for the switch include the awesomeness of the Leica R lenses (I'm assuming they are better than Nikon lenses given their price?),Leica,Nikon,NONE,BETTER
1091,POS n-grams,"My code Scala is typically half the length than the same thing done via Java, plus it's more concise and is easier to maintain.",Scala,Java,NONE,BETTER
285,POS n-grams,Right now Apple is worse then Microsoft ever was.,Apple,Microsoft,NONE,WORSE
1708,POS n-grams,"So when it comes to sports car made by BMW with their name and logo on the car, they have better line of sports car than Toyota.",BMW,Toyota,NONE,BETTER
2149,POS n-grams,Dell worked closely with Microsoft Corp. during the development of Windows 7 and both companies are committed to delivering a great customer experience and superior long term value.,Dell,Microsoft,BETTER,NONE
1431,POS n-grams,"There were a lot of doubts if Kanye West would ever release the ""Red October"" after severing ties with Nike for a better deal with Adidas.",Nike,Adidas,BETTER,NONE
1632,POS n-grams,ISA is the old bus of the old IBM-compatible PCs while PCI is a newer and faster bus from Intel.,IBM,Intel,BETTER,WORSE
1182,POS n-grams,"Decent alternatives for you might include the Android-powered Samsung Galaxy 3 , the HTC Wildfire or indeed, if you can afford the step up, the Nokia C7 for a considerably superior Symbian^3 experience.",Samsung,Nokia,NONE,WORSE
998,POS n-grams,"wii U CPU and GPU Clock Speeds revealed, slower than ps3/360",wii,ps3,BETTER,WORSE
727,POS n-grams,I'm finding that amazon 's selection of apps are very limited and mediocre compared to google Play.,amazon,google,BETTER,WORSE
310,POS n-grams,"No Motorola ever, long live Nokia!",Motorola,Nokia,BETTER,WORSE
2359,POS n-grams,Scala makes it easier for complex builder implementation's designers than Java,Scala,Java,WORSE,BETTER
517,POS n-grams,"Apparently ""Left 4 Dead"" runs faster on Linux/OpenGL than Windows/Direct3D...",OpenGL,Direct3D,NONE,BETTER
878,POS n-grams,I like Scala and i think it is much easier to understand and read than Java.,Scala,Java,NONE,BETTER
473,POS n-grams,"Number One: In the absolute (and implausible) worst case scenario that MS really scales back their Direct3D support to a minimum, that situation is still better than OpenGL.",Direct3D,OpenGL,NONE,BETTER
1153,POS n-grams,"Rather than take a sporty approach, and build a true rear-wheel drive competitor to the BMW 3-Series and Mercedes-Benz 190E sedans, Lexus took a much softer and safer route, basing their entry-level ES, or ""Executive Sedan,"" on the very un-sporty front-wheel drive Toyota Camry.",BMW,Toyota,WORSE,BETTER
1562,POS n-grams,"timber Processing's June issue discusses how the third generation H.W. Culp lumber Co. sees better than projected results with the ""horizontal shape sawing"" system.",timber,lumber,BETTER,NONE
1686,POS n-grams,It's like comparing a BMW M6 to a Ferrari enzo.,BMW,Ferrari,BETTER,NONE
579,POS n-grams,Haskell is -- in my experience at least -- harder to learn than Python.,Haskell,Python,BETTER,WORSE
847,POS n-grams,"And Java if the docs are decent by now, otherwise Objective-C.",Java,Objective-C,BETTER,NONE
1842,POS n-grams,"As a player, Belichick was better at lacrosse than football.",lacrosse,football,NONE,BETTER
1681,POS n-grams,"Intel also faster, scale them farther, and achieve collaborated closely with Microsoft on the mission-critical availability.",Intel,Microsoft,BETTER,NONE
1646,POS n-grams,"[1] - It is much easier for a Perl programmer to become productive with Python,",Perl,Python,BETTER,NONE
2265,POS n-grams,"So then it comes down to Intel, will they provide another new SL9x00 CPU faster than 2.13 GHz for Apple?",Intel,Apple,BETTER,NONE
215,POS n-grams,aluminum structure better than steel,aluminum,steel,NONE,BETTER
961,POS n-grams,Perl isn't inherently a better language than Java.,Perl,Java,BETTER,WORSE
1281,POS n-grams,The Bluetooth is convenient but the sound quality is so much better with the USB.,Bluetooth,USB,BETTER,WORSE
800,POS n-grams,"I can do whatever Google does[masked] cheaper and much better; I do what neither IBM, nor Oracle, nor Microsoft cannot do.",Google,IBM,NONE,BETTER
1610,POS n-grams,"While Alabama proved they are leagues ahead of Notre Dame, oregon may have provided better competition, like Texas A&M and georgia did against the Crimson Tide.",oregon,georgia,WORSE,BETTER
348,POS n-grams,"[ 36 ] Exceptions are South Africa, Argentina, Russia, Ukraine, [ nb 5 ] Colombia, Ecuador, Israel, Egypt, Brazil, Chile, Perú and Venezuela where it is marketed as the Renault Logan , and furthermore Mexico, where the Logan was sold as the Nissan Aprio , given the better reputation of the Japanese brand in the Mexican market.",Renault,Nissan,WORSE,NONE
1671,POS n-grams,Thanks to Apple removing Google maps which is 1000x better.,Apple,Google,NONE,WORSE
314,POS n-grams,But the Apple laptops are going to be getting a lot faster due to the switch to Intel chips.,Apple,Intel,BETTER,NONE
1828,POS n-grams,"Just like the Python UNO interface for OpenOffice, which is much cleaner and easier to use than the Java interface.",Python,Java,NONE,BETTER
2328,POS n-grams,"It would have been better to write it in Java or even in Perl, but sh and",Java,Perl,BETTER,NONE
720,POS n-grams,Sellers grow faster on amazon than eBay and google,amazon,google,NONE,BETTER
659,POS n-grams,"True, but there are some things that are infintely easier in Perl than PHP.",Perl,PHP,NONE,BETTER
1029,POS n-grams,"Add the letters AMG to a Mercedes-Benz, M to a BMW or S to an Audi and driving enthusiasts will expect cars that go faster, handle tighter and steer quicker than their non-letter counterparts.",Mercedes-Benz,Audi,BETTER,NONE
1478,POS n-grams,You also shouldn't know whether the SSD is a decent quality Samsung a much slower and lower quality Toshiba.,Samsung,Toshiba,NONE,BETTER
31,POS n-grams,"Vudu offers better quality, amazon often has better pricing and for catalog titles, Netflix and hulu are both ahead.",amazon,hulu,WORSE,NONE
1479,POS n-grams,"When compared to Windows 7 , Windows 8 has a faster booting time .",Windows 7,Windows 8,NONE,WORSE
598,POS n-grams,Harvick's Chevrolet had nudged ahead of Kenseth's Toyota coming out of the fourth turn but Kenseth went to the outside nearly brushing the SAFER Barrier to make the race-winning pass at the checkered flag.,Chevrolet,Toyota,BETTER,NONE
606,POS n-grams,"The NFL and professional baseball are covered to death in this country, and hockey is just cooler.""",baseball,hockey,NONE,WORSE
1087,POS n-grams,"Since Obama is under 50% in Florida, North carolina, Virginia, and Ohio, and very close to 50% in pennsylvania, it is not unreasonable to think McCain has a decent chance at all of those states.",carolina,pennsylvania,BETTER,NONE
1389,POS n-grams,"AMD and Apple are leading the way, and Intel better get in line soon.",Apple,Intel,NONE,BETTER
2425,POS n-grams,"A sweep this weekend would put them 1 point behind harvard for second, and move them to no worse than a tie with dartmouth.",harvard,dartmouth,BETTER,NONE
181,POS n-grams,"As a Netflix subscriber (and also short since $140) I do agree with most of the comments about the indy-type films being better views than Starz content; however, I can get the indy stuff elsewhere, most of the Stars -- especially Sony content is the high priced stuff that's harder to find elsewhere (ie Amazon, Hulu).",Sony,Amazon,WORSE,BETTER
1519,POS n-grams,The interface should be written in Java (or even better Groovy).,Java,Groovy,NONE,WORSE
639,POS n-grams,The canon and Nikon 50mm 1.4 aren't very good the Sigma out now is better than both of them.,Nikon,Sigma,NONE,WORSE
604,POS n-grams,"First and foremost, it is written in PHP, which makes it easier to administrate and maintain than a Python-based application.",PHP,Python,NONE,BETTER
1491,POS n-grams,And definitely don't tell me your CDs sound better when you paint the circumferential edge green with a felt pen.,paint,pen,BETTER,NONE
2045,POS n-grams,What can Windows 8 do for me that Windows 7 cannot do better already?,Windows 8,Windows 7,BETTER,WORSE
250,POS n-grams,"Although, people have told me me South carolina is worse than georgia.",carolina,georgia,BETTER,WORSE
2175,POS n-grams,"We got some developers in the team that just started coming to Java from Delphi, so they already have some work to do, and Groovy is easier for its learning curve; also, pretty productive.",Java,Groovy,NONE,WORSE
2329,POS n-grams,The gamecube has superior texturing abilities than the ps2.,gamecube,ps2,WORSE,BETTER
135,POS n-grams,"With regard to drivers, I can't speak from personal experience, but your friend did say ""major releases"" - 2.6 was released in 2003, about the same time as Windows XP, and many XP drivers work poorly if at all on Windows 7 (I hate to think how they are on Windows 8).",Windows XP,Windows 8,BETTER,NONE
1903,POS n-grams,"Windows 8 (MSFT) is being adopted at a slower rate than Vista, and slower than Windows 7, according to usage data from Net Applications.",Windows 8,Windows 7,NONE,WORSE
1061,POS n-grams,"Ask any video editor, a similarly priced Dell is FAR better than an Apple monitor.",Dell,Apple,WORSE,BETTER
2,POS n-grams,"PHP would be a much nicer, friendly and more civilized development list if it borrowed only one phrase from the Perl community; TMTOWTDI.",PHP,Perl,BETTER,NONE
1612,POS n-grams,"Python grew out of the need for a ""better"" Perl.",Python,Perl,NONE,BETTER
2281,POS n-grams,stanford University's business school rejected McNealy twice during those years; only on his third try did his work record win out over his mediocre harvard transcript.,stanford,harvard,BETTER,NONE
2139,POS n-grams,"The psp sells very well in Japan, in america sometimes the ps2 sells better.",psp,ps2,BETTER,WORSE
1968,POS n-grams,Enabled with USB port for optional Better Together capabilities two port Gigabit Ethernet switch for PC pass through.,USB,Ethernet,BETTER,NONE
583,POS n-grams,"2. Horrible synchronization sotfware (Siemens, but from what I'm told Nokia is no better).",Siemens,Nokia,NONE,BETTER
14,POS n-grams,"By about a chapter into the PHP book, I was thinking ""holy crap, this language is uglier than Perl"".",PHP,Perl,NONE,WORSE
693,POS n-grams,"If Microsoft wants to get into hardware, they would do better making an Android tablet and adding value, as others like Samsung and Amazon have done.",Microsoft,Amazon,NONE,WORSE
1406,POS n-grams,"Oh noes, better graphics!!1 Funny how some playstation fanboys say that's what makes it better then ds but then say graphics don't matter when the fact that ps2 has the worse graphics is mentioned.",ds,ps2,NONE,BETTER
1545,POS n-grams,"I tried creating a version that mimics the Perl one (because Ruby also has the -n option), but in the end this seemed easier (and much more readable):",Perl,Ruby,NONE,BETTER
643,POS n-grams,"They can't be bothered to trade in their old Honda Accord for a new $100,000 BMW or Mercedes because the fancy new car won't get them anywhere any faster than the existing car.",Honda,BMW,NONE,BETTER
1891,POS n-grams,"And though the OpenGL renderer does not support all effects in the game, we are more interested in simple texturing, which is no worse than in the main Direct3D version.",OpenGL,Direct3D,NONE,BETTER
1004,POS n-grams,"PHP is only good for doing DB connectivity /Web templating, therefore it must be better than Python for doing them",PHP,Python,NONE,BETTER
1258,POS n-grams,"I'm thinking about grabbing an Ethernet wireless bridge or even better, a wireless USB network adapter.",Ethernet,USB,NONE,WORSE
2360,POS n-grams,"The Amazon ""service"" makes the Kindle superior to the Sony Reader in many ways, hands down.",Amazon,Sony,NONE,BETTER
1381,POS n-grams,This printer has always been slow but it's even slower now that I'm using a USB connection instead of Ethernet.,USB,Ethernet,BETTER,WORSE
623,POS n-grams,Good better than Google Sony Xperia Z2 phone with Android 4.4.4,Google,Sony,NONE,WORSE
1025,POS n-grams,Molten metal is better explained as aluminum,metal,aluminum,NONE,BETTER
543,POS n-grams,"What we hadn't counted on was that the statue was hollow metal, not solid stone.",metal,stone,BETTER,NONE
1726,POS n-grams,Full 10/100 Mbps Fast Ethernet performance over USB 2.0's 480 Mbps bus--faster than most wireless connections,Ethernet,USB,NONE,BETTER
1123,POS n-grams,"Following the nasty trip to carolina, the Dores have three very winnable games with non-conference foes UMass and UAB before hosting a mediocre missouri team.",carolina,missouri,BETTER,NONE
421,POS n-grams,"This post looks at Pepsi-Cola, a huge multinational corporation that's trying harder and harder to catch up to number one, Coca-Cola.",Pepsi,Coca-Cola,NONE,WORSE
1975,POS n-grams,"Yeah, Nvidia's OpenCL is not good and CUDA is way better.",OpenCL,CUDA,BETTER,WORSE
2226,POS n-grams,It's hard to say whether tennis is harder to dominate than golf.,tennis,golf,NONE,WORSE
1603,POS n-grams,Why should I give you $6 for a lousy potato when I've aready paid $35 for a steak?,potato,steak,NONE,WORSE
1283,POS n-grams,"Reliability for domestic autos is much better for long term reliability than you think, In JD Powers survey for long term reliability, cars on the road for four years, domestic nameplates held 3 of the top 5 spots, Buick was in 2nd place Lexus placed 1st, Cadillac and Lincoln also placed in the top 5.",Lexus,Cadillac,NONE,BETTER
1930,POS n-grams,"But youtube is also making it easier to post videos on facebook and Twitter, too.",youtube,facebook,BETTER,NONE
326,POS n-grams,Even Windows 8 does (in my experience) a decent job of playing games that hark back to the Windows XP era.,Windows 8,Windows XP,NONE,BETTER
1511,POS n-grams,"missouri is much easier, since you just throw them in with Illinois and Northwestern and put them in the michigan pod.",missouri,michigan,BETTER,NONE
661,POS n-grams,Sony Corporation (ADR) (NYSE:SNE) will grow earnings faster than Microsoft Corporation (NASDAQ:MSFT).,Sony,Microsoft,NONE,BETTER
36,POS n-grams,It could be worse for Microsoft - Apple could be dominating this market.,Microsoft,Apple,NONE,WORSE
706,POS n-grams,espn has a worse agenda than fox news.,espn,fox,BETTER,WORSE
1365,POS n-grams,coffee was gone body still a solid beer.,coffee,beer,BETTER,NONE
1546,POS n-grams,In Ferrari Alonso has found his second home after Renault.,Ferrari,Renault,BETTER,NONE
311,POS n-grams,"Nikon, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what Leica produces and for even better price.",Nikon,Leica,NONE,BETTER
336,POS n-grams,"It gets better-this is cnn, not fox.",cnn,fox,NONE,BETTER
1033,POS n-grams,"Rails is definitely much better than PHP, if only because Ruby isn't painful from a syntax POV.",PHP,Ruby,BETTER,NONE
1544,POS n-grams,"Oh yea, forgot, baseball is just as or worse than golf.",baseball,golf,BETTER,WORSE
1665,POS n-grams,"Early adopters of Windows 8 will find the new operating system to be like Windows 7, but optimized and faster.",Windows 8,Windows 7,NONE,BETTER
1387,POS n-grams,"Memory manufacturer Kingston Technology entered the Solid State Drive (SSD) market through a partnership with Intel, selling rebranded versions of its Enterprise and Mainstream devices.",Kingston,Intel,BETTER,NONE
1408,POS n-grams,"Update 2007-01-26: Of course, the Python version is not easier to grok than this alternative Haskell version:",Python,Haskell,NONE,WORSE
2193,POS n-grams,But the fact is Cocoa-Java is slower than Cocoa-Objective-C.,Java,Objective-C,BETTER,WORSE
1945,POS n-grams,We've compared the Toyota Camry vs the Nissan Altima to show you which vehicle is the better choice.,Toyota,Nissan,BETTER,NONE
1231,POS n-grams,"I'll repeat with a GTX580 on the next tests - I imagine CUDA does not improve PP6 over FCPX when you have a faster, higher spec Nvidia card that also boosts OpenCL on FCPX.",CUDA,OpenCL,BETTER,NONE
892,POS n-grams,"(By analogy, however, getting hit by a bus is no worse than getting hit by a truck!)",bus,truck,BETTER,NONE
2086,POS n-grams,"Mediocre TN panels are usually the best we get on laptops (i.e., anything Apple, or some of the higher resolution upgrade options on Dell, etc).",Apple,Dell,NONE,WORSE
1606,POS n-grams,Eh? I wouldn't say Python would be faster than Java in terms of,Python,Java,BETTER,NONE
1965,POS n-grams,cnn is truly become worse than fox was during the bush admin.,cnn,fox,BETTER,WORSE
1482,POS n-grams,"After abandoning Ruby (until they calm down), I started exploring Perl and C/C++ with much better results.",Ruby,Perl,NONE,WORSE
704,POS n-grams,"All my friends who have computers was still running Windows 98, and I recall that Windows XP ran muuuuuuuuuuuch faster than 98 in my (still outdated) AMD Athlon 700MHz.",Windows 98,Windows XP,NONE,WORSE
1663,POS n-grams,"Windows Vista provides a comprehensive backup experience, much easier to use than the basic backup utility included in Windows XP.",Windows Vista,Windows XP,WORSE,BETTER
2236,POS n-grams,Developers won't view Amazon as any better than Apple.,Amazon,Apple,BETTER,WORSE
1940,POS n-grams,I rank pasteurized milk slightly better than soda in nutritional value.,milk,soda,WORSE,BETTER
1126,POS n-grams,"Maybe Java code is longer but it is much easier to read because it is talking to You and has a clean structure, whereas this Lisp is nesting and neting and nesting.",Java,Lisp,WORSE,BETTER
949,POS n-grams,"Apple's Swift Programming Language Faster, Safer Than Objective-C",Swift,Objective-C,NONE,BETTER
