caption,sentence,object_a,object_b,predicted,gold
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","On March 30, Dell released eight new black-and-white printers as the PC maker looks to better compete against Hewlett-Packard, which continues to dominate the printing and imaging market.",Dell,Hewlett-Packard,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Did you work harder at oregon State than you did at virginia?,virginia,oregon,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Nintendo, Microsoft, Sony from best to worse in that exact order.",Microsoft,Sony,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",The wii version is inferior to the ps3 version in many ways though.,wii,ps3,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Open standards are better than propietary ones, and you should know by now that's also my POV, but actual applications are better than none and OpenCL it's been here for only 1 year or so, and it's not yet as good as CUDA.",CUDA,OpenCL,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Gladow's take: A loss to Florida State is worse than a loss at oregon, true, but Boston College still boasts wins over virginia Tech, Georgia Tech and Wake Forest.",virginia,oregon,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","And, one for institutional (soda fountains) use which is, thicker and better for fountain drinks like chocolate egg creams.",chocolate,soda,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The discussion turned to having other people work on the project, and why I felt people who knew Lisp would be better to attract than people who knew, say, Java.",Java,Lisp,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The ds versions looks really good, but wii could look alot better.",wii,ds,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Why should cricketers and hockey players not be able to earn a decent living like footballers or basketball players do?,basketball,hockey,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","lacrosse was harder than Soccer by far, and still didn't come close to football.",football,lacrosse,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","We enjoyed a meal at Café Baghdad (great soup, lousy pizza, reasonable prices) overlooking the Plaza.",soup,pizza,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Angiulo told me that Microsoft was working harder than ever with its hardware partners -- with Dell and HP and all the other companies -- to make the experience of touch both on Windows 7 and Window 8 better.,Microsoft,Dell,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","If Nikon wants to claim PRO status and quality and perhaps better than Canon, then they should be willing to go there and hit the big MP guys (Leica & Kodak's huge sensor).",Nikon,Leica,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","While Direct3D works, OpenGL seems to give better texture quality and smoother frame rate in CS1.6.",OpenGL,Direct3D,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",It can be done on the iphone but editing is much easier on the IPad or a laptop computer.,laptop,iphone,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The entity may even provide sample Java code, but Perl is a far better solution.",Java,Perl,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Compared with Windows XP, Windows Vista does a better job of helping to prevent hostile programs and Web sites from attacking your PC.",Windows XP,Windows Vista,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I don't think it could've worked out any better with what happened (at dartmouth) at the end of the game up there, and then obviously our rival (harvard).""",harvard,dartmouth,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",@9:08 At no time has the softball stadium been superior to baseball.,baseball,softball,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",The consensus seems to be that Java killed Smalltalk.,Java,Smalltalk,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I like Java very much but it causes severe RSI, so Groovy is a welcome addition it makes life easier for the 10% of the APIs/language we use 90% of the time.",Java,Groovy,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Nike didn't look to the designs of Adidas to make a better sneaker.,Nike,Adidas,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Sony, Grass Valley, Lightworks, even the inferior Apple.",Apple,Sony,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The hardware (Sony) feels cheap and easy to break compared to my 4-year old Dell, which feels solid.",Sony,Dell,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","In fact, Amazon did poorly in Google overall in general.",Google,Amazon,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","1. BMW, 40 points / Chevrolet, 40 3. Ferrari, 27 4. Porsche, 23",Ferrari,BMW,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Early adopters of Windows 8 will find the new operating system to be like Windows 7, but optimized and faster.",Windows 7,Windows 8,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Once I know Java, is jsp easier to learn than PHP?",Java,PHP,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Sorry but if you claim you are an IT tech and you can't figure out how to make Windows 8 work better for you than windows 7 or Windows XP then I do believe you are just a self proclaimed IT tech.,Windows XP,Windows 8,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",What better ingredient to pair with cranberry juice than tea!,tea,juice,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","More open to possibilities that once seemed outlandish, Apple couldn't have found a better enterprise partner than IBM.",Apple,IBM,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Soriano produced a steel prototype in Palo Alto that was never put into production - timber was easier.,steel,timber,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",There is nothing simple or readable about Python that can not be expressed better in JavaScript or Ruby for example..,Python,JavaScript,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",I like the Bluetooth for use with a mouse and the USB 3 makes transferring data so much faster.,USB,Bluetooth,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","So then it comes down to Intel, will they provide another new SL9x00 CPU faster than 2.13 GHz for Apple?",Apple,Intel,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Not all users have automatic updates, but as users move from OS'es that don't (Windows XP) to ones that do (Windows 7 and Windows 8), it results in better security.",Windows XP,Windows 8,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I know, you might expect me to be a PHP-GTK fan, but Perl-GTK just seems nicer.",PHP,Perl,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Robert Kubica was second fastest in his BMW Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams Toyota.",Toyota,BMW,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",The wii was mostly built using faster but nearly identical processors as the gamecube.,wii,gamecube,WORSE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I chose a BMW over a Ford Mondeo because it's better put together, more powerful, more comfortable and is more attractive (to me), for the same price (second hand, at the time).",Ford,BMW,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",I think softball is harder than baseball in its own way.,baseball,softball,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",":-) That said, MySQL still doesn't handle parallel load nearly as well as PostgreSQL, it's just better than it once was.",MySQL,PostgreSQL,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Can you Show How Groovy is ""Better Java""?",Java,Groovy,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Is football better than baseball?,football,baseball,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",I'm not saying the ps3 is better or worse than the Xbox360 and wii.,wii,ps3,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Do I think google will score better than amazon?,google,amazon,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",According to many industry experts Windows Vista drains notebook battery life faster than Windows XP.,Windows XP,Windows Vista,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","And while some of J.D. Power's top performers with shoppers also scored well with dealers -- Mercedes-Benz, Cadillac, Porsche, Volkswagen -- others NADA faves like Audi, Kia, and Honda fared poorly with consumers.",Audi,Mercedes-Benz,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","and dont even start with the ""Microsoft greed monopoly"" thing, Apple is 10X worse""",Microsoft,Apple,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","My original guess was that division might be slower because, for a lot of cases (such as 42/5) the results are non-Integer, so it has to use (mildly slower) Floating-point hardware to find the result.",Integer,Floating-point,WORSE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Its Azure PaaS/IaaS platform hasn't overtaken Amazon yet in market share, but Microsoft has enjoyed nine straight quarters of growth at 10 percent or better .",Microsoft,Amazon,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","ACME, Mich. - General Motors Co., facing disappointing Chevrolet Volt sales, cut the starting price of the plug-in hybrid sedan by $5,000 to compete against the less- expensive and better-selling Toyota Prius and Nissan Leaf.",Toyota,Chevrolet,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","A second generation is planned for the mid-year point with Toshiba flash chips replacing the Samsung ones, and a Marvell controller, possibly a faster 6Gbit/s model.",Samsung,Toshiba,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","A migration to Windows 7 will likely be faster, but one to Windows 8 will have more longevity - Windows 7 support ends in January 2020, less than 6 years away, and organizations that are so late on Windows XP should not get into the same situation with end of Windows 7 support.",Windows XP,Windows 8,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",CUDA performance is 2X that of a GTX285 & OpenCL is 3X better.,CUDA,OpenCL,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","While it is certainly true that few companies posted big wins in the equity markets this week, it remains striking that Google underperformed Oracle, IBM, Apple, Microsoft, and Yahoo! (all of whom posted losses much closer to those of NASDAQ) and HP did even worse.",Google,IBM,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","If Microsoft wants to get into hardware, they would do better making an Android tablet and adding value, as others like Samsung and Amazon have done.",Microsoft,Amazon,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","People are in a serious mood of trolling in OTW! _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, Google etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, Kingston, WD, Yahoo, MSI, XFX, Huawei My blog",Google,Kingston,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","For some reason baseball players think hitting a softball is 'easier.'""",baseball,softball,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Any software company wants as huge a target audience as possible, so for them it's much better to write OpenGL-based apps instead of apps based on Direct3D.",OpenGL,Direct3D,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I like this model since I can start (or even do local dev) on SQLite and if I need better performance/functionality I can switch to a bigger DB system (MySQL, postgres, etc) by changing a line in my configuration file.",MySQL,SQLite,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","We decided to code the account switching business logic on the back-end in Groovy, instead of Java as the rest of the back-end.The reason for thiswasreallythathavingoneprograminglanguage on a project is superior to havingtwo, especiallysince the new language is much more expressive and cool than the old one.Compilation of code base in twolanguages is slow.",Java,Groovy,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","As for parallel mode MySQL retained its performance while PostgreSQL/PostGIS introduced some decrease in performance while still performing faster, now by 27.5% .",MySQL,PostgreSQL,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Finally, the concept was perfected by Apple - and later poorly copied by Microsoft.",Microsoft,Apple,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","If OpenGL is faster, and it has a comparable feature set, and hardware support is excellent... why is Direct3D still the de facto API?",OpenGL,Direct3D,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Imagine how hard it will be for Intel to make the case that its chips are somehow worth the price tag when IBM, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.",IBM,Intel,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I'll repeat with a GTX580 on the next tests - I imagine CUDA does not improve PP6 over FCPX when you have a faster, higher spec Nvidia card that also boosts OpenCL on FCPX.",CUDA,OpenCL,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","However, unlike Google Maps, a new (superior) version is downloadable via the Apple App Store.",Apple,Google,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",It's like giving up my Toyota because somebody promises that the new Ford is better.,Ford,Toyota,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Nikon, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what Leica produces and for even better price.",Nikon,Leica,WORSE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I can see why you would prefer Java to Python (speed), and Tcl (better language).",Java,Python,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",InfoQ : Are there specific features of Groovy that you feel make it better suited to Spring development than Java?,Java,Groovy,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","After all, who would play the 'wii' when there were much cooler names like playstation 3 and Xbox 360?",playstation,wii,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Ruby is arguably a nicer language once you know it, given PHP is an ugly piece of shit.",Ruby,PHP,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","And no, the Sony earbuds are smaller than the Apple earbuds (which have better sound) so they won't fit.",Apple,Sony,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","By about a chapter into the PHP book, I was thinking ""holy crap, this language is uglier than Perl"".",PHP,Perl,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Goodnight NetBeans, Hello Eclipse",Eclipse,NetBeans,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","It's light as aluminum, but harder than steel,"" he said.",steel,aluminum,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Did Microsoft just make Kinect better, while Sony neglected Move?",Microsoft,Sony,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",We obviously linked to youtube above even though hulu has superior quality and content.,youtube,hulu,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","IMHO Lisp is way too heavy on the parenthesis, a Java program is easier to read.",Java,Lisp,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",In the Cafe Promenade the pizza was good but the sandwich selection could have been better compared to Carnival.,pizza,sandwich,WORSE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Still Perl is faster, but Java is not worse than other languages like Python.",Python,Perl,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","It does seem Amazon is using a lower quality display in new Kindle's, so you want the best looking screen maybe better to go with Kindle Keyboard, Nook STR or new Sony-T1.",Sony,Amazon,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",I just think whole milk would be better then juice?,milk,juice,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","On the other hand, overall turnout grew at a slower pace in georgia than virginia or North Carolina after adjusting for population growth.",virginia,georgia,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","He may like working in Python better, but sometimes the order is for Java.",Java,Python,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Samsung got the market jump on Nokia going the faster but less vetted approach of Android.,Nokia,Samsung,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","From what I could gather, it is much easier for a Java programmer to read (make sense of) simple Python code than to read Scala code.",Java,Scala,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Kind of a toss up as to which is easier, depending on how good your PHP coding is compared to your JavaScript coding.",PHP,JavaScript,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","All in all, cafe Habana was a solid, but not spectacular restaurant.",restaurant,cafe,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","As a Netflix subscriber (and also short since $140) I do agree with most of the comments about the indy-type films being better views than Starz content; however, I can get the indy stuff elsewhere, most of the Stars -- especially Sony content is the high priced stuff that's harder to find elsewhere (ie Amazon, Hulu).",Sony,Amazon,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","As for performance, this primarily comes down to the individual driver implementations of GPU makers, which in NVIDIA's case, we've seen it's possible to achieve OpenGL performance in-line with and, even superior to that, of Direct3D, once the firm had enough incentive to optimise its drivers and remove pesky bugs.",OpenGL,Direct3D,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",If you can ally with the market leader (IBM) you can use market dominance to beat products of vastly superior quality (Apple computers).,Apple,IBM,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","One you match a better product with the power of so many manufacturers pushing (HP, Toshiba, Asus, Dell, Sony, etc) it's a mathematical certainty that Microsoft will dominate once again.",Microsoft,Dell,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Modern hardware/ multicore systems perform much better on Windows 7 or Windows 8, instead of Windows XP.",Windows XP,Windows 8,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Canon, Nikon and Sony lenses longer than 400mm cost more than $8,000 (although Sigma and Tamron offer slower tele-zooms that go out to 500mm for around $1,000).",Sigma,Nikon,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Windows 8 has no better support than Windows 7 for NTVDM.,Windows 7,Windows 8,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I notice many people say they will buy the ""better quality car"" when they make one well lately Cadillac was second only to Lexus and many here still bought Infinity, or Acura, Benz, etc. or kept their remaining.",Cadillac,Lexus,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Apple is reportedly planning to upgrade its current lineup of MacBook Air laptops on Tuesday with faster processors from Intel.,Apple,Intel,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","(ie: the slower, general-purpose Perl engine, versus the faster Python DFA-based engine).",Python,Perl,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",I say Google is the new Microsoft and in many cases they are even worse.,Microsoft,Google,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Chromatic aberration and distortion are better controlled on the Nikon, while Sigma does well in controlling vignetting.",Sigma,Nikon,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",The wii U version will be inferior to the others (except ps3 and Xbox 360.,wii,ps3,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","This last fact alone makes it easier to code in Java, even though the code can never be as terse and and elegant as the equivalent Groovy code.",Java,Groovy,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Samsung voids warranty for rooting, Motorola doesn't.",Samsung,Motorola,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Honda and Toyota may have factories here, but they're not controlled by an outside and (IMO) inferior corporate source such as Renault or Ford.",Ford,Toyota,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Our Sources tell us that Pepsi felt that Lynxxx who spent the better part of 2011 Touring and doing TV/Radio interviews has been career dead for just too long and this is affecting their brand presence in Nigeria which is currently controlled by arch rival Coca-Cola.,Coca-Cola,Pepsi,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Netflix, amazon and I think the new Genius tool for itunes have much better systems.",amazon,itunes,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","As an aside, who in their right mind would buy an inferior GM or Ford car when a very well engineered European car, like that from Mercedes Benz and BMW can be purchased for a much lower price than now when the euro falls.",Ford,BMW,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","That's true, and it's definitely doable in any language, but it's a lot harder in Java than it is in OCaml, Haskell, Scala, etc.",Java,Scala,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Neither is a clear winner on performance; Perl is faster for some things, Python for others.",Python,Perl,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The Windows 8 Desktop is essentially a much, much faster and cleaner version of Windows 7. People are morons.",Windows 7,Windows 8,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Tomorrow, the ps2 and some WALL-E (I can not play that game on the ds anymore, cuz it is sooooo much slower, more boring, and all you can do is make/throw cubes).",ds,ps2,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Developers won't view Amazon as any better than Apple.,Apple,Amazon,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Intel SSDs had a failure rate of 0.59%, while the solid-state competition from Corsair, Crucial, Kingston, and OCZ ranged from 2.17-2.93%.",Intel,Kingston,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Lemon juice clabbers milk slower so it works better.,milk,juice,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Penetration of Windows 2000 wasn't really that great, Windows XP was better, but there's still a lot of people out there running Windows 98 in all honesty.",Windows XP,Windows 98,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","I used to use Perl or white my own CGI's in C, but PHP is so, much easier than either.",PHP,Perl,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",This was one of my favourite games on the ps2 and looks fantastic on the ds: the same but better!,ds,ps2,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",And what better to wash down that chocolate donut beer than with a little milk?,milk,beer,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",I have owned a Ford F150 and I also think that the Toyota is a better driver and better built.,Ford,Toyota,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",1) Laptop or netbook with Bluetooth means that I don't have to plug anything into a USB port in order to use a decent mouse with the computer.,USB,Bluetooth,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",princeton has almost invariably played her best game against harvard--usually better than when opposing Yale.,harvard,princeton,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Amazon is, I think, in a better position (how much better, I don't know) to compete directly with Apple.",Apple,Amazon,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Compared to Perl - Ruby is much much nicer.,Ruby,Perl,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Not only are there reasonable alternatives in languages like Scala, Groovy, and C#, but there is even a better option that has already been explored for Java:",Java,Groovy,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Not sure Ford is going to be any better than Honda in that regard.,Ford,Honda,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Much better than JavaScript e -mails/PHP.,PHP,JavaScript,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",Google would not put a 2300mah battery of it didn't get decent battery life (higher quality parts can raise power efficiency so battery life can be better/worse than mah would make it seem) your mixing them up with Sony who is notorious for it.,Google,Sony,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","You also say, ""Additionally, it is equally as hard (I believe harder) to score a[n] incapacitating blow with a knife that with a pistol.""",knife,pistol,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","It was a little cooler here in michigan that it was in Florida and georgia, but in reality not all that bad for the time of year.",georgia,michigan,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",But my biggest worry is that the tech press will continue to do what they always do and ignore a superior product from Microsoft and flog an inferior offering because it's from Google.,Microsoft,Google,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))",But I'm not convinced it works in JavaScript any better than it works in Perl.,Perl,JavaScript,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","There is nothing particularly wrong about PHP, but it is much uglier than Python.",Python,PHP,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The old Sigma was not that great, Tokina and Tamron (of course Nikon) was better.",Sigma,Nikon,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The Java-Cocoa bridge was maintained for years, but the advice every third-party Mac developer would give you if you asked them was that you were much better off taking the time to learn Objective-C.",Java,Objective-C,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Yeah, there's a lot of idiots here who still think OpenGL is better than Direct3D.",OpenGL,Direct3D,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","So if you've built a TV library around iTunes, you own iOS devices and you rip your DVDs, the Apple TV will probably be a better choice.",iOS,Apple TV,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","The whole Florida line didn't play well versus missouri, but was better against georgia.",georgia,missouri,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Unless you need USB 3.0, or better Bluetooth, or Fusion drive or something like that.....",USB,Bluetooth,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Grails uses Groovy, which IMO is easier to learn than Ruby, especially is you already know Java.",Java,Groovy,BETTER,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Groovy code often looks and feels like Java code, but is almost always simpler and easier to use.",Java,Groovy,NONE,BETTER
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","My new Dell M90 (Dual Core 2 @ 2.33Ghz, 2GB RAM, Quadro3500, SATA 7200RPM) running Vista x64 is SLOWER than building the same solution on my IBM/Lenovo T43 (Pentium M @ 1.8Ghz, 2 GB RAM..) running Windows 2003 Server.",IBM,Dell,WORSE,NONE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","Unlike the Leica 19mm, the Olympus has a very sweet C Zone - but it's no better than the Contax N's which - again - we see thoroughly trounced by the Nikon above.",Nikon,Leica,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","tennis is so much harder on the body than golf,"" he said.",golf,tennis,BETTER,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","one I know who's seen Ruby code argues that Perl is better -- but then,",Ruby,Perl,NONE,WORSE
"unigrams ('middle part remove', ExtractMiddlePart(processing='remove'))","the pizza looked better than it tasted, but the soup was so yummy!",soup,pizza,BETTER,WORSE
