_unit_id,_created_at,_updated_at,label,sentence,please_select_how_object_a_and_object_b_compare_in_the_sentence_above_gold,please_select_how_object_a_and_object_b_compare_in_the_sentence_above_gold_reason
1444892227,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Try buying a OBJECT_A or OBJECT_B for that!,,
1444892228,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"I believe it's quicker, I've sped away from many a OBJECT_A and OBJECT_B!",,
1444892229,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,You probably can't afford a OBJECT_A Benz or OBJECT_B either.,,
1444892230,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Our team is experienced in all OBJECT_A and OBJECT_B models.,,
1444892231,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,You've probably ridden behind a OBJECT_A or OBJECT_B diesel and not known it because they don't smoke and don't make clattering diesel sounds.,,
1444892232,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,"Caddy should not be chasing OBJECT_A, since Buick apparently wants to be Lexus then Caddy better aspire to be Rolls or Bentley or heck, at least OBJECT_B Benz.",,
1444892233,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,"Going up against the OBJECT_A 5-series and OBJECT_B-Benz E-class, Lexus gave the GS better handling for the 2013 model year.",,
1444892234,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"Drivetrain Due to its much higher torque, the OBJECT_A X6 M does a much better job of transmitting its engine's horsepower to its wheels than the OBJECT_B-Benz G-Class.",,
1444892235,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Just funny to me how a less reliable machine can cost more because it looks better,   that goes for Bosch,  Dacor,  Sub-Zero,   OBJECT_A,  and OBJECT_B.",,
1444892236,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A doesn't have a Maybach anymore so they're able to make and take the S-Class to another level that Audi or OBJECT_B likely won't meet because they have their own uber luxury brand.,,
1444892237,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"JP Morgan's Jose Asumendi rated OBJECT_A higher than OBJECT_B because of the manufacturer's product momentum, pricing-power and platform strategy.",,
1444892238,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"In 30 minutes, EIGHT OBJECT_A/OBJECT_B/jaguar owners said they could not help me because they were either in a rush or ""didn't know how to open their hoods"".",,
1444892239,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,it's simple OBJECT_A makes a superior car to OBJECT_B in this class.,,
1444892240,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"This detail is particularly interesting on the X6, because OBJECT_A is applying an aggressive application of the four-door-coupe concept first seen on the OBJECT_B CLS, to the SUV/Crossover genre.",,
1444892241,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"Utility The OBJECT_A X5 offers greater seating capacity than the OBJECT_B-Benz M-Class, making it a better choice for those who find themselves chauffeuring others around.",,
1444892242,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,"As for ""GM's junk"", GM has better statistical quality than OBJECT_A and OBJECT_B-Benz.",,
1444892243,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"There is no better place to see a OBJECT_A, an Audi and a OBJECT_B go head-to-head-to-head in a white-knuckle brawl for the finish line.",,
1444892244,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Much better looking than OBJECT_A or OBJECT_B.,,
1444892245,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Is a new car buyer wise to pay the premium for a OBJECT_A, Audi, or OBJECT_B and despite their high prices do they make better second-hand buys?",,
1444892246,11/9/2017 11:16:32,11/9/2017 11:37:23,NO_COMP,"Is it true that you had the OBJECT_A X5, but that you bought an additional OBJECT_B because you thought the X5 was too big to go get coffee with?",,
1444892247,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"OBJECT_A, OBJECT_B and Audi also make an appearance with the senior set, probably because they have money to spare and can't take it with them when they check out.",,
1444892248,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"I use voice commands which in my experience works better than Honda's, OBJECT_A, or OBJECT_B.",,
1444892249,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"The Leith OBJECT_A finance manager just came over from OBJECT_B a week ago, his price is retail $3200 for the 6/100k and he doesn't know how to find out how to get a better price.",,
1444892250,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Manufacturers like Ferrari, Honda, OBJECT_A, OBJECT_B too(me thinks) were here because of the limelight that they could be in.",,
1444892251,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Do you think people drive luxury cars, like a OBJECT_A Benz or a OBJECT_B, because of the great gas mileage?",,
1444892252,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"The Germans have high labor costs as well but are doing just fine because either they're assembling in Eastern Europe or building expensive cars with higher margins (Audi, OBJECT_A, OBJECT_B).",,
1444892253,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"The IS250's V6 would be cool: people underrate that engine largely because they haven't driven the equally dog-a-riffic OBJECT_A 323i or OBJECT_B C250, but it is smooth and revs nicely.",,
1444892254,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Those seeking a diesel that gets near or better than 40 mpg, meanwhile, can shop Audi, OBJECT_A-Benz or OBJECT_B.",,
1444892255,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,It's no surprise to hear that Hyundai has recruited OBJECT_A designers (and some from OBJECT_B) because the i40 has more than a hint of Merc CLS about it.,,
1444892256,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"And that's where the Q45 gets hurt no matter how good the car because Infiniti just does not have the image of Lexus, OBJECT_A and OBJECT_B.",,
1444892257,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"And OBJECT_A is even loosing straight-line battles with the porkers over at OBJECT_B (the M6 looses out to the Sl600, and that's a shame because I hate the SL).",,
1444892258,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,What they don't realize is that Cadillac is far superior to most of the OBJECT_A and OBJECT_B they hold so dear.,,
1444892259,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Of course Volvo marketers would prefer you cross-shop the S80 against the E-Class OBJECT_A and 5 series OBJECT_B as well as the Audi A6, because then the $37,200 price tag will seem like a bargain.",,
1444892260,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Oh, and OBJECT_A and OBJECT_B don't want to make $15,000 cars because they want to be known only as prestigious and high end.",,
1444892261,11/9/2017 11:16:32,11/9/2017 11:36:14,UNCLEAR,"Also, Audi is selling better than OBJECT_A and OBJECT_B-Benz in Germany, which is the companies' home market, obviously.",,
1444892262,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"There are not huge aspirations for Malibu because the (midsize) segment here is not so big and is dominated by the premium brands like Audi, OBJECT_A and OBJECT_B.",,
1444892263,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,I am so hoping they did a better job with this car because I love my OBJECT_A - but can we get something like what's in the OBJECT_B or the Cadillac CTS?,,
1444892264,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"Drivetrain Due to its much higher torque, the engine of the OBJECT_A-Benz E-Class does a much better job of transmitting power to the wheels than the OBJECT_B 528.",,
1444892265,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,"For bold styling, the OBJECT_A-Benz CLA is a better choice, while the OBJECT_B 2 Series Coupe is arguably more thrilling to drive.",,
1444892266,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"As a fact in term of durability and comfiort , OBJECT_A is much better than any OBJECT_B.",,
1444892267,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"This year, it's unlikely to finish better than third behind OBJECT_A and OBJECT_B-Benz...",,
1444892268,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,"With that said, I still feel as though OBJECT_A-Benz and OBJECT_B both produce much, much better-looking cars and SUVs than Lexus.",,
1444892269,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,Spend just a bit of time behind the wheel of one and you'll see that driving a Maserati vs a OBJECT_A or OBJECT_B is so much better it's not a difference in degree it's a difference in type.,,
1444892270,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,The Alfa Romeo Giulia's most sporty version will offer more power than rival models from OBJECT_A and OBJECT_B because it will use Maserati's Ferrari-derived 510-hp V-6 engine.,,
1444892271,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,But it was not quite that easy for Williams because the story of the race was not one of Williams-OBJECT_A domination but rather one of OBJECT_B-Benz getting ahead and then losing.,,
1444892272,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,"The OBJECT_A is more spacious, but the OBJECT_B is a better car in almost every other area.",,
1444892273,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Defending and vice champions Bruno Spengler and Gary Paffett also fell afoul of the unpredictable conditions with the OBJECT_A man narrowly getting the better of Spengler's OBJECT_B in sixth and seventh.,,
1444892274,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"However, it's better than its OBJECT_A and OBJECT_B rivals.",,
1444892275,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"So most German car manufacturers like Audi, VW, OBJECT_A and OBJECT_B will give you 10+ years of warranty on the chassis of the car because they all know that their cars will turn to rust in 5 or 6 years?",,
1444892276,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,The rear seat of the ATS isn't any worse than the OBJECT_A 328i or the OBJECT_B-Benz C-Class.,,
1444892277,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,I'm guessing this CLA will have better luck in the USA than the OBJECT_A 318ti and OBJECT_B Coupe.,,
1444892278,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,The M4 is a standard OBJECT_A/Audi/OBJECT_B tire that provides superior comfort and some sportiness.,,
1444892279,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"2-You must go pick her up in a nice car (OBJECT_A or OBJECT_B preferably) because now, almost any moldovan guy owns one and she has become used to it!",,
1444892280,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,Truthly I've liked OBJECT_A as a company better than OBJECT_B for a while now.,,
1444892281,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,"Daimler faces fierce pressure from analysts despite enjoying record car sales at its core OBJECT_A-Benz brand, because OBJECT_B and Audi are selling more cars and reaping higher profit margins.",,
1444892282,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Much better than what OBJECT_A and OBJECT_B have done in my opinion.,,
1444892283,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Driving Mummy's Audi, OBJECT_A or OBJECT_B, you are clearly a superior being.",,
1444892284,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,For the first time EVER there are some OBJECT_A models that handle better than their OBJECT_B counterparts.,,
1444892285,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"The new V60 wagon, part of Volvo's plan to better compete with Audi , OBJECT_A , and OBJECT_B-Benz , just entered production today.",,
1444892286,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"It boasts class-leading rear legroom-better than luxury sedans such as the OBJECT_A-Benz E-class, OBJECT_B 5 Series and Lexus LS.",,
1444892287,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"@Alpha - That is like saying, would a OBJECT_A M5 or OBJECT_B S class lose value just because they offer cheaper options?",,
1444892288,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,"lexus is definitely on par with if not better than OBJECT_A, OBJECT_B, or audi.",,
1444892289,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Jaguar is looking to expand beyond its current three-model line (and the upcoming F-Type roadster) to better compete with German rivals OBJECT_A, Audi and OBJECT_B.",,
1444892290,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"If Chrysler or Jeep doesn't have a great designer just do what Kia and Hunday does , copy and paste from OBJECT_A and OBJECT_B even Audi and the result is better than this thing .",,
1444892291,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,I really wanted a used OBJECT_A or OBJECT_B primarily because they were great handling rear-wheel drive cars.,,
1444892292,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Acura needs to market their vehicles better, Acura is not thought of as being as prestigious than OBJECT_A, Lexus and OBJECT_B even though their product is just as good if not better.",,
1444892293,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"I personally never want to own a OBJECT_A/OBJECT_B/Audi, because I do not need or have a desire to own a luxury car.",,
1444892294,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Plus, there are so many better options like the OBJECT_A c-class estate, Audi A4 wagon, OBJECT_B 3 series touring, and so on.",,
1444892295,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Toyota created Lexus twenty years ago because it felt that it needed a specific brand cache to go against OBJECT_A, OBJECT_B, Audi, Cadillac, etc.",,
1444892296,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,"Since then OBJECT_A were always lacking in outright power compared to the Ferrari and OBJECT_B power units, and they had far worse reliability.",,
1444892297,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Of course, that hasn't stopped OBJECT_A and OBJECT_B making good money over the years, but that's because they can charge premium prices and people will still pay.",,
1444892298,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,I've owned a OBJECT_A 3 series and test drove the OBJECT_B C250 and this car is so much better.,,
1444892299,11/9/2017 11:16:32,11/9/2017 11:40:25,BETTER,"Also engineering goes to the OBJECT_A with always having the edge, better brakes, better suspension... they just make the speed and handling way more efficient than OBJECT_B does.",,
1444892300,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,It is better you just go and buy a second hand OBJECT_A or OBJECT_B because the depreciation of the 2nd year onwards is very minimal.,,
1444892301,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,The all-wheel-drive systems that OBJECT_A and OBJECT_B use are built from rear-wheel-drive cars and have the ability to send more than half the power to the rear for better handling.,,
1444892302,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,i think this car is a far better deal than the OBJECT_A 5 series or OBJECT_B 320e.,,
1444892303,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Where I live is actually a good case study really because on one road (Ogden Ave.) we have Lexus, Audi, OBJECT_A and OBJECT_B all right next to each other.",,
1444892304,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,A better way to look at it is a person buying a Hyundai Genesis when they are used to a OBJECT_A 5 series or OBJECT_B Benz E class.,,
1444892305,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"The handling, ride, and power are better than OBJECT_A, Lexus, OBJECT_B or any other import car.",,
1444892312,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Closer to OBJECT_A than OBJECT_B.,,
1444892313,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Food, OBJECT_A and OBJECT_B available.",,
1444892314,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Q: OBJECT_A or OBJECT_B?,,
1444892315,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"OBJECT_A after OBJECT_B, oh dear?",,
1444892316,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,I'll have OBJECT_A and OBJECT_B.,,
1444892317,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,2.      Other than OBJECT_A and OBJECT_B                                    90,,
1444892318,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"OBJECT_A, bourbon, OBJECT_B.",,
1444892319,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Paterson Treads on OBJECT_A, OBJECT_B",,
1444892320,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,unlike OBJECT_A and OBJECT_B.,,
1444892321,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Craft OBJECT_A and OBJECT_B will be served.,,
1444892322,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Italian OBJECT_A and OBJECT_B,,
1444892323,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,CADET OBJECT_A + OBJECT_B Bar,,
1444892324,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Taps OBJECT_A & OBJECT_B Merchants,,
1444892325,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"$80; OBJECT_A, OBJECT_B or beverage included.",,
1444892326,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"OBJECT_A, OBJECT_B and spirits.",,
1444892327,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,OBJECT_A or OBJECT_B or tea?,,
1444892328,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"It's OBJECT_A, not OBJECT_B.",,
1444892329,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Drink OBJECT_A, OBJECT_B and freshly brewed coffee.",,
1444892330,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Shipping OBJECT_A and OBJECT_B; and,,
1444892331,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,OBJECT_A and OBJECT_B Off Premises,,
1444892332,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"OBJECT_A, OBJECT_B, socially",,
1444892333,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"OBJECT_A, OBJECT_B & Spirits",,
1444892334,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Gifts for OBJECT_A & OBJECT_B Lovers,,
1444892335,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"All OBJECT_A, OBJECT_B, and Well $1 off",,
1444892336,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"OBJECT_A, OBJECT_B and more.",,
1444892337,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"That's good news because OBJECT_A is increasingly competing with spirits and OBJECT_B, both of which are enjoying higher per-capita consumption.",,
1444892338,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Moderate consumption of OBJECT_A, OBJECT_B, whisky or liqueur is known to be beneficial for improving health because of the radical scavenging action of antioxidants present in them.",,
1444892339,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Not only for sharing the time, the OBJECT_A (or OBJECT_B), the company, but also because they paid for the trip.",,
1444892340,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Just note that OBJECT_A bottles because of their greater mass and volume will require longer pasteurizing/flash/contact time than smaller thinner OBJECT_B bottles.,,
1444892341,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"water mixed with some small amount of OBJECT_A or dirt or OBJECT_B) may be used in case of emergency, because dirty water is still essentially water.",,
1444892342,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"And because many parents and other adults use alcohol socially - having OBJECT_A or OBJECT_B with dinner, for example - alcohol seems harmless to many teens.",,
1444892343,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Find out what time of the day the Better OBJECT_A Authority is looking to enjoy Sierra Nevada's Bigfoot Barley OBJECT_B Style Ale.,,
1444892344,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"What better way to spend my college career than by learning about OBJECT_A, OBJECT_B, and cheese!",,
1444892345,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,There is hardly a better place to sit beachside - and now you can enjoy the sunset here with a OBJECT_A or OBJECT_B in hand.,,
1444892346,11/9/2017 11:16:33,11/9/2017 11:16:33,WORSE,"In a land with decidedly fewer OBJECT_A options, and way better OBJECT_B ones, this is overwhelmingly average.",,
1444892347,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,But the jury is still out on whether OBJECT_A is better for the heart than OBJECT_B.,,
1444892348,11/9/2017 11:16:33,11/9/2017 11:16:33,UNCLEAR,The prices are much better than the local grocery stores on OBJECT_A and OBJECT_B.,,
1444892349,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,red OBJECT_A and a movie by the fire... get some sports and some OBJECT_B because right now it looks like you're all dating,,
1444892350,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"David, I totally agree with you than some cheeses go better with White OBJECT_A, however, I am more and more a cheese and OBJECT_B kinda-guy.",,
1444892351,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,I lost my grape leaves because I used an airlock (like for fermenting OBJECT_A or OBJECT_B) on a half-gallon canning jar lid that came loose.,,
1444892352,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,I'll buy it if it is worth it and I know that Samuel Smith can make a big OBJECT_A because they produce a barley OBJECT_B.,,
1444892353,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"This is because of the Angel's share , that being the OBJECT_A/OBJECT_B/whiskey that evaporates during the aging process.",,
1444892354,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Miko : I drink because (a) I like OBJECT_A and OBJECT_B a lot, and I enjoy tasting and appreciating their qualities as beverages;",,
1444892355,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"ught a beverage - say, OBJECT_A or OBJECT_B - just because you liked the bottle it came in?",,
1444892356,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"The NDP has also opposed the sale of OBJECT_A and OBJECT_B in convenience stores, but has said the system could work better.",,
1444892357,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Let's make some OBJECT_A sorbet, because I am more than certain a OBJECT_B popsicle might be a little weird - or would it?",,
1444892358,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Cans are better for storage: Light and air affect the quality of the OBJECT_A (and all food products-including OBJECT_B, olive oil, and spices).",,
1444892359,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"OBJECT_A and OBJECT_B are even worse for triggering the reaction, so I have the least risk with gin/tonic.",,
1444892360,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,That's because Starbucks announced it will sell OBJECT_A and OBJECT_B in thousands of stores after 4 p.m.,,
1444892361,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Even better, you can get them to bring you OBJECT_A, OBJECT_B, and pints of ice cream, too.",,
1444892362,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"If so, make your party even better by choosing wonderful OBJECT_A and OBJECT_B selections to go along with delicious cheeses.",,
1444892363,11/9/2017 11:16:33,11/9/2017 11:16:33,WORSE,"You can buy this OBJECT_A cheaply and in bulk , but maybe you're better off just having a OBJECT_B.",,
1444892364,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Children were allowed in the bar, because it was really a restaurant with a OBJECT_A and OBJECT_B license.",,
1444892365,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"The $3.2 million expansion is necessary because of growth in Wright-Wisner's craft OBJECT_A and OBJECT_B segments, company officials said.",,
1444892366,11/9/2017 11:16:33,11/9/2017 11:16:33,BETTER,"Quality, selection - I swear, this place has a better selection than Total OBJECT_A, even though there's just one little wall of OBJECT_B and a few coolers.",,
1444892367,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Different swimsuits for different folks.The OBJECT_A drinking British men avoid speedos while the OBJECT_B drinking and better diet eating French men want to show off their figures.,,
1444892368,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Add $5 OBJECT_A, OBJECT_B, and tasty snacks - Even better.",,
1444892369,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,And I do not understand you rational: you let your 3 yr old to sip OBJECT_A and OBJECT_B because children and adults do not like the taste?,,
1444892370,11/9/2017 11:16:33,11/9/2017 11:16:33,BETTER,No surprise: any American could probably guess that American OBJECT_A drinkers in general tend to be better educated and wealthier than OBJECT_B drinkers.,,
1444892371,11/9/2017 11:16:33,11/9/2017 11:16:33,UNCLEAR,First was a report that OBJECT_A had an equal or better effect on health than red OBJECT_B.,,
1444892372,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"User Age Because InsideHook provides information regarding alcoholic beverages, including OBJECT_A, OBJECT_B and spirits, InsideHook is not intended for users under 21 years of age.",,
1444892373,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"As a OBJECT_A, I have had much more enjoyable, as a barley OBJECT_B, it is better than I remembered.",,
1444892374,11/9/2017 11:16:33,11/9/2017 11:16:33,BETTER,"OBJECT_A goes better, I must admit, but OBJECT_B is alright as well.",,
1444892375,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"I would say this is a great OBJECT_A for OBJECT_B drinkers, but I have had way better from Ommegang.",,
1444892376,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,And the consensus seems to be that a high-quality red organic OBJECT_A is better than OBJECT_B.,,
1444892377,11/9/2017 11:16:33,11/9/2017 11:16:33,BETTER,Sometimes OBJECT_A does go better with certain foods than OBJECT_B does.,,
1444892378,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Wash it down with a normal-size soda, a cup of coffee, or better yet a cocktail or a glass of OBJECT_A or OBJECT_B.",,
1444892379,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"I watched this while drinking a Gnarly OBJECT_A OBJECT_B, partly because of the 9.7 alcoholic content in an 11 oz.",,
1444892380,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,It's pretty fucked up in PA because supermarket mammoth Giant Eagle can sell OBJECT_A and OBJECT_B because they bought a bulk licence to be able to do it.,,
1444892381,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,Gastropub is a British term for a restaurant that combines a public house atmosphere with better-than-average pub grub and serious OBJECT_A and OBJECT_B lists.,,
1444892382,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Anyway, Beef Carbonnade is cooked in beef stock and OBJECT_A (we used Guinness Extra Stout mostly because it was cheap) rather than cheap red OBJECT_B like the Bourguignon.",,
1444892383,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Although, I say ""YAY"" with the stipulation of ""just don't drink huge amounts of OBJECT_A or large mixed drinks"" because those have many more calories than OBJECT_B.",,
1444892384,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Here, Super Coop is at a disadvantage because they aren't licensed to sell hard alcohol; they only have OBJECT_A and OBJECT_B.",,
1444892385,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"(I've always found poster sessions to be the best networking environment, better than coffee breaks or the OBJECT_A-and-OBJECT_B event on the first evening of a conference.",,
1444892386,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"It's a great way to round out the week, and also fun because we'll have some OBJECT_A  and some of my favorite  local OBJECT_B and snacks .",,
1444892387,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"Governor LePage has proposed modifying the Kid-Safe Products Law, mainly because the law could ban almost 2,000 common consumer products, including OBJECT_A and OBJECT_B, toothpaste and bicycles.",,
1444892388,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"The ""two-buck Chuck"" remains in the fridge because on Friday nights, I swear off the OBJECT_A; the only thing I drink is OBJECT_B.",,
1444892389,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,"A decent store for OBJECT_A (though more OBJECT_B oriented), made better that they are next door to Lush.",,
1444892390,11/9/2017 11:16:33,11/9/2017 11:16:33,NO_COMP,We'll forgive the tiny tasting glasses (only OBJECT_A should come in 'flights') because they also served OBJECT_B in pints and some of it was even good.,,
