,id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
1364,P2540341686,brands,Microsoft,Sony,"The last thing Microsoft wants is parents saying ""Sony is safer"" when it's a multi-billion dollar business.",0.6526,1.0,0,1,4,NONE,4,3,2,"The last thing <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> wants is parents saying ""<span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> is safer"" when it's a multi-billion dollar business.",5,0.79156,0.8
406,G1017603004,brands,Ford,BMW,I am told that a BMW would be a far nicer car than my Ford.,1.0,1.0,5,0,0,BETTER,5,3,2,"I am told that a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> would be a far nicer car than my <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>.",5,1.0,1.0
1457,J1536758930,brands,Honda,BMW,"I would ride up to an Indian or Harley CVO rider with a Ducati Multistrada 1200s or BMW R1200rs or even a Honda VFR800fi and know the fit and finish, power, sound, practicality, versatility, maintenance costs, and character are far superior to anything that American motorcycle manufacturers have to offer.",1.0,1.0,0,0,5,NONE,5,3,2,"I would ride up to an Indian or Harley CVO rider with a Ducati Multistrada 1200s or <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> R1200rs or even a <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> VFR800fi and know the fit and finish, power, sound, practicality, versatility, maintenance costs, and character are far superior to anything that American motorcycle manufacturers have to offer.",5,1.0,1.0
1839,H1124182702,jbt,soup,pizza,"If you sprinkle cayenne pepper flakes on your low-fat pizza or soup, toss some sliced jalapeno peppers into your salad, or chop some habanero peppers into your turkey chili, you may be able to lose weight faster!",1.0,1.0,0,0,5,NONE,5,3,2,"If you sprinkle cayenne pepper flakes on your low-fat <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">soup:[OBJECT_B]</span>, toss some sliced jalapeno peppers into your salad, or chop some habanero peppers into your turkey chili, you may be able to lose weight faster!",5,1.0,1.0
77,S3002299466,brands,Ferrari,BMW,Video: BMW M6 vs Ferrari 575 vs Audi RS6,0.51,1.0,0,0,6,NONE,6,4,2,"Video: <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> M6 vs <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span> 575 vs Audi RS6",6,0.6733333333333333,1.0
1112,B326353519,brands,Microsoft,Apple,"Apple is like the Microsoft of the 90s, but potentially much, much worse.",1.0,0.5556,1,4,0,WORSE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> is like the <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> of the 90s, but potentially much, much worse.",5,0.82224,0.8
1507,G958994802,brands,Toyota,Honda,"Honda + Acura, Toyota + Lexus, etc...)",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> + Acura, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> + Lexus, etc...)",5,1.0,1.0
2397,I1263728543,compsci,MySQL,PostgreSQL,"In general PostgreSQL is faster at complex queries with a lot of joins and such, while MySQL is faster at simple queries such as primary key look up.",0.6467,1.0,2,0,3,NONE,3,3,2,"In general <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> is faster at complex queries with a lot of joins and such, while <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> is faster at simple queries such as primary key look up.",5,0.78802,0.6
1629,T3249021605,compsci,CUDA,OpenCL,"You'd know the ins/outs better than the majority of us SKY, so please correct me if I'm wrong, but isn't there a good chance that running OpenCL on an Nvidia card would add an extra layer of coding and thus not be as efficient as running native CUDA?",0.6897,0.5,1,3,1,WORSE,3,3,2,"You'd know the ins/outs better than the majority of us SKY, so please correct me if I'm wrong, but isn't there a good chance that running <span style=""color: #9A14B2; font-weight: bold"">OpenCL:[OBJECT_A]</span> on an Nvidia card would add an extra layer of coding and thus not be as efficient as running native <span style=""color: #6CB219; font-weight: bold"">CUDA:[OBJECT_B]</span>?",5,0.61382,0.6
430,O2288714542,compsci,Oracle,MySQL,"Sql server, Oracle, MySQL?",1.0,1.0,0,0,5,NONE,5,3,2,"Sql server, <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>?",5,1.0,1.0
1024,L1813285247,brands,Nokia,Motorola,Nokia and Motorola nab 90% of China,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> nab 90% of China",5,1.0,1.0
1270,Q2736487353,compsci,Java,Groovy,"The thing is that when I look at Ruby, or maybe Groovy or Scala is even better since they're closer to Java, these languages have sets of features that support each other.",0.6903,1.0,1,2,2,WORSE,2,3,2,"The thing is that when I look at Ruby, or maybe <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> or Scala is even better since they're closer to <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, these languages have sets of features that support each other.",5,0.81418,0.4
2314,O2365780816,compsci,Java,Python,"That is, I can code faster in Java than in C++; I can code faster in Python than either of them.",0.7013,0.5152,2,1,2,BETTER,2,3,2,"That is, I can code faster in <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> than in C++; I can code faster in <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> than either of them.",5,0.62686,0.4
1831,L1893788959,jbt,california,virginia,One dilemma: How do you make sure coal states like Kentucky and West virginia are not hit harder than clean-energy states like Arizona and california?,1.0,0.5,1,0,4,NONE,4,3,2,"One dilemma: How do you make sure coal states like Kentucky and West <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> are not hit harder than clean-energy states like Arizona and <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>?",5,0.8,0.8
1661,A65006045,compsci,Windows 7,Windows 8,2. We all knew Windows 8 wouldn't sell better than Windows 7.,0.3478,1.0,1,3,1,WORSE,3,3,2,"2. We all knew <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> wouldn't sell better than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>.",5,0.60868,0.6
424,T3215789325,jbt,harvard,dartmouth,"Writing in the harvard Business Review and the Washington Post , two U.S. business professors, Vijay Govindarajan from dartmouth and Ravi Ramammurti from Northeastern University tell the story of how Indian hospitals deliver better care for much less.",1.0,1.0,0,0,5,NONE,5,3,2,"Writing in the <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> Business Review and the Washington Post , two U.S. business professors, Vijay Govindarajan from <span style=""color: #6CB219; font-weight: bold"">dartmouth:[OBJECT_B]</span> and Ravi Ramammurti from Northeastern University tell the story of how Indian hospitals deliver better care for much less.",5,1.0,1.0
2064,O2291178639,compsci,USB,Ethernet,Standard Ethernet and high-speed USB 2.0 gets you connected faster than ever before.,1.0,1.0,0,0,5,NONE,5,3,2,"Standard <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> and high-speed <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> 2.0 gets you connected faster than ever before.",5,1.0,1.0
1433,D521383619,brands,Audi,Lexus,"Convenience Due to the larger tank size and better fuel economy of the Audi Q7, you will definitely be making fewer stops at the gas station than with the Lexus RX 450h.",1.0,1.0,5,0,0,BETTER,5,3,2,"Convenience Due to the larger tank size and better fuel economy of the <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> Q7, you will definitely be making fewer stops at the gas station than with the <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> RX 450h.",5,1.0,1.0
293,N2262612824,brands,Apple,Sony,Sony MP3 Player 8Gb Excellent little player - much better sound quality than Apple stuff.,1.0,0.5103,4,0,1,BETTER,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> MP3 Player 8Gb Excellent little player - much better sound quality than <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> stuff.",5,0.80412,0.8
1389,M1996477808,compsci,Java,PHP,"PHP is not better than Java, it is just better for ""typical"" web applications.",0.7532,0.5053,1,2,3,NONE,3,4,2,"<span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is not better than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, it is just better for ""typical"" web applications.",6,0.6705666666666666,0.5
777,L1766093795,brands,Ford,BMW,"My Ford is a much bigger PIA to work on than my BMW, except it is easier to crawl under...",1.0,1.0,5,0,0,BETTER,5,3,2,"My <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> is a much bigger PIA to work on than my <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, except it is easier to crawl under...",5,1.0,1.0
489,D453496020,jbt,california,carolina,"Caroline Moakley (Cary, N.C./North carolina State University at Raleigh) was only 1.36 seconds faster than Danielle Haulman (Davis, Calif./University of california-Davis) to earn third place.",0.6679999999999999,1.0,3,0,2,BETTER,3,3,2,"Caroline Moakley (Cary, N.C./North <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span> State University at Raleigh) was only 1.36 seconds faster than Danielle Haulman (Davis, Calif./University of <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>-Davis) to earn third place.",5,0.8008,0.6
2341,O2289534901,jbt,basketball,golf,"SS: Baseball, golf and basketball.",1.0,1.0,0,0,5,NONE,5,3,2,"SS: Baseball, <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>.",5,1.0,1.0
2385,C347593596,jbt,basketball,hockey,"As an industry rule, hockey and basketball sell comparatively poorly everywhere.",1.0,1.0,0,0,5,NONE,5,3,2,"As an industry rule, <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> sell comparatively poorly everywhere.",5,1.0,1.0
417,F782446197,jbt,playstation,gamecube,From playstation to gamecube.,1.0,0.5333,0,1,4,NONE,4,3,2,"From <span style=""color: #9A14B2; font-weight: bold"">playstation:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">gamecube:[OBJECT_B]</span>.",5,0.81332,0.8
564,Q2671064447,jbt,restaurant,cafe,The restaurant serves decent dinner and breakfast and a nearby cafe has good coffee,1.0,1.0,0,0,5,NONE,5,3,2,"The <span style=""color: #9A14B2; font-weight: bold"">restaurant:[OBJECT_A]</span> serves decent dinner and breakfast and a nearby <span style=""color: #6CB219; font-weight: bold"">cafe:[OBJECT_B]</span> has good coffee",5,1.0,1.0
1362,G992077491,brands,Intel,Hewlett-Packard,HP (Hewlett-Packard) ProLiant Barebone System Blade - Intel 5520 Chipse...,1.0,1.0,0,0,5,NONE,5,3,2,"HP (<span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span>) ProLiant Barebone System Blade - <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> 5520 Chipse...",5,1.0,1.0
1807,K1744924465,brands,Nokia,Motorola,"Motorola moto x, Nokia X, hmmm.....",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> moto x, <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span> X, hmmm.....",5,1.0,1.0
2380,F824635109,jbt,google,itunes,"google Music has made things a lot better, but even there, it doesn't really sync with itunes; not directly, anyway.",1.0,0.5,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> Music has made things a lot better, but even there, it doesn't really sync with <span style=""color: #6CB219; font-weight: bold"">itunes:[OBJECT_B]</span>; not directly, anyway.",5,0.8,0.8
1943,T3147758589,compsci,Java,Scala,"Whereas in Scala it is as easy or easier to stay immutable, in Java it is easier to stay mutable.",0.3573,0.5122,1,2,2,NONE,2,3,2,"Whereas in <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> it is as easy or easier to stay immutable, in <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> it is easier to stay mutable.",5,0.41925999999999997,0.4
1954,I1268200548,brands,Nissan,Renault,"In January 2008, Better Place announced a Memorandum of Understanding with Renault-Nissan to build an electric recharge grid in Israel.",1.0,1.0,0,0,4,NONE,4,3,1,"In January 2008, Better Place announced a Memorandum of Understanding with <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> to build an electric recharge grid in Israel.",4,1.0,1.0
615,T3138244021,brands,Audi,Lexus,"When the going gets twisty, the G37 shines with handling unquestionably better than the Audi A5 cabriolet and superior poise when pushed compared to the Lexus IS350c.",0.6391,0.5234,3,1,1,BETTER,3,3,2,"When the going gets twisty, the G37 shines with handling unquestionably better than the <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> A5 cabriolet and superior poise when pushed compared to the <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> IS350c.",5,0.5928199999999999,0.6
920,N2135701848,jbt,bread,sausage,"sausage Kale and White Bean Soup , Crusty bread I've made something similar before, but this was a new recipe, and I liked it better.",0.6894,1.0,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span> Kale and White Bean Soup , Crusty <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span> I've made something similar before, but this was a new recipe, and I liked it better.",5,0.81364,0.8
1279,G1056208677,brands,Nikon,Leica,"I don't really need a better digital canon/Nikon/Leica , I need a digital Yashicamat, or a Mamiya press 23.",1.0,1.0,0,0,5,NONE,5,3,2,"I don't really need a better digital canon/<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> , I need a digital Yashicamat, or a Mamiya press 23.",5,1.0,1.0
1361,E688795761,compsci,Python,JavaScript,"Explicit closures [+] SGScript [-] Lua, JavaScript, Squirrel, Python   Explicit closures (specifying which local variables to pass over to the newly defined function) make it easier to read code using closures and prevents closure-related accidents, like having a variable changed unexpectedly.",1.0,1.0,0,0,5,NONE,5,3,2,"Explicit closures [+] SGScript [-] Lua, <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span>, Squirrel, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>   Explicit closures (specifying which local variables to pass over to the newly defined function) make it easier to read code using closures and prevents closure-related accidents, like having a variable changed unexpectedly.",5,1.0,1.0
2293,D461048955,jbt,wood,cement,cement and wood patio??,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span> patio??",5,1.0,1.0
734,H1171338301,brands,Sony,Amazon,I knew the Sony store had a reputation for being poorly equipped in comparison to Amazon but this is ridiculous !,1.0,1.0,0,5,0,WORSE,5,3,2,"I knew the <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> store had a reputation for being poorly equipped in comparison to <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> but this is ridiculous !",5,1.0,1.0
629,H1220699955,brands,Nissan,Renault,I must say that Renault design engineers are far better than the Nissan.,1.0,1.0,5,0,0,BETTER,5,3,2,"I must say that <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> design engineers are far better than the <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.",5,1.0,1.0
724,A78535634,jbt,metal,plywood,"40% plywood, 40% solid wood, 5% paint, 5% rubber, 5% metal, 5% felt fabric",1.0,1.0,0,0,5,NONE,5,3,2,"40% <span style=""color: #9A14B2; font-weight: bold"">plywood:[OBJECT_A]</span>, 40% solid wood, 5% paint, 5% rubber, 5% <span style=""color: #6CB219; font-weight: bold"">metal:[OBJECT_B]</span>, 5% felt fabric",5,1.0,1.0
1640,I1385925160,brands,Ferrari,BMW,I think it allows him to learn before he is considered for Ferrari or BMW perhaps.,1.0,1.0,0,0,5,NONE,5,3,2,"I think it allows him to learn before he is considered for <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> perhaps.",5,1.0,1.0
1318,L1798919021,jbt,california,georgia,"New York, california, Florida, New Jersey, Oregon, georgia, North Carolina, and South Carolina are better golf states.",1.0,1.0,0,0,5,NONE,5,3,2,"New York, <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Florida, New Jersey, Oregon, <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span>, North Carolina, and South Carolina are better golf states.",5,1.0,1.0
1392,D507374225,compsci,Java,Smalltalk,"Comparing Smalltalk, Eiffel, C++ and Java",1.0,1.0,0,0,5,NONE,5,3,2,"Comparing <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span>, Eiffel, C++ and <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>",5,1.0,1.0
2024,N2146522675,jbt,kennedy,nixon,"Second, how can someone seriously argue that kennedy is worse than nixon or Hoover or Harding?",0.6758,0.5,1,3,1,WORSE,3,3,2,"Second, how can someone seriously argue that <span style=""color: #9A14B2; font-weight: bold"">kennedy:[OBJECT_A]</span> is worse than <span style=""color: #6CB219; font-weight: bold"">nixon:[OBJECT_B]</span> or Hoover or Harding?",5,0.60548,0.6
59,T3186798934,jbt,tea,juice,"Wish list: decent tea, water and juice as well as the cans of pop.",1.0,1.0,0,0,5,NONE,5,3,2,"Wish list: decent <span style=""color: #9A14B2; font-weight: bold"">tea:[OBJECT_A]</span>, water and <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span> as well as the cans of pop.",5,1.0,1.0
2121,R2931085463,jbt,harvard,cornell,TORONTO OSWEGO BOWLING GREEN BOWLING GREEN Vermont Rensselaer Rochester Tech cornell COLGATE Yale Brown St. Lawrence Lake Superior Rochester Tech Army Princeton harvard DARTMOUTH ST.,1.0,1.0,0,0,5,NONE,5,3,2,"TORONTO OSWEGO BOWLING GREEN BOWLING GREEN Vermont Rensselaer Rochester Tech <span style=""color: #9A14B2; font-weight: bold"">cornell:[OBJECT_A]</span> COLGATE Yale Brown St. Lawrence Lake Superior Rochester Tech Army Princeton <span style=""color: #6CB219; font-weight: bold"">harvard:[OBJECT_B]</span> DARTMOUTH ST.",5,1.0,1.0
2434,E559249283,jbt,coffee,beer,Decent coffee though 3.5 Bottle at Craft beer Co,1.0,1.0,0,0,5,NONE,5,3,2,"Decent <span style=""color: #9A14B2; font-weight: bold"">coffee:[OBJECT_A]</span> though 3.5 Bottle at Craft <span style=""color: #6CB219; font-weight: bold"">beer:[OBJECT_B]</span> Co",5,1.0,1.0
1893,O2305435744,jbt,milk,beer,"Stool.-- Undigested, frothy, yellow; painless ; worse at night, after meals, during hot weather, from fruit , milk, beer.",1.0,1.0,0,0,5,NONE,5,3,2,"Stool.-- Undigested, frothy, yellow; painless ; worse at night, after meals, during hot weather, from fruit , <span style=""color: #9A14B2; font-weight: bold"">milk:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">beer:[OBJECT_B]</span>.",5,1.0,1.0
1716,A35801407,brands,Microsoft,IBM,"1994 October: IBM released OS/2 version 3.0, an operating system far superior to anything Microsoft had, or would have for years.",0.6890000000000001,0.5077,3,0,2,BETTER,3,3,2,"1994 October: <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> released OS/2 version 3.0, an operating system far superior to anything <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> had, or would have for years.",5,0.6164800000000001,0.6
612,G1000253659,jbt,wii,ps2,I agree with the above mentioned statement of getting a wii if you just want to have fun and look at mediocre graphics or better yet a ps2 which has tons of games with decent graphics and gameplay.,0.3443,1.0,0,3,2,WORSE,3,3,2,"I agree with the above mentioned statement of getting a <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> if you just want to have fun and look at mediocre graphics or better yet a <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> which has tons of games with decent graphics and gameplay.",5,0.60658,0.6
1085,D495226809,jbt,california,michigan,"Coalitions exist in california, Florida, Maryland, michigan, New Jersey, New York, Ohio, Pennsylvania, Tennessee and Texas to offer solutions for parents to help teens be safer.",1.0,1.0,0,0,5,NONE,5,3,2,"Coalitions exist in <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Florida, Maryland, <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>, New Jersey, New York, Ohio, Pennsylvania, Tennessee and Texas to offer solutions for parents to help teens be safer.",5,1.0,1.0
979,R2830267251,compsci,Sed,AWK,This involved a bit of dicking around with AWK and then Sed before I finally gave up and realized I could do it faster with tr .,1.0,1.0,0,0,5,NONE,5,3,2,"This involved a bit of dicking around with <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span> and then <span style=""color: #6CB219; font-weight: bold"">Sed:[OBJECT_B]</span> before I finally gave up and realized I could do it faster with tr .",5,1.0,1.0
1358,H1072916284,brands,Nvidia,MSI,"I felt the MSI K9N6PGM2-V2 AM3/AM2+/AM2 Nvidia GeForce 6150SE Micro ATX (mATX) was not an appropriate home server motherboard and therefore switched it to the slightly more expensive, but much better Gigabyte offering, the GA-880GM-UD2H Socket AM3 880G mATX .",1.0,1.0,0,0,5,NONE,5,3,2,"I felt the <span style=""color: #9A14B2; font-weight: bold"">MSI:[OBJECT_A]</span> K9N6PGM2-V2 AM3/AM2+/AM2 <span style=""color: #6CB219; font-weight: bold"">Nvidia:[OBJECT_B]</span> GeForce 6150SE Micro ATX (mATX) was not an appropriate home server motherboard and therefore switched it to the slightly more expensive, but much better Gigabyte offering, the GA-880GM-UD2H Socket AM3 880G mATX .",5,1.0,1.0
1694,O2389050987,brands,Ford,Chevrolet,"The 2009 Chevrolet Corvette C6 and the 2009 Ford Mustang GT500, two of America's most iconic muscle cars, return better than ever.",1.0,1.0,0,0,5,NONE,5,3,2,"The 2009 <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Corvette C6 and the 2009 <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Mustang GT500, two of America's most iconic muscle cars, return better than ever.",5,1.0,1.0
714,J1544938526,compsci,Java,Smalltalk,"Java 2), comparing them to the corresponding Smalltalk classes.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> 2), comparing them to the corresponding <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span> classes.",5,1.0,1.0
1592,L1854738548,compsci,Windows XP,Windows 98,"Now you will be able to read contents of this website and many other urdu web sites on your computer, if you can not Please get rid of Windows 98,Windows Me and Windows 2000 instead use linux or any version of Windows XP or heigher along with internet explorer 6.0 or above, better choice is firefox.",0.6786,0.5056,0,2,3,NONE,3,3,2,"Now you will be able to read contents of this website and many other urdu web sites on your computer, if you can not Please get rid of <span style=""color: #9A14B2; font-weight: bold"">Windows 98:[OBJECT_A]</span>,Windows Me and Windows 2000 instead use linux or any version of <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> or heigher along with internet explorer 6.0 or above, better choice is firefox.",5,0.6093999999999999,0.6
1127,H1230221497,brands,Nvidia,MSI,"In addition, Kitguru has MSI GS40 6QF Phantom review, Legit Reviews has Nvidia GeForce GTX 980 Ti Roundup review, ThinkComputs has the Best AiO CPU Cooler of 2015, ...",1.0,1.0,0,0,5,NONE,5,3,2,"In addition, Kitguru has <span style=""color: #9A14B2; font-weight: bold"">MSI:[OBJECT_A]</span> GS40 6QF Phantom review, Legit Reviews has <span style=""color: #6CB219; font-weight: bold"">Nvidia:[OBJECT_B]</span> GeForce GTX 980 Ti Roundup review, ThinkComputs has the Best AiO CPU Cooler of 2015, ...",5,1.0,1.0
104,B232327729,brands,Nvidia,MSI,"__________________ AMD AM3 720 X3 BE, 3 GHz (200x15) Thermaltake Blue Orb II CPU cooler MSI DKA790GX Socket AM2+ Mobo 4 GB (2x2GB) OCZ DDR 1066 CL5 eVGA Nvidia 8800 GTS 320mb SuperClocked 2 x Viewsonic VX922 19"" monitors (twinview) 2 x 30GB OCZ vertex turbo SSD in RAID 0, 1 x 500 GB Seagate 7200.11",1.0,1.0,0,0,4,NONE,4,3,1,"__________________ AMD AM3 720 X3 BE, 3 GHz (200x15) Thermaltake Blue Orb II CPU cooler <span style=""color: #9A14B2; font-weight: bold"">MSI:[OBJECT_A]</span> DKA790GX Socket AM2+ Mobo 4 GB (2x2GB) OCZ DDR 1066 CL5 eVGA <span style=""color: #6CB219; font-weight: bold"">Nvidia:[OBJECT_B]</span> 8800 GTS 320mb SuperClocked 2 x Viewsonic VX922 19"" monitors (twinview) 2 x 30GB OCZ vertex turbo SSD in RAID 0, 1 x 500 GB Seagate 7200.11",4,1.0,1.0
126,T3281946467,jbt,suv,jeep,You won't find a better suv than this charming 2013 jeep Wrangler.,0.33799999999999997,1.0,1,1,3,NONE,3,3,2,"You won't find a better <span style=""color: #9A14B2; font-weight: bold"">suv:[OBJECT_A]</span> than this charming 2013 <span style=""color: #6CB219; font-weight: bold"">jeep:[OBJECT_B]</span> Wrangler.",5,0.6028,0.6
762,P2465946535,brands,Dell,Hewlett-Packard,"The divergence in performance is a turning point for Dell, which has lost personal-computer market share to Hewlett-Packard and suffered a worse stock performance every year from 2005 to 2009.",0.68,1.0,2,2,1,WORSE,2,3,2,"The divergence in performance is a turning point for <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, which has lost personal-computer market share to <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span> and suffered a worse stock performance every year from 2005 to 2009.",5,0.808,0.4
1459,D529233334,brands,Nvidia,MSI,"Count on your MSI GeForce GTX 650's revolutionary next-gen Nvidia® Kepler™ architecture for stunning graphics, 1080p HD brilliance, to play your favourite games with full DirectX® 11 support and rock-solid performance.",1.0,1.0,0,0,5,NONE,5,3,2,"Count on your <span style=""color: #9A14B2; font-weight: bold"">MSI:[OBJECT_A]</span> GeForce GTX 650's revolutionary next-gen <span style=""color: #6CB219; font-weight: bold"">Nvidia:[OBJECT_B]</span>® Kepler™ architecture for stunning graphics, 1080p HD brilliance, to play your favourite games with full DirectX® 11 support and rock-solid performance.",5,1.0,1.0
1475,T3276575357,compsci,MySQL,PostgreSQL,You state MySQL is better because its not as complex as PostgreSQL.,0.6784,1.0,4,0,1,BETTER,4,3,2,"You state <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> is better because its not as complex as <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span>.",5,0.80704,0.8
