id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
J1514393967,"I was decent at baseball, alright at football.",football,baseball,WORSE,0.4,X/PROPN/ROOT/^ Y/PROPN/pobj/<
J1514393967,"I was decent at baseball, alright at football.",football,baseball,WORSE,0.4,X/PROPN/ROOT/^ alright/NOUN/appos/V Y/PROPN/pobj/<
I1289298149,"Instagram, LinkedIn, Twitter, youtube and even Google+ all grew faster than facebook.",facebook,youtube,BETTER,0.8,X/PROPN/nsubj/> grow/VERB/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
I1289298149,"Instagram, LinkedIn, Twitter, youtube and even Google+ all grew faster than facebook.",facebook,youtube,BETTER,0.8,X/PROPN/nsubj/> and/CONJ/cc/V grow/VERB/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
I1289298149,"Instagram, LinkedIn, Twitter, youtube and even Google+ all grew faster than facebook.",facebook,youtube,BETTER,0.8,X/PROPN/nsubj/> google+/PROPN/conj/V grow/VERB/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
I1289298149,"Instagram, LinkedIn, Twitter, youtube and even Google+ all grew faster than facebook.",facebook,youtube,BETTER,0.8,X/PROPN/nsubj/> all/DET/appos/V grow/VERB/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
B291753424,"And Windows Vista sales are considerably slower than those of its predecessor, Windows XP.",Windows XP,Windows Vista,WORSE,1.0,X/ADJ/amod/> be/VERB/ROOT/^ than/ADP/prep/< those/DET/pobj/< of/ADP/prep/< predecessor/NOUN/pobj/< Y/PROPN/appos/<
N2231067795,So far Google is playing much nicer than Microsoft ever did and their apps work.,Microsoft,Google,BETTER,1.0,X/PROPN/nsubj/> play/VERB/ROOT/^ nice/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
O2433887486,"The chemical reaction, which causes concrete to go from the liquid or plastic state to a solid state, requires water.",plastic,concrete,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2433887486,"The chemical reaction, which causes concrete to go from the liquid or plastic state to a solid state, requires water.",plastic,concrete,NONE,1.0,X/PROPN/ROOT/^ go/VERB/xcomp/V Y/PROPN/conj/<
L1908818525,Online Oracle-to- MySQL converter.,Oracle,MySQL,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
L1908818525,Online Oracle-to- MySQL converter.,Oracle,MySQL,NONE,1.0,X/PROPN/compound/> to-/PROPN/compound/V Y/PROPN/ROOT/^
S3088070092,"We think there's a lot of technology in the supply base that's not owned by Dell, HP and IBM that could help drive the efficiency of workloads much better.""",IBM,Dell,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3088070092,"We think there's a lot of technology in the supply base that's not owned by Dell, HP and IBM that could help drive the efficiency of workloads much better.""",IBM,Dell,NONE,1.0,X/PROPN/ROOT/^ hp/PROPN/conj/V Y/PROPN/conj/<
F738834238,Forbes Field was an absolutely lousy place to stage a football game with the baseball infield.,football,baseball,NONE,0.8,X/PROPN/compound/> game/NOUN/ROOT/^ with/ADP/prep/< Y/PROPN/pobj/<
F738834238,Forbes Field was an absolutely lousy place to stage a football game with the baseball infield.,football,baseball,NONE,0.8,X/PROPN/compound/> game/NOUN/ROOT/^ with/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
I1268204230,"In January 2008, the Israeli government announced its support for a broad effort to promote the use of electric cars, embracing a joint venture between Better Place , Renault and its partner, Nissan Motor Company.",Nissan,Renault,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
I1268204230,"In January 2008, the Israeli government announced its support for a broad effort to promote the use of electric cars, embracing a joint venture between Better Place , Renault and its partner, Nissan Motor Company.",Nissan,Renault,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/appos/<
I1268204230,"In January 2008, the Israeli government announced its support for a broad effort to promote the use of electric cars, embracing a joint venture between Better Place , Renault and its partner, Nissan Motor Company.",Nissan,Renault,NONE,1.0,X/PROPN/ROOT/^ partner/NOUN/conj/V Y/PROPN/appos/<
M2034755961,Primo baseball/softball - Socks - Solid,baseball,softball,NONE,1.0,NOPATH
A142294635,Adding two schools with decent football and basketball programs (and solid tradition in both) isn't really a negative.,football,basketball,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A142294635,Adding two schools with decent football and basketball programs (and solid tradition in both) isn't really a negative.,football,basketball,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
B293054563,"And yes, you ARE seeing a very poorly drawn Mac (from Cars), School bus, and Tow truck.",bus,truck,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
B293054563,"And yes, you ARE seeing a very poorly drawn Mac (from Cars), School bus, and Tow truck.",bus,truck,NONE,0.8,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
B293054563,"And yes, you ARE seeing a very poorly drawn Mac (from Cars), School bus, and Tow truck.",bus,truck,NONE,0.8,X/PROPN/ROOT/^ tow/PROPN/compound/V Y/PROPN/conj/<
J1482393067,It was Nokia and Motorola on Wednesday.,Nokia,Motorola,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1482393067,It was Nokia and Motorola on Wednesday.,Nokia,Motorola,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
M1996477634,PHP is much easier than Perl to get started in.,PHP,Perl,BETTER,0.8888888888888888,X/PROPN/nsubj/> be/VERB/ROOT/^ easy/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
D412885695,"But the increased data capacity helps everyone: The faster your smartphone surfs the Web, the more you surf facebook and the more you shop at amazon.",amazon,facebook,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
D412885695,"But the increased data capacity helps everyone: The faster your smartphone surfs the Web, the more you surf facebook and the more you shop at amazon.",amazon,facebook,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/pobj/<
D412885695,"But the increased data capacity helps everyone: The faster your smartphone surfs the Web, the more you surf facebook and the more you shop at amazon.",amazon,facebook,NONE,1.0,X/PROPN/ROOT/^ shop/NOUN/conj/V Y/PROPN/pobj/<
G1060872771,"I doubt IHVs are suddenly going to stop shipping decent ICDs, so games can keep running OGL regardless; the question will only be whether the experience under Avalon is compromised.It will surely affect games, as this forces most developers (who stayed with OpenGL) to unwillingly embrace Direct3D, just to avoid the thought of a performance hit under Vista (regardless of desktop environment).",OpenGL,Direct3D,NONE,0.4,X/PROPN/ROOT/^ Y/PROPN/dobj/<
G1060872771,"I doubt IHVs are suddenly going to stop shipping decent ICDs, so games can keep running OGL regardless; the question will only be whether the experience under Avalon is compromised.It will surely affect games, as this forces most developers (who stayed with OpenGL) to unwillingly embrace Direct3D, just to avoid the thought of a performance hit under Vista (regardless of desktop environment).",OpenGL,Direct3D,NONE,0.4,X/PROPN/ROOT/^ embrace/VERB/xcomp/V Y/PROPN/dobj/<
H1178921875,I like Scala and i think it is much easier to understand and read than Java.,Java,Scala,BETTER,1.0,X/PROPN/nsubj/> think/VERB/ROOT/^ be/VERB/ccomp/< easy/ADJ/acomp/< understand/VERB/xcomp/< read/VERB/conj/< than/ADP/advmod/< Y/PROPN/pobj/<
H1178921875,I like Scala and i think it is much easier to understand and read than Java.,Java,Scala,BETTER,1.0,X/PROPN/nsubj/> and/CONJ/cc/V think/VERB/ROOT/^ be/VERB/ccomp/< easy/ADJ/acomp/< understand/VERB/xcomp/< read/VERB/conj/< than/ADP/advmod/< Y/PROPN/pobj/<
K1638311394,Little USB light USB Bluetooth adapter iSight Kensington mouse Mouse pad w/ wrist padding Coolpad to put my powerbook on so that it can breath a little better A couple powerbook batteries All the wires needed to mirror on a TV Ethernet wire AC adapter phone cord Digital voice recorder iPod w/ iTrip,Ethernet,Bluetooth,NONE,1.0,X/PROPN/compound/> coolpad/PROPN/ROOT/^ breath/VERB/advcl/< battery/NOUN/dobj/< need/VERB/acl/< mirror/VERB/advcl/< on/ADP/prep/< Y/PROPN/pobj/<
K1638311394,Little USB light USB Bluetooth adapter iSight Kensington mouse Mouse pad w/ wrist padding Coolpad to put my powerbook on so that it can breath a little better A couple powerbook batteries All the wires needed to mirror on a TV Ethernet wire AC adapter phone cord Digital voice recorder iPod w/ iTrip,Ethernet,Bluetooth,NONE,1.0,X/PROPN/compound/> coolpad/PROPN/ROOT/^ breath/VERB/advcl/< battery/NOUN/dobj/< need/VERB/acl/< mirror/VERB/advcl/< on/ADP/prep/< tv/NOUN/compound/V Y/PROPN/pobj/<
B326425100,Apple Maps works GREAT for me and in many respects is superior to Google.,Apple,Google,BETTER,0.8,X/PROPN/compound/> work/VERB/ROOT/^ superior/ADJ/acomp/< to/ADP/prep/< Y/PROPN/pobj/<
K1692054920,"Maybe Java code is longer but it is much easier to read because it is talking to You and has a clean structure, whereas this Lisp is nesting and neting and nesting.",Java,Lisp,BETTER,0.8,X/PROPN/compound/> be/VERB/ROOT/^ Y/PROPN/pobj/<
K1692054920,"Maybe Java code is longer but it is much easier to read because it is talking to You and has a clean structure, whereas this Lisp is nesting and neting and nesting.",Java,Lisp,BETTER,0.8,X/PROPN/compound/> be/VERB/ROOT/^ this/DET/det/V Y/PROPN/pobj/<
R2837542607,"This is easier said than done, as [Jamie] fried a USB hub, FTDI cable and an Arduino Ethernet all at the same time.",USB,Ethernet,NONE,1.0,X/ADJ/amod/> hub/NOUN/ROOT/^ cable/NOUN/conj/< Y/PROPN/conj/<
R2837542607,"This is easier said than done, as [Jamie] fried a USB hub, FTDI cable and an Arduino Ethernet all at the same time.",USB,Ethernet,NONE,1.0,X/ADJ/amod/> hub/NOUN/ROOT/^ cable/NOUN/conj/< an/DET/det/V Y/PROPN/conj/<
R2837542607,"This is easier said than done, as [Jamie] fried a USB hub, FTDI cable and an Arduino Ethernet all at the same time.",USB,Ethernet,NONE,1.0,X/ADJ/amod/> hub/NOUN/ROOT/^ cable/NOUN/conj/< arduino/PROPN/compound/V Y/PROPN/conj/<
R2866540261,This script is for Windows XP SP1 (or better) & Windows Vista.,Windows XP,Windows Vista,NONE,1.0,X/PROPN/compound/> sp1/PROPN/ROOT/^ better/ADV/conj/< Y/PROPN/conj/<
B326636012,"Apple's next generation iPad and iPhone, both due the first half of this year, will pack a new version of the company's custom A4 chip, with dual, faster graphics cores capable of supporting a Retina Display iPad and potentially bringing 1080p HD support to iOS devices, including Apple TV.",iOS,Apple TV,NONE,1.0,X/PROPN/compound/> device/NOUN/ROOT/^ include/VERB/prep/< Y/PROPN/pobj/<
E718481866,Find or take a decent resolution photo of a stone or concrete texture.,stone,concrete,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E718481866,Find or take a decent resolution photo of a stone or concrete texture.,stone,concrete,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
M2032209894,"Pretty much if we took in a MBZ,BMW or Lexus it was solid gold ( sport car hands down a Porshe, Audi wasn't our first choice to have on the lot.",Audi,Lexus,BETTER,0.6,X/PROPN/npadvmod/> be/VERB/ROOT/^ gold/NOUN/attr/< hand/NOUN/conj/< porshe/PROPN/dobj/< Y/PROPN/conj/<
M1926971511,Oracle vs. MySQL,Oracle,MySQL,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
M1926971511,Oracle vs. MySQL,Oracle,MySQL,NONE,1.0,X/PROPN/ROOT/^ vs./ADP/prep/V Y/PROPN/pobj/<
K1721800388,"missouri is a decent team and I expect them to give Florida, Tennessee, and South carolina all they can handle and win 2 of those games.",carolina,missouri,BETTER,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ expect/VERB/conj/< give/VERB/ccomp/< florida/PROPN/dative/< Y/PROPN/conj/<
K1721800388,"missouri is a decent team and I expect them to give Florida, Tennessee, and South carolina all they can handle and win 2 of those games.",carolina,missouri,BETTER,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ expect/VERB/conj/< give/VERB/ccomp/< florida/PROPN/dative/< south/PROPN/compound/V Y/PROPN/conj/<
J1440840150,"It's a very cheap, very decent USB-Bluetooth dongle.",USB,Bluetooth,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
D522864518,cooler on plateau - golf and tennis resort This is a great getaway in the summer.,golf,tennis,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
D522864518,cooler on plateau - golf and tennis resort This is a great getaway in the summer.,golf,tennis,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
L1791741821,".NET is not an operating system; it is closest in operation to the Java Virtual Machine: I believe your real question would be to choose between Visual Basic .NET, C#, or Java; do not forget, however, that other languages do exist (Lisp, C++, Python, and Ruby, to name some of the more popular ones) which may be better suited to your environment.",Python,Lisp,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1791741821,".NET is not an operating system; it is closest in operation to the Java Virtual Machine: I believe your real question would be to choose between Visual Basic .NET, C#, or Java; do not forget, however, that other languages do exist (Lisp, C++, Python, and Ruby, to name some of the more popular ones) which may be better suited to your environment.",Python,Lisp,NONE,1.0,X/PROPN/ROOT/^ c++/PROPN/conj/V Y/PROPN/conj/<
A151219649,"Advantages: decent mac interface build-your-own-screen-layout works without much config hassle with USB enttec, DMXKing, etc interfaces (but not enttec Ethernet interfaces ) rock-solid midi input, super-quick configuration there darn good tap-tempo generally simple & intuitive",USB,Ethernet,NONE,0.6,X/PROPN/compound/> enttec/NOUN/nmod/> enttec/NOUN/ROOT/^ Y/PROPN/conj/<
A151219649,"Advantages: decent mac interface build-your-own-screen-layout works without much config hassle with USB enttec, DMXKing, etc interfaces (but not enttec Ethernet interfaces ) rock-solid midi input, super-quick configuration there darn good tap-tempo generally simple & intuitive",USB,Ethernet,NONE,0.6,X/PROPN/compound/> enttec/NOUN/nmod/> enttec/NOUN/ROOT/^ enttec/ADJ/compound/V Y/PROPN/conj/<
F850958279,"Haskell, Eiffel, Java, C# It is decidedly not a goal of this paper to demonstrate that one lan- guage is ""better"" than any other language.",Java,Haskell,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F850958279,"Haskell, Eiffel, Java, C# It is decidedly not a goal of this paper to demonstrate that one lan- guage is ""better"" than any other language.",Java,Haskell,NONE,1.0,X/PROPN/ROOT/^ eiffel/PROPN/conj/V Y/PROPN/conj/<
A19544384,(1200 watts) Motherboard: ASUS P8P67 DELUXE Processor: Intel I7-2600K CPU Cooler: Antec Kuhler H20 920 Memory: Crucial 8GB (2x4GB) DDR3 Graphics Card: GTX 460 SuperClocked (probably be replaced by GTX 600 or HD 7000 series in mid 2012) Storage: 120GB Kingston HyperX SSD and 1TB WD Caviar Black for games.,Intel,Kingston,NONE,1.0,NOPATH
O2323374725,"Superior quality Due to steel and aluminum construction, the Rosewill RHTB-11014FT provides solid mounting for your TV.",steel,aluminum,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2323374725,"Superior quality Due to steel and aluminum construction, the Rosewill RHTB-11014FT provides solid mounting for your TV.",steel,aluminum,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
T3136959258,When that peanut butter sandwich she made you tastes better than a steak.,sandwich,steak,BETTER,0.8,X/PROPN/npadvmod/> make/VERB/ROOT/^ taste/VERB/dobj/< good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
H1194717303,"I'm also finding it easier to automate and simplify some daily tasks with the command line (I use a lot of the reg-ex tools Sed, AWK and dabbling with Perl and Python - nothing fancy though.",Sed,AWK,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S2978274915,"Upgrades like slimmer headlights, a bolder front grille, fresh wheel designs, and a more pronounced chin spoiler create a clean, sophisticated look that's better aligned with its named competitors, the Lexus RX350 , BMW X5 , Audi Q5 , Acura MDX , and Nissan Murano .",Audi,Lexus,NONE,1.0,X/PROPN/compound/> rx350/PROPN/ROOT/^ x5/PROPN/conj/< Y/PROPN/conj/<
J1411785629,"It isn't gong to get a whole lot easier before conference play tips off in the Big 12 either, as Texas still plays North carolina and michigan State.",carolina,michigan,NONE,0.8333333333333334,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1411785629,"It isn't gong to get a whole lot easier before conference play tips off in the Big 12 either, as Texas still plays North carolina and michigan State.",carolina,michigan,NONE,0.8333333333333334,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
O2419643335,"The BMW, Porsche and Ferrari guys are complimentary and sharing.",Ferrari,BMW,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2419643335,"The BMW, Porsche and Ferrari guys are complimentary and sharing.",Ferrari,BMW,NONE,1.0,X/PROPN/ROOT/^ porsche/PROPN/conj/V Y/PROPN/conj/<
L1848128062,"Now, long after the beer has been mopped up and all hangovers a distant memory, one can view the maps of Kingston on Google or Yahoo and see how they mark the main road as ""The St.""",Google,Kingston,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
L1848128062,"Now, long after the beer has been mopped up and all hangovers a distant memory, one can view the maps of Kingston on Google or Yahoo and see how they mark the main road as ""The St.""",Google,Kingston,NONE,1.0,X/PROPN/ROOT/^ on/ADP/prep/V Y/PROPN/pobj/<
L1805021064,Nike Vs Adidas.. which is better in India?,Nike,Adidas,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
L1805021064,Nike Vs Adidas.. which is better in India?,Nike,Adidas,NONE,1.0,X/PROPN/compound/> vs/PROPN/compound/V Y/PROPN/ROOT/^
K1713539387,"Microsoft, and distract the DOJ from worse dangers such as Intel.",Microsoft,Intel,BETTER,0.6,X/PROPN/nsubj/> distract/VERB/ROOT/^ from/ADP/prep/< danger/NOUN/pobj/< as/ADP/prep/< Y/PROPN/pobj/<
K1713539387,"Microsoft, and distract the DOJ from worse dangers such as Intel.",Microsoft,Intel,BETTER,0.6,X/PROPN/nsubj/> and/CONJ/cc/V distract/VERB/ROOT/^ from/ADP/prep/< danger/NOUN/pobj/< as/ADP/prep/< Y/PROPN/pobj/<
S3102678522,What can Windows 8 do for me that Windows 7 cannot do better already?,Windows 7,Windows 8,WORSE,0.4,X/PROPN/nsubj/> do/VERB/ROOT/^ Y/PROPN/npadvmod/<
S3102678522,What can Windows 8 do for me that Windows 7 cannot do better already?,Windows 7,Windows 8,WORSE,0.4,X/PROPN/nsubj/> do/VERB/ROOT/^ that/ADJ/mark/V Y/PROPN/npadvmod/<
G1062299782,"I'd say Python is far better at the latter than some others, such as Perl.",Python,Perl,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< others/NOUN/pobj/< as/ADP/prep/< Y/PROPN/pobj/<
N2108284273,"Right now, we still think some of the bigger, multinational names that are still putting up teens earnings growth -- a Colgate, a Pepsi, a Coke (Coca-Cola) -- the valuations, again, are at 15- to 20-year lows right now, solid dividend yields, good visibility...volatility surrounding some emerging markets, but at these prices, we think it's more than priced in,"" he said.",Coca-Cola,Pepsi,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
N2108284273,"Right now, we still think some of the bigger, multinational names that are still putting up teens earnings growth -- a Colgate, a Pepsi, a Coke (Coca-Cola) -- the valuations, again, are at 15- to 20-year lows right now, solid dividend yields, good visibility...volatility surrounding some emerging markets, but at these prices, we think it's more than priced in,"" he said.",Coca-Cola,Pepsi,NONE,1.0,X/PROPN/ROOT/^ coke/PROPN/appos/V Y/PROPN/appos/<
K1635496226,Linux is inferior to Windows XP or Windows Vista.,Windows XP,Windows Vista,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1635496226,Linux is inferior to Windows XP or Windows Vista.,Windows XP,Windows Vista,NONE,0.8,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
F824332430,"Google Docs, IBM Docs, and Apache's free OpenOffice Writer are relatively well known but not-so-well used alternatives that vie for Word customers, largely without undermining Word's solid base.",Google,IBM,NONE,1.0,X/PROPN/compound/> docs/PROPN/ROOT/^ Y/PROPN/appos/<
N2262482990,Sony better hope and pray that Microsoft follows suit on the Xbox720.,Microsoft,Sony,NONE,0.4,X/PROPN/nsubj/> hope/VERB/ROOT/^ pray/VERB/conj/< Y/PROPN/ccomp/<
N2262482990,Sony better hope and pray that Microsoft follows suit on the Xbox720.,Microsoft,Sony,NONE,0.4,X/PROPN/nsubj/> hope/VERB/ROOT/^ pray/VERB/conj/< that/ADP/mark/V Y/PROPN/ccomp/<
D461056889,cement makes lousy concrete without the right proportions of aggregate.,concrete,cement,NONE,1.0,X/PROPN/nsubj/> make/VERB/ROOT/^ Y/PROPN/dobj/<
D461056889,cement makes lousy concrete without the right proportions of aggregate.,concrete,cement,NONE,1.0,X/PROPN/nsubj/> make/VERB/ROOT/^ lousy/ADJ/amod/V Y/PROPN/dobj/<
M2079946267,"Redistricting will make it harder for Dems to regain lost seats in Ohio, pennsylvania, Indiana, michigan and Wisconsin.",michigan,pennsylvania,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M2079946267,"Redistricting will make it harder for Dems to regain lost seats in Ohio, pennsylvania, Indiana, michigan and Wisconsin.",michigan,pennsylvania,NONE,1.0,X/PROPN/ROOT/^ indiana/PROPN/npadvmod/V Y/PROPN/conj/<
B225179425,"Although michigan is possible, missouri seems to fit better in that cluster of states.",michigan,missouri,WORSE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/npadvmod/<
H1088934888,"If price is an issue, or if you're a devoted Windows user, then the former Editors' Choice Dell XPS 15z (Microsoft) is probably the better choice for you.",Microsoft,Dell,NONE,0.6,X/PROPN/compound/> 15z/PROPN/ROOT/^ Y/PROPN/appos/<
H1110989071,"If you do have the flu, or think you do, get plenty of rest and sleep-best to stay in bed for a few days; drink a lot  fluids and take over-the-counter flu medications like Ibuprofen, Advil, Tylenol, and cough medicine to help you feel better by reducing your aches, pains, fever and cough.",Ibuprofen,Advil,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3192326194,"With hulu, youtube, and DVRs, it is easier than ever to make [...]",youtube,hulu,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
P2467218255,"The ""domestic"" imports (foreign manufacturer but domestic production) had superior mileage: 34.4 mpg for Honda, 28.9 for Nissan and 28.1 mpg for Toyota.",Toyota,Nissan,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
P2467218255,"The ""domestic"" imports (foreign manufacturer but domestic production) had superior mileage: 34.4 mpg for Honda, 28.9 for Nissan and 28.1 mpg for Toyota.",Toyota,Nissan,NONE,0.8,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/pobj/<
P2467218255,"The ""domestic"" imports (foreign manufacturer but domestic production) had superior mileage: 34.4 mpg for Honda, 28.9 for Nissan and 28.1 mpg for Toyota.",Toyota,Nissan,NONE,0.8,X/PROPN/ROOT/^ mpg/NOUN/conj/V Y/PROPN/pobj/<
E606781226,Downloads: Pokemon Ruby Java Mobile Game,Java,Ruby,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
Q2687191161,"The Samsung Series 5 NP530U4B S03 has a faster processor, more RAM, faster graphics and more storage than the Sony Vaio S and 13-inch Apple MacBook Pro.",Apple,Sony,NONE,1.0,X/PROPN/compound/> s/PROPN/ROOT/^ Y/PROPN/conj/<
Q2687191161,"The Samsung Series 5 NP530U4B S03 has a faster processor, more RAM, faster graphics and more storage than the Sony Vaio S and 13-inch Apple MacBook Pro.",Apple,Sony,NONE,1.0,X/PROPN/compound/> s/PROPN/ROOT/^ 13-inch/NUM/nummod/V Y/PROPN/conj/<
N2145344535,"Seating position: Slightly behind the BMW i3, basically on par with the Mercedes B-class and a bit better than the Volt and Ford Focus.",Ford,BMW,BETTER,1.0,X/PROPN/compound/> better/ADV/ROOT/^ volt/PROPN/pobj/< Y/PROPN/conj/<
I1329676350,"I play in a party of people spread all over the country (california, Texas, georgia, New York, Ohio, Pennsylvania, North Dakota) and it actually seems to play better.",california,georgia,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1329676350,"I play in a party of people spread all over the country (california, Texas, georgia, New York, Ohio, Pennsylvania, North Dakota) and it actually seems to play better.",california,georgia,NONE,1.0,X/PROPN/ROOT/^ texas/PROPN/appos/V Y/PROPN/conj/<
G984840942,"However, VisualWorks Smalltalk is almost twice as fast as Python which is faster than Perl which is faster than Ruby.",Ruby,Python,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
G984840942,"However, VisualWorks Smalltalk is almost twice as fast as Python which is faster than Perl which is faster than Ruby.",Ruby,Python,BETTER,1.0,X/PROPN/ROOT/^ be/VERB/relcl/V Y/PROPN/pobj/<
I1330428245,I prefer pinot noir from cooler growing areas in california or ones produced in oregon.,california,oregon,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
I1330428245,I prefer pinot noir from cooler growing areas in california or ones produced in oregon.,california,oregon,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/pobj/<
I1330428245,I prefer pinot noir from cooler growing areas in california or ones produced in oregon.,california,oregon,NONE,1.0,X/PROPN/ROOT/^ one/NOUN/conj/V Y/PROPN/pobj/<
D402033767,"But merely posting ""Python is way more popular"" isn't constructive toward making Ruby better.",Ruby,Python,BETTER,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ be/VERB/conj/< constructive/ADJ/acomp/< toward/ADP/prep/< make/VERB/pcomp/< Y/PROPN/dobj/<
M1933738630,Or may be it's related to the inferior CPU/memory management in Windows 98 in comparison with Windows XP?,Windows XP,Windows 98,WORSE,0.6666666666666666,X/PROPN/ROOT/^ Y/PROPN/pobj/<
M1933738630,Or may be it's related to the inferior CPU/memory management in Windows 98 in comparison with Windows XP?,Windows XP,Windows 98,WORSE,0.6666666666666666,X/PROPN/ROOT/^ in/ADP/prep/V Y/PROPN/pobj/<
B275751805,"And so the question becomes: why buy what is essentially a restyled Accord for $40k when you can get a Cadillac CTS for that kind of money, or the Buick Lacrosse for much less, both of which are much better cars.",Cadillac,Buick,NONE,1.0,X/PROPN/compound/> cts/PROPN/ROOT/^ Y/PROPN/appos/<
B275751805,"And so the question becomes: why buy what is essentially a restyled Accord for $40k when you can get a Cadillac CTS for that kind of money, or the Buick Lacrosse for much less, both of which are much better cars.",Cadillac,Buick,NONE,1.0,X/PROPN/compound/> cts/PROPN/ROOT/^ the/DET/det/V Y/PROPN/appos/<
I1330516083,"I prefer the wii version, because having dual analogs is really much better than using the crappy psp controls.",wii,psp,BETTER,1.0,X/PROPN/compound/> version/NOUN/ROOT/^ be/VERB/advcl/< good/ADJ/acomp/< than/ADP/prep/< use/VERB/pcomp/< Y/PROPN/dobj/<
I1330516083,"I prefer the wii version, because having dual analogs is really much better than using the crappy psp controls.",wii,psp,BETTER,1.0,X/PROPN/compound/> version/NOUN/ROOT/^ be/VERB/advcl/< good/ADJ/acomp/< than/ADP/prep/< use/VERB/pcomp/< the/DET/det/V Y/PROPN/dobj/<
I1330516083,"I prefer the wii version, because having dual analogs is really much better than using the crappy psp controls.",wii,psp,BETTER,1.0,X/PROPN/compound/> version/NOUN/ROOT/^ be/VERB/advcl/< good/ADJ/acomp/< than/ADP/prep/< use/VERB/pcomp/< crappy/ADJ/compound/V Y/PROPN/dobj/<
N2229614518,So concrete was much better than wood.,concrete,wood,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
