_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,please_select_how_object_a_and_object_b_compare_in_the_sentence_above,label,please_select_how_object_a_and_object_b_compare_in_the_sentence_above_gold,sentence
1444891776,11/9/2017 16:16:42,false,3014599880,,11/9/2017 16:15:17,false,neodev,0.8571,42090408,VEN,25,Caracas,190.74.208.125,UNCLEAR,NO_COMP,,I take your word that Perl/OBJECT_A/OBJECT_B/LISP/whatever is much superior.
1444901056,11/9/2017 15:36:30,true,3014402297,true,11/9/2017 15:35:55,false,neodev,0.8333,29042907,ROU,14,Constanta,5.14.66.118,NO_COMP,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:37:11,true,3014406304,,11/9/2017 15:35:51,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:39:58,true,3014421809,,11/9/2017 15:33:12,false,neodev,0.875,33664760,VEN,13,Barquisimeto,190.142.84.66,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:40:26,true,3014424434,true,11/9/2017 15:36:39,false,neodev,0.7143,33056318,VEN,19,Cumaná,190.198.249.24,NO_COMP,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:40:41,true,3014425705,,11/9/2017 15:34:55,false,clixsense,0.7143,40667297,UKR,"","",5.153.132.82,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:42:15,true,3014433201,,11/9/2017 15:39:29,false,neodev,0.8571,43698706,VEN,"","",190.202.174.86,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:42:50,true,3014436465,,11/9/2017 15:41:23,false,clixsense,0.8182,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:43:07,true,3014437897,,11/9/2017 15:34:30,false,neodev,1.0,43308548,VEN,07,Guacara,190.205.44.2,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:43:13,true,3014438425,,11/9/2017 15:40:15,false,neodev,0.9,43931724,PHL,F2,Quezon City,112.201.93.60,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:43:31,true,3014439808,true,11/9/2017 15:42:28,false,neodev,0.7778,43447518,COL,34,Bogotá,181.56.80.207,BETTER,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:43:53,true,3014441408,true,11/9/2017 15:41:19,false,neodev,0.8333,43745923,IND,16,Pune,106.77.194.191,BETTER,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:44:27,true,3014444343,,11/9/2017 15:43:20,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:44:56,true,3014446899,true,11/9/2017 15:40:03,false,elite,0.8333,42350730,GEO,"","",46.49.53.73,NO_COMP,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:45:00,true,3014447162,true,11/9/2017 15:43:29,false,neodev,0.8571,39616594,ALB,"","",46.99.45.163,WORSE,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:45:18,true,3014448718,,11/9/2017 15:38:04,false,neodev,1.0,36113457,EGY,11,Cairo,41.237.6.9,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:45:19,true,3014448803,,11/9/2017 15:41:38,false,neodev,0.8,37119363,VEN,15,Guatire,190.153.38.145,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:45:39,true,3014450561,true,11/9/2017 15:45:02,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,BETTER,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:45:47,true,3014451288,,11/9/2017 15:44:48,false,neodev,0.8889,20306047,GBR,C3,Ely,89.240.36.160,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:45:57,true,3014452312,,11/9/2017 15:41:36,false,elite,0.8,40629110,IND,07,Delhi,45.118.159.244,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:47:17,true,3014459676,,11/9/2017 15:38:39,false,elite,1.0,34949514,VEN,25,Caracas,201.242.218.21,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:47:57,true,3014463720,,11/9/2017 15:39:23,false,clixsense,0.8,41317401,BGD,81,Dhaka,103.242.217.50,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:48:43,true,3014468536,true,11/9/2017 15:44:15,false,neodev,0.8,43678058,VEN,25,Caracas,186.90.163.184,BETTER,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:49:04,true,3014470338,,11/9/2017 15:36:46,false,neodev,1.0,43928144,BRN,00,Bandar Seri Begawan,202.152.86.148,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:50:45,true,3014478737,true,11/9/2017 15:45:26,false,elite,0.8,43809160,VEN,25,Caracas,186.185.27.141,BETTER,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:51:07,true,3014480816,true,11/9/2017 15:43:01,false,neodev,0.8,43999986,VEN,23,Maracaibo,186.88.90.233,BETTER,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901056,11/9/2017 15:51:41,true,3014483386,,11/9/2017 15:42:44,false,neodev,0.8,40564534,MKD,41,Skopje,88.85.116.41,UNCLEAR,BETTER,UNCLEAR,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B."
1444901259,11/9/2017 15:35:17,true,3014395129,,11/9/2017 15:31:51,false,neodev,0.9,43531815,CHL,12,Santiago,181.160.148.130,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:35:46,true,3014398026,,11/9/2017 15:33:56,false,neodev,0.8333,29042907,ROU,14,Constanta,5.14.66.118,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:37:21,true,3014407139,,11/9/2017 15:36:19,false,neodev,0.9,43931724,PHL,F2,Quezon City,112.201.93.60,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:37:35,true,3014408565,,11/9/2017 15:35:13,false,neodev,0.8,43649464,COL,34,Bogotá,190.157.169.6,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:37:56,true,3014410719,,11/9/2017 15:35:17,false,clixsense,0.8,31791015,MAR,50,Settat,105.157.202.195,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:39:44,true,3014420924,,11/9/2017 15:37:33,false,neodev,0.8889,20306047,GBR,C3,Ely,89.240.36.160,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:40:26,true,3014424450,,11/9/2017 15:36:39,false,neodev,0.7143,33056318,VEN,19,Cumaná,190.198.249.24,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:40:37,true,3014425409,true,11/9/2017 15:38:04,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,NO_COMP,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:40:44,true,3014425867,,11/9/2017 15:39:18,false,neodev,0.7778,43447518,COL,34,Bogotá,181.56.80.207,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:41:02,true,3014427200,,11/9/2017 15:39:07,false,neodev,0.8889,43860707,TUR,68,Ankara,78.161.184.112,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:42:46,true,3014436077,,11/9/2017 15:38:52,false,clixsense,0.875,43773547,TUR,34,Istanbul,176.33.155.192,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:43:07,true,3014437879,,11/9/2017 15:34:30,false,neodev,1.0,43308548,VEN,07,Guacara,190.205.44.2,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:43:15,true,3014438572,,11/9/2017 15:41:53,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:43:27,true,3014439622,,11/9/2017 15:41:26,false,neodev,0.8571,39616594,ALB,"","",46.99.45.163,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:43:53,true,3014441425,,11/9/2017 15:41:19,false,neodev,0.8333,43745923,IND,16,Pune,106.77.194.191,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:44:34,true,3014444895,,11/9/2017 15:43:56,false,neodev,0.8333,40494751,TUR,68,Ankara,176.88.1.56,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:44:56,true,3014446891,,11/9/2017 15:40:03,false,elite,0.8333,42350730,GEO,"","",46.49.53.73,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:45:15,true,3014448540,,11/9/2017 15:42:45,false,clixsense,1.0,33526008,MYS,12,Petaling Jaya,118.101.16.92,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:45:19,true,3014448811,,11/9/2017 15:41:38,false,neodev,0.8,37119363,VEN,15,Guatire,190.153.38.145,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:45:30,true,3014449713,,11/9/2017 15:42:18,false,neodev,0.8333,41595150,VEN,"","",190.76.250.69,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:45:46,true,3014451185,,11/9/2017 15:44:26,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:45:52,true,3014451655,true,11/9/2017 15:34:00,false,elite,0.8,40993312,BIH,01,Zenica,31.176.147.145,NO_COMP,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:45:57,true,3014452315,,11/9/2017 15:41:36,false,elite,0.8,40629110,IND,07,Delhi,45.118.159.244,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:47:04,true,3014458522,,11/9/2017 15:44:25,false,neodev,0.8,43786255,VEN,25,Caracas,186.167.250.78,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:49:04,true,3014470344,,11/9/2017 15:36:46,false,neodev,1.0,43928144,BRN,00,Bandar Seri Begawan,202.152.86.148,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:49:37,true,3014473276,,11/9/2017 15:35:39,false,neodev,1.0,42090408,VEN,25,Caracas,190.74.208.125,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:50:34,true,3014478011,,11/9/2017 15:44:58,false,clixsense,1.0,34457264,IND,28,Kolkata,27.63.139.19,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:51:07,true,3014480826,,11/9/2017 15:43:01,false,neodev,0.8,43999986,VEN,23,Maracaibo,186.88.90.233,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901259,11/9/2017 15:51:41,true,3014483395,,11/9/2017 15:42:44,false,neodev,0.8,40564534,MKD,41,Skopje,88.85.116.41,UNCLEAR,NO_COMP,UNCLEAR,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.
1444901878,11/9/2017 15:35:46,true,3014398031,false,11/9/2017 15:33:56,false,neodev,0.8333,29042907,ROU,14,Constanta,5.14.66.118,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:36:59,true,3014405119,false,11/9/2017 15:35:19,false,neodev,0.9,43531815,CHL,12,Santiago,181.160.148.130,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:37:22,true,3014407326,false,11/9/2017 15:34:26,false,clixsense,0.8,43628047,TUR,68,Ankara,176.88.58.20,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:37:35,true,3014408584,false,11/9/2017 15:35:13,false,neodev,0.8,43649464,COL,34,Bogotá,190.157.169.6,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:37:56,true,3014410712,false,11/9/2017 15:35:17,false,clixsense,0.8,31791015,MAR,50,Settat,105.157.202.195,WORSE,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:39:44,true,3014420913,false,11/9/2017 15:37:33,false,neodev,0.8889,20306047,GBR,C3,Ely,89.240.36.160,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:39:56,true,3014421653,false,11/9/2017 15:37:26,false,neodev,0.9,43931724,PHL,F2,Quezon City,112.201.93.60,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:40:26,true,3014424444,true,11/9/2017 15:36:39,false,neodev,0.7143,33056318,VEN,19,Cumaná,190.198.249.24,NO_COMP,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:40:41,true,3014425710,true,11/9/2017 15:34:55,false,clixsense,0.7143,40667297,UKR,"","",5.153.132.82,NO_COMP,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:41:02,true,3014427191,false,11/9/2017 15:39:07,false,neodev,0.8889,43860707,TUR,68,Ankara,78.161.184.112,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:41:50,true,3014431068,true,11/9/2017 15:39:45,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,NO_COMP,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:42:05,true,3014432428,false,11/9/2017 15:40:19,false,neodev,0.875,33664760,VEN,13,Barquisimeto,190.142.84.66,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:42:15,false,3014433195,,11/9/2017 15:39:29,false,neodev,0.8571,43698706,VEN,"","",190.202.174.86,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:42:19,false,3014433700,,11/9/2017 15:40:04,false,clixsense,0.875,43758573,ITA,07,Guidonia,185.82.113.70,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:42:46,true,3014436067,,11/9/2017 15:38:52,false,clixsense,0.875,43773547,TUR,34,Istanbul,176.33.155.192,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:42:59,true,3014437324,,11/9/2017 15:41:55,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:43:36,true,3014440260,,11/9/2017 15:41:55,false,neodev,1.0,43889953,VEN,25,Caracas,201.209.232.151,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:44:46,true,3014445926,,11/9/2017 15:43:38,false,neodev,0.7778,43447518,COL,34,Bogotá,181.56.80.207,UNCLEAR,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:45:15,true,3014448518,,11/9/2017 15:40:27,false,clixsense,0.8333,28173416,BRA,27,Sao Paulo,179.54.161.146,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:45:28,true,3014449606,,11/9/2017 15:44:30,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:45:52,true,3014451625,,11/9/2017 15:34:00,false,elite,0.8,40993312,BIH,01,Zenica,31.176.147.145,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:45:58,true,3014452365,,11/9/2017 15:45:06,false,clixsense,0.8182,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,UNCLEAR,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:46:51,true,3014457576,true,11/9/2017 15:44:19,false,neodev,0.8,12216479,PRT,07,Coimbra,144.64.59.201,NO_COMP,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:47:50,true,3014462978,,11/9/2017 15:41:05,false,clixsense,0.8,40846833,SRB,00,Belgrade,79.101.222.173,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:48:32,true,3014467364,,11/9/2017 15:40:59,false,clixsense,0.8,42732325,IDN,30,"",116.206.41.63,UNCLEAR,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:48:43,true,3014468529,,11/9/2017 15:44:15,false,neodev,0.8,43678058,VEN,25,Caracas,186.90.163.184,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:49:37,true,3014473296,,11/9/2017 15:35:39,false,neodev,1.0,42090408,VEN,25,Caracas,190.74.208.125,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444901878,11/9/2017 15:51:07,true,3014480835,,11/9/2017 15:43:01,false,neodev,0.8,43999986,VEN,23,Maracaibo,186.88.90.233,BETTER,NO_COMP,"BETTER
UNCLEAR","If you shy away from saltimbocca because you don't eat veal, then do yourself a favor and try this twist on the classic Roman dish, which uses OBJECT_A in place of OBJECT_B."
1444906054,11/9/2017 15:35:12,true,3014394701,,11/9/2017 15:32:03,false,neodev,0.9,43931724,PHL,F2,Quezon City,112.201.93.60,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:35:17,true,3014395124,,11/9/2017 15:31:51,false,neodev,0.9,43531815,CHL,12,Santiago,181.160.148.130,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:35:46,true,3014398016,,11/9/2017 15:33:56,false,neodev,0.8333,29042907,ROU,14,Constanta,5.14.66.118,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:35:48,true,3014398272,,11/9/2017 15:32:03,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:36:54,true,3014404644,,11/9/2017 15:33:47,false,clixsense,0.8,41966290,SRB,00,Belgrade,178.148.222.228,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:37:22,true,3014407320,,11/9/2017 15:34:26,false,clixsense,0.8,43628047,TUR,68,Ankara,176.88.58.20,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:37:35,true,3014408575,,11/9/2017 15:35:13,false,neodev,0.8,43649464,COL,34,Bogotá,190.157.169.6,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:38:30,true,3014414135,,11/9/2017 15:36:34,false,clixsense,0.8182,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:39:44,true,3014420929,,11/9/2017 15:37:33,false,neodev,0.8889,20306047,GBR,C3,Ely,89.240.36.160,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
1444906054,11/9/2017 15:39:58,true,3014421812,,11/9/2017 15:33:12,false,neodev,0.875,33664760,VEN,13,Barquisimeto,190.142.84.66,NO_COMP,NO_COMP,NO_COMP,"OBJECT_A, OBJECT_B, and Mts."
