name,source,type
Hony Bran,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Jacobs (Europe),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Kenco (United Kingdom),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
La Pie qui Chante,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Lefèvre-Utile,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Lucky crackers (Taiwan),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Marabou (Sweden),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Maynards (United Kingdom),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Mikado (United Kingdom),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Milka (Europe),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Nabisco,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Natural Confectionery Company ('natural' sweets) (Australia & United Kingdom),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Nilla,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Oreo,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Prince Polo,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Ritz Crackers,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
SnackWells,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Teddy Grahams,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Trakinas,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Terry's (chocolates),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Terry's Chocolate Orange,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Thinsations,https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Toblerone (Kraft Foods Switzerland),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Triscuit (snack cracker),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Trebor (sweets) (United Kingdom),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
TUC (cracker),https://en.wikipedia.org/wiki/List_of_Kraft_brands,Food
Blue Bottle Coffee Company [3],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Bonka [4],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Buondi (Portugal)[5],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Chameleon Cold-Brew,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Christina (Portugal)[5],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Dolca (Argentina),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Dolce Gusto,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
"Ecco (Peru, Chile)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
El Chaná (Uruguay),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
International Roast,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Kirma (Peru),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Loumidis (Greece),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Mountain Blend,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Nescafé [6],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Nespresso [7],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Partner's Blend [8],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Ricoffy,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Ricoré,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Ristretto,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Sical [5],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Taster's Choice [9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Tofa [5],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Zoégas,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
"Aberfoyle (Ontario, Canada)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Acqua Panna,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Al Manhal (Middle East),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Alaçam (Turkey),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Aqua Mineral (Poland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Aqua Spring (Greece),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Aquarel (Spain),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Arrowhead (US) [10],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Buxton (UK),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Calistoga (US),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Carola (France),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Charmoise (Belgium),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Ciego Montero (Cuba),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Contrex (France) [11],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Cristalp (Switzerland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Da Shan YunNan Spring (China),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Dar Natury (Poland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Eco de los Andes (Argentina),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Erikli (Turkey),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Frische Brise (Germany),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Ghadeer (Jordan),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Glaciar (Argentina),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Henniez (Switzerland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Hépar (France),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Hidden Spring (Philippines),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Ice Mountain (US) [12],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Κorpi (Greece),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
La Vie (Vietnam),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Levissima (Italy),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Los Portales (Cuba),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Minéré (Thailand),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Montclair (Canada),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Nałęczowianka (Poland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Nestlé Selda (Portugal),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Nestlé Vera (Italy),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Neuselters (Germany),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Ozarka (US),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Pejo (Italy),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Perrier [13] (France),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Petrópolis (Brazil),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Plancoët (France),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Poland Spring (US),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Porvenir (Chile),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Powwow,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Pure Life/Pureza Vital/Vie Pure,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Quézac (France),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Recoaro (Italy),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Saint-Lambert (France),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Sainte-Alix (France),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
San Bernardo (Italy),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
San Pellegrino (Italy),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Santa Bárbara (Brazil),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Santa Maria (Mexico),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
São Lourenço (Brazil),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Sohat (Lebanon),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Theodora (Hungary),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Valvert (Belgium),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Viladrau (Spain),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Vittel (France),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Water Line (South Korea),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Zephyrhills (US),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Beverage
Cheerios [9] (in some non-US markets),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Chocapic [14],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Cini Minis [15],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Clusters [16],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Cookie Crisp (in non-US markets),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Crunch (chocolate) [17],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Curiously Cinnamon [18],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Curiously Strawberry [19],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Estrelitas [20],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Gold Flakes [22],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Golden Grahams [9] (in non-US markets),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Golden Morn (Nigeria),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Koko Krunch [23],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Lion Cereal,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Milo cereals [23],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nesquik Breakfast Cereal,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Corn Flakes [24],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Shredded Wheat [9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Shreddies [18] (UK and Ireland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
TRIO Cereal,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Cerelac,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
100 Grand Bar [26],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Abuelita,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Aero,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
After Eight [27],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Alpia (Germany),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Alpino (Brazil),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Baby Ruth [27][9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Bertie Beetle (Australia),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Boci (Hungary),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"Bon Pari (Slovakia, Czech Republic, Poland, Russia and Hungary)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"Butterfinger (Canada, United States) [27][9]",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Butterfinger BB's (discontinued),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Butterfinger Bites (United States),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Butterfinger Crisp (United States),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Butterfinger Peanut Butter Cups (United States) 1/2014,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Butterfinger Snackerz,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Cailler,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Caramac,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Carlos V,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Chips Ahoy! [9] (Canada),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Chocolate Surpresa (Brazil),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"Chokito (Brazil, Switzerland and Australia)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Cocosette (Venezuela),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Chunky [27],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
D'Onofrio (Peru),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Damak (Turkey),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Drifter,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Fizzfindle,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Frigor,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Galak/Milkybar,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Goobers [27],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Joff,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"JOJO (Slovakia, Czech Republic and Poland)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Kit Kat (outside the US),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Matchmakers,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Milky Bar,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Minties (Australia),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Moça (Brazil),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Munch (India and Bangladesh),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Munchies,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Negrita (Chile),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Alpine White,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Crunch [27],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Crunch Crisp,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Crunch Pieces,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Crunch White,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Crunch with Caramel,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Crunch with Peanuts (limited edition),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Milk Chocolate,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Nips,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Princessa,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé with Almonds,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Wonder Ball,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Yes (Germany),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"Orion (Slovakia, Czech Republic)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Peppermint Crisp,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Perugina Baci,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"Prestígio (Chile, Brazil)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Raisinets [27],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"Rolo (except the United States, where Hershey makes it)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Rowntrees,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Fruit Gums,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Fruit Pastilles,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Jelly Tots,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Juicy Jellies,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Pick & Mix,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Tooty Frooties,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Sahne Nuss (Chile),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Scorched Almonds (New Zealand),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Sensação (Brazil),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Smarties,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Snowcaps,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Suflair (Brazil),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Sundy (France),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Super 8 (Chile),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Svitoch (Ukraine),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Szerencsi (Hungary),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Tango (Ecuador),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Tango Mini Galletas (Ecuador),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Toffee Crisp,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Toll House cookies,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Trencito (Chile),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Violet Crumble,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Walnut Whip,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Wonka confectionery brands [9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Bottle Caps,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Donutz,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Fizzy Jerks,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
FruiTart Chews,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Fun Dip,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Gobstoppers,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Laffy Taffy,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Lik-M-Aid,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nerds Gumballs,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nerds Rope,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Oompas,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Pixy Stix,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Rainbow Nerds,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Runts,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
SweeTarts,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
SweeTarts Rope,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
SweeTarts Shockers,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Tart 'n' Tinys,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Thrills,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Wonka Bars,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Wonka Xploders,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Yorkie,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Buitoni [9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
California Pizza Kitchen (US),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Delissio Pizza (Canada),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
DiGiorno Pizza (US),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Hot Pockets (US) [9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
La Cocinera (Spain),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Lean Cuisine [9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Papa Giuseppe,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Stouffer's [9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Tombstone Pizza,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Wagner Pizza (EU),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Åhusglass (Sweden),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Aino (Finland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"Camy (Spain, Portugal)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
D'Onofrio (Peru),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"Nestlé Dibs – chocolate-covered vanilla ice cream bite size frozen snacks created by Nestlé, they are produced by Nestle in conjunction with Dreyer's Ice Cream and are marketed as Edy's in the midwest and eastern United States.[32][33][34]",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Dreyer's [9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Frigor (Argentina),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Frisco (Switzerland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Häagen-Dazs [9] (North America only),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Hjem-IS (Norway),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Kimo (Egypt),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Kimy (Philippines),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Kotijäätelö (Finland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Maxibon,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Mat Kool (Malaysia),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Mivvi,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Motta (Italy),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Mövenpick (Switzerland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Drumstick – The Original Sundae Cone,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Ice Cream,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Princessa (Poland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Oreo Frozen Desert Sandwiches [9] (Canada),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Pingviini (Finland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Savory (North America - United States and Canada and Chile),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Schöller (Germany and Austria),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Sorbetes (Philippines),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Temptations (Philippines),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Underground is (Denmark),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
zer0% Fat (Philippines),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Alfare,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Beba [25],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Bona (Finland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Cérélac,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Farinha Láctea (Brazil),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
FM 85,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Gerber [9],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Guigoz,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Lactogen,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
NanSoy,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
NaturNes,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Neslac,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestlé Bear Brand (acquired by infant feeding by Bear Brand Jr. (formerly Bear Brand 1+) in 2001),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestogen,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nestum (Portugal)[40],https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Nido,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Piltti (Finland),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
PreNan,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
SMA (UK),https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
"Wyeth (Bonna, S26)",https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Food
Bakers Complete,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Home / Personal Care
Castor & Pollux,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Home / Personal Care
Chef Michael's Canine Creations,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Home / Personal Care
PetLife,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Home / Personal Care
Whole Earth Farms,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Home / Personal Care
Winalot,https://en.wikipedia.org/wiki/List_of_Nestlé_brands,Home / Personal Care
Abbott's Frozen Custard (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Amul (India) [1],https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Australian Homemade (Netherlands),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Baskin-Robbins (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Ben & Jerry's (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Berthillon (France),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Blue Bell Creameries (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Blue Bunny (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
"Bonnie Doon Ice Cream (US, defunct)",https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Braum's (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
"Bresler's Ice Cream (US, defunct)",https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Breyers (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Brigham's Ice Cream (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Bubbies (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Cargills Magic (Sri Lanka),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
Carvel (US),https://en.wikipedia.org/wiki/List_of_ice_cream_brands,Food
