_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,orig__golden,a,b,id,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable,type
1622487823,false,finalized,2,3/10/2018 19:10:13,NONE,1.0,False,Advil,Motrin,M2040318043,,,False,"Products Affected: ""NSAIDs: Aspirin, Advil and Motrin (ibuprofen), Aleve (naproxen)","Products Affected: ""NSAIDs: Aspirin, <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span> (ibuprofen), Aleve (naproxen)","Products Affected: ""NSAIDs: Aspirin, *Advil* and §Motrin$ (ibuprofen), Aleve (naproxen)",brands
1622487824,false,finalized,2,3/10/2018 19:04:59,BETTER,0.5033,False,Google,Intel,I1295237298,,,True,"Intel also complained about other companies' half-hearted attempts at pulling off Google TV, and they feel that they will do a better job with the platform.","<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> also complained about other companies' half-hearted attempts at pulling off <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> TV, and they feel that they will do a better job with the platform.","*Intel* also complained about other companies' half-hearted attempts at pulling off §Google$ TV, and they feel that they will do a better job with the platform.",brands
1622487825,false,finalized,2,3/10/2018 19:03:42,NONE,1.0,False,Google,Amazon,F824361931,,,True,"Google, Ebay, and Amazon have done a decent job of infiltrating amongst the big guys.","<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, Ebay, and <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> have done a decent job of infiltrating amongst the big guys.","*Google*, Ebay, and §Amazon$ have done a decent job of infiltrating amongst the big guys.",brands
1622487826,false,finalized,2,3/10/2018 19:05:07,NONE,1.0,False,Google,Amazon,T3226818365,,,True,"Yes, most likely Amazon, Google, et al., have far better security that your small business.","Yes, most likely <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>, et al., have far better security that your small business.","Yes, most likely *Amazon*, §Google$, et al., have far better security that your small business.",brands
1622487827,false,finalized,2,3/10/2018 18:54:40,WORSE,0.5228,False,Audi,Lexus,O2407436207,,,True,"The Audi and Acura are sportier, the Mazda and Volkswagen larger, and the Lexus ES driver could get a well-equipped Regal turbo for the requisite luxury in a better driving car.","The <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> and Acura are sportier, the Mazda and Volkswagen larger, and the <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> ES driver could get a well-equipped Regal turbo for the requisite luxury in a better driving car.","The *Audi* and Acura are sportier, the Mazda and Volkswagen larger, and the §Lexus$ ES driver could get a well-equipped Regal turbo for the requisite luxury in a better driving car.",brands
1622487828,false,finalized,2,3/10/2018 19:07:34,NONE,1.0,False,Samsung,Toshiba,G1040679390,,,True,"I decided to upgrade to the 2807, a Samsung 6768 (1080P 67 inches; yup bigger is better) and a low budget Toshiba dvd (with HDMI out).","I decided to upgrade to the 2807, a <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> 6768 (1080P 67 inches; yup bigger is better) and a low budget <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> dvd (with HDMI out).","I decided to upgrade to the 2807, a *Samsung* 6768 (1080P 67 inches; yup bigger is better) and a low budget §Toshiba$ dvd (with HDMI out).",brands
1622487829,false,finalized,2,3/10/2018 19:01:37,BETTER,1.0,False,Apple,Sony,N2262718500,,,True,Sony was as cool or even cooler in the 80's than Apple is today.,"<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> was as cool or even cooler in the 80's than <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> is today.",*Sony* was as cool or even cooler in the 80's than §Apple$ is today.,brands
1622487830,false,finalized,2,3/10/2018 18:56:49,NONE,1.0,False,Nissan,Renault,J1536972255,,,True,"I would say that the Nissan-Renault merger has gone better than ""reasonably well"".","I would say that the <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Renault:[OBJECT_B]</span> merger has gone better than ""reasonably well"".","I would say that the *Nissan*-§Renault$ merger has gone better than ""reasonably well"".",brands
1622487831,false,finalized,2,3/10/2018 19:03:56,NONE,1.0,False,Intel,Hewlett-Packard,G992077293,,,False,HP (Hewlett-Packard) Intel Xeon 3.0GHz Processor - Upgrade,"HP (<span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span>) <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Xeon 3.0GHz Processor - Upgrade",HP (*Hewlett-Packard*) §Intel$ Xeon 3.0GHz Processor - Upgrade,brands
1622487832,false,finalized,2,3/10/2018 19:05:05,NONE,1.0,False,Samsung,Motorola,K1744944428,,,False,Motorola uses RGBW and Samsung uses RGBG.,"<span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> uses RGBW and <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> uses RGBG.",*Motorola* uses RGBW and §Samsung$ uses RGBG.,brands
1622487833,false,finalized,2,3/10/2018 19:06:11,BETTER,1.0,False,Microsoft,Dell,E606655841,,,True,"Downloading the media yourself, installing, and then using the ""phone Microsoft to activate"" option might be faster than waiting for the media from Dell.","Downloading the media yourself, installing, and then using the ""phone <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> to activate"" option might be faster than waiting for the media from <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>.","Downloading the media yourself, installing, and then using the ""phone *Microsoft* to activate"" option might be faster than waiting for the media from §Dell$.",brands
1622487834,false,finalized,2,3/10/2018 19:02:10,NONE,1.0,False,Cadillac,Buick,L1918871142,,,True,"On the other hand, it's great to see some better offers from other car makers, particularly the American made Buick and Cadillac.","On the other hand, it's great to see some better offers from other car makers, particularly the American made <span style=""color: #9A14B2; font-weight: bold"">Buick:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span>.","On the other hand, it's great to see some better offers from other car makers, particularly the American made *Buick* and §Cadillac$.",brands
1622487835,false,finalized,2,3/10/2018 19:00:43,NONE,1.0,False,Ford,Honda,F740328568,,,True,"Ford Focus, Honda Civic, and etc. Ones with 30 MPG or better.","<span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Focus, <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> Civic, and etc. Ones with 30 MPG or better.","*Ford* Focus, §Honda$ Civic, and etc. Ones with 30 MPG or better.",brands
1622487836,false,finalized,2,3/10/2018 19:04:14,NONE,1.0,False,Nike,Adidas,D526594386,,,True,"Costco occassionally has dri fit like Adidas, Nike, russell, etc. at decent price in good quality","Costco occassionally has dri fit like <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span>, russell, etc. at decent price in good quality","Costco occassionally has dri fit like *Adidas*, §Nike$, russell, etc. at decent price in good quality",brands
1622487837,false,finalized,2,3/10/2018 18:55:01,NONE,0.5268,False,Nikon,Leica,H1076697132,,,True,"I figured that I'd go with something ""classic"" (Leica/Nikon/Canon) over a bessa because I do not need a lightmeter and I feel that the older cameras were just better built and more durable.","I figured that I'd go with something ""classic"" (<span style=""color: #9A14B2; font-weight: bold"">Leica:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span>/Canon) over a bessa because I do not need a lightmeter and I feel that the older cameras were just better built and more durable.","I figured that I'd go with something ""classic"" (*Leica*/§Nikon$/Canon) over a bessa because I do not need a lightmeter and I feel that the older cameras were just better built and more durable.",brands
1622487842,false,finalized,2,3/10/2018 19:05:06,NONE,1.0,False,Apple,Amazon,L1757805930,,,True,"Music streams at 320kbps, which is must faster than the Amazon and Apple streams.","Music streams at 320kbps, which is must faster than the <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> streams.","Music streams at 320kbps, which is must faster than the *Amazon* and §Apple$ streams.",brands
1622487843,false,finalized,2,3/10/2018 18:54:22,NONE,1.0,False,Sigma,Nikon,I1351711567,,,True,"I sometimes found myself wanting a couple faster lenses, so I got a 24mm prime (Nikon f/2.8D) and a 50mm prime (Sigma, f/1.4) to augment.","I sometimes found myself wanting a couple faster lenses, so I got a 24mm prime (<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> f/2.8D) and a 50mm prime (<span style=""color: #6CB219; font-weight: bold"">Sigma:[OBJECT_B]</span>, f/1.4) to augment.","I sometimes found myself wanting a couple faster lenses, so I got a 24mm prime (*Nikon* f/2.8D) and a 50mm prime (§Sigma$, f/1.4) to augment.",brands
1622487844,false,finalized,2,3/10/2018 18:56:14,NONE,1.0,False,Audi,Mercedes-Benz,P2522602561,,,True,The increase will better align the M5's performance with more powerful rivals like the Audi RS 6/RS 7 and 2014 Mercedes-Benz E63 AMG.,"The increase will better align the M5's performance with more powerful rivals like the <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> RS 6/RS 7 and 2014 <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span> E63 AMG.",The increase will better align the M5's performance with more powerful rivals like the *Audi* RS 6/RS 7 and 2014 §Mercedes-Benz$ E63 AMG.,brands
1622487845,false,in progress,1,"",NONE,1.0,False,Dell,Hewlett-Packard,E646691339,,,True,"Ellison also said Oracle ""is off to a very solid start"" in its Linux support business by signing Dell, Hewlett-Packard and CDW to resell its Oracle Enterprise Linux package.","Ellison also said Oracle ""is off to a very solid start"" in its Linux support business by signing <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span> and CDW to resell its Oracle Enterprise Linux package.","Ellison also said Oracle ""is off to a very solid start"" in its Linux support business by signing *Dell*, §Hewlett-Packard$ and CDW to resell its Oracle Enterprise Linux package.",brands
1622487846,false,finalized,2,3/10/2018 19:05:23,NONE,0.5027,False,Ibuprofen,Advil,G1055209050,,,True,"I don't like pills but I take Ibuprofen, Midol didn't help, Advil barely helps, I tried to change my diet and realized the less junk food I eat it seems my period gets a bit better, I have heat pads, drink a lot of water...","I don't like pills but I take <span style=""color: #9A14B2; font-weight: bold"">Ibuprofen:[OBJECT_A]</span>, Midol didn't help, <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span> barely helps, I tried to change my diet and realized the less junk food I eat it seems my period gets a bit better, I have heat pads, drink a lot of water...","I don't like pills but I take *Ibuprofen*, Midol didn't help, §Advil$ barely helps, I tried to change my diet and realized the less junk food I eat it seems my period gets a bit better, I have heat pads, drink a lot of water...",brands
1622487847,false,finalized,2,3/10/2018 19:01:58,NONE,1.0,False,Microsoft,Intel,P2524111109,,,True,The initial demand for the XO has fallen well below Mr. Negroponte's projections as Intel and Microsoft have successfully argued that their entries are superior.,"The initial demand for the XO has fallen well below Mr. Negroponte's projections as <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> have successfully argued that their entries are superior.",The initial demand for the XO has fallen well below Mr. Negroponte's projections as *Intel* and §Microsoft$ have successfully argued that their entries are superior.,brands
1622487848,false,finalized,2,3/10/2018 18:56:21,NONE,0.5227,False,Google,Sony,F736716299,,,True,"For all of Google TV's faults as a platform, Sony has done a decent enough job with the WiFi-endowed NSZ-GS7, though it does run on the ageing Android 3.2 Honeycomb OS.","For all of <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> TV's faults as a platform, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> has done a decent enough job with the WiFi-endowed NSZ-GS7, though it does run on the ageing Android 3.2 Honeycomb OS.","For all of *Google* TV's faults as a platform, §Sony$ has done a decent enough job with the WiFi-endowed NSZ-GS7, though it does run on the ageing Android 3.2 Honeycomb OS.",brands
1622487849,false,finalized,2,3/10/2018 19:04:30,NONE,1.0,False,Nissan,Renault,M2091036658,,,True,Renault revives the Gordini brand; nitrogen in your tyres can mean safer driving; something fishy at Nissan; prize for a professor; the latest F1 news and the ultimate present for frustrated racing drivers.,"<span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> revives the Gordini brand; nitrogen in your tyres can mean safer driving; something fishy at <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>; prize for a professor; the latest F1 news and the ultimate present for frustrated racing drivers.",*Renault* revives the Gordini brand; nitrogen in your tyres can mean safer driving; something fishy at §Nissan$; prize for a professor; the latest F1 news and the ultimate present for frustrated racing drivers.,brands
1622487850,false,finalized,2,3/10/2018 19:02:16,NONE,1.0,False,Nokia,Siemens,F739399218,,,True,"For certain operator customers, we believe this collaboration will deliver a strong business case through the most advanced, best-in-class WiMAX network solution that leverages Nokia Siemens Networks' solid experience in local market execution and support capabilities - key elements that fit well within our Open WiMAX strategy.""","For certain operator customers, we believe this collaboration will deliver a strong business case through the most advanced, best-in-class WiMAX network solution that leverages <span style=color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Siemens:[OBJECT_B]</span> Networks' solid experience in local market execution and support capabilities - key elements that fit well within our Open WiMAX strategy.""","For certain operator customers, we believe this collaboration will deliver a strong business case through the most advanced, best-in-class WiMAX network solution that leverages *Nokia* §Siemens$ Networks' solid experience in local market execution and support capabilities - key elements that fit well within our Open WiMAX strategy.",brands
1622487851,false,finalized,2,3/10/2018 18:54:53,NONE,1.0,False,Audi,Lexus,J1491582723,,,True,It would be easier to turn the car back in and go back to a Lexus or Audi than for people to keep making excuses for why BMW's have stupid quirks.,"It would be easier to turn the car back in and go back to a <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> than for people to keep making excuses for why BMW's have stupid quirks.",It would be easier to turn the car back in and go back to a *Lexus* or §Audi$ than for people to keep making excuses for why BMW's have stupid quirks.,brands
1622487852,false,finalized,2,3/10/2018 19:00:00,NONE,1.0,False,Ford,Honda,F779762212,,,True,"From an internal vision point of view, it's better than the Astra Sport Hatch, the Honda Civic and the Ford Focus.","From an internal vision point of view, it's better than the Astra Sport Hatch, the <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> Civic and the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Focus.","From an internal vision point of view, it's better than the Astra Sport Hatch, the *Honda* Civic and the §Ford$ Focus.",brands
1622487853,false,finalized,2,3/10/2018 19:00:35,NONE,1.0,False,Samsung,AMD,T3160294546,,,True,"While it trailed the Samsung Series 9 and Asus Zenbook UX31 ultrabooks (Core i5 Sandy Bridge) and HP Envy 4 TouchSmart (Core i5 Ivy Bridge) ultrabooks in most of my tests, the VivoBook X202E ran circles around the HP Pavilion DM1 (AMD E2-1800) in most CPU tests and performed significantly faster than any Intel Atom-powered netbook I've ever tested.","While it trailed the <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> Series 9 and Asus Zenbook UX31 ultrabooks (Core i5 Sandy Bridge) and HP Envy 4 TouchSmart (Core i5 Ivy Bridge) ultrabooks in most of my tests, the VivoBook X202E ran circles around the HP Pavilion DM1 (<span style=""color: #6CB219; font-weight: bold"">AMD:[OBJECT_B]</span> E2-1800) in most CPU tests and performed significantly faster than any Intel Atom-powered netbook I've ever tested.","While it trailed the *Samsung* Series 9 and Asus Zenbook UX31 ultrabooks (Core i5 Sandy Bridge) and HP Envy 4 TouchSmart (Core i5 Ivy Bridge) ultrabooks in most of my tests, the VivoBook X202E ran circles around the HP Pavilion DM1 (§AMD$ E2-1800) in most CPU tests and performed significantly faster than any Intel Atom-powered netbook I've ever tested.",brands
1622487854,false,finalized,2,3/10/2018 18:56:21,NONE,1.0,False,Dell,Hewlett-Packard,B226588479,,,True,"Although the company is witnessing reasonable growth across segments and its strengthening position in the cloud market, decent renewal rate, modest cash position and share repurchase activities are encouraging, CA continues to see tough competition from companies such as Dell Inc. , IBM ( IBM - Analyst Report ) and Hewlett-Packard Co. ( HPQ - Analyst Report ).","Although the company is witnessing reasonable growth across segments and its strengthening position in the cloud market, decent renewal rate, modest cash position and share repurchase activities are encouraging, CA continues to see tough competition from companies such as <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> Inc. , IBM ( IBM - Analyst Report ) and <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span> Co. ( HPQ - Analyst Report ).","Although the company is witnessing reasonable growth across segments and its strengthening position in the cloud market, decent renewal rate, modest cash position and share repurchase activities are encouraging, CA continues to see tough competition from companies such as *Dell* Inc. , IBM ( IBM - Analyst Report ) and §Hewlett-Packard$ Co. ( HPQ - Analyst Report ).",brands
1622487855,false,finalized,2,3/10/2018 18:56:31,NONE,1.0,False,Nvidia,MSI,N2205443595,,,True,Silent Base 800 SchwarzMainboard MSI Z97 Gaming 5Prozessor Intel Core i5 4690K (@ bis zu 4x 4.40GHz)Nvidia GeForce GTX 950 2GB16GB DDR3-1600 RAM2000GB SATA-III SSHD250GB SSD(Solid St...,"Silent Base 800 SchwarzMainboard <span style=""color: #9A14B2; font-weight: bold"">MSI:[OBJECT_A]</span> Z97 Gaming 5Prozessor Intel Core i5 4690K (@ bis zu 4x 4.40GHz)<span style=""color: #6CB219; font-weight: bold"">Nvidia:[OBJECT_B]</span> GeForce GTX 950 2GB16GB DDR3-1600 RAM2000GB SATA-III SSHD250GB SSD(Solid St...",Silent Base 800 SchwarzMainboard *MSI* Z97 Gaming 5Prozessor Intel Core i5 4690K (@ bis zu 4x 4.40GHz)§Nvidia$ GeForce GTX 950 2GB16GB DDR3-1600 RAM2000GB SATA-III SSHD250GB SSD(Solid St...,brands
1622487856,false,finalized,2,3/10/2018 18:55:45,WORSE,0.5098,False,Apple,Intel,O2366432399,,,True,"That is one of the main benefits of going Intel, Apple can maintain its healthy margins better.","That is one of the main benefits of going <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> can maintain its healthy margins better.","That is one of the main benefits of going *Intel*, §Apple$ can maintain its healthy margins better.",brands
1622487857,false,finalized,2,3/10/2018 18:57:07,NONE,0.5161,False,Cadillac,Buick,I1304079989,,,True,"In the end, GM's best bet may be simply picking a few top products and merging the division with the bigger Buick brand or the better-defined Cadillac.","In the end, GM's best bet may be simply picking a few top products and merging the division with the bigger <span style=""color: #9A14B2; font-weight: bold"">Buick:[OBJECT_A]</span> brand or the better-defined <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span>.","In the end, GM's best bet may be simply picking a few top products and merging the division with the bigger *Buick* brand or the better-defined §Cadillac$.",brands
1622487858,false,finalized,2,3/10/2018 19:02:46,NONE,1.0,False,Dell,Hewlett-Packard,D482621776,,,True,"Citing Hewlett-Packard Co's (HP) earnings report, in which the US company reported a 4 percent drop in sales of both notebooks and desktops last quarter, and also Dell Inc's recent buyout plan, Liao said the traditional PC products were no longer in demand and would gradually lose ground to mobile devices, which can perform better in terms of communication, portability and media experience.","Citing <span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span> Co's (HP) earnings report, in which the US company reported a 4 percent drop in sales of both notebooks and desktops last quarter, and also <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> Inc's recent buyout plan, Liao said the traditional PC products were no longer in demand and would gradually lose ground to mobile devices, which can perform better in terms of communication, portability and media experience.","Citing *Hewlett-Packard* Co's (HP) earnings report, in which the US company reported a 4 percent drop in sales of both notebooks and desktops last quarter, and also §Dell$ Inc's recent buyout plan, Liao said the traditional PC products were no longer in demand and would gradually lose ground to mobile devices, which can perform better in terms of communication, portability and media experience.",brands
1622487859,false,finalized,2,3/10/2018 19:03:18,NONE,1.0,False,Nokia,Motorola,M1938521224,,,False,"Other disappointments: Yahoo, Motorola, Nokia, WaMu.","Other disappointments: Yahoo, <span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span>, WaMu.","Other disappointments: Yahoo, *Motorola*, §Nokia$, WaMu.",brands
1622487860,false,finalized,2,3/10/2018 18:56:00,NONE,1.0,False,Intel,Hewlett-Packard,D556961655,,,False,"Deanna Neubauer et al. v. Intel Corporation, Gateway Inc., Hewlett-Packard Co. and HPDirect, Inc.,","Deanna Neubauer et al. v. <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> Corporation, Gateway Inc., <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span> Co. and HPDirect, Inc.,","Deanna Neubauer et al. v. *Intel* Corporation, Gateway Inc., §Hewlett-Packard$ Co. and HPDirect, Inc.,",brands
1622487861,false,finalized,2,3/10/2018 19:06:45,NONE,1.0,False,Intel,Hewlett-Packard,A123555600,,,False,"Accenture, Intel, BEA, Hewlett-Packard and Oracle are also members of WS-I.","Accenture, <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, BEA, <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span> and Oracle are also members of WS-I.","Accenture, *Intel*, BEA, §Hewlett-Packard$ and Oracle are also members of WS-I.",brands
1622487862,false,finalized,2,3/10/2018 19:07:56,NONE,0.5,False,Nike,Adidas,K1699627412,,,True,"Meanwhile, German sportswear firms Adidas and Puma shined above other retailers as investors pile in following better-than-expected fourth quarter earnings from US rival Nike last night.","Meanwhile, German sportswear firms <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span> and Puma shined above other retailers as investors pile in following better-than-expected fourth quarter earnings from US rival <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span> last night.","Meanwhile, German sportswear firms *Adidas* and Puma shined above other retailers as investors pile in following better-than-expected fourth quarter earnings from US rival §Nike$ last night.",brands
1622487863,false,finalized,2,3/10/2018 19:08:17,BETTER,0.5294,False,Nissan,Renault,S3058341937,,,True,"We know the worst of the crisis is behind us, said Ghosn, who is also CEO of Renault SA, which holds a better than 40 percent stake in Nissan.","We know the worst of the crisis is behind us, said Ghosn, who is also CEO of <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> SA, which holds a better than 40 percent stake in <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.","We know the worst of the crisis is behind us, said Ghosn, who is also CEO of *Renault* SA, which holds a better than 40 percent stake in §Nissan$.",brands
1622487864,false,finalized,2,3/10/2018 19:04:55,NONE,1.0,False,Honda,BMW,Q2693153537,,,True,"These bikes have a better reliability track record than BMW, Honda and Harley just ask the CHP.","These bikes have a better reliability track record than <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> and Harley just ask the CHP.","These bikes have a better reliability track record than *BMW*, §Honda$ and Harley just ask the CHP.",brands
1622487865,false,finalized,2,3/10/2018 19:07:03,NONE,1.0,False,Apple,Google,B326040544,,,True,Apple and Google have had better weeks.,"<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> have had better weeks.",*Apple* and §Google$ have had better weeks.,brands
1622487866,false,finalized,2,3/10/2018 19:05:31,NONE,1.0,False,Samsung,Motorola,K1625057634,,,False,LG beats Samsung & Motorola,"LG beats <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>",LG beats *Samsung* & §Motorola$,brands
1622487867,false,finalized,2,3/10/2018 18:56:00,NONE,1.0,False,Google,Sony,I1389499654,,,True,"I think someone could make a decent argument that if Google, Sony, Infragard, Lockheed Martin, or the International Monetary fund can't keep hackers out with their army of security people, then I can't keep hackers out either and I should stop wasting money on security people.","I think someone could make a decent argument that if <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>, Infragard, Lockheed Martin, or the International Monetary fund can't keep hackers out with their army of security people, then I can't keep hackers out either and I should stop wasting money on security people.","I think someone could make a decent argument that if *Google*, §Sony$, Infragard, Lockheed Martin, or the International Monetary fund can't keep hackers out with their army of security people, then I can't keep hackers out either and I should stop wasting money on security people.",brands
1622487868,false,finalized,2,3/10/2018 18:53:05,NONE,1.0,False,Ford,Chrysler,L1811806186,,,False,"No GM, no Ford, no Chrysler.","No GM, no <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, no <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span>.","No GM, no *Ford*, no §Chrysler$.",brands
1622487869,false,finalized,2,3/10/2018 19:01:19,NONE,1.0,False,Audi,Lexus,T3261103106,,,True,"You may think that a few of your friends are wanting to downgrade and justify it by getting a hybrid, but once they ride in an inferior car and then realize that BMW, Lexus, MB, and Audi all have luxo cruisers that are hybrids, they may just turn around and go with what is familiar and confidence inspiring.","You may think that a few of your friends are wanting to downgrade and justify it by getting a hybrid, but once they ride in an inferior car and then realize that BMW, <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span>, MB, and <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> all have luxo cruisers that are hybrids, they may just turn around and go with what is familiar and confidence inspiring.","You may think that a few of your friends are wanting to downgrade and justify it by getting a hybrid, but once they ride in an inferior car and then realize that BMW, *Lexus*, MB, and §Audi$ all have luxo cruisers that are hybrids, they may just turn around and go with what is familiar and confidence inspiring.",brands
1622487870,false,finalized,2,3/10/2018 19:04:59,NONE,1.0,False,Google,Kingston,E716129480,,,False,"Finally, the Complainant contends that the use of the Disputed Domain Name as a link to defamatory advertisements about Kingston University on Google misleads viewers and is further evidence that the Disputed Domain Name is being used in bad faith.","Finally, the Complainant contends that the use of the Disputed Domain Name as a link to defamatory advertisements about <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> University on <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> misleads viewers and is further evidence that the Disputed Domain Name is being used in bad faith.","Finally, the Complainant contends that the use of the Disputed Domain Name as a link to defamatory advertisements about *Kingston* University on §Google$ misleads viewers and is further evidence that the Disputed Domain Name is being used in bad faith.",brands
1622487871,false,finalized,2,3/10/2018 18:57:24,NONE,1.0,False,Microsoft,Sony,R2825316510,,,True,"This generation, the inferior Nintendo Wii outclassed both Microsoft and Sony to have the crown going into this generation.","This generation, the inferior Nintendo Wii outclassed both <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> to have the crown going into this generation.","This generation, the inferior Nintendo Wii outclassed both *Microsoft* and §Sony$ to have the crown going into this generation.",brands
