_created_at,_golden,_last_judgment_at,_trusted_judgments,_unit_id,_unit_state,_updated_at,a,also_acceptable,b,expected_label,id,label,label:confidence,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable
1/5/2018 16:45:38,,,,1532716422,,1/5/2018 16:45:38,Ford,,BMW,,O2432096416,,,,,True,"For a superior graphic performance, this Apple 11.6-inch laptop comes integrated with the Intel HD Graphics 3000 processor with 256 MB or 384 MB of DDR3 SDRAM.","The chairman of <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, Harold Poling, told reporters that Japanese consumers buy so few American cars because they are too fond of luxury makes like Mercedes and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, not because American cars are poorly made.","The chairman of *Ford*, Harold Poling, told reporters that Japanese consumers buy so few American cars because they are too fond of luxury makes like Mercedes and §BMW$, not because American cars are poorly made."
1/5/2018 16:45:38,,,,1532716423,,1/5/2018 16:45:38,Gigabyte,,Asus,,J1498352545,,,,,False,I no more defend that Nokia is superior to SAMSUNG as I did all tese days.,"I've always stuck with <span style=""color: #9A14B2; font-weight: bold"">Gigabyte:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Asus:[OBJECT_B]</span>.",I've always stuck with *Gigabyte* or §Asus$.
1/5/2018 16:45:38,,,,1532716424,,1/5/2018 16:45:38,Microsoft,,Google,,E633753028,,,,,True,They were definately better than Ford and Toyota at styling cars in the 90's.,"Easier to get found on the Internet through search engines like <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, Yahoo or <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Bing.","Easier to get found on the Internet through search engines like *Google*, Yahoo or §Microsoft$ Bing."
1/5/2018 16:45:38,,,,1532716426,,1/5/2018 16:45:38,Ibuprofen,,Advil,,A38247033,,,,,True,"Although companies such as Coca-Cola ( KO ), Pepsi ( PEP ), and Dr Pepper Snapple ( DPS ) are trying to tap into faster growing beverage markets like sports drinks and juices, soda still represents 25% of the U.S. market.","1D Big name in relief /  <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span> ™ --- I took a couple of <span style=""color: #6CB219; font-weight: bold"">Ibuprofen:[OBJECT_B]</span> today after a recalcitrant drill bit made a tree-bracing job harder than I thought it should have been, but I was slow getting to this brand name.","1D Big name in relief /  *Advil* ™ --- I took a couple of §Ibuprofen$ today after a recalcitrant drill bit made a tree-bracing job harder than I thought it should have been, but I was slow getting to this brand name."
1/5/2018 16:45:38,,,,1532716427,,1/5/2018 16:45:38,Samsung,,Motorola,,K1593294288,,,,,False,"As far as my health care goes, I'd be very happy with a BMW 3-series, though I'll take a good, solid Honda.","Koodo releases <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> Intensity & <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> VE440",Koodo releases *Samsung* Intensity & §Motorola$ VE440
1/5/2018 16:45:38,,,,1532716428,,1/5/2018 16:45:38,Microsoft,,Google,,J1491374068,,,,,True,"Hummer, Ford, Lincoln, Statesman, Territory, Chrysler, Mercedes.","It would be an even worse position than dealing with <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>/Motorola or <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>/Nokia.",It would be an even worse position than dealing with *Google*/Motorola or §Microsoft$/Nokia.
1/5/2018 16:45:38,,,,1532716429,,1/5/2018 16:45:38,Apple,,Intel,,F738392012,,,,,True,"2003,samsung s300,8,4,2,70,32,80,64 2003,motorola c200,10.5,4.4,2,84,46.2,105.8,92.4","For a superior graphic performance, this <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> 11.6-inch laptop comes integrated with the <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> HD Graphics 3000 processor with 256 MB or 384 MB of DDR3 SDRAM.","For a superior graphic performance, this *Apple* 11.6-inch laptop comes integrated with the §Intel$ HD Graphics 3000 processor with 256 MB or 384 MB of DDR3 SDRAM."
1/5/2018 16:45:38,,,,1532716430,,1/5/2018 16:45:38,Nokia,,Samsung,,I1275196785,,,,,True,Although Amazon messed up - badly - Apple messed up much worse.,"I no more defend that <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> is superior to <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> as I did all tese days.",I no more defend that *Nokia* is superior to §Samsung$ as I did all tese days.
1/5/2018 16:45:38,,,,1532716431,,1/5/2018 16:45:38,Ford,,Toyota,,R2801165373,,,,,True,Dig a bit more & U'll learn that there are lotsa other brands that is better than those 2. & ask experienced runners & U'll proly find that Nike & Adidas won't be the 1st brands they'd recommend.,"They were definately better than <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> at styling cars in the 90's.",They were definately better than *Ford* and §Toyota$ at styling cars in the 90's.
1/5/2018 16:45:38,,,,1532716432,,1/5/2018 16:45:38,Coca-Cola,,Pepsi,,B223001672,,,,,True,N.F.B. has better luck with Apple than Microsoft.,"Although companies such as <span style=""color: #9A14B2; font-weight: bold"">Coca-Cola:[OBJECT_A]</span> ( KO ), <span style=""color: #6CB219; font-weight: bold"">Pepsi:[OBJECT_B]</span> ( PEP ), and Dr Pepper Snapple ( DPS ) are trying to tap into faster growing beverage markets like sports drinks and juices, soda still represents 25% of the U.S. market.","Although companies such as *Coca-Cola* ( KO ), §Pepsi$ ( PEP ), and Dr Pepper Snapple ( DPS ) are trying to tap into faster growing beverage markets like sports drinks and juices, soda still represents 25% of the U.S. market."
1/5/2018 16:45:38,,,,1532716433,,1/5/2018 16:45:38,Honda,,BMW,,C355377593,,,,,True,"first major plus, Nintendo handled the issue faster and better than sony or Microsoft has for me in the past when my launch systems from them failed.","As far as my health care goes, I'd be very happy with a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> 3-series, though I'll take a good, solid <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.","As far as my health care goes, I'd be very happy with a *BMW* 3-series, though I'll take a good, solid §Honda$."
1/5/2018 16:45:38,,,,1532716434,,1/5/2018 16:45:38,Ford,,Chrysler,,G994929772,,,,,False,"Instead of bottom-fishing with lost causes like General Motors ( NYSE: GM     ) or Ford ( NYSE: F     ) , I think you'd be better served kicking the tires on Nissan.","Hummer, <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, Lincoln, Statesman, Territory, <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span>, Mercedes.","Hummer, *Ford*, Lincoln, Statesman, Territory, §Chrysler$, Mercedes."
1/5/2018 16:45:38,,,,1532716435,,1/5/2018 16:45:38,Samsung,,Motorola,,A44461309,,,,,False,"For BMW money, I really expect them to sell a car that is better than Toyota in every way, not just in the intangibles.","2003,<span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> s300,8,4,2,70,32,80,64 2003,<span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> c200,10.5,4.4,2,84,46.2,105.8,92.4","2003,*Samsung* s300,8,4,2,70,32,80,64 2003,§Motorola$ c200,10.5,4.4,2,84,46.2,105.8,92.4"
1/5/2018 16:45:38,,,,1532716436,,1/5/2018 16:45:38,Apple,,Amazon,,B222620247,,,,,True,"Robert Kubica was second fastest in his BMW Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams Toyota.","Although <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> messed up - badly - <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> messed up much worse.",Although *Amazon* messed up - badly - §Apple$ messed up much worse.
1/5/2018 16:45:38,,,,1532716437,,1/5/2018 16:45:38,Nike,,Adidas,,E582496369,,,,,True,"My new Dell M90 (Dual Core 2 @ 2.33Ghz, 2GB RAM, Quadro3500, SATA 7200RPM) running Vista x64 is SLOWER than building the same solution on my IBM/Lenovo T43 (Pentium M @ 1.8Ghz, 2 GB RAM..) running Windows 2003 Server.","Dig a bit more & U'll learn that there are lotsa other brands that is better than those 2. & ask experienced runners & U'll proly find that <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> won't be the 1st brands they'd recommend.",Dig a bit more & U'll learn that there are lotsa other brands that is better than those 2. & ask experienced runners & U'll proly find that *Nike* & §Adidas$ won't be the 1st brands they'd recommend.
1/5/2018 16:45:38,,,,1532716438,,1/5/2018 16:45:38,Microsoft,,Apple,,L1802024893,,,,,True,"Apple, Nvidia, and Asus wouldn't need graphics switching systems if Intel had not forced manufacturers to adopt their lousy graphics platform.","N.F.B. has better luck with <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.",N.F.B. has better luck with *Apple* than §Microsoft$.
1/5/2018 16:45:38,,,,1532716439,,1/5/2018 16:45:38,Microsoft,,Sony,,E722882283,,,,,True,"This protocol is much more efficient and faster than Microsoft Remote Desktop ""RDP"" protocol, but with these steps you can still enjoy access to your Amazon WorkSpaces without being limited to using machines that can run the proprietary WorkSpaces client.","first major plus, Nintendo handled the issue faster and better than <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> has for me in the past when my launch systems from them failed.","first major plus, Nintendo handled the issue faster and better than *Sony* or §Microsoft$ has for me in the past when my launch systems from them failed."
1/5/2018 16:45:38,,,,1532716440,,1/5/2018 16:45:38,Ford,,Nissan,,I1291076274,,,,,True,"(2,260,000) Alex Kingston , known for her role in the NBC medical drama ER (1,690,000 Google hits) Celia Imrie , actress on the stage, cinema and TV (857,000) Hugh Dennis , English actor, comedian, writer, impressionist (385,000) William Roache , best known for his role as Ken Barlow in the soap opera Coronation Street.","Instead of bottom-fishing with lost causes like General Motors ( NYSE: GM     ) or <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> ( NYSE: F     ) , I think you'd be better served kicking the tires on <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.","Instead of bottom-fishing with lost causes like General Motors ( NYSE: GM     ) or *Ford* ( NYSE: F     ) , I think you'd be better served kicking the tires on §Nissan$."
1/5/2018 16:45:38,,,,1532716441,,1/5/2018 16:45:38,Toyota,,BMW,,F738994779,,,,,True,"The bottom line is that while the overall pickup market showed a solid increase in 2012, small pickup sales gains at Toyota, GM, and Nissan totaled only 40,000, even though Ford Ranger sales declined by more than 50,000.","For <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> money, I really expect them to sell a car that is better than <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> in every way, not just in the intangibles.","For *BMW* money, I really expect them to sell a car that is better than §Toyota$ in every way, not just in the intangibles."
1/5/2018 16:45:38,,,,1532716442,,1/5/2018 16:45:38,Toyota,,BMW,,N2111776796,,,,,True,Motorola was king before Nokia came in.,"Robert Kubica was second fastest in his <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>.","Robert Kubica was second fastest in his *BMW* Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams §Toyota$."
1/5/2018 16:45:38,,,,1532716443,,1/5/2018 16:45:38,IBM,,Dell,,L1772238207,,,,,True,"Come upgrade time, goodbye Motorola, HELLO SAMSUNG.","My new <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> M90 (Dual Core 2 @ 2.33Ghz, 2GB RAM, Quadro3500, SATA 7200RPM) running Vista x64 is SLOWER than building the same solution on my <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>/Lenovo T43 (Pentium M @ 1.8Ghz, 2 GB RAM..) running Windows 2003 Server.","My new *Dell* M90 (Dual Core 2 @ 2.33Ghz, 2GB RAM, Quadro3500, SATA 7200RPM) running Vista x64 is SLOWER than building the same solution on my §IBM$/Lenovo T43 (Pentium M @ 1.8Ghz, 2 GB RAM..) running Windows 2003 Server."
1/5/2018 16:45:38,,,,1532716444,,1/5/2018 16:45:38,Apple,,Intel,,B326450940,,,,,True,"We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, BMW, Ducati, Triumph and Honda.","<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, Nvidia, and Asus wouldn't need graphics switching systems if <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> had not forced manufacturers to adopt their lousy graphics platform.","*Apple*, Nvidia, and Asus wouldn't need graphics switching systems if §Intel$ had not forced manufacturers to adopt their lousy graphics platform."
1/5/2018 16:45:38,,,,1532716445,,1/5/2018 16:45:38,Microsoft,,Amazon,,R2863364123,,,,,True,"Apple, Google, Microsoft, Amazon, Hewlett-Packard, and Research In Motion all agreed that they would require developers to include privacy policies in their apps, so users would be better informed about how their data was used.","This protocol is much more efficient and faster than <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> Remote Desktop ""RDP"" protocol, but with these steps you can still enjoy access to your <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> WorkSpaces without being limited to using machines that can run the proprietary WorkSpaces client.","This protocol is much more efficient and faster than *Microsoft* Remote Desktop ""RDP"" protocol, but with these steps you can still enjoy access to your §Amazon$ WorkSpaces without being limited to using machines that can run the proprietary WorkSpaces client."
1/5/2018 16:45:38,,,,1532716446,,1/5/2018 16:45:38,Google,,Kingston,,A51328982,,,,,False,"Even though Germany exports some high-quality cars so far the SUV's from the likes of BMW, Mercedes-Benz and Audi fare worse than domestic and Asian SUV's with regards to comfort, reliability and safety and that despite costing considerably more than most of these.","(2,260,000) Alex <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> , known for her role in the NBC medical drama ER (1,690,000 <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> hits) Celia Imrie , actress on the stage, cinema and TV (857,000) Hugh Dennis , English actor, comedian, writer, impressionist (385,000) William Roache , best known for his role as Ken Barlow in the soap opera Coronation Street.","(2,260,000) Alex *Kingston* , known for her role in the NBC medical drama ER (1,690,000 §Google$ hits) Celia Imrie , actress on the stage, cinema and TV (857,000) Hugh Dennis , English actor, comedian, writer, impressionist (385,000) William Roache , best known for his role as Ken Barlow in the soap opera Coronation Street."
1/5/2018 16:45:38,,,,1532716447,,1/5/2018 16:45:38,Ford,,Nissan,,O2422169167,,,,,True,"Considering this costs $139 at Target, the other options- Amazon , Barnes and Noble, Sony and Kobo -do a far better job than the iRiver.","The bottom line is that while the overall pickup market showed a solid increase in 2012, small pickup sales gains at Toyota, GM, and <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> totaled only 40,000, even though <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Ranger sales declined by more than 50,000.","The bottom line is that while the overall pickup market showed a solid increase in 2012, small pickup sales gains at Toyota, GM, and *Nissan* totaled only 40,000, even though §Ford$ Ranger sales declined by more than 50,000."
1/5/2018 16:45:38,,,,1532716448,,1/5/2018 16:45:38,Nokia,,Motorola,,K1744946329,,,,,False,Case: SilverStone Temjin Series TJ08B-E PSU: SeaSonic G360 Mobo: ASUS F2A85-M PRO CPU: AMD A10-5800K Cooling: COOLER MASTER Hyper 212 EVO Memory: Crucial Ballistix 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 SSD (for OS and Apps): SAMSUNG 840 Pro 128GB SSD HDD Western Digital WD Green WD20EARX 2TB SATA 6.0Gb/s BluRay LG 14X OEM Bare Drive burner,"<span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> was king before <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span> came in.",*Motorola* was king before §Nokia$ came in.
1/5/2018 16:45:38,,,,1532716449,,1/5/2018 16:45:38,Samsung,,Motorola,,D502162326,,,,,False,Nissan and Renault are expected to continue collaborating with Better Place to supply the EVs and batteries.,"Come upgrade time, goodbye <span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span>, HELLO <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span>.","Come upgrade time, goodbye *Motorola*, HELLO §Samsung$."
1/5/2018 16:45:38,,,,1532716450,,1/5/2018 16:45:38,Honda,,BMW,,S3074050696,,,,,True,"Let's take Asus, or Gigabyte or AsRock for example.","We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, Ducati, Triumph and <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.","We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, *BMW*, Ducati, Triumph and §Honda$."
1/5/2018 16:45:38,,,,1532716451,,1/5/2018 16:45:38,Microsoft,,Amazon,,B326196660,,,,,True,Motorola Droid Razr vs Samsung Focus S,"Apple, Google, <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, Hewlett-Packard, and Research In Motion all agreed that they would require developers to include privacy policies in their apps, so users would be better informed about how their data was used.","Apple, Google, *Microsoft*, §Amazon$, Hewlett-Packard, and Research In Motion all agreed that they would require developers to include privacy policies in their apps, so users would be better informed about how their data was used."
1/5/2018 16:45:38,,,,1532716453,,1/5/2018 16:45:38,Audi,,Mercedes-Benz,,E671090304,,,,,True,"But when I do a qrun, an Apple node is designated the mother superior node but the job runs on the IBM nodes.","Even though Germany exports some high-quality cars so far the SUV's from the likes of BMW, <span style=""color: #9A14B2; font-weight: bold"">Mercedes-Benz:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> fare worse than domestic and Asian SUV's with regards to comfort, reliability and safety and that despite costing considerably more than most of these.","Even though Germany exports some high-quality cars so far the SUV's from the likes of BMW, *Mercedes-Benz* and §Audi$ fare worse than domestic and Asian SUV's with regards to comfort, reliability and safety and that despite costing considerably more than most of these."
1/5/2018 16:45:38,,,,1532716454,,1/5/2018 16:45:38,Sony,,Amazon,,D515915921,,,,,True,Nokia Has Better Maps Than Apple and Maybe Even Google,"Considering this costs $139 at Target, the other options- <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> , Barnes and Noble, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> and Kobo -do a far better job than the iRiver.","Considering this costs $139 at Target, the other options- *Amazon* , Barnes and Noble, §Sony$ and Kobo -do a far better job than the iRiver."
1/5/2018 16:45:38,,,,1532716455,,1/5/2018 16:45:38,Samsung,,AMD,,D455342916,,,,,True,"While it is better than what's in the back seat of Infiniti's EX35, it's less than that of the Audi Q5 and the Lexus RX350.","Case: SilverStone Temjin Series TJ08B-E PSU: SeaSonic G360 Mobo: ASUS F2A85-M PRO CPU: <span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> A10-5800K Cooling: COOLER MASTER Hyper 212 EVO Memory: Crucial Ballistix 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 SSD (for OS and Apps): <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> 840 Pro 128GB SSD HDD Western Digital WD Green WD20EARX 2TB SATA 6.0Gb/s BluRay LG 14X OEM Bare Drive burner",Case: SilverStone Temjin Series TJ08B-E PSU: SeaSonic G360 Mobo: ASUS F2A85-M PRO CPU: *AMD* A10-5800K Cooling: COOLER MASTER Hyper 212 EVO Memory: Crucial Ballistix 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 SSD (for OS and Apps): §Samsung$ 840 Pro 128GB SSD HDD Western Digital WD Green WD20EARX 2TB SATA 6.0Gb/s BluRay LG 14X OEM Bare Drive burner
1/5/2018 16:45:38,,,,1532716456,,1/5/2018 16:45:38,Nissan,,Renault,,L1806059782,,,,,True,"So if Sony can offer a usable 650$ Laptop with a decent screen how about Apple providing a 1000$ 15"" Macbook that you can actually use?","<span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Renault:[OBJECT_B]</span> are expected to continue collaborating with Better Place to supply the EVs and batteries.",*Nissan* and §Renault$ are expected to continue collaborating with Better Place to supply the EVs and batteries.
1/5/2018 16:45:38,,,,1532716457,,1/5/2018 16:45:38,Gigabyte,,Asus,,K1622304690,,,,,False,"I compared it to the Nikon 20mm f2.8, and found I liked the Sigma better.","Let's take <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span>, or <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> or AsRock for example.","Let's take *Asus*, or §Gigabyte$ or AsRock for example."
1/5/2018 16:45:38,,,,1532716458,,1/5/2018 16:45:38,Samsung,,Motorola,,K1744902644,,,,,False,"Similar Products Used: Rolls, Jag, Bentley, Lambo, Ferrari,BMW, Mecedes.","<span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> Droid Razr vs <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Focus S",*Motorola* Droid Razr vs §Samsung$ Focus S
1/5/2018 16:45:38,,,,1532716459,,1/5/2018 16:45:38,Apple,,IBM,,D424015599,,,,,True,"FRANKFURT - The partnership between Daimler and the Renault - Nissan Alliance is progressing better than anticipated, say the CEOs from the two auto makers.","But when I do a qrun, an <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> node is designated the mother superior node but the job runs on the <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> nodes.","But when I do a qrun, an *Apple* node is designated the mother superior node but the job runs on the §IBM$ nodes."
1/5/2018 16:45:38,,,,1532716460,,1/5/2018 16:45:38,Apple,,Google,,L1813311721,,,,,True,"In fact any sports sedan from Europe handles better than the IS350...BMW, Benz, Volvo, Audi, Alfa, Peug...etc.. Toyota still lacks the engineering excellence to make a fine handling sports sedan.","Nokia Has Better Maps Than <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> and Maybe Even <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>",Nokia Has Better Maps Than *Apple* and Maybe Even §Google$
1/5/2018 16:45:38,,,,1532716462,,1/5/2018 16:45:38,Audi,,Lexus,,T3159824942,,,,,True,": ""In a bid to compete better against IBM and Hewlett-Packard, Sun Microsystems said Tuesday it will bundle Oracle's database with higher-end Unix servers and partially subsidize the fees customers would otherwise have to pay to use the software.","While it is better than what's in the back seat of Infiniti's EX35, it's less than that of the <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> Q5 and the <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> RX350.","While it is better than what's in the back seat of Infiniti's EX35, it's less than that of the *Audi* Q5 and the §Lexus$ RX350."
1/5/2018 16:45:38,,,,1532716463,,1/5/2018 16:45:38,Apple,,Sony,,N2236237146,,,,,True,Samsung ...Keep working on a better fix for the AMD owners with this unit.,"So if <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> can offer a usable 650$ Laptop with a decent screen how about <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> providing a 1000$ 15"" Macbook that you can actually use?","So if *Sony* can offer a usable 650$ Laptop with a decent screen how about §Apple$ providing a 1000$ 15"" Macbook that you can actually use?"
1/5/2018 16:45:38,,,,1532716464,,1/5/2018 16:45:38,Sigma,,Nikon,,G1034967865,,,,,True,MixÂ ibuprofen (Advil) and water into a paste and put it on rips to make them feel better.,"I compared it to the <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> 20mm f2.8, and found I liked the <span style=""color: #6CB219; font-weight: bold"">Sigma:[OBJECT_B]</span> better.","I compared it to the *Nikon* 20mm f2.8, and found I liked the §Sigma$ better."
1/5/2018 16:45:38,,,,1532716465,,1/5/2018 16:45:38,Ferrari,,BMW,,N2207103781,,,,,False,Compared to Lexus RX 350 and Cadillac SRX our friends have it is quicker and rides better and more elegant!,"Similar Products Used: Rolls, Jag, Bentley, Lambo, <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span>,<span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, Mecedes.","Similar Products Used: Rolls, Jag, Bentley, Lambo, *Ferrari*,§BMW$, Mecedes."
1/5/2018 16:45:38,,,,1532716466,,1/5/2018 16:45:38,Nissan,,Renault,,F773188324,,,,,True,"While IBM subsequently came out with midlife kickers for the Power6 generation (doubling up the processors in a box, but not in the chips themselves) and, just a few weeks ago, noticeably faster eight-core Power7 chips, IBM has not moved down into the high volume end of the server market, thus ceding that turf to products in its own x line and the alternatives sold by Hewlett-Packard , Dell , and others--including IBM's own System x and BladeCenter products.","FRANKFURT - The partnership between Daimler and the <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> - <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> Alliance is progressing better than anticipated, say the CEOs from the two auto makers.","FRANKFURT - The partnership between Daimler and the *Renault* - §Nissan$ Alliance is progressing better than anticipated, say the CEOs from the two auto makers."
1/5/2018 16:45:38,,,,1532716467,,1/5/2018 16:45:38,Toyota,,BMW,,I1257199082,,,,,True,The Bottom Line The Sony Z Ultra Google Play Edition's insanely large size and stratospheric price make the Nexus 5 and Note 3 better options for pure Android power.,"In fact any sports sedan from Europe handles better than the IS350...<span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, Benz, Volvo, Audi, Alfa, Peug...etc.. <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> still lacks the engineering excellence to make a fine handling sports sedan.","In fact any sports sedan from Europe handles better than the IS350...*BMW*, Benz, Volvo, Audi, Alfa, Peug...etc.. §Toyota$ still lacks the engineering excellence to make a fine handling sports sedan."
1/5/2018 16:45:38,,,,1532716468,,1/5/2018 16:45:38,IBM,,Hewlett-Packard,,H1228069748,,,,,True,"That same day, Catoosa County Superior Court Judge Ralph Van Pelt ordered that she get possession of the three children, the house, a Cadillac CTS, a Buick LeSabre, a Toyota Four Runner and all of the family's guns.",": ""In a bid to compete better against <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span>, Sun Microsystems said Tuesday it will bundle Oracle's database with higher-end Unix servers and partially subsidize the fees customers would otherwise have to pay to use the software.",": ""In a bid to compete better against *IBM* and §Hewlett-Packard$, Sun Microsystems said Tuesday it will bundle Oracle's database with higher-end Unix servers and partially subsidize the fees customers would otherwise have to pay to use the software."
