id	sentence	a	b	without_marker
O2301715485	Still, for anyone attempting a decent workout, a minimum of a half hour with no real upper limit on the workouts is a pretty easy target to hit.	upper limit	minimum	False
L1808906406	No." Because the test needs to get those "no" answers at the upper limit of your ability, it will continue to feed you harder questions that you will likely answer incorrectly as it tests your upper threshold, and at the lower end it will feed you easier questions to test your minimum ability.	upper limit	minimum	False
I1316227656	In this case, open-ended is better called "No Upper Limit", meaning a shot can do anything from minimum damage to enough damage to kill a man five times over.	upper limit	minimum	False
Q2665631834	There's a misconception that longer pieces do better - however a minimum of 500 words is expected, and because we don't want book submissions, an upper limit of 2000 words will be enforced.	upper limit	minimum	False
B300293403	An increase in the transfer-open duration of only 4- to 6-degrees would probably broaden the TD3's effective power band enough to make the machine very much easier to ride, reducing maximum power by perhaps two bhp and adding about three or four bhp at the lower limit of the present range.	lower limit	maximum	False
F784814813	From the results of this experiment, and particularly because of the wrinkled appearance of the product at the slowest speed and the tendency of the dough sheet to tear and adhere to the brush at faster speeds, it was concluded that for sheeted potato products the practical lower limit of dockering brush speed was about 60% of belt speed for thin products and 50% for thicker products, and up to a maximum of about 106% of the brush speed for both dough thicknesses.	lower limit	maximum	False
T3123664650	When determining in the step 102 on the basis of the received line quality information level that the line quality is good, i.e., the line quality shown in FIG. 3 is better than the line quality Q, the block divider 11 sets the division lower limit of the block divider at the error correctable upper limit length and also sets the block division upper limit at the I frame maximum length (step 104).	lower limit	maximum	False
A65505707	2. Zenith and nadir can be retouched better.	nadir	zenith	False
J1446246425	It seems much harder to shoot the nadir and zenith shots.	nadir	zenith	False
O2279899153	So your 6 is better explained by 4 around + Zenith and Nadir.	nadir	zenith	False
O2346928552	Television is in many ways simultaneously the zenith and nadir of modern culture, a place where anything can happen, for better or worse.	nadir	zenith	False
O2268527593	So the converted nadir/zenith is less distorted using S.Rune and therefore easier to patch compared with adjust.	nadir	zenith	False
P2510276208	The growing season in the PNG highlands continues all year round but temperatures are cooler than in tropical lowland regions.	Highlands	lowland	False
M1955722930	Outside of the highlands, much of Florida consists of nearly level lowland plains built on poorly drained sand deposits.	Highlands	lowland	False
O2347952714	Temperatures vary according to elevation: average lowland daytime temperatures where we travel in Nicaragua range between 77-86°F (30°C) and somewhat cooler in the highlands.	Highlands	lowland	False
R2890205799	Though better known for its bleak and haunting highlands, 70 percent of Bolivia's land mass is part of the Amazon basin, from biodiverse foothills to lowland jungles.	Highlands	lowland	False
G940090941	Highland areas are cooler than the lowlands.	Lowlands	highland	False
P2514628434	The highland areas where they live tend to be cooler and less arid than lowlands areas.	Lowlands	highland	False
G940090957	Highland areas tend to be a little cooler than the lowlands.	Lowlands	highland	False
P2514628409	The highland areas are significantly cooler than the lowlands, and temperatures can get down to freezing in winter.	Lowlands	highland	False
D460096105	Cedar swamps are also found in southern Michigan lowlands within the Highland Recreation Area and Horseshoe Lake State Game Area, which have significant cooler temperatures than surrounding uplands.	Lowlands	highland	False
M1927457992	Or any worse for a colored man to run into a free state, than it would be for a white man to run into a slave state, if we were so wicked as to try to keep him here against his will.	Free State	slave state	False
F758174446	For several days we, therefore, had been traveling through a region to which the stream of immigration is particularly directed at the moment; to be sure this is being accomplished by two different parties, each one of which is struggling to influence the new constitution of the young state by superior voting power, and to make it either a "Free State or a Slave State" according to the principles or rather according to the personal interests of the victorious party.	Free State	slave state	False
L1824510781	Not about better or worse, superior or inferior.	Superior	inferior	False
B336475969	Are they better, worse, generally inferior/superior to the original?	Superior	inferior	False
I1353881562	Is superior better than inferior?	Superior	inferior	False
E585726235	Discharges into territorial waters and the high sea of solid waste and strong acid waste from existing industrial establishments using either process and of treatment waste from existing industrial establishments using the sulphate process are prohibited from 15 June 1993.	high sea	territorial waters	False
J1557624941	John   McCormick Wiser, Samuel Wiser, Benjamin Wiser ); one son, Douglas Karren; one daughter, Susan	Son	daughter	False
L1767713806	My hair grew faster with my son and slower with my daughter.	Son	daughter	False
A122064277	abt 1841 - daughter Ellen Wiser born abt 1845 - son Henry/Harvey Wiser born	Son	daughter	False
G945914450	HIS daughter is not inferior to Prick's son.	Son	daughter	False
R2870077159	This step will let you have a safer and easier case settlement with your daughter or son.	Son	daughter	False
F732257902	Follower-leader.	leader	follower	True
K1611479638	Leader/Follower.	leader	follower	True
K1611479636	Leader, follower.	leader	follower	True
R2800256998	They want to go to a sperm bank, and conceive, but they better conceive themself a female child, because what good is it going to do if they get a boy?	boy	female child	False
L1811871841	No great surprise there - but get this: a heavy drinker stands a much better chance than an abstainer!	abstainer	drinker	False
T3151211149	Whether drinker or abstainer, we come away from this book with a better understanding of what drives us toward or away from this most paradoxical and universal of substances.	abstainer	drinker	False
O2323340743	SUPERIOR COURT Docket No. , Plaintiff vs. , Defendant , ss.	defendant	plaintiff	False
I1256662298	In every case no matter how inferior, there is a plaintiff and a defendant.	defendant	plaintiff	False
I1355352719	Is THAT supposed to make the "defendant"....or even the "plaintiff" feel safer?	defendant	plaintiff	False
P2459534033	The defendant probably now wishes he has hit the plaintiff harder with the bus, killing him.	defendant	plaintiff	False
R2798102281	They then spend most of the section arguing (poorly) that passive voice is inherently inferior to the active voice.	active	passive voice	False
A137051662	Active voice is much better than passive voice.	active	passive voice	False
E646755683	ELL students understand active voice better than passive voice.	active	passive voice	False
O2394485641	"The active voice is always better than the passive voice."	active	passive voice	False
Q2606658778	The passive voice is usually harder to understand than the active.	active	passive voice	False
B254473394	And her aunt and uncle are worse than useless.	aunt	uncle	False
S3017244974	Was it better with Aunt & Uncle?"	aunt	uncle	False
J1475366448	It was a far nicer place than where Uncle Lou and Aunt Vera lived.	aunt	uncle	False
P2536577989	The kid went to live with an aunt and uncle who were, apparently, much nicer people.	aunt	uncle	False
E579197773	Did my mum and uncle and aunt handle that situation poorly or well in your opinion?	aunt	uncle	False
B290715907	And while good egg salad can be like heaven on a plate, there are few things worse than bad egg salad.	bad egg	good egg	False
Q2766026882	The worse the bad guy/gal is, the better the good guy looks.	bad guy	good guy	False
G913040911	He's a decent generic good guy/bad guy, with decent articulation and fun accessories.	bad guy	good guy	False
B177529543	A good bad guy makes an even better good guy!	bad guy	good guy	False
N2208555508	Simply put, its harder to be a good guy than it is a bad guy.	bad guy	good guy	False
I1278909631	In other words, it makes a good person better and a bad person worse.	bad person	good person	False
G960040129	Honor makes a good person better and a bad person worse.	bad person	good person	False
I1405459709	Itís easier for a good person to get better than for a bad person to get good.	bad person	good person	False
I1405483965	It is easier to turn a good person bad then to turn a bad person good!	bad person	good person	False
R2914204817	Today, Madame Tussauds is bigger and better than ever, combining its diverse history with the relentless glamour, intrigue and infamy of 21st century celebrity.	celebrity	infamy	False
K1625535094	Liberal/Conservative Divide Only Grows Uglier	conservative	liberal	False
P2447130074	The conservative parts of America are generally poorer than the liberal parts, but also faster-growing.	conservative	liberal	False
Q2754052667	The velocity is faster under liberal regimes, slower under conservative, but that's where we're headed.	conservative	liberal	False
O2377604164	That's not liberal or conservative governance, it's just lousy governance.	conservative	liberal	False
P2544696340	The liberal ideology is inferior to the conservative ideology.	conservative	liberal	False
B290734683	And while he's a good debtor, he's a lousy creditor.	creditor	debtor	False
F780133488	From being a large creditor to, mainly poorer, Commonwealth countries Britain becomes a large debtor.	creditor	debtor	False
T3208943977	Working capital improved due to better creditor and debtor management.	creditor	debtor	False
I1404009295	It is better to be a debtor than a creditor.	creditor	debtor	False
P2453221034	The creditor hath a better memory than the debtor.	creditor	debtor	False
O2421168656	The book is even better as a discourse and commentary on the relative merits of egalitarian and elitist cultures.	egalitarian	elitist	False
N2151912630	see, it's this sort of elitist, self-satisfied drivel that has alienated most of the decent, truly egalitarian and intellectual liberals from the american democratic party.	egalitarian	elitist	False
E697384750	Faster than you can say "TARP," we could pin the Left between their egalitarian facade and their elitist agenda, and force them to choose between K Street and Main Street.	egalitarian	elitist	False
S3090211631	We've also learned valuable lessons on how to better involve our communities in crafting HIV interventions to ensure a genuinely egalitarian and grassroots response rather than an elitist and authoritarian one."	egalitarian	elitist	False
B225031643	Although lobbying for better funding is still a relatively minor occupation of the Society, it raises the question how physics -an elitist pursuit -can be truthfully and effectively "sold" in a democratic and egalitarian society.	egalitarian	elitist	False
M2042137205	Progressives see the relationship as one of superior (employer) to inferior (employee).	employee	employer	False
H1094157352	If the employee performs poorly, the employer suffers.	employee	employer	False
T3259563868	You make the employer better off and the employee worse off.	employee	employer	False
R2899260541	Thus for better or worse the freedom of contract between employee and employer was limited.	employee	employer	False
F742093596	For example, a lay witness, or non-expert witness usually will not be permitted to state an opinion, because he is in no better position to form an opinion, based on the facts which he possesses, than is the jury.	expert witness	lay witness	False
T3282646594	You write like an extrovert is "superior" to an introvert.	extrovert	introvert	False
I1348890163	Is it better to be an introvert or an extrovert?	extrovert	introvert	False
R2832368437	This is a harder feat for the introvert than the extrovert.	extrovert	introvert	False
K1666041183	Makes it even harder to pinpoint if people are introvert or extrovert, function-wise.	extrovert	introvert	False
B177164119	A girl child is considered inferior to a male child.	girl	male child	False
M1936440176	Or worse if you have a girl and they blame you for not producing a male child?	girl	male child	False
T3269552789	You're so right when you say 'Most parents give so much attention and preference to the male child that the boy begins to see the sister as inferior, while he is the superior and most cherished child.' - I don't have a brother, but I've seen young brothers treating their older sisters as if she is inferior to him just because she's a girl - no regard for her age status either.	girl	male child	False
N2229126809	Social - Parents of a male child feel they are better than the others; Psychological - They need to devote time - a lot of it - to ensure that their girl child are protected from the beasts outside.	girl	male child	False
I1280953925	In Pakistan some traditional and cultural norms play an important role in placing a girl-child in a frame of mind in which she believes she is inferior to a male child and dependent on the support of a male for every task.	girl	male child	False
P2513818656	The heir apparent is the one who is the heir no matter what, the heir presumptive is the heir that may become second in the line of succession if someone with a better claim is born.--	heir apparent	heir presumptive	False
P2518765240	The husband is superior and the wife inferior.	husband	wife	False
O2312228169	study harder, you'll do better, get a better job, nicer car, hotter, more shallow wife/husband/life partner.	husband	wife	False
F738907344	For Better or For Worse: Husband and Wife Businesses [INFOGRAPHIC]	husband	wife	False
L1768633720	My husband deserves a nicer wife.	husband	wife	False
N2171934730	She and Dottie, a fellow Extraordinary Woman inductee, were colleagues in numerous volunteer efforts to make Highline a better place.	inductee	volunteer	False
M1923361010	Oops -- my lady/lord was expecting me for lunch an hour and a half ago..." -- makes things harder, not easier.	Lady	Lord	False
K1597961045	Lady Answerall: 'My Lord, she's either married, or worse.'	Lady	Lord	False
I1307994992	In the latter, Meredith is butler to Lord & Lady Wimsey, although inferior in status to Mervyn.	Lady	Lord	False
T3185474398	Winner versus loser, superior versus inferior.	loser	winner	False
N2243700182	Solid Rock announces Biggest Loser winner	loser	winner	False
A115623937	A better loser than winner.	loser	winner	False
Q2621036079	The Prince is an ugly loser- but believe me, he's an even uglier winner.	loser	winner	False
E590673306	Do better than expected you are winner, worse than expected a loser.	loser	winner	False
F746041941	For example, the sadist persona would work better on certain enemies than the hyper, or masochist personas.	masochist	sadist	False
I1292211604	Instead, since I am masochist as well as sadist, I made her learn to give a good, proper, solid spanking - she didn't get what she wanted, but I got some fun out of it!	masochist	sadist	False
E660046947	Esdeath is overjoyed, because she thinks this means Tatsumi is a masochist and as an insane sadist with a VillainousCrush on Tatsumi, she thinks this makes them a better match.	masochist	sadist	False
L1772397133	My niece is faster than my nephew.	nephew	niece	False
T3272064945	Your pictures are much nicer, but would have been less entertaining for my niece and nephew.	nephew	niece	False
D402072523	"But mightn't he be safer for a person's niece than for their nephew?" said the Briton.	nephew	niece	False
L1772391132	My niece and nephew are clearly far, far cooler than these kids will ever be.	nephew	niece	False
B268924419	And, not surprisingly, my niece was learning much faster than my nephew.	nephew	niece	False
N2147699883	Second, the optimist learns faster than the pessimist.	optimist	pessimist	False
R2891879425	Thought for Today: "A pessimist and an optimist, so much the worse; so much the better."	optimist	pessimist	False
J1495492881	I used to act like a pessimist too but being an optimist is so much nicer.	optimist	pessimist	False
I1348890544	Is It Better to Be Optimist or Pessimist?	optimist	pessimist	False
J1580349751	KC is Sunny's older, cooler brother/sister.	Sister	brother	False
D426135929	But would people really want to know why they're smarter/stupider or better looking/uglier than their brother/sister?	Sister	brother	False
G942144462	Hikaru has a solid brother-sister relationship.	Sister	brother	False
S3108556785	What I hate about such "Technology talk" is that it sustains the technophobe-technophile poles of the current debate, making it much harder to engage in substantial critiques of individual technologies-if only for the fear of being labeled a Luddite.	technophile	technophobe	False
G964356600	hot, humid, thick, slower, maybe higher in the day; cooler, faster, maybe lower at night.	Day	night	False
E570011091	Desi couldn't remember a nicer night, a better day.	Day	night	False
I1385028616	I think if it's humid during the day the balls are heavier and travel slower making it harder to hit through a player but at night the conditions are cooler and the ball travels faster.	Day	night	False
B221274667	Also, zombies move slower during the day but run faster during the night.	Day	night	False
Q2642692497	There are some simple precautions that will make your day or night easier and safer.	Day	night	False
B221588458	Alternating current is harder to explain than direct current.	alternating current	direct current	False
E637286233	Edison was right; direct current is better than alternating current.	alternating current	direct current	False
O2350224871	Tesla believed that alternating current was vastly superior to (Edison's) direct current.	alternating current	direct current	False
B309657491	Answer: George Westinghouse, whose alternating current (AC) was clearly superior to Edison's direct current (DC).	alternating current	direct current	False
Q2658514363	There is no such thing as centrifugal force, but explaining why we should speak of centripetal force results only in a long digression that confuses students, results in no improvement in understanding, and usually results in lost time and poorer understanding.	centrifugal force	centripetal force	False
I1310201845	In the one case, the centrifugal being greater than the centripetal force, the body would fly from its centre of controlling power; in the other case, the centripetal being equally superior to the centrifugal force, the body would also be drawn out of its orbit, but dragged to the centre of controlling power.	centrifugal force	centripetal force	False
M2019632545	Positive charge explains slowing better than negative charge.	positive charge	negative charge	False
F775069960	Free electrons find it easier to move in one direction between the materials, creating a negative charge in one and a positive charge in the other.)	positive charge	negative charge	False
A115626817	A better model for electromagnetic waves is made by making a tape with a positive charge and a tape with a negative charge.	positive charge	negative charge	False
J1472623913	It tolerates deciduous shade better than evergreen shade and prepares to flower while deciduous plant are bare.	evergreen	deciduous plant	False
A123320873	A cash account compared to a margin account is safer.	cash account	margin account	False
I1260478275	In fact, trading options on a cash account is probably the better idea because unless you have the full $25k (or more) to qualify as a PDT, under SEC regs after using up your 3 day trades in a margin account, you account gets frozen for 90 days just as if you sold a position that is secured with unsettled cash.	cash account	margin account	False
H1120125903	If you really care, you can have a cash account and a margin account and hold things separately based on whether you want them lent out or not, or move to a better broker like IB who will pay you loan your stocks or let you loan specific ones yourself.	cash account	margin account	False
K1588719241	(Kind of like convincing them that accrual basis is better than cash basis.	accrual basis	cash basis	False
D436696436	By the way, accrual basis accounting (the alternative to cash basis accounting) produces better, more accurate accounting.	accrual basis	cash basis	False
O2393850289	The accrual basis of accounting provides a better picture of a company's financial results than the cash basis of accounting.	accrual basis	cash basis	False
T3243302256	You can provide accrual basis statements to your bank and use cash basis for tax reporting, but your tax reporting election is harder to change.	accrual basis	cash basis	False
O2383325335	That there may be a purpose to life - better anabolism and or better catabolism.	anabolism	catabolism	False
Q2773910670	They are the two main ways of evolutionary change - either better catabolism, or better anabolism.	anabolism	catabolism	False
R2901054915	Thus there is a sort of evolutionary motor directing evolution towards better catabolism, or anabolism.	anabolism	catabolism	False
A65211943	2)Whey + casein after training is better than whey alone (positive for both anabolism and anti-catabolism).	anabolism	catabolism	False
Q2648125668	Therefore by reducing the rate of catabolism, anabolism is increased, and results in faster recovery, an increased growth rate, and an overall higher level of performance.	anabolism	catabolism	False
D455665987	Cash inflow and outflow would be much easier to measure - accounting would be facilitated as well.	inflow	outflow	False
M2051089739	Pump inflow was connected to the inferior vena cava (IVC) and outflow to the main pulmonary artery.	inflow	outflow	False
N2222345273	slower venous outflow may slow arterial inflow and that might lead to increased oxygen extraction from the red blood cells.	inflow	outflow	False
T3212374273	Wouldn't it diffuse C02 better if you put it on the inflow instead of outflow?	inflow	outflow	False
P2550246063	The machine used a serial operation arithmetic device, which was inferior to the parallel operation device used by Lebedev's MESM several years later.	parallel operation	serial operation	False
C373158037	As previously indicated, functional operation had to be fast enough to give operational speeds comparable with the ENIAC, in spite of the fact that the serial operation of the EDVAC would be inherently slower than the parallel operation of the ENIAC.	parallel operation	serial operation	False
P2541594096	The latter is faster, but the former is safer.	former	latter	False
P2497204156	The former is easier, the latter is harder.	former	latter	False
P2497154577	The former gives you better performance, the latter is slower.	former	latter	False
T3122916002	Whence the former are inferior in power and authority, and the latter are superior.	former	latter	False
M2049267092	Public radio has done a good job of the former, but a mediocre to lousy job of the latter.	former	latter	False
N2149950448	see also Acute Angle, Arc Minute, Arc Second, Central Angle, Complementary Angle, Degree, Dihedral Angle, Directed Angle, Euler Angles, Gradian, Horn Angle, Inscribed Angle, Oblique Angle, Obtuse Angle, Perigon, Protractor, Radian, Right Angle, Solid Angle, Steradian, Straight Angle, Subtend, Supplementary Angle, Vertex Angle References Dixon, R. Mathographics.	right angle	oblique angle	False
Q2696141701	These consequences may lead to poorer management of chronic illness and thus poorer health outcomes.	health	illness	False
N2221295732	Sleep deprivation is linked with poorer physical health and more illness.	health	illness	False
Q2742607066	The trajectory to poorer health begins with the onset of mental illness .	health	illness	False
M1969711578	Participants high in baseline T performed worse in the low status condition than in the high status condition, t(14) ?	high status	low status	False
I1289972513	Instead, a more pernicious feature of racism entails the belief that some groups, those of a certain hue, with less power and low status, are inferior; others, of another hue, with greater power and high status, are deemed superior.	high status	low status	False
E671171276	Even though high status people have better health, live longer, and are happier than low status people.	high status	low status	False
E675622729	Every citizen and every family better be putting sports on the back burner and putting academics on the front burner if they want to live decently in the years to come - citizens need to be requiring that the dollars are spent for an EDUCATION and that the dollars are spent WISELY.	back burner	front burner	False
O2331484799	Sympatry: This is a little bit harder to get than allopatry.	allopatry	sympatry	False
O2317323250	Such barriers are usually a consequence of differences in the way in which sperm and egg proteins interact, so RCD can be manifest as faster evolution of these proteins between species in sympatry than allopatry.	allopatry	sympatry	False
M1977174908	PC2 shape loadings that are strongly opposite (reversed sign) in sympatry versus allopatry are in thick solid black arrows, and those not as strongly opposite are in thin dashed lines ending in diamonds.	allopatry	sympatry	False
H1079363606	If in the population there was sufficient variation, such that some individuals were better able to exploit bottom feeding and others top feeding, and two species developed accordingly, would this be sympatry or allopatry.	allopatry	sympatry	False
E686859885	Exogamy, where assistance-decisions are not solely based on relatedness might select for other traits that improve your chances of assistance from your kith and (less kin-centric) kin or it might simply remove the negative pressure applied by endogamy allowing random changes to survive easier.	endogamy	exogamy	False
A132033038	ACIP states that recommendations concerning use of rabies vaccine in individuals with altered immunocompetence (e.g., patients with HIV infection, congenital immunodeficiency, leukemia, lymphoma, aplastic anemia, generalized malignancy, solid organ transplant, asplenia, renal failure, diabetes, alcoholism, or alcoholic cirrhosis, or in those receiving therapy with alkylating agents, antimetabolites, radiation, corticosteroids, or other chronic immunosuppressive therapy) generally are the same as those for patients who are not immunocompromised.	immunocompetence	immunodeficiency	False
N2152620035	Seems like a Hot War Vet gets better care than a Cold War Vet.	hot war	cold war	False
B208930491	A lot better than a cold war, or a hot war.	hot war	cold war	False
O2385708522	That way, it would be so much easier to gin up a cold war and possible hot war against Iran.	hot war	cold war	False
L1831263595	Nothing better then shooting down an airliner with Cold War / Hot War repurcussions to distract the sheeple.	hot war	cold war	False
H1143101478	I have alternating insomnia and hypersomnia, which is kind of on a cycle, it gets worse n worse, until it peaks for about 3 days, then slowly gets better (at the peak, I can sleep upwards of 18-20hrs, yet still feel like I've been up for days, no relief whatsoever.)	hypersomnia	insomnia	False
Q2696149729	These considerations suggest the testable hypothesis that better psychiatric outcomes in seizure disorder patients could be achieved by treating patients with baseline "activated" profiles (insomnia, agitation, anxiety, racing thoughts, weight loss) with "sedating" predominantly GABAergic drugs, and conversely those with baseline "sedated" or anergic profiles (hypersomnia, fatigue, apathy, depression, sluggish cognition, weight gain) with "activating" predominantly antiglutamatergic agents.	hypersomnia	insomnia	False
T3118288509	What We Blog About Select Category Alarm Clock Arthritis Beauty Sleep Bed Sheets Better Sleep Month Black Friday Buying a Mattress Caffeine Children Circadian Rhythm Daylight Saving Time Delayed Sleep Phase Syndrome Exercise Extreme Makeover: Home Edition Giving Back Hypersomnia Insomnia Jet Lag Mattress Mattress Foundation Mattress Lifespan Mattress Size Memory Foam Morning Routine Napping Natural Latex Night Terrors Nightmare Pillows Relaxation REM Behavior Disorder REM Sleep Reviews Sale Sleep Sleep Conditions Sleep Disorder Sleep Paralysis Sleep Position SLEEP Test Sleep Tips Sleeping Sleepy's Snooze Button Snoring Stress Technology Uncategorized Women	hypersomnia	insomnia	False
D506978671	Compared with normocapnia, hypocapnia was independently associated with worse clinical outcomes and hypercapnia a greater likelihood of discharge home among survivors.	hypercapnia	hypocapnia	False
E690739618	Extreme Temperatures (hypothermia/hyperthermia effects) - 14 or better	hyperthermia	hypothermia	False
R2856857566	This new knowledge has led to a better understanding of physiology and resulted in better prevention, recognition, and treatment of hyperthermia, hypothermia, and frostbite.	hyperthermia	hypothermia	False
O2318652555	Such tests helped to determine whether runners were suffering from hypothermia, hyperthermia, dehydration or something worse that would require a trip to the hospital, he said.	hyperthermia	hypothermia	False
G996989957	Hyperthermia is more harmful than hypothermia, since hot temperatures induce embryonic mortality faster than cold ones; embryos may survive 0°C for a short time period, whereas no avian embryo survives above 44°C [ 27 ].	hyperthermia	hypothermia	False
O2323370096	"Superior outcomes of microsurgical vasectomy reversal in men with the same female partners," Fertility and Sterility 81(5): 1371-1374.	sterility	fertility	False
J1546089858	J. C. Morrison, J. R. Givens, W. L. Wiser, and S. A. Fish, "Mumps oophoritis: a cause of premature menopause," Fertility and Sterility , vol. 26, no. 7, pp.	sterility	fertility	False
C383525550	A study in the January 2010 issue of "Fertility and Sterility" reported that obesity is linked to poorer sperm quality and fewer motile sperm.	sterility	fertility	False
F821947386	Good health and loneliness is better that ill health and loneliness.	good health	ill health	False
I1404019024	It is better to have a brief life with good health than a long life in ill health.	good health	ill health	False
I1330144682	I prayed for all of you who are in ill health to get better also for the rest of us who have the good fortune to have good health to be able to maintain it.	good health	ill health	False
T3196267218	Without good health you are not going to enjoy the other two, without wealth you will be affected by stress which could lead to ill health and you will not be able to live the lifestyle of your dreams and without being a goal orientated person seeking a better lifestyle for you and your loved ones?	good health	ill health	False
G997078166	Hypotension (low blood pressure) or hypertension (high blood pressure)	high blood pressure	hypotension	True
G997078167	Hypotension (low blood pressure) or very high blood pressure	high blood pressure	hypotension	True
G997078103	Hypotension is the opposite of hypertension (abnormally high blood pressure).	high blood pressure	hypotension	True
G997116625	Hypothyroidism is easier to treat than hyperthyroidism.	hyperthyroidism	hypothyroidism	False
I1405483873	It is easier to treat hypothyroidism long-term than hyperthyroidism.	hyperthyroidism	hypothyroidism	False
G977151539	However, it's better after the hyperthyroidism passes and becomes hypothyroidism.	hyperthyroidism	hypothyroidism	False
P2471805403	The effects of hyperthyroidism are sometimes harder to diagnose than the ones of hypothyroidism.	hyperthyroidism	hypothyroidism	False
M2076333374	Recent findings from our laboratory have indicated that drinks containing greater concentrations of ionized substances (Performance 1 and AstroAde) up to 157 mEq/L Na+ induced greater levels of hypervolemia in resting, moderately dehydrated men, and were also better than water for attenuating the characteristic hypovolemia during supine, submaximal, leg ergometer exercise.	hypervolemia	hypovolemia	False
H1233852477	In addition to the problems described above, the solid dispersion can be used in treatments for osteoarthritis, hypocalcemia, hypercalcemia, Paget's disease, osteomalacia, osteohalisteresis, multiple myeloma and other forms of cancer having deleterious effects on bone tissues.	hypercalcemia	hypocalcemia	False
E560000651	Decrease in urine volume to less than 20 mL/h for 2 hours is an indication to stop the potassium infusion IV K should not be given faster than 20 mEq/h Hyperkalemia Serum Potassium greater than 5.5 mEq/L It is more dangerous than hypokalemia because cardiac arrest is frequently associated with high serum K+ levels.	hyperkalemia	hypokalemia	False
B323720227	A poorly done laser treatment can lead to burns, hyperpigmentation, hypopigmentation, ocular injury, scars and a simple lack of results.	hyperpigmentation	hypopigmentation	False
A116950796	Abnormal lightening or darkness of affected areas of skin (hypopigmentation and hyperpigmentation) may occur and take years to get better.	hyperpigmentation	hypopigmentation	False
G996950886	Hyperpigmentation may be reversed in 6 to 8 months using various treatments, whereas, hypopigmentation may be harder to treat or irreversible.	hyperpigmentation	hypopigmentation	False
A48663472	[20] An added advantage of combining 5 FU is its side effect of hyperpigmentation, which balances the hypopigmentation induced by cryotherapy, thus giving overall better cosmesis.	hyperpigmentation	hypopigmentation	False
T3132047466	When I was in San Diego, I wore SPF 75 with my one piece covering, so even though I did get a LITTLE sun on my belly I don't think I'm at risk for hypopigmentation - worse than hyperpigmentation.	hyperpigmentation	hypopigmentation	False
A130695571	Accuracy was worse during hypoglycemia than during hyperglycemia.	hyperglycemia	hypoglycemia	False
G996914841	Hyperglycemia (high blood glucose) is almost always better than hypoglycemia (low blood glucose).	hyperglycemia	hypoglycemia	False
G1068368762	If a person with a brain injury goes into hyperglycemia or hypoglycemia, their outcome is usually significantly worse.	hyperglycemia	hypoglycemia	False
I1255408742	In essence, we are creating mental illness faster than we are creating mental health .	mental health	mental illness	False
B211520517	Also, and crucially for mental health services, substance misuse makes the symptoms of mental illness worse.	mental health	mental illness	False
M1990534149	"Person with mental health issues" sounds even worse than a mental illness.	mental health	mental illness	False
G941885203	Hi! It has always been easier to define mental illness to define mental health.	mental health	mental illness	False
R2926240449	Too bad she's in America because they have low understanding of mental illness and a lousy mental health care system.	mental health	mental illness	False
S2995864362	Varus angulation remodels better than valgus or posterior angulation.	valgus	varus	False
H1239704950	In a preferred embodiment, the operator first determines and adjusts the varus/valgus and flexion/extension, followed by the superior/inferior, or resection depth adjustment.	valgus	varus	False
K1668969086	Malpositioning of alignment jigs can produce varus or valgus implantation and can lead to inferior clinical and radiologic outcomes.	valgus	varus	False
M1974036277	Patients with valgus as opposed to varus alignment had better results after partial medial meniscectomy.	valgus	varus	False
H1239723013	In a preferred embodiment, the user adjusts superior/inferior position of the guide ( 301 ) and its flexion/extension and varus/valgus angular orientation, not necessarily in the above order.	valgus	varus	False
K1685642817	Mass wellness would be a disaster to the sickness care system and worse, healthy people are not nearly as dependent on politicians.	sickness	wellness	False
D521491399	Convenient - Screen a wide variety of animals quicker and easier during wellness and sickness exams, in addition to preoperative and diagnostic work-ups	sickness	wellness	False
S3065555640	Wellness and Sickness Like the high performance car we were talking about your body can perform better it everything is in order.	sickness	wellness	False
S3073020734	we need to talk about how that better way is, but we certainly have addressed the issue of making sure that we have wellness as a focus, not sickness.	sickness	wellness	False
T3261601667	You might also keep this in mind: One researcher has said that the term morning sickness should really be changed to wellness insurance; pregnancy nausea may be linked to better birth weights for babies.	sickness	wellness	False
I1399791071	It is a good weather repellant, withstanding bad weather better than many other materials.	good weather	bad weather	False
L1863521589	Oddly enough, bad weather on Groundhog Day is better than good weather.	good weather	bad weather	False
K1611176675	L characters perform better in good weather, while C characters excel in bad weather.	good weather	bad weather	False
G1016889914	I am sure the experience would have been much nicer in good weather, but it is how events are run in bad weather that makes the difference.	good weather	bad weather	False
H1104092899	If we have good weather I feel better but when we have bad weather that affect me a lot.	good weather	bad weather	False
O2323352385	Superior Dryness vs. Maxi Pads--Large blue absorbent center quickly locks away wetness and neutralizes odors.	wetness	dryness	False
R2781202871	They feature a wetness indicator, refastenable tape tabs, and Lycra leg gathers for superior comfort, dryness and odor control.	wetness	dryness	False
M2078568188	Record dryness across southern California contrasted the extreme wetness in the South, while much of the Midwest had a cooler-than-average June.	wetness	dryness	False
M2012120546	Plus size nappies are for babies who need even more protection: They come with boosted absorption layers to absorb wetness even better for long-lasting dryness.	wetness	dryness	False
M2002965244	Plants actually do better within cycles of wetness and dryness in an appropriate range than they do when kept constantly at a single amount.	wetness	dryness	False
Q2670316345	The response to imposed hyperopia is larger and faster than the response to imposed myopia.	myopia	hyperopia	False
