id	sentence	a	b	without_marker
O2426909368	The calculations set forth in boxes 300 through 320 simplify the starting conditions for processing on a line so that the initial conditions are easier to understand.	Processing	Forth	False
A109934143	9. A system as set forth in claim 1 wherein the processing means processes the volumetric model as a constructive solid geometry (CSG) tree data structure representation thereof.	Processing	Forth	False
N2243730691	Solid sulfur-containing minerals can be recovered from the sulfur-rich forth and stockpiled as a solid waste product or subjected to further processing to create a saleable product.	Processing	Forth	False
Q2703197553	"These patients had poorer performance on tasks that required them to switch back and forth between the simple, external activity like falling and the internally directed mental processing required to process bereavement."	Processing	Forth	False
K1686927939	---- Math prodigies have better coordinated L-Mode and R-Mode processing, rather than having to switch back and forth like the rest of us.	Processing	Forth	False
N2253384304	Some people are better at switching back and forth than others but the brain is only processing information from a single task at any particular moment.	Processing	Forth	False
F894073761	Hence, the greater the gyrification or folding, the better the brain is at processing information, making decisions, forming memories and so forth, according to a California statement.	Processing	Forth	False
M2031781235	Presumably then, the more folding that occurs, the better the brain is at processing information, making decisions, forming memories and so forth.	Processing	Forth	False
R2802630463	THEY were the ones constantly pushing for more--better graphics, more processing power and memory, longer and more expansive games, more content, and so forth.	Processing	Forth	False
H1166410496	I just don't think the pen is as effective (at least IMHO) for things like word processing and switching back and forth between my keyboard & the pen is much slower for me than switching to my mouse.	Processing	Forth	False
Q2750781051	The usage of RFC2119 terminology needs to be tighter, processing requirements are not properly defined everywhere, exceptions are poorly handled at the moment, some terms are used but not defined, and so forth.	Processing	Forth	False
L1831363936	Nothing contained herein shall be construed to prevent any person from informally discussing any dispute with his immediate superior or processing a grievance on his/her own behalf in accordance with the Grievance Procedure, heretofore set forth in Article VII.	Processing	Forth	False
L1831363937	Nothing contained herein shall be construed to prevent any person from informally discussing any dispute with his immediate superior or processing a grievance on his own behalf in accordance with the Grievance Procedure, heretofore set forth in Article VII.	Processing	Forth	False
Q2680834682	There needs to  be better modeling, and better processing from the neural networks and so forth"  CNP fraud should be seen as an area of high risk because of the weak authentication processes in place.	Processing	Forth	False
I1380557020	It has decent word processing capabilities, but for me it's a little over-complicated and clunky, with the option to fill in numerous forms about characters, what should happen in chapters and so forth.	Processing	Forth	False
A146659395	A decent instance is a company where unprocessed supplies enter one building where it is then processed then moves to the next shop or location for the next processing phase and so forth.	Processing	Forth	False
P2461427892	The description set forth above concerning the first embodiment describes processing at the signal processor when the radial scanning by the ultrasonic transducer is made faster in a IVUS imaging system.	Processing	Forth	False
K1643637555	lol... #5 really is one of the harder par 3's though you have to hit that long flex line just perfect and agree the rest of Elm really lacks any spread outside a few holes.	Flex	Elm	False
I1250597361	In-depth interviews with the actors and filmmakers who helped make Freddy Krueger a true icon of fright reveal delicious details about the series that's been giving horror fans goose-bumps since 1984, and newly unearthed materials offer a better look than ever at the Elm Street legacy.	Icon	Elm	False
F820091926	Gold-patterned pillows from DwellStudio - mixed with solid teal ones from West Elm - tie the curtains to the rest of the room.	TIE	Elm	False
T3164257300	While The Globe made some legitimate points about the Elm City, its fundamental conclusion that the dispute would result in a tie is misguided: New Haven is clearly superior.	TIE	Elm	False
E583382638	Dimensions: Width: 54" Depth: 22" Height: 34" Wood: Red Oak Brown Maple Quarter Sawn White Oak Sap Cherry Cherry Grey Elm Standard Features: Solid Wood Construction Hidden Casters LED, Remote-Controlled Fireplace 2-Year Warranty on LED Fireplace 5 Settings of Flame Brightness Thermostat Ranges 71-86F and 99F Lifetime Warranty on Cabinet Optional Features: Choice of Wood Choice of Finish Tie the room together with this solid wood cabinet-LED fireplace combination, crafted from the species of your choice.	TIE	Elm	False
L1915323592	On such occasions the baronet used to tie his horse to the lower branch of an old elm, and taking his stand behind Miss Dunbar, would amuse himself by giving her a lesson in perspective, with occasional hints to Miss Macmahon, who, as the young man remarked, drew so much better than her sister, that she really required very little assistance.	TIE	Elm	False
R2939462698	Traditional Japanese woodworkers have crafted this exquisite chair & table set from pure, solid beech, elm & oak wood.	Pure	Elm	False
K1674317752	Many of the backgrounds, like those of West Elm, are pure white, the better for furnishings to pop.	Pure	Elm	False
J1539075103	" Jack Frost, Friday the 13th, Nightmare on Elm Street, Witchhouse, Up Against Amanda, The StepDaughter, Big, White Boys, Dukes of Hazzard Reunion, Grease, When Harry Met Sally, Pure Country, Soroity House Massacre, The Shining, Steven King, Lifetime Movies, What a Girl Wants, Sometimes i watch Porn, but to sum it all up i mostly like horror (The Gorrier the better for me)!	Pure	Elm	False
M1946865444	Our exceptional blend of this classic tea uses a superior, light Ceylon leaf combined with top-grade, pure bergamot oil.	Pure	Ceylon	False
L1782172611	Nandana Tea is a 3rd generation tea-grower, and manufacturer of pure Ceylon tea, respected all over the world both for its superior quality and ethical practices.	Pure	Ceylon	False
Q2617107546	The powdered bark is harder to distinguish, but if it is treated with tincture of iodine (a test for starch [ 32 ] ), little effect is visible with pure Ceylon cinnamon, but when Chinese cinnamon is present, a deep-blue tint is produced.	Pure	Ceylon	False
Q2617107547	The powdered bark is harder to distinguish, but if it is treated with tincture of iodine (a test for starch), little effect is visible with pure Ceylon cinnamon, but when Chinese cinnamon is present, a deep-blue tint is produced.[22][unreliable	Pure	Ceylon	False
K1749011012	Mr. J. Mathew suggests that " a superior race, akin perhaps to the Dravidian of India, the Veddahs of Ceylon, and the Toalas of Celebes, though not necessarily derived from one of these lands, migrated into Australia from the north-east They pressed forward gradually, absorbing or exterminating the lowlier earlier inhabitants The vestiges of the Tasmanian are more pronounced in Victoria, which is shown by the fact that the Victorian dialects contain a number of pure Tasmanian words.	Pure	Ceylon	False
K1637952584	Little Elm regrets to inform that the Library no longer offers garage sale permits on Saturday.	Inform	Elm	True
G930408581	He was glad Elm had apparently defied orders to inform him.	Inform	Elm	True
E646865293	Elm will inform you that Mr. Pokemon lives past Cherrygrove City and to take the west path to get there.	Inform	Elm	True
A164499477	After I left the gym, Elm called right away to inform me about that egg that he shat himself over.	Inform	Elm	True
D528441560	Could you inform me of your opinion on adding slippery elm as a daily supplement for Ben.	Inform	Elm	True
P2556123522	The MEAM requires election on a SubSite basis and must therefore send the ELM a message on startup to inform it of the MEAM's requirements.	Inform	Elm	True
B184906945	A keen pair of eyes used upon a single elm in the dooryard for a whole year will surprise and inform the observer.	Inform	Elm	True
E658617531	Erickson, for example, recently attended a Mass in Spanish at St. Mary Parish on Elm Street, working with a priest to inform the congregation of the initiative.	Inform	Elm	True
P2454295440	The CSU Math Success Website has been set up to help you inform students about the CSU Entry Level Mathematics (ELM) requirement.	Inform	Elm	True
N2174250149	She decides to call Professors Oak and Elm to inform them about her situation and that she found Megaree and added it to her team.	Inform	Elm	True
L1833026466	NOTICE TO THE PUBLIC Dr. Henderson wishes to inform his friends and patrons, that he will continue to practice his profession (Dentestry) in Claysville, and has not established an office in Elm Grove even though that is his residence.	Inform	Elm	True
F866769697	He called one afternoon to inform me that a friend's band was supposed to open for Ely that night at the Gypsy Tea Room in Deep Elm but had to cancel due to illness.	Inform	Elm	True
L1805280549	nil o. ii AUG I ION k COMMISSION A UCTIO.VAXD COMMISSION Dmniel Hartman rietarns his tnsnVf to tho e t,itn of Cairo for ihfir liberid i'tronsr, r.nJ uoolJ Inform tbrta llml he can Ufoual klhlsoMfUodKGCommer- elM avrnae.	Inform	Elm	True
L1823601336	No shows are listed for this coming weekend and a call to the theater confirms the sad news with the following recording: "We regret to inform you that the Elm Theater is closed.	Inform	Elm	True
N2215119646	Since this is a foodie blog, I have spent a substantial amount of time describing the Gastro facet of the Twisted Elm, but I would be remiss if I did not inform you about the Pub side of this establishment.	Inform	Elm	True
O2383119359	That the Commissioner of Public Works inform this Board on the most recent reconstruction and re-design of the Somerville Avenue, Elm Street and Wilson Square area, which was intended to address potential accidents.	Inform	Elm	True
P2570248056	The narrator's next-door neighbor, Mr. Pike, comes to his house to inform him that the giant, 250-year-old elm tree on the narrator's land is infested with insects, a fact that the narrator already knows.	Inform	Elm	True
A59709735	2. Did you inform Mike that if he really is using mutt or elm, as we suspect, then he is a dinosaur, and one of the worst enemies linux can have?	Inform	Elm	True
P2552927060	The managers of this institution inform their fellow-citizens, that the proposed Fair and Exhibition of Domestic Manufactures will be held at the State Arsenal, corner of Franklin and Elm-streets.	Inform	Elm	True
G939772846	Higher "degrees" of failure might inform the owner more about the attempt, gradually going from "Aha! someone is scanning my network" to "This rank amateur is scanning my node and he's doing it from the coffee shop at 3rd and Elm" in the case of a catastrophic failure.	Inform	Elm	True
P2578867212	Then he says, "In that case, Mrs. Elvira T. Ames, of 222 Elm Street, Show Low, Arizona, 85901, Social Security number 078-05-1120, it is my duty to inform you that a warrant has been issued for your arrest, and...."	Inform	Elm	True
K1720470876	MI?.S MDRTLAND (FORMERLY WITH THE M?bbc?. MITCHELL) takes this method of Inform ing her friends, and tho public generally, that Elm hss opened tho "MILLINERY BUSINESS" at tho ahovo place, where sho will bo happy to seo oil who msy fovor her with a call.	Inform	Elm	True
L1883230732	On 12-13-15, the Texas Commission on Environmental Quality (TCEQ) required our public water system Salem Elm Ridge WSC, PWS ID 1660013 to issue a Boil Water Notice (BWN) to inform our customers that due to an issue with Central Texas WSC, water from our system must be boiled prior to consumption.	Inform	Elm	True
O2342752437	Taylor's mission to Washington was, to pro pose tbe exchange of prisoner taken in the privateer Savannah and to inform Lincoln of elm dm atrmtned mimosa to obeok all barbarities on prisoners of war by such retaliation, and ef fectually put an end to sucb practices.	Inform	Elm	True
H1125922006	If you visit a Pokémon Center and one of your Pokémon is infected, then Nurse Joy will inform you that they have got strange life forms on them and later Prof. Elm will call you in order to tell you more.	Inform	Elm	True
G972132021	However, "Bike Snob" has been something of a success in its own right, having appeared under a dead turtle in the West Elm furniture catalog , and now, as a number of people inform me, being barely visible inside a bag sold by the Timbuk2 bagular conglomerate :	Inform	Elm	True
O2388109017	The 1519 Elm St. night club had announced its plans to close on its Facebook page on Aug. 21: "Sorry to inform everyone but the rumors are true... Geraldine's Bar will close their doors Saturday!!! Come join us for one last hoorah!!! Thanks for all your continuous support!"	Inform	Elm	True
H1174465642	I know that it left at around 1545-1600 as I had a friend call and inform me that it just shook his house over by Briley and Elm Hill Pike - RWY 31 sends them all right over his place - China Air is his alarm clock in the mornings...	Inform	Elm	True
Q2606477774	The party that called on you this morning is happy to inform you that the elm contract will be given to you, except the Plymouth one; should you require any of my services to assist you in the matter, I shall be glad to arrange with you; you will find them valuable in many ways.	Inform	Elm	True
P2561559360	The Missouri State Highway Patrol would like to inform the public that the Safety Education Center, located in General Headquarters at 1510 East Elm Street, Jefferson City, will be closed for scheduled maintenance and repair on August 24, 25, and 26, 2011.	Inform	Elm	True
R2852171298	This main room is bright and spacious, with high vaulted ceilings, deep window sills lined with solid elm and impeccably presented throughout; it oozes charm, luxury and cosiness in equal measure.	Charm	Elm	False
I1316614849	In this case, through kinship with the snake he virtually becomes a snake, or still better, as in the Ceylon charm just quoted, the king of snakes, and thus obtains the protection or relief that he is seeking.	Charm	Ceylon	False
E713869451	Filmed in Ceylon (now Sri Lanka), the film features brutal prisoner-of-war work camps that are nonetheless considerably nicer than their historical counterparts, a good decision since it frees the audience to focus on the battle of wills, at first between Nicholson and Saito (Sessue Hayakawa), later between Shears (William Holden) and Warden (Jack Hawkins).	FOCUS	Ceylon	False
M2058399676	Quick Play: --select a game-- A Wizard Tale Adventures of Jack Air Wolf Aventura Magica Bat In Nightmare Boulder Cannon Bubble Tanks Combat Heaven CrabWars Dead Tree Defender Escape from Elm Street Fruit Machine Graveyard of Drunken Souls Gravity Launch Greedy Pinatas Green&Black Insect Hunter 2: Frozen Mad Shark Massive Attack Painter Madness Planet Mayhem RaidenX Sheep Color Balls Shoplifter Sim Girls Slacking Sno' Problem Solid RPG Stealth Hacker Bush Vs Kerry Absolutist BlackJack Chicken Reader Colosseum Blackjack Goofy Gopher Japanese Jello Moai Rock, Paper, Scissors!	RPG	Elm	False
R2922643035	To make time go by faster, West Elm served delicious treats like mini chocolates shakes and YHL logo cookies:	Logo	Elm	False
K1643390843	LOGO, 6:30am Hellbent Yes, this is the first gay slasher since, I don't know, A Nightmare on Elm Street 2: Freddy's Revenge , but don't let that the gay angle eclipse the fact that Hellbent is also solid slasher flick.	Logo	Elm	False
K1743711720	Most Sri Lankan tea - better known by the country's previous name Ceylon - is produced by 500,000 small-time growers who sell the green leaves to larger factories.	SMALL	Ceylon	False
D430077555	By choosing 100% organic and fairtrade Jameslea (Ceylon) tea, you will not only be enjoying a refreshing cup of tea produced from tender tea leaves grown by the Small Organic Farmers, but also supporting them towards a better life style through the fairtrade concept.	SMALL	Ceylon	False
I1374807266	Item : sblj225_blue-sapphire-jewelry Genuine blue sapphire earrings with gems weighing 0.25 carats total weight Pair of fine blue sapphire earrings, set with 2.75mm round faceted natural sapphires Faceted from natural sapphire crystals found in Sri Lanka Price: $138.95 (for the pair) This pair of very small blue sapphire earrings is set in solid 14k yellow gold studs with very fine dark blue sapphire gemstones that were mined in Ceylon (Sri Lanka).	SMALL	Ceylon	False
I1340620047	Ironically, I get better shots and much better cooperation from Mesa General , a small hospital nearby.	SMALL	Mesa	False
N2131807306	SAN DIEGO ---- Technicians have restored phone and computer lines at San Diego Superior Court's traffic and small claims facility in Kearny Mesa, court officials said.	SMALL	Mesa	False
M1953981112	Our voters seem to like Half-Life cannon however Operation Black Mesa just missed out by a small margin to better its previous placing.	SMALL	Mesa	False
E662404403	Estevez F, Carr A, Solorzano L, Valiente O, Mesa C, Barroso O, Sierra GV, Fernandez LE (1999) Enhancement of the immune response to poorly immunogenic gangliosides after incorporation into very small size proteoliposomes (VSSP).	SMALL	Mesa	False
O2311696081	Students work with seasoned, mentor mediators from the National Conflict Resolution Center at the Kearny Mesa San Diego Superior Court, Small Claims Division, mediating real cases, including commercial contract, landlord-tenant and consumer-merchant disputes.	SMALL	Mesa	False
Q2665321011	There's also a small airfield here, and some major highways including I-15 an I-805 - and that's the kind of thing that will land you in Kearny Mesa Superior Court.	SMALL	Mesa	False
M1946889626	Our existing SBHC at Florida Mesa Elementary needs a small remodel (remodel of check in counter, removal of carpet in one room, internal window added for better monitoring of shared space) to better separate school nursing from the SBHC operations.	SMALL	Mesa	False
H1143441592	I have a Mesa M6 and two 4x10"s for louder band situations and an old Genz GBE250c 2x10 combo but I want something easier and lighter (bass case in one hand, small amp in the other) for these guys.	SMALL	Mesa	False
E568830778	Description: Anasazi Mesa Verde black-on-white small pottery pitcher, circa 1050 - 1300, with a rounded body, decorated with bands of geometric designs at the neck and body separated by solid parallel bands, 4.75"h x 4" diameter.	SMALL	Mesa	False
J1526918437	i will probably take it back out in august to Costa Mesa speedway for a Amateur Afternoon event..it is a real run what ya brung kind of deal...plus the track is so small big HP almost makes it harder to ride.Than we will go back to Victorville in Sept. and hopefully they will have better class structure	SMALL	Mesa	False
P2436471376	The City of Mesa has decided that Lenhart's hardware store, a discount TV and electronics shop, and a few other small retailers and offices would be a better use of the property, so it's eager to make the deal.	SMALL	Mesa	False
H1237205715	In an effort to better understand if crowd sourcing Mesa development would work I have setup a small project on Indiegogo with the Goal of implementing the GL_KHR_debug extension (OpenGL 4.3).	SMALL	Mesa	False
O2432468722	The chamber will honor the top large and small businesses from La Mesa, El Cajon and Lemon Grove as well as recognize individuals who make the East County a better place to live and work.	SMALL	Mesa	False
N2216130040	Singer and guitarist David Martinez, 28, resides in the Mesa suburbs but hones his musical chops in a rather unexpected place: the small mining town of Superior, about 60 miles east of Phoenix on U.S. 60, where films like The Gauntlet (with Clint Eastwood), Eight Legged Freaks , and The Skinwalkers were filmed.	SMALL	Mesa	False
I1407572747	It is important for us small-time game developers to look for APIs like Mesa and eSound, which are implemented properly and have potential to become some kind of standard, rather than latching on to one that has cool screenshots but only had a single game written to them--or worse, just writing our own game API.	SMALL	Mesa	False
A37562541	1. BOARD: THIS PLACE IS A DUMP Mesa County commissioners unanimously approved a plan last month that would allow oil and gas producers from across the Piceance Basin to dump radioactive solid waste and production water on a small mes south of Grand Junction near Cheney Reservoir.	SMALL	Mesa	False
I1387939496	I think I will try to fit it in a homemade case... I already tested several amps: small solid-state amps, Randall RG50T (which I sold to get this amp), Peavey 5150 combo (I didn't like it), Engl Powerball and Mesa Rectifier.	SMALL	Mesa	False
D506805136	Compared to more widely heard-of (and it has to be said, better) mods in the vein of Black Mesa and The Stanley Parable , Estranged seems to have had relatively little effort put into its models, which are low-poly, and its environments, which are rather small and limited in scope.	SMALL	Mesa	False
K1708368090	Mesa software renderer works, but good luck persuading anyone to use it ;) Commonalizing 3D scene descriptions and bringing them into use as a common way of doing things requires some serious manpower -- if any "small player" could pull that off, it'll be either trolls or some well-funded startup that better had a few key customers in line.	SMALL	Mesa	False
A149266493	Admittedly that was in a very small sample size, and it'd be ludicrous to expect Mesa to replicate that at the Major League level, but it's not out of the question to think he could do better than Jones' .209/.291/.411	SMALL	Mesa	False
J1532195977	I would claim that from practically any standpoint useful to a traveler other than simply locating it on a map, Cedaredge fits much better into Northwestern Colorado than into this region, because that's what it is like -- small town on the edge of Grand Mesa (the dominant feature of that part of the state) with the cultural and recreational opportunities that that implies.	SMALL	Mesa	False
P2596989941	The only times I'll move it will be in the Spring and Fall when I move it between the cooler high country in AZ (probably Flagstaff) and the warmer low country in the the Tempe/Mesa area so I want something small enough I can move it with a 1/2 ton truck instead of a fuel hogging like a 3/4 or 1 ton.	SMALL	Mesa	False
Q2613664403	The play runs for a month of Fridays, Saturdays and Sundays and, yes, seeing it will surely make you better, smarter, wittier, happier, not to mention feeling good about supporting the arts by way of paying the modest ticket price asked from the troupers of a small, brave, creative and seat-of-the-pants operation charmingly situated in a residential neighborhood in east Costa Mesa.	SMALL	Mesa	False
S3062793419	Well I am 36 years old with two kids and I have always been small, people always say why do u want to have lipo but after having my second child I could not get rid of that pouch right above my c-section no matter how much I worked out I went for a consult and loved the people there and Dr. Mesa was so nice and thorough he suggested I have liposculpture under local anesthesia which is what I preferred because of what I have read regarding recovering being alot better than going under.	SMALL	Mesa	False
H1229396336	In addition, Burbank has a solid group of returning linemen in seniors Max Montoya, Alex Gonzalez and Jordan Mesa.	Max	Mesa	False
K1714194341	Mid-Atlantic Airways is kind of a sub-mainline link to US Airways.. the pilots get paid very low wages (Captains max out around $58K, so it's worse than Mesa).	Max	Mesa	False
E703634927	Fender '99 American Deluxe Jazz Bass Fender '07 American Deluxe Jazz Bass fretless Gibson Q-80 Bass (1986) Gibson RD Artist Bass (1978) Hamer Chaparral Max Bass maple (1989) Trace Elliot 715 150W Solid State 15&quot; Combo Ampeg V4-B 100 tube head + Ampeg 1x 15&quot; cab Mesa Diesel 2x15" EV cab	Max	Mesa	False
J1555307687	John Featherston , President & CEO, RISMedia (moderator) Ed Krafchow , Chairman of the Board, Better Homes and Gardens Mason-McDuffie Real Estate (moderator) T.J. Agresti , CEO, EquityLock Solutions Margaret Kelly , CEO, RE/MAX, LLC Sherry Chris , President & CEO, Better Homes and Gardens Real Estate LLC Rei Mesa , President & CEO, Prudential Florida Realty Bill Plattos , EVP & General Manager, First Team Real Estate John Melo, Co-founder and CEO, CENTURY 21 M & M and Associates	Max	Mesa	False
T3210372698	World Law Debt is no better than Swift Rock, Mesa Rock, Topaz, Or Clear Your Debt.	Swift	Mesa	False
H1075636788	If I can compare the loop elevation/ease of runningwise to something in Boulder, I'd say Mesa trail is even significantly harder and more technical, a loop around Walker is MUCH harder.	Ease	Mesa	False
N2242986937	Soldano,Marshall, Mesa Boogie Ease of Use: great Quality: it seems very durable Value: yes its better Manufacturer Support: ok The Wow Factor: great Overall: forever	Ease	Mesa	False
G1001015837	I already know that ease-of-setup for graphics is easier in Windows than Linux (system upgrade, then Mesa problem, followed by looking for graphics acceleration support for my card which may or may not be a problem), how does it stack up against DirectX for the same equipment?	Ease	Mesa	False
T3209597489	Work on the $700 million new port of entry at Otay Mesa East, designed to ease congestion and make it easier for commercial goods to cross the U.S.-Mexico border, appears to be on track, according to an update delivered Friday to SANDAG, the San Diego Association of Governments.	Ease	Mesa	False
T3271277366	Your Mama's early morning research indicates that many (if not all) of the properties located up on curvy swervy Carbon Mesa Road include beach rights and membership at the coveted La Costa Beach and Tennis Club, which is an excellent feature considering many of the "better" beaches in Malee -boo can be a little difficult to access.	Boo	Mesa	False
E569583257	Description: The Brazos® Women's Mesa Slip-on Steel Toe Work Boots feature suede uppers for a stylish look and solid rubber outsoles for durability and traction, while EVA midsoles and die-cut EVA insoles ensure a comfortable ride.	SLIP	Mesa	False
D463491444	Ceylon encourages a more functional, somewhat less imperative style of programming, resulting in code which is easier to reason about, and easier to refactor.	CODE	Ceylon	False
F792034095	Furthermore, Ceylon makes it much easier to write generic code (frameworks or libraries), or to naturally describe treelike structures (especially user interfaces).	CODE	Ceylon	False
J1446122468	It seems like the new scripting languages like Groovy, Scala and even the new stuff from Red Hat, Ceylon, are easier and quicker to code with.	CODE	Ceylon	False
H1239624659	In a praiseworthy desire to give the colony a code of laws better suited to its customs and relgious beliefs and all its past history, he resolved to have a translation made of the 300 BUDDHISM IN CEYLON [pt.	CODE	Ceylon	False
N2222344068	slower than the current code as Mesa uses Xlib too in the indirect case.	CODE	Mesa	False
T3215217900	Write and maintain lots of special code to make Wine run better on Mesa.	CODE	Mesa	False
L1901755825	One of the ways that Intel has been trying to make their Mesa driver faster is through proper threading support, but for now the support is unfortunately slower while the code is still being actively developed.	CODE	Mesa	False
D543971674	CVSROOT: /cvsroot/dri Module name: xc Repository: xc/xc/lib/GL/mesa/src/drv/radeon/ Changes by: idr@... 03/08/08 13:52:17 Log message: Removed an unnecessary conditional that makes the code slower, not faster.	CODE	Mesa	False
L1901755826	One of the ways that Intel has been trying to make their Mesa driver faster is through proper threading support, but for now the support is unfortunately slower while the code is still being actively developed...	CODE	Mesa	False
H1083515924	If languages like Scala and Groovy cannot gain better traction than they are currently getting what is Ceylon/Kotlin going to do for us?	Groovy	Ceylon	True
D435230868	By that measure C# is a far more complex language than Scala and the jury is still out whether Kotlin or Ceylon or Groovy++ or any of the other "better Java" languages will me more or less complex (my guess is: probably in the same ballpark).	Groovy	Ceylon	True
H1188814292	I love the adjustability and prefer to curl it to its tightest C-shape setting for dual stimulation of the clit and G-spot (it works MUCH better than the Groovy Chick).	Groovy	Curl	False
J1575631963	Just wget or curl that page, its safer that way, those programs do not execute javascript.	JavaScript	Curl	False
A143160259	Additionally, development time on a Curl website is significantly less than sites that use HTML and JavaScript, and is far easier to maintain, the company claims."	JavaScript	Curl	False
T3190351103	With Ceylon we try our best to make every developer's life easier.	make	Ceylon	True
A127252829	According to modern research found that Ceylon has some very beneficial properties by which you can make your health better.	make	Ceylon	True
L1904514501	One that it is useless to try today to make a socialist revolution in Ceylon; things could only become worse, and a socialist should limit himself to fight for modest democratic and economic reforms, postponing "revolution" till some better age.	make	Ceylon	True
D507389826	Comparing the finds of this specimen from the middle and North of Ceylon, Pieris, remarked "The figure is somewhat of inferior make, bold but not graceful, and the lines of the design on both the faces undoubtedly heavy.	make	Ceylon	True
D463491068	Ceylon cinnamon has a sweeter, more delicate taste, which may make it better for subtle baking, while cassia may actually be better suited to bolder dishes like curries and even cinnamon buns (cassia buns?).	make	Ceylon	True
P2488988954	The first decent scholar to really make progress was T.W. Rhys Davies, a British Civil servant who was posted to Sri Lanka (then Ceylon) in the last part of the 19'th Century.	make	Ceylon	True
B289281440	And what I had told her, was simply that she had better prepare for the worse and depart to settle in Ceylon than make a fool of herself, trembling so over every letter given to her to forward to K.H.; that unless she learned to control herself better than she did, I would put a stop to that dak business.	make	Ceylon	True
G950396971	His poor ankles were swollen enormously; his eyes were so inflamed that he was quite blind, and, to make matters worse, the mahouts saw that he was suffering now from the Ceylon Murrain.	make	Ceylon	True
J1478636245	It was certainly easier for the heavy trading ships of the Southern Maldives to sail straight across the open ocean to India or Ceylon, where the Pax Britannica provided a safeguard and a common sense of belonging, than to make a difficult passage northwards through the treacherous reefs of the long atoll chain to sail to the capital.	make	Ceylon	True
M2031253097	Pressing harder while rubbing will only make the curl worse.	make	Curl	False
I1368391348	It can make your hair hold curl better and blow drying easier and faster, it's a great technique.	make	Curl	False
H1202804703	I'm gonna show you how to make mermaid curl more easier and faster!	make	Curl	False
R2881884241	This will tame the 'curl' of the petals and make for a much easier application and a nicer appearance overall.	make	Curl	False
F856049913	Having healthy, happy hair will make it easier to curl, and the results will look better.	make	Curl	False
K1665628741	Make it harder: Do the curl with a single leg.	make	Curl	False
J1510183756	I want it to use curl and make it faster.	make	Curl	False
F729393213	Floating plates make it easier to curl hair.	make	Curl	False
R2788439839	They make my blowouts better and easier as I can pull the curl out with more tension on the hair.	make	Curl	False
R2922269874	+ to make it better applied to curl conditions, and to	make	Curl	False
R2922269875	to make it better applied to curl conditions, and to	make	Curl	False
R2922286098	To make it even harder, raise your elbows off the floor as you curl up.	make	Curl	False
G969514096	how do I make sure applications like ftp,curl become faster with firewall.	make	Curl	False
K1665366928	Make a tax-deductible donation to help American Curl Cats find homes faster than ever!	make	Curl	False
R2922343356	To make matters worse he can curl more than he can squat and guess what?	make	Curl	False
B217579401	Also, point the rod downwards to make it easier to release the curl when you're ready.	make	Curl	False
D540059326	Curl is one of those command line tools that really does make our lives easier.	make	Curl	False
P2533045693	The IV styler is fab, the rounder barrels make it easier to straighten & curl!	make	Curl	False
P2437608755	The Click n Curl helps make the process a little easier.	make	Curl	False
F811277982	Girl With Curl recently posted.. 10 Things That Make My Life Easier	make	Curl	False
K1725541143	Modifications:  To make it easier, only do steps one and two, and skip the leg curl.	make	Curl	False
A132833412	A codeigniter library to help make using multi curl functionality easier.	make	Curl	False
K1666785270	Make sure you curl or flat iron the hair so it blends easier.	make	Curl	False
K1649980632	Looser leaves unpack earlier, curl, and creates airways that make it easier to burn.	make	Curl	False
R2881504501	This will make it easier to curl all of your hair.	make	Curl	False
R2881505880	This will make it easier to then wrap the strip around your finger to curl.	make	Curl	False
T3144613568	When you curl your thumb down over your other fingers - as when you make a fist - you can squeeze harder.	make	Curl	False
I1371737542	It didn't glide like I could make it now, but it sliced off a pretty decent curl of wood.	make	Curl	False
J1429531521	It really did make my lashes look longer and even did a decent job holding a curl.	make	Curl	False
J1447056014	It seems to make the leaves fall off faster and new foliage grows out without the curl.	make	Curl	False
J1569472875	Just crawling to get out and curl up in someone else's skin to make everything better.	make	Curl	False
N2226612390	So again I condition with tresseme or redkin curl conditioner to make it smell better.	make	Curl	False
J1543223623	Jan Kunder: make curl better detect and report bad limit-rate	make	Curl	False
T3277133124	"You think," Draco Malfoy said then, managing to gasp the words out between gales of laughter, "that if you throw a few four-letter words at me, I'm going to curl up in a little ball of solid remorse and go home and be a good boy from now on?"	Draco	Curl	False
K1661359103	Mad Decent declined to comment to SPIN.	SPIN	MAD	False
B232283970	AMC has announced premiere dates for Mad Men and Breaking Bad spin-off Better Call Saul.	SPIN	MAD	False
H1124331320	If you stomp or spin jump on him, he will turn red and get mad, and start moving faster.	SPIN	MAD	False
L1823902143	No spin doctor today, no Karl Rove nor Mad Man could have done it better, or more cheaply.	SPIN	MAD	False
F790853336	Fun remix off Mad Decent 's music blog, with DJ Sega's funky spin on the beloved theme song of the popular iPhone App Angry Birds.	SPIN	MAD	False
K1729796701	Moombahton may not be a household name, but its architects have gone on to garner the attention of Spin, Rolling Stone and even Diplo's Mad Decent label.	SPIN	MAD	False
T3123806433	When Diplo's Mad Decent spin-off label Jeffree's dropped the Bro Safari single "Da Worm" last year, it brightened the spotlight already shining on Nicholas Weiller.	SPIN	MAD	False
B273579441	And Ruxin is even worse off, having gone mad trying to spin Pete's line-up into something Ruxin's team can actually beat.	SPIN	MAD	False
Q2724650078	The strap buttons look solid I don't think they need a change unlles you try to spin guitar like a mad man.	SPIN	MAD	False
B337936729	Are you mad at me?") it was awesome to read a different spin - that I groove better with a lesser level of stimulation, is all.	SPIN	MAD	False
