id	sentence	a	b	without_marker
2655	The subtext -- if Bravo has any hope of keeping Camille they better be nice in the editing bay.	Subtext	Hope	False
2656	My hope is that we have more inventive and creative terms to use from our language that better describe the movement...and all its subtext.	Subtext	Hope	False
2657	The TMZ article adds, "The subtext - if Bravo has any hope of keeping Camille they better be nice in the editing bay."	Subtext	Hope	False
2658	Romney and Obama fought with each other a lot tonight, but the subtext of their messages was sadly similar: If elected, they will sit around and hope the economy gets better.	Subtext	Hope	False
2659	Huddled together around a portable radio, we hear Chris Moyles tucked up in his London studio chuckling about the atrocious conditions and power cuts which are preventing Jo Whiley from broadcasting her show live from the site.	PortablE	Whiley	False
2660	(opal/libltdl is the portable dlopen() stuff, right?	PortablE	Opal	True
2661	- opal: Open Portable Access Layer - orte: Open Run Time Environment - ompi: Open Message Passing Interface	PortablE	Opal	True
2662	Open MPI is comprised of three software layers: OPAL (Open Portable	PortablE	Opal	True
2663	Now you can listen to OPAL events on a wide variety of portable MP3 players.	PortablE	Opal	True
2664	Opal is a portable ceramic light that can be used wirelessly in any room of the house.	PortablE	Opal	True
2665	GE, for example,  launched an Indiegogo campaign to see what consumers thought about a portable nugget icemaker called Opal.	PortablE	Opal	True
2666	And of course, I have to start a sock for portable project: I am not usually a pastel person, but this Opal Petticoat really got me.	PortablE	Opal	True
2667	Open MPI is comprised of three software layers: OPAL (Open Portable Access Layer), ORTE (Open Run-Time Environment), and OMPI (Open MPI).	PortablE	Opal	True
2668	this duo of portable luminizers features opal becca's bestselling shade..Garnier garnier products hair face & body superdrug, Garnier products care for skin & hair.	PortablE	Opal	True
2669	They took two approaches-one intended to develop a high-speed thermal-transfer process for use in photo kiosks, code-named Opal, the other to create a portable printer, named Onyx, for consumers.	PortablE	Opal	True
2670	Some others: Alf, Algol68, ATS, Awk, Bondi, Chapel, Circa, Clay, Closures, CoffeeScript, Coke, Compass+SASS, Coq, Decca, Dot, Dylan, F#, Frink, Fun, Humble, Icon, Idris, J, Julia, K, Kotlin, Magpie, Minx, OCaml, Omega, OMeta, ParaSail, Proto, Pure, Whiley.	ATS	Whiley	False
2671	In corners the ATS is lithe, though its steering feel isn't as spot-on as a BMW's.	ATS	Lithe	False
2672	H TAS tnd and will now display for lithe benefit of his Patrons, the citizens of Fairfield, H ATS, the Nobbiost, Tilden, Hampton, Custer and all ether style.	ATS	Lithe	False
2673	In fact, this might be just the implementation of modern handling and stability systems to woo the OG petrolheads; the ATS is an incredibly safe and lithe car that, at the same time, offers an altogether thrilling ride at extremes.	ATS	Lithe	False
2674	Juicy red berry flavors pack a solid punch but come off as lithe.	Flavors	Lithe	True
2675	Packs a solid punch but comes off lithe and precise, with mineral-laced blood orange and quince flavors and a deeper suggestion of fresh fig.	Flavors	Lithe	True
2676	A few leaves of miniature opal basil brighten the flavors and help pull everything together.	Flavors	Opal	False
2677	@48319 Opal has the best cheesecakes, flavors change at least weekly I reckon.	Flavors	Opal	False
2678	They exhibit characteristic noble hop spiciness and pair well with soft flavors of the Opal apples.	Flavors	Opal	False
2679	[...] flavors like Lemon Opal Basil, Thai Coconut Milk, and Lemon Ricotta Cardamom.	Flavors	Opal	False
2680	The 2007 line includes three flavors: the Jet , the Opal , and the Pearl .	Flavors	Opal	False
2681	There are aromas and flavors of lemon, musk melon, pears, opal basil, lemon ... Read More	Flavors	Opal	False
2682	This week Opal helped me pick the olallie berries and lemons for 2 new cupcake flavors.	Flavors	Opal	False
2683	Two flavors of encryption are covered, Trusted Computing Group (TCG) Opal and Microsoft's eDRIVE, part of Windows 8 BitLocker.	Flavors	Opal	False
2684	The marketing sheet included in the leak notes that Opal will ship in WiFi, 3G, and LTE flavors.	Flavors	Opal	False
2685	'Dark Opal' and 'Purple Ruffles' have strong flavors and are better for ornamental bedding plants than for eating.	Flavors	Opal	False
2686	Alf, We are having the wedding at Tarp Chapel on 91st in Broken Arrow.	ALF	Chapel	False
2687	Kinder, the John Nesbit estate, Rev. Hathaway, on the old Monroe Coff- man farm; Ohio Chapel, Alf.	ALF	Chapel	False
2688	A MemorialService for Alf will be held in the Miller Funeral Chapel, Caledonia onWednesday, July 11 th at 11 a.m.	ALF	Chapel	False
2689	Coldfusion application components are self-documenting and reusable.	ColdFusion	Self	False
2690	ColdFusion component, I created a little error log viewer that self-populates.	ColdFusion	Self	False
2691	I'm protecting some self-hosted course materials (HTML/Flash) with a coldfusion security wrapper.	ColdFusion	Self	False
2692	Training helps you find the right instructor-led or self-paced ColdFusion course.	ColdFusion	Self	False
2693	I am a self-trained Web Designer/Developer comfortable with XHTML and CSS, PHP, ColdFusion, Flash/Actionscript, and JavaScript.	ColdFusion	Self	False
2694	That means, from one day to the next I may find my self in php, coldfusion, or java.	ColdFusion	Self	False
2695	There's just too much potential for self-selection for me to declare that "this is representative of the ColdFusion community".	ColdFusion	Self	False
2696	When configuring the install of Coldfusion 8 on OS X 10.5 and up (as self contained server for development only)...	ColdFusion	Self	False
2697	ColdFusion programs tend to be self-documenting, and can be easily read, understood, and maintained over the life of the program.	ColdFusion	Self	False
2698	The Web Applications team builds database enabled self service web applications for students, staff and faculty using ColdFusion, MS SQL Server and Oracle enterprise level technologies.	ColdFusion	Self	False
2699	[41] Pulsed dye laser (PDL) and intense pulsed light (IPL) may be used, both being effective, although the former produces a better cosmetic result but with more adverse effects than the latter.	PDL	IPL	False
2700	[0035] FIG. 15, α-cells perform self-renewal after PDL (pancreatic ductal ligation) plus alloxan.	PDL	Self	True
2701	FIG. 15, α-cells perform self-renewal after PDL (pancreatic ductal ligation) plus alloxan.	PDL	Self	True
2702	[ 51 ] Finally, on December 11, 2014, the Dayton Dutch Lions self-relegated to play in the PDL starting in 2015.	PDL	Self	True
2703	PDL - Personal Directed Learning - how individuals can use social media for their own (self-directed) personal or professional learning	PDL	Self	True
2704	Partnering with GOM TV to host the finals for Korea's Global StarCraft Team Leagues (GSTL) - the first time a GSTL final has been hosted outside of Korea - IPL 4 reached more than 3 million unique online viewers .	GOM	IPL	False
2705	The Indian Premier League (IPL) is unquestionably the elixir of life â€" at least for the Indian cricketers.	Elixir	IPL	False
2706	If Team India-as MS Dhoni claimed-are fatigued before the World Cup, wonder how the men in blue will feel post the premier tourney.Is there a magical elixir that will perk them up in time for the IPL?	Elixir	IPL	False
2707	IPL became Enbridge Pipelines in 1998.	Pipelines	IPL	False
2708	Founded in 1949 as the Interprovincial Pipe Line (IPL) company, Calgary-based Enbridge operates a vast network of oil and gas pipelines across North America.	Pipelines	IPL	False
2709	IPL became Enbridge Pipelines in 1998 and now has 4500 employees; it moves 2 million barrels a day over 13,500 miles of pipe.	Pipelines	IPL	False
2710	Her fight for landowners who have pipelines on their properties began in the 1990s when Interprovincial Pipe Line Inc. (IPL) planned to convert one of the lines from crude oil to natural gas.	Pipelines	IPL	False
2711	The semi-final between Habib Bank Limited and Sui Northern Gas Pipelines Limited was forced to start an hour earlier after the broadcaster's directive to accommodate live coverage of the IPL match that was due to start later in the afternoon, the Express Tribune reports.	Pipelines	IPL	False
2712	India will loose Tendulker after Mumbai test.But I think Rohit will cover up a lot of that vacancy.With 108 ODI experience and captaining Mumbai Indians in IPL,he has nourised himself as a matured batsman.M surprise to see the batting pipelines of India.Rohit took so much of time to get inside the Indian Test team.Hats of to India for producing so much of cricketing genious.Bangladesh has lot to learn from them.	Pipelines	IPL	False
2713	More that ppl snub IPL, the better..	PPL	IPL	True
2714	I'm sure the IPL ppl will notice this as well.	PPL	IPL	True
2715	Who needs IPL? Pak can have PPL with Intl.	PPL	IPL	True
2716	Pakistan should make PPL (Pakistan Premier League) in response to IPL.	PPL	IPL	True
2717	ppl castigating MJ for playing in the ipl are missing the point.	PPL	IPL	True
2718	You are equating BBL, SLPL, and future PPL (!) to the IPL.	PPL	IPL	True
2719	Maybe, one day the PPL franchise can be part of the IPL as well."	PPL	IPL	True
2720	If u ppl think India is an enemy of Pak then why envy for IPL participation.	PPL	IPL	True
2721	Maybe this year Shahis Bhai can lit up the IPL too in fire ( the PPL too!!).	PPL	IPL	True
2722	Visual studio 2005 Visual studio 2010 , JavaScript , C++, Delphi , visual basic, PowerShell, Azure, JAVA, CENTOS.	Delphi	PowerShell	False
2723	Samples will be provided for C#, VB.NET, ASP.NET, HTML, PHP, Javascript, Delphi, PowerShell and more."	Delphi	PowerShell	False
2724	The COM version provides the full functionality to any COM-enabled programming language (C#, Visual Basic, C++, Delphi, PowerShell, VBScript, ...).	Delphi	PowerShell	False
2725	Since then, I have learned (in chronological order): Delphi, C, JavaScript, PHP, Java, C++, x86 and MIPS Assembler, C#, T-SQL, PL/SQL, Haskell, F#, Python and PowerShell.	Delphi	PowerShell	False
2726	Samples provided for Visual Basic, Visual C++, Visual Studio .NET (C# and VB), ASP, VBA, VBScript, PowerShell, PHP, Delphi and more.	Delphi	PowerShell	False
2727	The Information Gathering Tool (IGT) tool is coded in Delphi and includes powershell and SQL components across a dozen different drops.	Delphi	PowerShell	False
2728	MongoDB supports Actionscript, C, C#, C++, Clojure, ColdFusion, D, Dart, Delphi, Erlang, Go, Groovy, Haskell, Java, JavaScript, Lisp, Lua, MatLab, Perl, PHP, PowerShell, Prolog, Python, R, Ruby, Scala and Smalltalk.	Delphi	PowerShell	False
2729	The current list is: actionscript3 , bash, coldfusion , cpp , csharp, css, delphi, erlang, fsharp, diff, groovy, javascript, java, javafx, matlab, objc, perl, php, text, powershell, python, ruby, scala, sql, vb, xml.	Delphi	PowerShell	False
2730	Syntax highlighting for ActionScript3, Bash/shell, C#, C++, CSS, Delphi, Diff, Groovy, javascript, Java, JavaFX, Perl, PHP, Plain Text, PowerShell, Python, Ruby, Scala, SQL, Visual Basic, XML, HTML, XSLT.	Delphi	PowerShell	False
2731	It support syntax highlighting for over 20 languages including Applescript, ActionScript3, Bash/shell, ColdFusion, C#, C++, CSS, Delphi, Diff, Erlang, Groovy, JavaScript, Java, JavaFX, Perl, PHP, Plain Text, PowerShell, Python, Ruby, SCSS, Scala, SQL, Visual Basic, XML.	Delphi	PowerShell	False
2732	Code formatting: None AppleScript AS3 Bash ColdFusion Cpp Csharp Css Delphi Diff Erlang Groovy Java JavaFx JavaScript Perl Php Plain PowerShell Python Ruby Sass Scala Sql VB Xml Make this note public:	Delphi	PowerShell	False
2733	Developers will appreciate details like syntax highlighting (Assembler, Batch, C#, C++, CSS, INI, Java, JavaScript, NSIS, Pascal/ Delphi, Perl, PHP, PostScript, PowerShell, Python, SQL, Visual Basic, XML and more), user-defined document templates, code snippets, the bookmarking system and more.	Delphi	PowerShell	False
2734	Koder offers extensive syntax highlighting support covering PHP, HTML/xHTML, CSS, Javascript, XML, Ruby, SQL, Phython, ColdFusion, ActionScript3, Perl, Java, JavaFX, C#,C++, Delphi, Visual Basic, Diff, Erlang, Groovy, Powershell, Scala and Shell.	Delphi	PowerShell	False
2735	The code tag supports the following languages: as3, bash, coldfusion, c, cpp, csharp, css, delphi, diff,erlang, groovy, javascript, java, javafx, perl, php, plain, powershell, python, ruby, scala, sql, tex, vb, xml	Delphi	PowerShell	False
2736	PowerShell in Windows 8 does come with powerful remote conenction abilities and if you grok what PS is, it's better in many ways than it's unix (bash, zsh) brethren.	Zsh	PowerShell	False
2737	I also know a little about Javascript, Mysql, Actionscript, C#, VB and Powershell/Batch.	ActionScript	PowerShell	False
2738	In the treemap view, you'll notice a couple of bright green areas - namely ActionScript and PowerShell.	ActionScript	PowerShell	False
2739	The languages evaluated were: Actionscript, Flex, Javascript, Microsoft F#, Microsoft Powershell, Perl, PHP, Python, Ruby, VB Script.	ActionScript	PowerShell	False
2740	They were asked as a 15% assignment over two weeks to write a number of very complex programs displaying skill in some quite complex areas in JavaScript, vb, actionscript and powershell.	ActionScript	PowerShell	False
2741	Services, ArcGIS, Runtime API, Esri File Geo-database libraries, PowerShell, Batch scripting, Plone, REST services, AJAX, MySQL, UML, SOAP, Core responsibilities include software development in C++, C#, Java, Flex/ActionScript, .Net,...	ActionScript	PowerShell	False
2742	Well known languages that have been growing quickly include ActionScript , which is up 53%, Python, up 31%, and PowerShell which has come out of nowhere to claim 1% of the market.	ActionScript	PowerShell	False
2743	Actionscript inofficial driver C C# C++ Clojure inofficial driver ColdFusion inofficial driver D inofficial driver Dart inofficial driver Delphi inofficial driver Erlang Go inofficial driver Groovy inofficial driver Haskell Java JavaScript Lisp inofficial driver Lua inofficial driver MatLab inofficial driver Perl PHP PowerShell inofficial driver Prolog inofficial driver Python R inofficial driver Ruby Scala Smalltalk inofficial driver	ActionScript	PowerShell	False
2744	AppleScript is as successful as say Powershell and possibly more so.	AppleScript	PowerShell	False
2745	Scheme, Erlang, Haskell, Sather, and who knows how many more.	Erlang	Sather	False
2746	That still leaves some holes that could be tricky to pick up, and ideally you'd know: At least one stack-based language (Forth/Postscript/etc) At least one imperative programming language (Prolog/etc) At least one DBC-centered language (Eiffel/Sather/etc) At least one concurrency-oriented language (erlang, etc)	Erlang	Sather	False
2747	lang/sather pkgsrc-users%NetBSD.org@localhost lang/scm pkgsrc-users%NetBSD.org@localhost lang/smlnj 1 richards+netbsd%CS.Princeton.EDU@localhost lang/snobol refling%comet.lbl.gov@localhost	SNOBOL	Sather	False
2748	Then, in 1998, Protel bought Microcode.	PROTEL	Microcode	False
2749	In 1998 Protel acquired MicroCode Engineering, Inc, in order to strengthen its position in circuit analysis.	PROTEL	Microcode	False
2750	x86 Machine Code Becomes Microcode (a.k.a.	Machine code	Microcode	False
2751	Machine Code includes firmware and microcode.	Machine code	Microcode	False
2752	Onsite Help, Microcode, Machine Code and Hard Drive Retention	Machine code	Microcode	False
2753	language, architecture (VLIW) Used to describe a machine code instruction set implemented using horizontal microcode .	Machine code	Microcode	False
2754	However, in a maze of words that hold little meaning, I'd appreciate some guidance: Phython, smalltalk, Java, Sather, Visual Basic, Common Lisp, and hoards and hoards of more languages.	Visual Basic	Sather	True
2755	It also delivered several powerful tools for developers, such as Active Server Pages Extended (ASPX), web services, and Internet Information Server (IIS), and improved existing tools such as Visual Basic and SQL Server, all of which made it easier for developers to build advanced Internet applications.	Visual Basic	Active Server Pages	False
2756	First, ASP .NET improves Microsoft's ASP (Active Server Pages) programming model with easier access to business components and the power of a real object-oriented programming language (C#, Visual Basic .NET, or JScript .NET instead of the VBScript of the past).	Visual Basic	Active Server Pages	False
2757	Sather Air Base is a memorial itself, named for Scott Sather who was the first Airman to be killed in action in OIF.	Action!	Sather	False
2758	To make comparisons easier, we implemented a double-ended linked-list class in C++, then in Smalltalk, Eiffel, Sather, Objective-C, Parasol, Beta, Turbo Pascal, C+@, Liana, Ada, and, yes, even Drool.	BETA	Sather	False
2759	08/01/97 -- Beta test site of Fone Finder rewrite on NT server, using Active Server Pages, Javascript and Foxpro database goes active.	BETA	Active Server Pages	False
2760	They're making a beta extension available that ties Active Server Pages and ODBC compliant databases together within GoLive's rockin' page-o-rific design environment.	BETA	Active Server Pages	False
2761	This included VB Script, Active Server Pages, Beta Web analysis programs and other related network development applications from Microsoft Corporation as well as third party vendors.	BETA	Active Server Pages	False
2762	A good database hosting service provider must ensure that the database supports all the latest technological developments like MS-Access, Active Server Pages (ASP), FoxPro , Cold Fusion, Paradox, dBASE, FoxBase and Excel  You can always find interactive web database hosting at affordable prices, but your top priority must be higher uptimes and a host with an extremely capable tech support team that can efficient handle all your queries within few hours, (or preferably minutes) and get your out of trouble even before you can sense it.	FoxBase	Active Server Pages	False
2763	In honor of the occasion, Steve Sather, President & Chief Executive Officer will ring the Opening Bell.	Ring	Sather	False
2764	The bells of Sather Tower will ring out to the first ever participatory concert of its type at Cal.	Ring	Sather	False
2765	It included Visual J++ 1.1 for Java programming and introduced Visual InterDev for creating dynamically generated web sites using Active Server Pages.	J++	Active Server Pages	False
2766	This article also provides links to code samples that do target specific languages, including Microsoft® Visual Basic®, Visual C++® and MFC, Active Server Pages (ASP), Visual Basic Scripting (VBScript), Visual FoxPro®, and Visual J++®.	J++	Active Server Pages	False
2767	To make this hunt a bit easier, I'll make a list of the keys: Cadre 1 S-Dly: Torvus Lagoon: Poisoned Bog J-Stl: Central Mining Station: Battleground G-Sch: Catacombs: Dungeon B-Stl: Main Reactor: Dark Oasis Cadre 2 C-Rch: Dynamo Works: Hive Dynamo Works M-Dhe: Landing Site: Defiled Shrine D-Isl: Storage Cavern A: Ing Reliquary J-Fme: Industrial Site: Accursed Lake S-Jrs: Sanctuary Entrance: Hive Entrance Now for a bit more detail.	J++	DYNAMO	False
2768	Former Timber Franck Songo'o hoping to join Dynamo	Timber	DYNAMO	False
2769	The lamps were mounted on timber gantries and powered by dynamo machines powered by batteries or steam engines.	Timber	DYNAMO	False
2770	King Timber built this city, and when the trees played out, its foundries and factories reincarnated Saginaw as a mighty industrial dynamo.	Timber	DYNAMO	False
2771	Not so with Alexis Callahan, a 20-year-old dynamo from Big Timber whose conversation is peppered with the words "goals" and "values."	Timber	DYNAMO	False
2772	Houston Dynamo midfielder Brad Davis looks to advance the ball past Portland Timber midfielder Franck Songo'o during the first half of a Major League Soccer match, Tuesday, May 15, 2012, in BBVA Compass Stadium in Houston.	Timber	DYNAMO	False
2773	And, with the exception of the Portland Thorns and the Houston Dash, which have partnerships with MLS' Timber and Dynamo, respectively, NWSL teams are playing in smaller, rented venues to reduce operating costs.	Timber	DYNAMO	False
2774	Houston Dynamo midfielder Luiz Camargo looks to keep the ball in a forest of Portland Timber feet during the first half of a Major League Soccer match, Tuesday, May 15, 2012, in BBVA Compass Stadium in Houston.	Timber	DYNAMO	False
2775	Houston Dynamo midfielder Nathan Sturgis, left, battles Portland Timber forward Kris Boyd for the ball during the first half of a Major League Soccer match, Tuesday, May 15, 2012, in BBVA Compass Stadium in	Timber	DYNAMO	False
2776	Houston Dynamo midfielder Brad Davis looks to advance the ball past Portland Timber midfielder Franck Songo'o during the first half of a Major League Soccer match, Tuesday, May 15, 2012, in BBVA Compass Stadium	Timber	DYNAMO	False
2777	MR2: SCW Joey Matthews v. Kid Vicious; Jeff Hardy v. Christian York; Chris Stephenson v. Juice; Sweetie Pop v. Brandi Wine; Eddie Brown, Eddie Sexton v. C.W. Anderson, Kid Dynamo; Schwanz, Toad, Maverick v. Surge, Venom, Pain ... ALL STAR WRESTLING 3/7/98 Madd Maxx v. James Ivey; Timber v. Mike Youngblood; Richard Slinger v. Jeff Hardy; Lodi, Toad v. Surge, Venom; Bobby Duncum v. Eagle	Timber	DYNAMO	False
2778	So go! Find out for yourself if you can run Active Server Pages.	Go!	Active Server Pages	False
2779	12 V at 6.2 W are only the nominal values for the dynamo - if you go faster and faster, the dynamo will be able to supply much more energy, and the E-WERK will take and use it.	Go!	DYNAMO	False
2780	The Houston Dynamo hosted the third annual Go for Goal 5K and Dynamo Diesel Kids Fun Run Sunday as part of its Building a Better Body day, presented by Fiber One.	Go!	DYNAMO	False
2781	We stopped using Reactor (we wrote a data mapper in Clojure that is very close to the "metal" of JDBC).	Clojure	MAPPER	False
2782	allows to simplify implementation of mapper and reducer functions, make them more clojurish, because you'll work with Clojure data types, not with Hadoop classes.	Clojure	MAPPER	False
2783	I'm not a fan of ORM (the "Vietnam of Computer Science" - Google it) so we have a fairly simple data mapper (in Clojure) with a generic dynamic Bean.cfc wrapped around results.	Clojure	MAPPER	False
2784	Adleman, J.N. and Kearney, C. Lava Flow Discrimination at Okmok Caldera, AK Using Landsat Enhanced Thematic Mapper +.	Lava	MAPPER	False
2785	Oppenheimer C, 1991, Lava flow cooling estimated from Landsat Thematic Mapper infrared data: The Lonquimay eruption (Chile, 1989), Journal of Geophysical Research-Solid Earth 96, 21865-21878.	Lava	MAPPER	False
2786	Farr, R. Greeley, N. Lancaster and L.R. Gaddis, 1993, Characterization of lava-flow degradation in the Pisgah and Cima volcanic fields, California, using Landsat thematic mapper and AIRSAR data, GSA Bull.	Lava	MAPPER	False
2787	Landsat 7 Enhanced Thematic Mapper + (ETM+) data are presented which document the thermal characteristics of a series of lava flows emplaced at Mount Etna volcano, Sicily , during 27-28 October 1999.	Lava	MAPPER	False
2788	If you want to see a cave with Lava done expertly, check out Ancient Sith Homeworld for JO by the highly talented mapper SunBurN, it might give ya some ideas.	Lava	MAPPER	False
2789	A Landsat thematic mapper image shows the elongated Alid volcanic complex in the center of the photo, flanked by darker areas of younger basaltic lava flows in the Alid graben.	Lava	MAPPER	False
2790	Adleman, J.N., and Kearney, C., 2003, Lava flow discrimination at Okmok Caldera, AK using Landsat Enhanced Thematic Mapper + [abs.]: in Abstract Volume, Cities on Volcanoes III, Hilo, HI, unpaged.	Lava	MAPPER	False
2791	Kashyyyk: 0% (Bug with the sky) Space Station: 0% Korriban Mountains: 0% (Bug with lava) Utapau: 0% Jedi Temple: 0 % Korriban Citadel: 0% ( I need a mapper ) Korriban Tombs: 100% V1.1 Rift: 100% V1.1 Mustafar: 100 % V1.1 Trade Federation Ship: 0% Nar Shaddaa: 0%	Lava	MAPPER	False
2792	About the BPEL Mapper	BPEL	MAPPER	False
2793	The BPEL Mapper opens.	BPEL	MAPPER	False
2794	Use the BPEL Mapper to define the Boolean condition.	BPEL	MAPPER	False
2795	Use the BPEL Mapper to define one or more copy assignments.	BPEL	MAPPER	False
2796	You can use the BPEL Mapper with the following business process elements:	BPEL	MAPPER	False
2797	The BPEL Mapper enables you to create a predicate that consists of XPath functions.	BPEL	MAPPER	False
2798	The Normalized Message properties are accessed from the BPEL Designer Mapper view.	BPEL	MAPPER	False
2799	The XSLT Mapper extension functions are coded differently than the Oracle BPEL Process Manager extension functions.	BPEL	MAPPER	False
2800	The BPEL Mapper can be used to assign values or to set conditions.	BPEL	MAPPER	False
2801	Use the BPEL Mapper to define the copy rules for the Assign activity or add expressions.	BPEL	MAPPER	False
2802	Going the lemonade stand one better, eToys offers smoothie and snowcone machines, along with backyard camping gear, a musical hopscotch game, stargazing equipment and 38 styles of swimming pools.	Etoys	Hopscotch	False
2803	: Underworld- Born Slippy eiffel 65 - move your body gigi d'agostino - bla bla bla paul van dyk - for an angel eiffel 65 - im blue gigi d'agostino - the riddle reel 2 real - i like to move it snap -everybody dance now alice DJ- better off alone MC hammer - u cant touch this Gigi D'agostino - l amour tojours Robert Miles - Children The Verve - Bitter Sweet Symphony	Eiffel	Snap!	False
2804	Hop off a harpy or poor Yorick to get it.	Yorick	Hop	False
2805	The Light Pines , who were scheduled to play the fest, have broken up and had to drop off, and Apex Manor , who were also scheduled to play, cancelled all of their 2011 appearances, including Hopscotch.	Apex	Hopscotch	False
2806	If you try to hit bells before you reach the apex of the hop, you climb a whole lot faster; it's almost like swimming upwards.	Apex	Hop	False
2807	These can be easily negotiated with a decent hop and are usually just before, on the apex of, or after a turn, so there's no relaxing top to bottom.	Apex	Hop	False
2808	Though Alopecia again finds Why? playing in a full band configuration (Wolf is joined by brother Josiah and high school pal Doug McDiarmid as well as Fog's Andrew Broder and Mark Erickson), it's a bit easier to characterize as hip-hop than Elephant Eyelash , which was the apex of the band's flirtation with Pavement-worshipping indie-pop.	Apex	Hop	False
2809	I know, many of you think that wheel hop isn't an issue, but trust me, this isn't drag racing I'm talking about, just "competitive driving" where one might wish to control the cars attitude through the apex for a better entry/exit speed.	Apex	Hop	False
2810	Seeing how Shakur-who had perhaps the most organic connection to the apex of black power in the '60s-made it relevant for the hip-hop generation teases forth an idea of the music and culture's inherent instinct for something better.	Apex	Hop	False
2811	Plus it had Mark Radcliffe presenting, with no sign of bloody Jo Whiley.	Plus	Whiley	False
2812	Includes Ken Bruce Show and Simon Mayon Show and the hour-plus live performance introduced by Jo Whiley.	Plus	Whiley	False
2813	Plus  BBC Radio One  delve into the concert in a three-hour programme with  Jo Whiley  from 4:00pm.	Plus	Whiley	False
2814	Guests include Bernard Cribbins and Catherine Tate, plus platinum-selling jazz artist Jamie Cullum and Radio 1's Jo Whiley.	Plus	Whiley	False
2815	Florence and the band will be performing classic tracks and songs from their latest album Ceremonials, plus talking to Jo Whiley straight after the show.	Plus	Whiley	False
2816	Not only will there be beauty goodies galore, but they'll also be guest DJs, including Jo Whiley and Edith Bowman, plus cocktails on tap!	Plus	Whiley	False
2817	Plus, there will be highlights from the Evening Session archive, including Pulp's Jarvis Cocker co-hosting with Jo Whiley as well as performances from the original shows.	Plus	Whiley	False
2818	Plus, there's the chance to take a peek at the wardrobes of style mavens Jo Whiley and stylist Grace Woodward, as well as free delivery on all orders.	Plus	Whiley	False
2819	Jo Whiley presents her evening show with a mix of new music and classic album tracks plus she chats to Mumford & Sons about their new album, and what they get up to when on tour.	Plus	Whiley	False
2820	To date, Pete Tong has played it a staggering 8 times on Radio 1 (and made it an Essential New tune), with Jo Whiley, Sara Cox, Judge Jules (Tried & Tested) and Dance Anthems also on board plus Judge Jules having spun it twice on one show alone.	Plus	Whiley	False
2821	Some decent hop aroma also would be a plus...	Plus	Hop	False
2822	Plus I can hop over stuff much easier.	Plus	Hop	False
2823	T-Hop 1 Plus would do even better.	Plus	Hop	False
2824	Sweet biscuit malty flavour with a decent hop bite, plus some vegetable and metallic notes.	Plus	Hop	False
2825	T- Moderate bitterness and some leafy hop flavor plus a decent malt backbone.	Plus	Hop	False
2826	Mouthfeel: A decent hop presence plus the carbonatio level bring this one alive on the palate.	Plus	Hop	False
2827	Plus, compared to Style Minx, Sock Hop is a billion times easier to apply.	Plus	Hop	False
2828	Plus Women can get away with it easier cuz Hip-hop is ruled by males.	Plus	Hop	False
2829	Plus, a solid hop balance and a very dry clean finish.	Plus	Hop	False
2830	A decent Red Ale with toasty malts and a noticeable (largely citrus) hop presence plus an easy drinking sessionability.	Plus	Hop	False
2831	Music by big name DJ's plus faster beat-per-minute remixes of Top 40 and hip-hop songs.	Plus	Hop	False
2832	Whiley v, Whiley, 4 C. R (N.	R++	Whiley	False
2833	LPC -- LOCK conditions the current LPC r/w cycle.	R++	LPC	False
2834	Chuck Johnson: September 7, 2012 Hopscotch Festival	ChucK	Hopscotch	False
2835	Once the red light was on Chesnutt's Les Paul no longer aped the riffs of Chuck Berry's ding-a-ling, instead laying down wholesome funk brothers hopscotch funk licks.	ChucK	Hopscotch	False
2836	Chuck Lustfield LPC, CBT, CAR	ChucK	LPC	True
2837	Complete Survey for This Doctor: Chuck Sharp, LPC, Patient Survey, Brigham City, UT, Counseling & Psychology	ChucK	LPC	True
2838	Chuck Close and MC Escher are the two artists discussed with this group.	ChucK	Escher	False
2839	Escher, Roy Lichtenstein, Chuck Jones Favorite movies Anything I can quote a whole scene from.	ChucK	Escher	False
2840	Escher staircase that leads, apparently, to a sped-up Chuck Berry solo.	ChucK	Escher	False
2841	Escher, Samuel Morse, John Bunyan, Robin Graham, Thor Heyerdahl, Robert Fulton, Daniel Bernouilli, Orville Wright, Wilber Wright, Charles Lingbergh, Amelia Earhart, Baron von Richthofen, Chuck Yeager	ChucK	Escher	False
2842	Escher meets Z. Z. Top", "It's Le Corbusier meets Chuck Norris", "It's Star Trek: The Next Generation meets The Indigo Girls", and "It's Twitter meets SARS".	ChucK	Escher	False
2843	Escher, Roald Dahl, The X-Files, Of Mice and Men, Ray Bradbury, Chuck Palahniuk, Dr. Strangelove, Young Frankenstein, Children of Men, Apocalypse Now, The Onion, Chinese Food... and more Chinese Food.	ChucK	Escher	False
2844	There's a sequence where Turbine explains the Speed Force that feels like a riff between Escher and Chuck Jones, as Flash nonchalantly walks upside-down and sideways along a rocky crag.	ChucK	Escher	False
2845	Favorite visual artist MC Escher Favorite movies The Labyrinth, 300, or The Wedding Singer Favorite bands / musical artists Nine Inch Nails, The Runaways, Jack Off Jill, Kate Nash, Flogging Molly, Emilie Autumn Favorite writers Jane Austen, Stephen King, Chuck Palahniuk Favorite games Super Mario Bros. or WiiBowling Favorite gaming platform Nintendo has my heart.	ChucK	Escher	False
