id	sentence	a	b	without_marker
6544	Gotha: Friedrich Andreas Perthes A.-G., 1918.	Andreas	Gotha	False
6545	In 1750 Anton Joseph Hampel of Dresden suggested placing the hand in the bell to solve the problem, and Michael Woggel and Johann Andreas Stein around 1777 bent the trumpet to make it easier for the player's hand to reach the bell.	Andreas	Dresden	False
6546	DEN SVENSKA SYNDEN arrives at its most compelling stretch with a discussion of two pseudonymous Joe Sarno pictures, Fäbodjäntan (1978, credited to "Lawrence Henning") and Kärleksön (1977, credited to "Hammond Thomas"), which are covered in reverse chronologic order for some reason.	Hammond	Svenska	False
6547	By virtue of the many mergers, Aeolian owned many brands, among them: Knabe, Peck, Cable, Mason & Hamlin, Cambridge, Musette, Chickering, Cabaret, Hardman, George Steck, Mason & Risch, Ivers & Pond, Kranich & Bach, Albert Weber, Conover, Winter, Wellington, Bradbury, J. & C. Fischer, and H. F. Miller.	Aeolian	Conover	False
6548	On 3/12: meets with the Saxon Minister of State Ms Professor VON SCHORLEMER; visits the Helmholtz Centre Dresden Rossendorf, and meets with Mr Roland -SAUERBREY, Head of the Board; visits the Leibniz Institute for Solid State and Materials Research, and meets with Mr Ludwig SCHULTZ & Mr Rolf PFRENGLE; meets with Representatives of the Federal Government, Industry & Education.	Roland	Dresden	False
6549	Folk/Ballad: Ale Möller Band - Djef Djel (Amigo/Bonnier Amigo) Various Artists - Poem, ballader och lite blues - Återbesöket (Amigo/Bonnier Amigo) Lisa Rydberg och Gunnar Idenstam - Bach på svenska (Gazell Records AB/Bonnier Amigo) Sofia Karlsson - Visor från vinden (Amigo/Bonnier Amigo)	Bach	Svenska	False
6550	Natalya has made numerous recordings for radio and television (Swedish Radio P2, BBC Radio 3, Belgian and Spanish radio, Swedish television TV4, Polish Radio and TV), and commercial recordings for companies such as NAXOS (Chopin; received 5 stars in Gramophone, Diapason, Svenska Dagbladet), OPUS 111, Pro Musica Camerata, Musicon (Bach, Messiaen; received 5 stars in the magazine "Music of the 21th century").	Bach	Svenska	False
6551	The information and the program Mercedes DAS can be established installed in any language - Deutsch, English, Francais, Castellano, Italiano, Dansk, Svenska, Portugues, Suomi, Turkey, US English, Japan (except for Russian).	Mercedes	Svenska	True
6552	Richards, Mercedes T.; Cocking, Alexander S.; Fisher, John G.; Conover, Marshall J., E-mail: mrichards@astro.psu.edu,	Mercedes	Conover	False
6553	- Mike Conover (Canoga Park football, 1988), an All-City multi-purpose standout who was a top kicker, is a Mercedes automotive service manager in the San Fernando Valley.	Mercedes	Conover	False
6554	(Photo by Cary Conover) sports psychology f£ 257 oenior Suzanne Sim returns a shot from Oklahoma's Mercedes Fernandez during their first match in an April duel at the Chester E. Peters Recreational Complex.	Mercedes	Conover	False
6555	Delmar L, It, u s s Reina Mercedes, naval academy.	Mercedes	Delmar	False
6556	Corvette, Mercedes, Lexus and other seized vehicles from Delmar Police Department	Mercedes	Delmar	False
6557	44 Sawyer Drive Frammgham, MA 01 701 Dedham, MA 02026 Andrea M. Reis Mercedes E. Rodman 98 Woodland Road 52 Delmar Ave.	Mercedes	Delmar	False
6558	There are several cultivars of St. Augustinegrass available, including common, Bitterblue, Floratine, Floratam, Floralawn, Jade, Delmar, Raleigh, Gulf Star, Mercedes, Palmetto, and Seville.	Mercedes	Delmar	False
6559	Senior FBI Agent T.C. Fornell: Joe Spano Jack Kale: Jon Huertas Rick Azari: Ray Abruzzo Elizabeth Adler: Mercedes Renard Stefano Delmar: Mark Allan Stewart FBI Agent Bruce Rivers: Matthew Mahaney ZNN Reporter Cindy Ames: Gina St. John FBI Assistant: Lauren Rose Lewis	Mercedes	Delmar	False
6560	$30.00 Albany: In memory of loved ones by Agnes; Joe and Lucille Egan; Jeffrey K. Barnes; Delmar: Zoe I. Taylor; Esperance: In memory of Victoria E. Belles by Eileen Kexel; Latham: Peter and Maryann Strauss; Menands: John and Karen Forner; Rexford: Sidharth and Utsav Bansal; Round Lake: Josette C. Snoden; Schenectady: one Anonymous; Schuylerville: In memory of Edith Gleeson by Anonymous.	Strauss	Delmar	False
6561	Committee members were Jim Blodgett; John Boll '97; Hans Dalmolen '98; Sara Delmar '06, MS '09; Chris Grace '96; Tom Hackett '08; Brad Kaminsky, MBA '00; Brianna King '11; Felicia Moreira '01, MA '02; Jose Moreira '00, MBA '03; Jerry McLain '59; Dan Polhamus '00; Alex Racketa '08; Jenn Shoemaker; Jon Siudut '74, MS '78; Fred Strauss '79, MA '82 and Chris Strub '07.	Strauss	Delmar	False
6562	Clifford Conover of Roosevelt, Utah, became a two-time national champion in the Palmer Flight (2009), even after turning in his highest round of the tournament in the final round with an 82 at World Golf Village's Slammer & Squire.	Squire	Conover	False
6563	... Carrie Shockley, Sharon Stevenson and Tabitha Walker of Salisbury; Gertrude Abakah Affum and Veronica E. Byrd of Delmar , Md.; Camarryn Beale and Abigail Shea Nibblett of Eden; Ashley M. Keidel of Mardela Springs; Tyler Owens of Pittsville; Margareta ...	Beale	Delmar	False
6564	written by Clifford J. Harris, Tupac Amaru shakur, Lenton Tereill hutton, Ashanti S. douglas, Delmar arnaud, Mutah W. beale, Rufus Lee cooper, Katari T. cox, Malcolm R. greenidge, Johnny Lee jackson, Ricardo Emmanuel brown	Beale	Delmar	False
6565	5. Poole, R.T. and C.A. Conover.	Poole	Conover	False
6566	7. Conover, C.A. and R.T. Poole.	Poole	Conover	False
6567	3. Conover, C.A. and R.T. Poole.	Poole	Conover	False
6568	5. Conover, C.A. and R.T. Poole.	Poole	Conover	False
6569	4. Conover, C.A. and R.T. Poole.	Poole	Conover	False
6570	9. Poole, R.T. and C.A. Conover.	Poole	Conover	False
6571	(Adapted from Conover, R.T., and C.A. Poole.	Poole	Conover	False
6572	Conover, C.A. and Poole, R.T. 1971.	Poole	Conover	False
6573	2. Conover, C.A. and R.T. Poole.	Poole	Conover	False
6574	10. Poole, R.T. and C.A. Conover.	Poole	Conover	False
6575	6. Conover, C.A. and R.T. Poole.	Poole	Conover	False
6576	7. Poole, R.T. and C.A. Conover.	Poole	Conover	False
6577	6. Poole, R.T. and C.A. Conover.	Poole	Conover	False
6578	6 Poole, R.T. and C.A. Conover.	Poole	Conover	False
6579	8. Poole, R.T. and C.A. Conover.	Poole	Conover	False
6580	R. Kevin Lacey and Francis Poole (editors), Mirrors on the Maghrib: Critical Reflections on Paul and Jane Bowles and Other American Writers in Morocco (Delmar, New York: Caravan Press, 1996)	Poole	Delmar	False
6581	Child of LUTHER BAILEY and LOU CONOVER is:	Bailey	Conover	True
6582	Delmar H. Bailey	Bailey	Delmar	False
6583	Delmar Ray Bailey	Bailey	Delmar	False
6584	29, 2007 Hester Bailey Gurley, 87, of Delmar, Md., formerly of Pikeville, died Saturday.	Bailey	Delmar	False
6585	Hester Bailey Gurley, 87, of Delmar, Md., formerly of Pikeville, died Saturday.	Bailey	Delmar	False
6586	Matt Delmar (85), Bailey Clark (87) and Tucker Whitman (89) rounded out the scoring.	Bailey	Delmar	False
6587	Titles       Bailey Santistevan  1928-53    101-82-19  .547            4 Delmar Schick         1954-61      33-27-5    .546	Bailey	Delmar	False
6588	Wellington, Somerset; visitor, Susan Davies, weaver, mar, 39, b.	Wellington	Weaver	False
6589	Weaver HUl ; Wedron ' Weedman ' Weldon I Welge i Wellington.	Wellington	Weaver	False
6590	Cities in Calhoun County, AL Alexandria Anniston Eastaboga Jacksonville Ohatchee Oxford Piedmont Weaver Wellington	Wellington	Weaver	False
6591	Select a City ALEXANDRIA ANNISTON BYNUM CHOCCOLOCCO DE ARMANVILLE EASTABOGA JACKSONVILLE OHATCHEE OXFORD PIEDMONT WEAVER WELLINGTON	Wellington	Weaver	False
6592	Alexandria, Anniston, Bynum, Choccolocco, De Armanville, Eastaboga, Jacksonville, Ohatchee, Oxford, Piedmont, Weaver, and Wellington.	Wellington	Weaver	False
6593	I am a weaver , and live in   Wellington-row, Bethnal-green - the prisoner was my journeyman .	Wellington	Weaver	False
6594	Address correspondence to Adam Weaver, Victoria Management School, Victoria University of Wellington, P.O.	Wellington	Weaver	False
6595	Martha Irene (Weaver) Alcorn, 93, Punxsutawney, formerly of Ringgold, died Tuesday, Dec. 27, 2011, at Wellington Heights.	Wellington	Weaver	False
6596	...Pleasants, Veronica Sanders, Stephanie Scanlon, Drew Shannon, Danyelle Sorenson, Melvin Starr, Katie Thomas, Lauro Untalasco , Danelle Weaver, Shawna Wellington.	Wellington	Weaver	False
6597	...Spearman; Jill Suzanne Henard of Wellington; and Kara Leigh Emmert and Lauren Diane Weaver, both of Wheeler.	Wellington	Weaver	False
6598	City: Select a City ALEXANDRIA ANNISTON BYNUM CHOCCOLOCCO DE ARMANVILLE EASTABOGA JACKSONVILLE OHATCHEE OXFORD PIEDMONT WEAVER WELLINGTON	Wellington	Weaver	False
6599	He was survived by Agnes, his wife of 50 years; a stepson, Larry Weaver, of Wellington, Kansas; and two grandchildren, Mildred and Heather Tibke of Sacramento.	Wellington	Weaver	False
6600	Richard Bowdler Sharpe, an English zoologist, obtained the Maxwell's Black Weaver specimen from Henry Whitely, a British dealer in bird skins living at 28 Wellington Street, Woolwich.	Wellington	Weaver	False
6601	and hit many of the main points on a self tour based on NZ tourist bureau: North Island -- Auckland, Rotorua, Napier, Wellington, South Island -- Wyakia, Christchurch, Dunedin, Taahna, Melford Sound, Queenstown, Glenarch, Fox and Hans Glaciers.	Wellington	Melford	False
6602	Weaver captured his third consecutive state crown.	Crown	Weaver	False
6603	Sportsman's Tavern is Buffalo's original honkey tonk and home of live music on Amherst, near Grant Street.	Amherst	tonk	False
6604	But now touring with his Grassy Knoll Boys and their 2014 Plowboy Records release "Free State Serenade," Mead's back where he belongs, rolling toward Amherst Street with the type of Gibson-led honky-tonk and rockabilly that's kept him in business for over three decades.	Amherst	tonk	False
6605	Chicago Fire (6): M Kai Kasiguran (Messiah), F Adrian Bumbut (Liberty), M Zach Pope (Duke), D Steve Bode (Wisconsin-Milwaukee), M Timothy Conway (Nyack), GK Melford James Jr. (Montevallo).	Conway	Melford	False
6606	Conway Twitty - There's A Honky Tonk Angel (2:48) 3970.	Conway	tonk	False
6607	Conway Twitty - There's a Honky Tonk Angel Lyrics	Conway	tonk	False
6608	Loretta Lynn & Conway Twitty    Honkey Tonk Heroes    MCA/MCA2372    Country    10.00	Conway	tonk	False
6609	It was directed by Jack Conway , who had previously directed Gable in SARATOGA, BOOM TOWN, and HONKY TONK.	Conway	tonk	False
6610	Her influences include the honky-tonk sounds of George Jones, Conway Twitty, Merle Haggard, Reba McEntire, and Dolly Parton.	Conway	tonk	False
6611	[10] Hee Haw Honeys 11Nov1978 Sat Guest Conway Twitty sings "Honky Tonk Blues"; Lulu Roman and Kenny Price do "We're Gonna Get Together."	Conway	tonk	False
6612	Displaying his reliable macho charm, Clark Gable is in top form in "Honky Tonk," a colorful, lively Western directed by MGM pro Jack Conway in 1941.	Conway	tonk	False
6613	Showing recordings 1-10 of 71 that were created in 2008 for the song "There's A Honky Tonk Angel (Who'll Take Me Back In)" by Conway Twitty.	Conway	tonk	False
6614	Lynn's "Honky Tonk Girl" is full of the ghosts of friends: Patsy Cline , Ernest Tubb , Conway Twitty , Buck Owens, June Carter .	Conway	tonk	False
6615	Meanwhile, performers such as George Jones, Conway Twitty, Charley Pride, Mel Tillis and Porter Wagoner were reinvigorating the honky-tonk tradition.	Conway	tonk	False
6616	She takes "After the Fire Is Gone" from being a somber, reflective duet (as Loretta Lynn and Conway Twitty first sang it) into a defiant honky-tonk torch song.	Conway	tonk	False
6617	His most famous, "There's A Honky Tonk Angel (Who'll Take Me Back In)," was a hit in the 1970s by Conway Twitty (for whom Mr. Rice played piano in the early 1960s) and Elvis Presley.	Conway	tonk	False
6618	Participants: Hacksaw Jim Duggan Tony Atlas Honky Tonk Man Carlito Superfly Jimmy Snuka "Big Daddy V" Viscera Rob Conway Zach Gowen Ronnie Garvin "Hands of Stone" U-Gene Dinsmore	Conway	tonk	False
6619	And I'll bet its the only Toxic Shock record with a Farfisa Organ ("Longest Mile") and honky-tonk Piano ("Say So Long").	Farfisa	tonk	False
6620	- Mike Oldfield / grand piano, organs (Farfisa, Lowrey, Hammond), glockenspiel, mandolin, bass, acoustic, electric, fuzz, Spanish & speed guitars, honky tonk piano, assorted percussion, flageolet, tubular bells, concert tympani, guitars sounding like bagpipes & voices	Farfisa	tonk	False
6621	PART ONE Mike Oldfield plays: Grand Piano, Glockenspiel, Farfisa Organ, Bass Guitar, Electric Guitar, Speed Guitar, Taped motor drive amplifier organ chord, Mandolin-like Guitar, Fuzz Guitars, Assorted Percussion, Acoustic Guitar, Flageolet, Honky Tonk, Lowrey Organ, Tubular Bells Master of Ceremonies: Viv Stanshall Flutes: Jon Field String Basses: Lindsay Cooper Nasal Chorus: Nasal Choir Girlie Chorus: Mundy Ellis, Sally Oldfield	Farfisa	tonk	False
6622	Where I Stand, in fact, is almost too clever a compendium of retro effects: Farfisa-style organ ("Tricky Moon"), Byrds-style wall-of-guitars ("You Could've Fooled Me") and re-creations, complete with fiddle and barroom dolor, of dusty old honky-tonk ("I'm Pretending," "The Invisible Man").	Farfisa	tonk	False
6623	Keys Mellotron M400S Kimball Baby Grand Piano Hammond B3 w/ Leslie 145 Korg MS20 Virginal Harpsichord Harmonium Pianet Roland Juno 60 Wulitzer 200A Wulitzer 112 Clavinet D6 Miscellaneous Casios Moog Opus 3 Helpinstill Tack Piano w/ pickup system Young Chang Upright Piano Farfisa VIP600 Fender Rhodes 73 Paia Strings & Things Melodica Jay Bennetâ€™s painted honky-tonk piano Pump Organ Optigan Baldwin Combo Organ AceTone Top-8 Vintage Keys Sequential Circuits Six-Trak Deagan Vibraphone Deagan Tubular Bells w/ keyboard Xylophone Toy pianos Omnichord	Farfisa	tonk	False
6624	Margaret was the daughter of Melford Joseph MAXON and Mary E. LANCASTER.	Lancaster	Melford	False
6625	Handwritten notes in the Baldwin Family Bible in the possession of Mildred Molye Oberle list seven known children: William, Amos, Melford, Mahala, Hermon, Henry, and Mary.	Baldwin	Melford	True
6626	Photo: Svenska Tennisförbundet Commitment Award: Mr Stefan Dahlbo handed out the awards to Ulf Schmidt, Jonas Björkman, Stefan Edberg, Mats Wilander and Ove Bengtsson	Schmidt	Svenska	False
6627	Familjen Flinta På Nya Äventyr-(2013) Svenska Röster-(Media Dubb) Fred Flinta-Kenneth Milldoff Barney Granit-Håkan Mohede Wilma Flinta-Nina Gunke Betty Granit-Marie Bergman Övriga roller Bertil Fredrikström,Håkan Mohede,Kenneth Milldoff,Dan Bratt,Anja Schmidt,Mflera!!!	Schmidt	Svenska	False
6628	Mr. Linderman, the blog is always an unexpected manner makes an eye-opener, for example, you know the pianist in the 1930s Baldy Wetzel, a record 48.5 hours of uninterrupted play record? Have you ever heard advertised himself as "hated woman world champion in the 1940s folk artists Albion, Clough,?	Albion	Wetzel	True
6629	10:45 A.M.-Noon, Stamm, Templeton Center Angels and Monsters: Attraction and Repulsion Moderator: Dawn Odell , LC Assistant Professor of Art Jean Wetzel, Associate Professor of Art History, Cal Poly State University, "Angels and Eroticism: The Image of the Apsaras in Art" Tuesday Smillie, "Monstrous Femininity" Alice Waarvick , LC student, "Desire Satisfied: Method and Female Liberation in Blake's 'Visions of the Daughters of Albion'"	Albion	Wetzel	True
6630	Survived by four children , Jan (Chan) Deigert of Homer, Jo Ann (Orien) Wetzel of Concord, Susan Katz of Tallahassee, FL and Sam (Deb) Okley of Albion ; ten grandchildren, Damien, Mark, Michael, Brad, Jesse, Vicky, Abby, Lisa, Cody and David; nine great-grandchildren, Michaela, Seth, Olivia, Hannah, Bryce, Grace, Brock, Tavian and Delanie.	Albion	Wetzel	True
6631	Sunday 16 Vocalist Allison Adams Tucker headlines the 6th Annual Brasil Jazz fest at Dizzy's.	Allison	Brasil	False
6632	Royal Star's E4500s feature a Cummins engine coupled with an Allison Transmission powertrain, as well as Amaya Brasil seats with self-retracting footrests and Aesys destination signs.	Allison	Brasil	False
6633	Movies: Akira Kurosawa Seven Samurai François Truffaut The 400 Blows Mel Brooks Blazing Saddles Terry Gilliam Brasil Allison Anders & Kurt Voss Border Radio	Allison	Brasil	False
6634	Allison Cittadin Francioni y Gustavo Albrecht Carvalhaes de Brasil consiguieron otra medalla de oro después de ganar el Campeonato Mundial Sub-21 del año pasado, pero tuvieron que conformarse con el bronce.	Allison	Brasil	False
6635	El equipo polaco perdió por 2-1 (21-18, 19 a 21, 15-10) ante los tercerer cabeza de serie, Allison / Guto Carvalhaes de Brasil y también por 2-1 (19-21, 21-15, 15-13) contra el equipo suizo G. Kissling / Beeler.	Allison	Brasil	False
6636	Neste contexto, o SECPLP sugere as Fundações da CPLP, interessadas em participar no Fórum, que se manifestem, por correio electrónico, para a Assessoria Especial para Assuntos Internacionais da Secretaria Geral da Presidência da República Federativa do Brasil (Ana Carla Leite de Almeida - ana.almeida@presidencia.gov.br e Marcelo Costa - marcelo.costa@presidencia.gov.br) e o Gabinete da CPLP no Itamaraty (Secretário Allison Gasparete - alisson.gasparete@itamaraty.gov.br).	Allison	Brasil	False
6637	Just in time for Carnaval, the 5th annual Brasil Jazz Festa celebration of Brazilian jazz. 4 sets from 9 musicians: featuring Allison Adams Tucker voice, Rebecca Kleinmann flute/voice, Danny Green piano, Dani Lasalvia guitar/voice, Steve Haney percussion, Julien Cantelm drums, Justin Grinnell bass, Claudia Lyra percussion, & Joe Amato guitar 6 till 9PM - $20 cover	Allison	Brasil	False
6638	1. Ryall Graber Vasani - Canada 2. Regiane Da Silva - Germany 3. Nicole Duncan - Oxford, Georgia, USA 4. Trish Warren - Copper Canyon, Texas, USA 5. Allison Ethier - Quebec, Canada 6. Fiona Harris - Ontario, Canada 7. Diana Monteiro - Brasil 8. Kizzy Vaines - United Kingdom 9. Natalie Planes - Hicksville, New York, USA 10.	Allison	Brasil	False
6639	Videos lesvianas pornos de adultos allison mack porno, xuxa brasil mature teens pornografia adulto, en windows media gallery tall woman, ranma medio feet hait sex, teeens squirt actrices francaise karla spice gratuite, lorena herrera ontube icarly mortal kombat online, marge simpson kim possibel todos los, free pornovideos fucking mom, para ver internet hidden camera, matures hairy galerie miranda cosgrove futurama, ninel conde gratis mobile celular vida guerra freexxx, women with crossed legs funky americanas.	Allison	Brasil	False
6640	Second Honors: Lauren Aldrich, Brendan Allard, Nicholas Batchelder, Jessica Birchenough, Bryan Brasil, Megan Gentile, Matthew Halket, Jessica Haskins, Allison Helems, Jillian Henrichon, Erica Hufnagel, Michelle Labrie, Andrew LaMarche, Timothy Laprade, Hope MacDonald, Meredith Mase, Reilly McQueston, Nora Murphy, Katelyn Parzych, Tyler Peich, Elias Phillips, Lilly Rubeck, Marissa Sarna-McCarthy, Amanda Sheldon, Julianne Sobon, RoseMarie Torrey, Caroline Towse, Lily Trotman, Savannah Waters, Rylie Weidhaas, Brendan Weir, Maya Zamek	Allison	Brasil	False
6641	4. " Search Results " surf Page 4 of 87 Alison MacCallum ETIQUETAS Alkistis Protopsalti Añadir etiqueta nueva Adamo All Angels Argentina Bobby Darin Bob Dylan Brasil BSO Camilo Sesto All-4-One Chile CINE Clásica Connie Francis Dalida DVD EN Allison Iraheta VIVO España Francia Frank Sinatra Almendra Instrumental Italia Jazz Joan Manuel Serrat Los Almodovar 70's Música Alta Tensión Orquestada Marisol Mina Movie Themes Musicales Nana Mouskouri Altered Images Navidad Alvaro Amici OLDIES Paul Mauriat Pooh POP Presentaciones Power Alvaro Urquijo Point Ray Conniff Revistas Aporte de Rafael.	Allison	Brasil	False
6642	Allison Wetzel, PA-C	Allison	Wetzel	False
6643	4 Allison Perugini.... - - - - - 14 Kiersten Wetzel..... - - - - -	Allison	Wetzel	False
6644	Schedule an appointment with Allison Wetzel, PA-C	Allison	Wetzel	False
6645	Allison Wetzel, PA-C joined CHI Health Clinic on September 18, 2012.	Allison	Wetzel	False
6646	Gretchen Goodbody-Gringley, Dana L. Wetzel, Daniel Gillon, Erin Pulster, Allison Miller, Kim B. Ritchie.	Allison	Wetzel	False
6647	Wetzel (IN-G), 18-5; 160 - Allison (CO) pin Hargis (IN-G), 0:48; 171 - Delponte (CO) won by inj.	Allison	Wetzel	False
6648	Danny Muno, Tom Mendonca, Erik Wetzel, Steve Susdorf, Steve Detwiler, Brandon Burke, Holden Sprague, Clayton Allison, Justin Wilson, Justin Miller	Allison	Wetzel	False
6649	Others who received honorable mentions are Leah Boardman (two), Michael Clarke, Crystal Foss, Ryan Horst, Lauren Johnson, Angela Marshall, Don McCauley, Leora Stewart, Jessica Wetzel and Allison Young.	Allison	Wetzel	False
6650	"This is a family that has a long history of denial that there's a problem, of rescuing and making excuses," prosecutor Allison Wetzel said.	Allison	Wetzel	False
6651	Fresno State starters: 3/2b Wetzel; 7/dh Storey; 33/cf Lapin; 9/lf Susdorf; 6/rf Lewis; 32/3b Mendonca; 38/1b Ahmady; 4/c Grubb; 40/ss Sandell; 41/p Allison, C.;	Allison	Wetzel	False
6652	It was Travis County's Assistant District Attorney Allison Wetzel , who may not be a familiar to Californians but is to Texans who know of her many high-profile prosecutions.	Allison	Wetzel	False
6653	THIRD TEAM Emily Fair, Eastern Eile Harris, Seneca Allison Henry, Shawnee Casey Lynch, Gloucester Catholic Stephanie Naglak, West Windsor North Elliot Rachel, Rancocas Valley Anyssa Sanchez, Sterling Samantha Wetzel, St.	Allison	Wetzel	False
6654	2610840 Check the source file (free) and then check Archives for MELFORD ANDERSON.	Anderson	Melford	False
6655	Ha trabajado con Anthony Braxton, Tim Berne, Myra Melford, Ray Anderson, Anthony Davis, Gerry Hemingway y John Zorn, entre otros)	Anderson	Melford	False
6656	The CBCS lists the following seven actors who appeared in the execution scene: Alan Bridge ( Execution chamber guard ), Edward Hearn ( Warden's secretary ), George Anderson ( Warden ), Boyd Irwin ( 1st doctor ), Lee Shumway ( Door guard ), George Melford ( 2d doctor ), William O'Leary ( Chaplain ).	Anderson	Melford	False
6657	NET - 1, Brad McBee-Larry Spotanski, 51; 2, Chris Livingston-Mike Serrano, 52; 3 (tie), Chuck Henke-Bill Readance, Jerry Benfield-Bruce Robinson, 55; 5 (tie), Scott Anderson, Joe Queen, Phil Beaber-John Melford, 56.	Anderson	Melford	False
6658	Innovative musician Widely recognized by jazz critics as a leader of a generation of innovative musicians, Cuong has lent his trumpet playing talents to a wide range of artists including Pat Metheny, Laurie Anderson, David Bowie, Dave Douglas, and Myra Melford.	Anderson	Melford	False
6659	Michael D Hill, Renee H Martin, David Mikulis, John H Wong, Frank L Silver, Karel G terBrugge, Geneviève Milot, Wayne M Clark, R Loch MacDonald, Michael E Kelly, Melford Boulton, Ian Fleetwood, Cameron McDougall, Thorsteinn Gunnarsson, Michael Chow, Cheemun Lum, Robert Dodd, Julien Poublanc, Timo Krings, Andrew M Demchuk, Mayank Goyal, Roberta Anderson, Julie Bishop, David Garman, Michael Tymianski.	Anderson	Melford	False
6660	Those named are John W. Lawson, George H. Melford, Judge Bert P. Woodard, Arthur H. Dibbern, James Apffelt, Earl S. Patterson, James F. McBryde, J. Murray Durham, Dr. Paul Holmes, O. K. Gilliam, Eldon D. Cloud, L. W. Shields, Dr. John Anderson, Newton L. Clarke and Aubrey N. Irwin.	Anderson	Melford	False
6661	A multi-instrumentalist, passionate about improvisation and interpretation, he has performed with a who's who of contemporary composers including Muhal Richard Abrams, Ray Anderson, Anthony Braxton, John Carter, Jack DeJohnette, Anthony Davis, Mark Dresser, Michael Formanek, Don Grolnick, Chico Hamilton, Julius Hemphill, Andrew Hill, Wayne Horvitz, Robin Holcomb, Leroy Jenkins, Myra Melford, James Newton, Bobby Previte, Leo Smith and John Zorn.	Anderson	Melford	False
6662	In addition to her parents, she is preceded in death by her first husband, Joe Reynolds; her second husband, Oral Woods; three brothers, Melford, Delmar and Beryl and Fanny, all of the Goodman and Anderson communities; and a sister-in-law, Lavonne Tosh.	Anderson	Melford	False
6663	In addition, Russ has performed with a long list of musical heavyweights, including Kenny Wheeler, Bill Frisell, Joe Lovano, Charles Earland, David Liebman, Oliver Lake, Myra Melford, Elvis Costello, Michael Bublé, Curtis Fowlkes, Roy Nathanson, Lou Reed, Laurie Anderson, Brian Blade, Dick Oatts, Aretha Franklin, Tony Malaby, and Jenny Scheinman, among others.	Anderson	Melford	False
6664	Vu has collaborated extensively with pianist/composer Myra Melford, saxophonist Chris Speed and performance artist Laurie Anderson, but he's best known for his work with the Pat Metheny Group, contributing trumpet and vocals on the 2002 album "Speaking of Now" and 2005's "The Way Up" (both of which earned Grammy Awards for best contemporary jazz album).	Anderson	Melford	False
6665	In addition, Russ has performed with a long list of musical heavyweights including; Kenny Wheeler, Bill Frisell, Joe Lovano, Richie Beirach, Mark Ribot, Charles Earland, David Liebman, Joe Maneri, The Jazz Passengers, Oliver Lake, Myra Melford, Anthony Davis, Mick Rossi, Elvis Costello, Debbie Harry, Michael Bublé, Curtis Fowlkes, Roy Nathanson, Lou Reed, Laurie Anderson, Brian Blade, Dick Oatts, Aretha Franklin, Tony Malaby, Jenny Scheinman, and Mat Maneri.	Anderson	Melford	False
6666	Anderson, Colatina - ES, Brasil	Anderson	Brasil	False
6667	"Tour des Verbrechens" Wahlkampftournee von CHANCE 2000 (election campaign) Cast: Werner Brecht, Kerstin Grassmann, Achim von Paczensky, Dietrich Kuhlbrodt, Carl Hegemann, Christoph Schlingensief, Nina Wetzel, Julian Kamphausen, Henning Nass, Ilka Schulz; guests: Artur Albrecht and Margit Carstensen	Albrecht	Wetzel	False
6668	Manuel Kleiner, Cecilia Wentrup, Christian Lott, Hanno Teeling, Silke Wetzel, Jacque Young, Yun-Juan Chang, Manesh Shah, Nathan C. VerBerkmoes, Jan Zarzycki, Georg Fuchs, Stephanie Markert, Kristina Hempel, Birgit Voigt, Dörte Becher, Manuel Liebeke, Michael Lalk, Dirk Albrecht, Michael Hecker, Thomas Schweder & Nicole Dubilier.	Albrecht	Wetzel	False
6669	Sauter G, Gasser TC, Moch H, Richter J, Jiang F , Albrecht R, Novotny H, Wagner U, Bubendorf L, Mihatsch MJ.	Albrecht	Sauter	False
6670	ALBRECHT: If your Honour please, I think, as it is a document belonging to the case, we would be very glad to show them to the witness before he is cross-examined by Dr. Sauter.	Albrecht	Sauter	False
6671	DR. SAUTER: Out of consideration for your French guests?	French	Sauter	False
6672	As we say in French "reculer pour mieux sauter"!	French	Sauter	False
6673	As the French say: "reculer pour mieux sauter".	French	Sauter	False
6674	From the French word sauter, meaning "to jump."	French	Sauter	False
6675	coup, voiles, flamber, souffler, chier, sucer, sauter, tirer, nul, exploser, se casser, jouer, claquer, pipe French	French	Sauter	False
6676	For some unexplained reason, I decided to just jump (or 'sauter' as the French might say).	French	Sauter	False
6677	The word comes from the French word "sauter," which means "to jump."	French	Sauter	False
6678	"Sauté" originated from the French term "sauter" which means "to jump."	French	Sauter	False
6679	Simon tells me that they called it cornichon sauter in French.	French	Sauter	False
6680	A bit like "reculer pour mieux sauter", as they say in French.	French	Sauter	False
6681	The term sauté comes from the French term "sauter" which means "to jump."	French	Sauter	False
6682	Allan, James Hatch, John Standley, Jonathan Newton, Samuel Gilbert, Anthony Parker, John Bannerman, Robert McKanna, James Jennings, George McCall, John Craig, Elias Smith, John Evans, William Green, Nathan Hill, Nathaniel Gaillard, John Geer, Gilbert Robinson, Benj Roberson, Benja Bindworth, Sam'l	Elias	Bannerman	False
6683	DuBois, John Judge, Isreal Norris, Charles B Maxwell, Peter Penny, Joshua Clyderland, Geo Lord, John Scott, Thomas Jacobs, John Simmons, Henry McDugal, Ronal Howell, Elias Cowan, Thomas Brownell, Mager Jones, Loyd Jackson, William Snells, Samuel Feran, Henry Moore, James Bannerman, Robt Henderson, Thos Robison, Joseph Saunders, Richard	Elias	Bannerman	False
