id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
H1180960976,jbt,california,georgia,"I live in georgia, originally from california, it seems the weather here has made my arthritis worse.",1.0,1.0,0,0,5,NONE,5,3,2,"I live in <span style=""color: #9A14B2; font-weight: bold"">georgia:[OBJECT_A]</span>, originally from <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>, it seems the weather here has made my arthritis worse.",5,1.0,1.0
H1118044744,jbt,milk,tea,"If you make it more thick (less diluted), it can make a decent milk for tea.",1.0,1.0,0,0,5,NONE,5,3,2,"If you make it more thick (less diluted), it can make a decent <span style=""color: #9A14B2; font-weight: bold"">milk:[OBJECT_A]</span> for <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span>.",5,1.0,1.0
B254001990,jbt,mouse,rat,And he calls metam-sodium a 25 carcinogen with lousy rat data and the positive mouse study.,0.6436,0.5263,0,2,3,NONE,3,3,2,"And he calls metam-sodium a 25 carcinogen with lousy <span style=""color: #9A14B2; font-weight: bold"">rat:[OBJECT_A]</span> data and the positive <span style=""color: #6CB219; font-weight: bold"">mouse:[OBJECT_B]</span> study.",5,0.59668,0.6
O2323379262,jbt,restaurant,cafe,Superior rooms Deluxe Room Business Deluxe Room Amour & Symphony Suite Business Center restaurant & cafe.,1.0,1.0,0,0,5,NONE,5,3,2,"Superior rooms Deluxe Room Business Deluxe Room Amour & Symphony Suite Business Center <span style=""color: #9A14B2; font-weight: bold"">restaurant:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">cafe:[OBJECT_B]</span>.",5,1.0,1.0
F798770623,jbt,california,oregon,Gas prices are better in oregon than in california,1.0,1.0,5,0,0,BETTER,5,3,2,"Gas prices are better in <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> than in <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>",5,1.0,1.0
O2390805126,jbt,plastic,cement,"The 3DLevelScanner is able to measure solid materials including wheat, plastic granules, chemical powders, cement, flour, coal and much more with a range of up to 70 meters.",1.0,0.5217,0,1,4,NONE,4,3,2,"The 3DLevelScanner is able to measure solid materials including wheat, <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> granules, chemical powders, <span style=""color: #6CB219; font-weight: bold"">cement:[OBJECT_B]</span>, flour, coal and much more with a range of up to 70 meters.",5,0.8086800000000001,0.8
M2016891290,jbt,psp,ps2,"Polygon for polygon, he claimed, ""psp has more power than ps2,"" and it's apparently easier to develop for as well.",0.6797,1.0,4,0,1,BETTER,4,3,2,"Polygon for polygon, he claimed, ""<span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span> has more power than <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span>,"" and it's apparently easier to develop for as well.",5,0.80782,0.8
L1910101132,jbt,carolina,pennsylvania,"Only five states (Kentucky, Ohio, pennsylvania, West Virginia and South carolina) were cooler than normal for the month.",1.0,1.0,0,0,5,NONE,5,3,2,"Only five states (Kentucky, Ohio, <span style=""color: #9A14B2; font-weight: bold"">pennsylvania:[OBJECT_A]</span>, West Virginia and South <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span>) were cooler than normal for the month.",5,1.0,1.0
A125534307,jbt,harvard,dartmouth,"According to a new report from harvard and dartmouth researchers, health care costs will grow faster than the U.S. economy for at least the next twenty years.",1.0,1.0,0,0,5,NONE,5,3,2,"According to a new report from <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">dartmouth:[OBJECT_B]</span> researchers, health care costs will grow faster than the U.S. economy for at least the next twenty years.",5,1.0,1.0
P2516473493,jbt,beer,tea,"The hops push what I would consider a mediocre beer over the top for me, so it's not my ""cup of tea"".",1.0,0.5122,1,0,4,NONE,4,3,2,"The hops push what I would consider a mediocre <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span> over the top for me, so it's not my ""cup of <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span>"".",5,0.80488,0.8
D461058013,jbt,concrete,cement,cement or concrete are cooler than asphalt for your dog's pads.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span> are cooler than asphalt for your dog's pads.",5,1.0,1.0
T3195008312,jbt,california,pennsylvania,"With New York, california, Illinois, pennsylvania and Michigan as solid Democratic electoral states, there is no strategy that works for Republicans that gets 270 without Ohio.",1.0,1.0,0,0,5,NONE,5,3,2,"With New York, <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Illinois, <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span> and Michigan as solid Democratic electoral states, there is no strategy that works for Republicans that gets 270 without Ohio.",5,1.0,1.0
E683456600,jbt,wood,cardboard,"Examples of solid wastes reduced include paper, cardboard, wood, computers, circuit boards, tin, aluminum cans, plastic bottles, and toner cartridges.",1.0,1.0,0,0,5,NONE,5,3,2,"Examples of solid wastes reduced include paper, <span style=""color: #9A14B2; font-weight: bold"">cardboard:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>, computers, circuit boards, tin, aluminum cans, plastic bottles, and toner cartridges.",5,1.0,1.0
B281138283,jbt,california,pennsylvania,"And then on the clear front in california and pennsylvania are you seeing anything new there, things getting easier or has it been status quo?",1.0,1.0,0,0,5,NONE,5,3,2,"And then on the clear front in <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span> are you seeing anything new there, things getting easier or has it been status quo?",5,1.0,1.0
R2831217116,jbt,google,amazon,This is actually looking worse for Azure and google where as very good for amazon.,0.648,1.0,0,2,3,NONE,3,3,2,"This is actually looking worse for Azure and <span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> where as very good for <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span>.",5,0.7888,0.6
H1120799617,jbt,harvard,stanford,If you're from harvard or stanford your odds are better.,1.0,1.0,0,0,5,NONE,5,3,2,"If you're from <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span> your odds are better.",5,1.0,1.0
D402103900,jbt,michigan,pennsylvania,"But Minnesota would be harder for a Republican to win than Wisconsin, it doesn't border michigan, and it's a little farther removed from Ohio and pennsylvania.",0.6818,1.0,0,1,4,NONE,4,3,2,"But Minnesota would be harder for a Republican to win than Wisconsin, it doesn't border <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span>, and it's a little farther removed from Ohio and <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span>.",5,0.80908,0.8
D484229809,jbt,metal,aluminum,"claim 16 , wherein said solid unitary metal housing comprises aluminum.",1.0,1.0,0,0,5,NONE,5,3,2,"claim 16 , wherein said solid unitary <span style=""color: #9A14B2; font-weight: bold"">metal:[OBJECT_A]</span> housing comprises <span style=""color: #6CB219; font-weight: bold"">aluminum:[OBJECT_B]</span>.",5,1.0,1.0
D440885669,jbt,california,missouri,california/missouri Fanter,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">missouri:[OBJECT_B]</span> Fanter",5,1.0,1.0
T3207341833,jbt,wood,cement,"wood, cement, stone, bricks, nails.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">wood:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">cement:[OBJECT_B]</span>, stone, bricks, nails.",5,1.0,1.0
Q2762219902,jbt,wii,ps3,The wii version is inferior to the ps3 version in many ways though.,1.0,1.0,0,5,0,WORSE,5,3,2,"The <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> version is inferior to the <span style=""color: #6CB219; font-weight: bold"">ps3:[OBJECT_B]</span> version in many ways though.",5,1.0,1.0
F796579373,jbt,playstation,gamecube,"gamecube, playstation 2, and PS3.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">gamecube:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">playstation:[OBJECT_B]</span> 2, and PS3.",5,1.0,1.0
K1616015715,jbt,wood,rubber,Legs: Solid rubber wood and American white oak core,1.0,1.0,0,0,5,NONE,5,3,2,"Legs: Solid <span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span> and American white oak core",5,1.0,1.0
T3203382862,jbt,mobile,laptop,"With this in mind, Cooler Master's Choiix line of products caters to the travelling laptop and mobile device user.",1.0,1.0,0,0,5,NONE,5,3,2,"With this in mind, Cooler Master's Choiix line of products caters to the travelling <span style=""color: #9A14B2; font-weight: bold"">laptop:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">mobile:[OBJECT_B]</span> device user.",5,1.0,1.0
L1805813792,jbt,playstation,gamecube,"Nintendo gamecube , playstation 2 , Xbox أ.ش.",1.0,1.0,0,0,5,NONE,5,3,2,"Nintendo <span style=""color: #9A14B2; font-weight: bold"">gamecube:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">playstation:[OBJECT_B]</span> 2 , Xbox أ.ش.",5,1.0,1.0
D494499380,jbt,fox,cnn,cnn is even worse than fox if you think about it.,1.0,1.0,0,5,0,WORSE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">cnn:[OBJECT_A]</span> is even worse than <span style=""color: #6CB219; font-weight: bold"">fox:[OBJECT_B]</span> if you think about it.",5,1.0,1.0
N2183414997,jbt,metal,stone,"Shelly stone,"" ""shelly metal,"" etc. SHELPIT, SHILPIT, SHILPY, pale, sickly, nerveless, poorly, ill.",1.0,1.0,0,0,5,NONE,5,3,2," Shelly <span style=color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span>,"" ""shelly <span style=""color: #6CB219; font-weight: bold"">metal:[OBJECT_B]</span>,"" etc. SHELPIT, SHILPIT, SHILPY, pale, sickly, nerveless, poorly, ill.",5,1.0,1.0
P2544009006,jbt,plastic,cardboard,The Lenticular plastic is poorly glued to the cardboard backing; multiple pieces have flaked off.,1.0,1.0,0,0,5,NONE,5,3,2,"The Lenticular <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> is poorly glued to the <span style=""color: #6CB219; font-weight: bold"">cardboard:[OBJECT_B]</span> backing; multiple pieces have flaked off.",5,1.0,1.0
B228996843,jbt,steel,aluminum,aluminum is less expensive than stainless steel and easier and faster to fabricate.,0.6704,1.0,4,1,0,BETTER,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">aluminum:[OBJECT_A]</span> is less expensive than stainless <span style=""color: #6CB219; font-weight: bold"">steel:[OBJECT_B]</span> and easier and faster to fabricate.",5,0.8022400000000001,0.8
L1861364949,jbt,football,tennis,Obviously the prize money clause can be better applied to tennis than football.,1.0,1.0,5,0,0,BETTER,5,3,2,"Obviously the prize money clause can be better applied to <span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> than <span style=""color: #6CB219; font-weight: bold"">football:[OBJECT_B]</span>.",5,1.0,1.0
M2004673802,jbt,playstation,gamecube,playstation 2 gamecube Xbox,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">playstation:[OBJECT_A]</span> 2 <span style=""color: #6CB219; font-weight: bold"">gamecube:[OBJECT_B]</span> Xbox",5,1.0,1.0
G956023671,jbt,baseball,hockey,hockey is SO much better than baseball.,1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> is SO much better than <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>.",5,1.0,1.0
S2959865847,jbt,steel,timber,"Typical uses: Block and brickwork, concrete, fibre cement, G.R.C. panels, primed galvanised steel, primed timber, solid plaster, wallboards.",1.0,1.0,0,0,5,NONE,5,3,2,"Typical uses: Block and brickwork, concrete, fibre cement, G.R.C. panels, primed galvanised <span style=""color: #9A14B2; font-weight: bold"">steel:[OBJECT_A]</span>, primed <span style=""color: #6CB219; font-weight: bold"">timber:[OBJECT_B]</span>, solid plaster, wallboards.",5,1.0,1.0
H1126165220,jbt,suv,jeep,"If you want a traditional suv that offers good outward visibility, a roomy and functional interior, and solid off-road chops, you'll like the jeep Grand Cherokee .",1.0,1.0,0,0,5,NONE,5,3,2,"If you want a traditional <span style=""color: #9A14B2; font-weight: bold"">suv:[OBJECT_A]</span> that offers good outward visibility, a roomy and functional interior, and solid off-road chops, you'll like the <span style=""color: #6CB219; font-weight: bold"">jeep:[OBJECT_B]</span> Grand Cherokee .",5,1.0,1.0
K1608487141,jbt,paint,chalk,"Latex paint provides better fade- and mildew-resistance, flexibility, chalk resistance and adhesion.",0.6648,1.0,1,0,4,NONE,4,3,2,"Latex <span style=""color: #9A14B2; font-weight: bold"">paint:[OBJECT_A]</span> provides better fade- and mildew-resistance, flexibility, <span style=""color: #6CB219; font-weight: bold"">chalk:[OBJECT_B]</span> resistance and adhesion.",5,0.79888,0.8
H1134900583,jbt,wii,gamecube,"I guess you could say it's like gamecube to wii... it's better, but only just.",0.3504,0.5,2,2,1,WORSE,2,3,2,"I guess you could say it's like <span style=""color: #9A14B2; font-weight: bold"">gamecube:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span>... it's better, but only just.",5,0.41024,0.4
I1356185646,jbt,football,golf,"Is there any decent golf, football, or boxing games that are somewhat realistic and not so arcade feeling?",1.0,1.0,0,0,5,NONE,5,3,2,"Is there any decent <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">football:[OBJECT_B]</span>, or boxing games that are somewhat realistic and not so arcade feeling?",5,1.0,1.0
O2375382008,jbt,virginia,oregon,"That second conclusion is obviously true, but virginia was slaughtered Saturday by the oregon Ducks, which makes BYU's loss a little uglier.",0.6695,1.0,0,3,2,WORSE,3,3,2,"That second conclusion is obviously true, but <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> was slaughtered Saturday by the <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span> Ducks, which makes BYU's loss a little uglier.",5,0.8017000000000001,0.6
A115588256,jbt,steel,timber,A better alternative is to substitute light gauge steel Zeds for the timber joists.,0.6871,0.5188,0,3,2,WORSE,3,3,2,"A better alternative is to substitute light gauge <span style=""color: #9A14B2; font-weight: bold"">steel:[OBJECT_A]</span> Zeds for the <span style=""color: #6CB219; font-weight: bold"">timber:[OBJECT_B]</span> joists.",5,0.61978,0.6
J1480371703,jbt,potato,steak,It was harder work than going to our local steak-house and asking for no potato and only olive oil dressings.,1.0,1.0,0,0,5,NONE,5,3,2,"It was harder work than going to our local <span style=""color: #9A14B2; font-weight: bold"">steak:[OBJECT_A]</span>-house and asking for no <span style=""color: #6CB219; font-weight: bold"">potato:[OBJECT_B]</span> and only olive oil dressings.",5,1.0,1.0
K1734251323,jbt,tennis,hockey,"More popular sports to Indians get pretty decent venues too, such as hockey and tennis.",1.0,1.0,0,0,5,NONE,5,3,2,"More popular sports to Indians get pretty decent venues too, such as <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span>.",5,1.0,1.0
O2369866190,jbt,google,facebook,"That means faster than google, Yahoo, Twitter, and facebook.",1.0,1.0,0,0,5,NONE,5,3,2,"That means faster than <span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span>, Yahoo, Twitter, and <span style=""color: #6CB219; font-weight: bold"">facebook:[OBJECT_B]</span>.",5,1.0,1.0
F738904024,jbt,soup,pasta,"For better flavor, cook the rice or pasta in the soup when reheating.",1.0,1.0,0,0,5,NONE,5,3,2,"For better flavor, cook the rice or <span style=""color: #9A14B2; font-weight: bold"">pasta:[OBJECT_A]</span> in the <span style=""color: #6CB219; font-weight: bold"">soup:[OBJECT_B]</span> when reheating.",5,1.0,1.0
E640846725,jbt,ds,psp,Eg: ds vs psp.,1.0,1.0,0,0,5,NONE,5,3,2,"Eg: <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> vs <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>.",5,1.0,1.0
K1644301571,jbt,rubber,cement,LOL!!  I call it work smarter not harder ;)  You know what I say to rubber cement...YUCK!!!!  I hate it!,1.0,1.0,0,0,5,NONE,5,3,2,"LOL!!  I call it work smarter not harder ;)  You know what I say to <span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">cement:[OBJECT_B]</span>...YUCK!!!!  I hate it!",5,1.0,1.0
O2416109519,jbt,basketball,volleyball,The better path: Waller also played volleyball and basketball before switching to golf in eighth grade.,1.0,1.0,0,0,5,NONE,5,3,2,"The better path: Waller also played <span style=""color: #9A14B2; font-weight: bold"">volleyball:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> before switching to golf in eighth grade.",5,1.0,1.0
F824204631,jbt,google,youtube,"google Analytics for youtube, only better",1.0,1.0,3,0,2,BETTER,3,3,2,"<span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> Analytics for <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span>, only better",5,1.0,0.6
B320431830,jbt,paint,pen,"A paint pen, if you can get your color, will touch it up easier.",1.0,1.0,0,0,5,NONE,5,3,2,"A <span style=""color: #9A14B2; font-weight: bold"">paint:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">pen:[OBJECT_B]</span>, if you can get your color, will touch it up easier.",5,1.0,1.0
G1055757376,jbt,phone,laptop,I don't need my phone to be faster than my laptop.,0.6562,1.0,2,1,2,BETTER,2,3,2,"I don't need my <span style=""color: #9A14B2; font-weight: bold"">phone:[OBJECT_A]</span> to be faster than my <span style=""color: #6CB219; font-weight: bold"">laptop:[OBJECT_B]</span>.",5,0.79372,0.4
P2496422482,jbt,pizza,steak,The food was pretty decent; good pizza and decent steak tips and real mash potatoes (not from a packet).,1.0,1.0,0,0,5,NONE,5,3,2,"The food was pretty decent; good <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span> and decent <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> tips and real mash potatoes (not from a packet).",5,1.0,1.0
F821067304,jbt,fishing,swimming,"Good biking, fishing, swimming.",1.0,1.0,0,0,5,NONE,5,3,2,"Good biking, <span style=""color: #9A14B2; font-weight: bold"">fishing:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">swimming:[OBJECT_B]</span>.",5,1.0,1.0
P2544911106,jbt,steel,stone,"The library was guarded by a stone door that was described as ""harder than steel.""",1.0,0.5143,4,0,1,BETTER,4,3,2,"The library was guarded by a <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> door that was described as ""harder than <span style=""color: #6CB219; font-weight: bold"">steel:[OBJECT_B]</span>.""",5,0.80572,0.8
I1343398063,jbt,ps3,ps2,I saw ps3 games that looked worse than the ps2 Kingdom Hearts titles xD.,1.0,1.0,0,5,0,WORSE,5,3,2,"I saw <span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span> games that looked worse than the <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> Kingdom Hearts titles xD.",5,1.0,1.0
J1558707701,jbt,pizza,pasta,Jolly pasta has decent pizza.,1.0,1.0,0,0,5,NONE,5,3,2,"Jolly <span style=""color: #9A14B2; font-weight: bold"">pasta:[OBJECT_A]</span> has decent <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span>.",5,1.0,1.0
K1664169084,jbt,basketball,tennis,"Mainstream manly team sports like basketball and football are way, way cooler than sports such as table tennis and badminton.",1.0,1.0,5,0,0,BETTER,5,3,2,"Mainstream manly team sports like <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> and football are way, way cooler than sports such as table <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span> and badminton.",5,1.0,1.0
J1510597467,jbt,basketball,tennis,"I want to be a better... basketball player/runner/football player/tennis player/bowler/equestian.....""",1.0,1.0,0,0,5,NONE,5,3,2,"I want to be a better... <span style=color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> player/runner/football player/<span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span> player/bowler/equestian.....""",5,1.0,1.0
T3140444840,jbt,basketball,volleyball,"When the volleyball team pranced into Matador Gym that night, the crowd cheered and a mediocre basketball team was transformed.",1.0,1.0,0,0,5,NONE,5,3,2,"When the <span style=""color: #9A14B2; font-weight: bold"">volleyball:[OBJECT_A]</span> team pranced into Matador Gym that night, the crowd cheered and a mediocre <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> team was transformed.",5,1.0,1.0
B266485996,jbt,michigan,missouri,"And let's not forget those few remaining states where guns on campus are prohibited by law and you will be relatively safer: Illinois, Louisiana, Maine, Massachusetts, michigan, missouri, New Jersey, New Mexico, New York, Ohio, Tennessee and Wyoming.",1.0,1.0,0,0,5,NONE,5,3,2,"And let's not forget those few remaining states where guns on campus are prohibited by law and you will be relatively safer: Illinois, Louisiana, Maine, Massachusetts, <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">missouri:[OBJECT_B]</span>, New Jersey, New Mexico, New York, Ohio, Tennessee and Wyoming.",5,1.0,1.0
T3179187114,jbt,wii,ps3,"wii U CPU and GPU Clock Speeds revealed, slower than ps3/360",0.6831,1.0,0,4,1,WORSE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> U CPU and GPU Clock Speeds revealed, slower than <span style=""color: #6CB219; font-weight: bold"">ps3:[OBJECT_B]</span>/360",5,0.80986,0.8
F738834238,jbt,football,baseball,Forbes Field was an absolutely lousy place to stage a football game with the baseball infield.,0.6753,1.0,0,1,4,NONE,4,3,2,"Forbes Field was an absolutely lousy place to stage a <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> game with the <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> infield.",5,0.80518,0.8
R2908163064,jbt,fox,espn,TNT was actually a little worse than fox last year and espn only marginally better.,0.6884,1.0,0,4,1,WORSE,4,3,2,"TNT was actually a little worse than <span style=""color: #9A14B2; font-weight: bold"">fox:[OBJECT_A]</span> last year and <span style=""color: #6CB219; font-weight: bold"">espn:[OBJECT_B]</span> only marginally better.",5,0.81304,0.8
S3019938848,jbt,milk,soda,Water or low-fat milk are obviously better choices than soda or other sugary drinks.,1.0,1.0,5,0,0,BETTER,5,3,2,"Water or low-fat <span style=""color: #9A14B2; font-weight: bold"">milk:[OBJECT_A]</span> are obviously better choices than <span style=""color: #6CB219; font-weight: bold"">soda:[OBJECT_B]</span> or other sugary drinks.",5,1.0,1.0
I1389568297,jbt,california,georgia,I think Southern california and georgia would have been a better match-up.,1.0,1.0,0,0,5,NONE,5,3,2,"I think Southern <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> would have been a better match-up.",5,1.0,1.0
G955894772,jbt,basketball,golf,"Hobbies : Tennis, skiing, basketball, golf.",1.0,1.0,0,0,5,NONE,5,3,2,"Hobbies : Tennis, skiing, <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">golf:[OBJECT_B]</span>.",5,1.0,1.0
M1998394294,jbt,wood,rubber,Pieces were rubber wood which is very solid.,1.0,1.0,0,0,5,NONE,5,3,2,"Pieces were <span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span> which is very solid.",5,1.0,1.0
F868292402,jbt,forest,timber,He claims the locking up of forest has made it harder to get the special timber he needs.,1.0,1.0,0,0,5,NONE,5,3,2,"He claims the locking up of <span style=""color: #9A14B2; font-weight: bold"">forest:[OBJECT_A]</span> has made it harder to get the special <span style=""color: #6CB219; font-weight: bold"">timber:[OBJECT_B]</span> he needs.",5,1.0,1.0
F844526082,jbt,thanksgiving,halloween,"halloween is a short 12 days away, so there is no better time to start planning your thanksgiving meal.",0.65,1.0,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">halloween:[OBJECT_A]</span> is a short 12 days away, so there is no better time to start planning your <span style=""color: #6CB219; font-weight: bold"">thanksgiving:[OBJECT_B]</span> meal.",5,0.79,0.8
E695784037,jbt,youtube,itunes,"Fans of Michael Jackson's music would be better off watching the actual music videos on youtube, or buying the songs in itunes.",0.6737,1.0,1,0,4,NONE,4,3,2,"Fans of Michael Jackson's music would be better off watching the actual music videos on <span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span>, or buying the songs in <span style=""color: #6CB219; font-weight: bold"">itunes:[OBJECT_B]</span>.",5,0.8042199999999999,0.8
H1200936421,jbt,fox,espn,I'm fed up with the lousy coverage of the races we get every weekend from espn & fox.,1.0,1.0,0,0,5,NONE,5,3,2,"I'm fed up with the lousy coverage of the races we get every weekend from <span style=""color: #9A14B2; font-weight: bold"">espn:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">fox:[OBJECT_B]</span>.",5,1.0,1.0
T3200982355,jbt,concrete,rubber,"With the hard rubber this shoe has, it is somewhat better for on dirt rather than concrete.",0.6501,1.0,4,0,1,BETTER,4,3,2,"With the hard <span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span> this shoe has, it is somewhat better for on dirt rather than <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span>.",5,0.79006,0.8
B195348213,jbt,restaurant,cafe,"All in all, cafe Habana was a solid, but not spectacular restaurant.",0.6704,0.5263,1,1,3,NONE,3,3,2,"All in all, <span style=""color: #9A14B2; font-weight: bold"">cafe:[OBJECT_A]</span> Habana was a solid, but not spectacular <span style=""color: #6CB219; font-weight: bold"">restaurant:[OBJECT_B]</span>.",5,0.61276,0.6
H1208008168,jbt,wii,psp,I'm not arguing that the Sony product has the superior technology in both the PS3/wii and psp/DS shootout.,1.0,1.0,0,0,5,NONE,5,3,2,"I'm not arguing that the Sony product has the superior technology in both the PS3/<span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>/DS shootout.",5,1.0,1.0
B235329196,jbt,georgia,carolina,"Amidst a game going poorly against carolina, fans blamed Jones for drafting Carter earlier than Quincy's pedigree at georgia dictated.",1.0,1.0,0,0,5,NONE,5,3,2,"Amidst a game going poorly against <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span>, fans blamed Jones for drafting Carter earlier than Quincy's pedigree at <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> dictated.",5,1.0,1.0
