id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
K1745010216,brands,Motrin,Advil,Motrin Advil focus.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span> focus.",5,1.0,1.0
G1060874898,jbt,Ps2,Ps3,I doubt I'll ever agree that ps2 games are intrinsically worse than ps3 games.,1.0,0.5217,1,3,1,WORSE,3,3,2,"I doubt I'll ever agree that <span style=""color: #9A14B2; font-weight: bold"">ps2:[OBJECT_A]</span> games are intrinsically worse than <span style=""color: #6CB219; font-weight: bold"">ps3:[OBJECT_B]</span> games.",5,0.8086800000000001,0.6
B215548901,compsci,Windows 7,Windows 8,Also it has Windows 7 which I find it nicer and easier than Windows 8.,1.0,1.0,5,0,0,BETTER,5,3,2,"Also it has <span style=""color: #9A14B2; font-weight: bold"">Windows 7:[OBJECT_A]</span> which I find it nicer and easier than <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>.",5,1.0,1.0
Q2767163066,compsci,Ethernet,Usb,"They added Ethernet, a better looking earbud and mic, and a 2nd variety of USB cable.",0.6407,1.0,1,0,4,NONE,4,3,2,"They added <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span>, a better looking earbud and mic, and a 2nd variety of <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> cable.",5,0.7844200000000001,0.8
D522869574,jbt,Missouri,Michigan,Cooler than normal temperatures stretched across the southern half of the region from missouri to Ohio and southern michigan.,1.0,1.0,0,0,5,NONE,5,3,2,"Cooler than normal temperatures stretched across the southern half of the region from <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span> to Ohio and southern <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>.",5,1.0,1.0
I1288451531,compsci,Python,Haskell,"In some ways it might make better sense to translate Python to a strict functional language, such as OCaml, but I've chosen Haskell for other reasons (as noted above).",0.6564,1.0,1,0,4,NONE,4,3,2,"In some ways it might make better sense to translate <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> to a strict functional language, such as OCaml, but I've chosen <span style=""color: #6CB219; font-weight: bold"">Haskell:[OBJECT_B]</span> for other reasons (as noted above).",5,0.79384,0.8
C347077978,brands,Ford,Bmw,"As an aside, who in their right mind would buy an inferior GM or Ford car when a very well engineered European car, like that from Mercedes Benz and BMW can be purchased for a much lower price than now when the euro falls.",1.0,0.5,0,4,1,WORSE,4,3,2,"As an aside, who in their right mind would buy an inferior GM or <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> car when a very well engineered European car, like that from Mercedes Benz and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> can be purchased for a much lower price than now when the euro falls.",5,0.8,0.8
J1440840150,compsci,Usb,Bluetooth,"It's a very cheap, very decent USB-Bluetooth dongle.",1.0,1.0,0,0,5,NONE,5,3,2,"It's a very cheap, very decent <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> dongle.",5,1.0,1.0
E641578706,jbt,Beer,Cider,"- Eiderdown (Louisville) - the pretzel sticks here were great, decent beer/wine selection although no cider on tap.",0.6813,1.0,1,0,4,NONE,4,3,2,"- Eiderdown (Louisville) - the pretzel sticks here were great, decent <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span>/wine selection although no <span style=""color: #6CB219; font-weight: bold"">cider:[OBJECT_B]</span> on tap.",5,0.80878,0.8
G988661736,jbt,Cafe,Restaurant,How much does a decent meal at a cafe/restaurant/pub set you back?,1.0,1.0,0,0,5,NONE,5,3,2,"How much does a decent meal at a <span style=""color: #9A14B2; font-weight: bold"">cafe:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">restaurant:[OBJECT_B]</span>/pub set you back?",5,1.0,1.0
D440885680,jbt,California,Missouri,"california, missouri, USA), 1942.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">missouri:[OBJECT_B]</span>, USA), 1942.",5,1.0,1.0
B252821651,brands,Buick,Cadillac,And for the record: Superior Buick Cadillac of KC is an OUTSTANDING dealership.,1.0,1.0,0,0,5,NONE,5,3,2,"And for the record: Superior <span style=""color: #9A14B2; font-weight: bold"">Buick:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span> of KC is an OUTSTANDING dealership.",5,1.0,1.0
J1494707917,compsci,Direct3d,Opengl,"I use Autodesk 3D Studio Max and Direct3D is far better in viewport performance than OpenGL, of course, I use Nitrous over both.",1.0,1.0,5,0,0,BETTER,5,3,2,"I use Autodesk 3D Studio Max and <span style=""color: #9A14B2; font-weight: bold"">Direct3D:[OBJECT_A]</span> is far better in viewport performance than <span style=""color: #6CB219; font-weight: bold"">OpenGL:[OBJECT_B]</span>, of course, I use Nitrous over both.",5,1.0,1.0
B189551831,brands,Kingston,Intel,alhluu said:   The Kingston V+ series is suppose to be faster because it supports SATA III while the 160gb Intel X25-M is SATA II.,0.765,1.0,5,0,1,BETTER,5,4,2,"alhluu said:   The <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> V+ series is suppose to be faster because it supports SATA III while the 160gb <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> X25-M is SATA II.",6,0.8433333333333333,0.8333333333333334
P2596340801,brands,Coca-cola,Pepsi,"The only thing I can think of that's stopping Coca-Cola, Pepsi, and others from switching over to the better-tasting juice-and-sugar blends is the Corn Syrup Industry.",1.0,1.0,0,0,5,NONE,5,3,2,"The only thing I can think of that's stopping <span style=""color: #9A14B2; font-weight: bold"">Coca-Cola:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Pepsi:[OBJECT_B]</span>, and others from switching over to the better-tasting juice-and-sugar blends is the Corn Syrup Industry.",5,1.0,1.0
A116919786,brands,Bmw,Honda,"A BMW G650GS or Honda NC700 will better that, so if small capacity is a sacrifice you are making to save on fuel, there is no need - you can do better with an entirely different choice of bike.",0.6689,1.0,0,0,5,NONE,5,3,2,"A <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> G650GS or <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> NC700 will better that, so if small capacity is a sacrifice you are making to save on fuel, there is no need - you can do better with an entirely different choice of bike.",5,0.80134,1.0
N2234908398,jbt,Michigan,Carolina,"so I am on the record for better or worse: Kentucky, michigan State, Ohio State, North carolina.",0.6842,1.0,1,0,4,NONE,4,3,2,"so I am on the record for better or worse: Kentucky, <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> State, Ohio State, North <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span>.",5,0.81052,0.8
B313188015,compsci,Javascript,Php,"Any enhancements made to HTML, JavaScript, PHP, or any other web technology only make Flash better.",0.5016,1.0,0,0,6,NONE,6,4,2,"Any enhancements made to HTML, <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>, or any other web technology only make Flash better.",6,0.6677333333333333,1.0
T3184427025,compsci,Windows 7,Windows 8,Windows 7 comes out of sleep even faster than Windows 8.,1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Windows 7:[OBJECT_A]</span> comes out of sleep even faster than <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>.",5,1.0,1.0
F744679606,jbt,Football,Hockey,"For example, NYCB's program cites a study in which ballet was found to be the second-most strenuous ""sport"" out there: easier than football, harder than hockey.",0.6696,0.5106,2,0,3,NONE,3,3,2,"For example, NYCB's program cites a study in which ballet was found to be the second-most strenuous ""sport"" out there: easier than <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span>, harder than <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span>.",5,0.606,0.6
K1690363481,brands,Dell,Intel,maybe Dell has used amd to leverage a better deal from Intel.,0.6826,0.5385,2,0,3,NONE,3,3,2,"maybe <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> has used amd to leverage a better deal from <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>.",5,0.62496,0.6
S3038895946,jbt,Wedding,Holiday,wedding Venues In Surrey holiday Inn London - Kingston South is a superior quality budget accommodation in Central London.,1.0,0.5025,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">wedding:[OBJECT_A]</span> Venues In Surrey <span style=""color: #6CB219; font-weight: bold"">holiday:[OBJECT_B]</span> Inn London - Kingston South is a superior quality budget accommodation in Central London.",5,0.8009999999999999,0.8
J1486533510,compsci,Php,Javascript,It was then re-written about 10 or so years ago using Java (since PHP/JavaScript were considered inferior at the time).,1.0,1.0,0,0,5,NONE,5,3,2,"It was then re-written about 10 or so years ago using Java (since <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> were considered inferior at the time).",5,1.0,1.0
K1631167649,compsci,Ruby,Java,Like Ruby but Java like.,1.0,1.0,0,0,5,NONE,5,3,2,"Like <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> but <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> like.",5,1.0,1.0
B268148981,compsci,Mysql,Oracle,and MySQL but not Oracle?,1.0,0.5238,1,0,4,NONE,4,3,2,"and <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> but not <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>?",5,0.80952,0.8
L1791481493,compsci,Netbeans,Eclipse,NetBeans and Eclipse offer more comfortable controls.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span> offer more comfortable controls.",5,1.0,1.0
I1263629787,compsci,Python,Perl,"In general, interpreters ( e.g. , Python, Perl, R, MATLAB) are considered slower than compiled source code ( e.g. , C, FORTRAN).",0.6368,1.0,0,0,5,NONE,5,3,2,"In general, interpreters ( e.g. , <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, R, MATLAB) are considered slower than compiled source code ( e.g. , C, FORTRAN).",5,0.7820800000000001,1.0
M2092481810,compsci,Python,Javascript,"Replace it with a real programming language such as Python, which is vastly superior to JavaScript.",1.0,1.0,5,0,0,BETTER,5,3,2,"Replace it with a real programming language such as <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, which is vastly superior to <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>.",5,1.0,1.0
E583369365,brands,Bmw,Toyota,"Dimensions Since the BMW X3 is much slimmer than the Toyota Highlander Hybrid, it'll be much easier to find a wide enough space in a crowded parking lot.",1.0,1.0,5,0,0,BETTER,5,3,2,"Dimensions Since the <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> X3 is much slimmer than the <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Highlander Hybrid, it'll be much easier to find a wide enough space in a crowded parking lot.",5,1.0,1.0
K1635466465,compsci,Perl,Java,"Linux expert, algorithm savvy, very strong in C, Bash, python, scheme/common lisp decent in Perl, familiar with Java and clojure and haskell.",1.0,1.0,0,0,5,NONE,5,3,2,"Linux expert, algorithm savvy, very strong in C, Bash, python, scheme/common lisp decent in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, familiar with <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> and clojure and haskell.",5,1.0,1.0
R2938104062,brands,Toyota,Nissan,Toyota and Nissan are not any better.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> are not any better.",5,1.0,1.0
J1447848380,jbt,Milk,Juice,It's even worse if those containers once held milk or juice or any other liquid.,0.5265,1.0,0,0,6,NONE,6,4,2,"It's even worse if those containers once held <span style=""color: #9A14B2; font-weight: bold"">milk:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span> or any other liquid.",6,0.6843333333333332,1.0
D455085008,brands,Intel,Sony,- CASE: Cooler Master CSX Blue Flame - PROCESSOR: Intel® Core i7-2600K - MOBO: Gigabyte GA-Z6X-UD4-B3 - GPU: GTX680 - RAMS: Corsair Domnator 8GB (4 x 2 GB) 2000 MHz Quad Channel DDR3 - HDD: 256 GB SSD - OPTICAL: Sony optiarc AD-7670S,1.0,1.0,0,0,5,NONE,5,3,2,"- CASE: Cooler Master CSX Blue Flame - PROCESSOR: <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>® Core i7-2600K - MOBO: Gigabyte GA-Z6X-UD4-B3 - GPU: GTX680 - RAMS: Corsair Domnator 8GB (4 x 2 GB) 2000 MHz Quad Channel DDR3 - HDD: 256 GB SSD - OPTICAL: <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> optiarc AD-7670S",5,1.0,1.0
D496477066,jbt,Tea,Soda,Coffee/tea/diet soda,1.0,1.0,0,0,5,NONE,5,3,2,"Coffee/<span style=""color: #9A14B2; font-weight: bold"">tea:[OBJECT_A]</span>/diet <span style=""color: #6CB219; font-weight: bold"">soda:[OBJECT_B]</span>",5,1.0,1.0
T3184748187,compsci,Windows xp,Windows vista,Windows XP to Windows Vista: Microsoft has built a decent migration utility into the new Vista version of Windows.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>: Microsoft has built a decent migration utility into the new Vista version of Windows.",5,1.0,1.0
R2887814168,brands,Cadillac,Lexus,"Those numbers, Cadillac points out, are better than the horsepower and torque numbers for comparable V6 engines driving such competitive vehicles as the Mercedes-Benz E-Class and the Lexus ES 350.",0.6861,0.5122,3,0,2,BETTER,3,3,2,"Those numbers, <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span> points out, are better than the horsepower and torque numbers for comparable V6 engines driving such competitive vehicles as the Mercedes-Benz E-Class and the <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> ES 350.",5,0.6165400000000001,0.6
O2279121415,compsci,Php,Java,"So, yes, PHP is getting better and better while catching up with Java.",0.6875,0.5556,2,3,0,WORSE,3,3,2,"So, yes, <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is getting better and better while catching up with <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",5,0.63474,0.6
B326336141,brands,Apple,Microsoft,Apple IS better than Microsoft .,1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> IS better than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> .",5,1.0,1.0
M2092763242,compsci,Mysql,Oracle,Replicating between MySQL and Oracle,1.0,1.0,0,0,5,NONE,5,3,2,"Replicating between <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>",5,1.0,1.0
I1351529100,jbt,Football,Baseball,"Isola says he was a ""hell of a football player"" but a lousy baseball player.",1.0,0.5061,4,0,1,BETTER,4,3,2,"Isola says he was a ""hell of a <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> player"" but a lousy <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> player.",5,0.80244,0.8
D557045086,jbt,Virginia,California,"Dean T. Stout , Assistant Presiding Judge, Superior Court of Inyo County Ms. virginia Bird , Assistant Court Executive Officer, Superior Court of Inyo County Ms. Kathy Moore , Associate Director, california Partnership to End Domestic Violence",1.0,1.0,0,0,5,NONE,5,3,2,"Dean T. Stout , Assistant Presiding Judge, Superior Court of Inyo County Ms. <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> Bird , Assistant Court Executive Officer, Superior Court of Inyo County Ms. Kathy Moore , Associate Director, <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span> Partnership to End Domestic Violence",5,1.0,1.0
D461049977,jbt,Cement,Wood,cement board is not wood.,1.0,0.5,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> board is not <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>.",5,0.8,0.8
F766600794,brands,Toyota,Bmw,For Toyota to step up sales in Europe it needs more and better diesel engines and BMW is a master of diesel technology for engines small and large.,0.6515,0.5224,0,2,3,NONE,3,3,2,"For <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> to step up sales in Europe it needs more and better diesel engines and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> is a master of diesel technology for engines small and large.",5,0.59986,0.6
N2161371769,jbt,Jeep,Suv,"Seriously, if the jeep doesn't win it's because the Subby Outback is a WAY better suv",0.3574,1.0,1,3,1,WORSE,3,3,2,"Seriously, if the <span style=""color: #9A14B2; font-weight: bold"">jeep:[OBJECT_A]</span> doesn't win it's because the Subby Outback is a WAY better <span style=""color: #6CB219; font-weight: bold"">suv:[OBJECT_B]</span>",5,0.61444,0.6
D402103900,jbt,Michigan,Pennsylvania,"But Minnesota would be harder for a Republican to win than Wisconsin, it doesn't border michigan, and it's a little farther removed from Ohio and pennsylvania.",0.6818,1.0,0,1,4,NONE,4,3,2,"But Minnesota would be harder for a Republican to win than Wisconsin, it doesn't border <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span>, and it's a little farther removed from Ohio and <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span>.",5,0.80908,0.8
E650492657,compsci,Usb,Ethernet,Enabled with USB port for optional Better Together capabilities two port Gigabit Ethernet switch for PC pass through.,0.662,1.0,1,0,4,NONE,4,3,2,"Enabled with <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> port for optional Better Together capabilities two port Gigabit <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> switch for PC pass through.",5,0.7972,0.8
B175303627,jbt,Hulu,Amazon,Again the interface for both hulu and amazon is far worse than that of the Roku.,1.0,1.0,0,0,5,NONE,5,3,2,"Again the interface for both <span style=""color: #9A14B2; font-weight: bold"">hulu:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span> is far worse than that of the Roku.",5,1.0,1.0
L1914151109,jbt,Amazon,Hulu,"On our prelaunch firmware, the app selection was decent: Netflix, amazon Instant, hulu Plus, NFL, Crackle, Vudu, FoxNow, FXNow, TED, Redbox Instant, Machinima, and Skype.",1.0,1.0,0,0,5,NONE,5,3,2,"On our prelaunch firmware, the app selection was decent: Netflix, <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> Instant, <span style=""color: #6CB219; font-weight: bold"">hulu:[OBJECT_B]</span> Plus, NFL, Crackle, Vudu, FoxNow, FXNow, TED, Redbox Instant, Machinima, and Skype.",5,1.0,1.0
Q2770528980,jbt,Concrete,Timber,"They are concrete, masonry, brick, or timber.",1.0,1.0,0,0,5,NONE,5,3,2,"They are <span style=""color: #9A14B2; font-weight: bold"">concrete:[OBJECT_A]</span>, masonry, brick, or <span style=""color: #6CB219; font-weight: bold"">timber:[OBJECT_B]</span>.",5,1.0,1.0
O2324181915,compsci,Oracle,Postgresql,"Supported by: Oracle, Solid, PostgreSQL",1.0,1.0,0,0,5,NONE,5,3,2,"Supported by: <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, Solid, <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span>",5,1.0,1.0
O2348747215,jbt,Tennis,Volleyball,"tennis,volleyball & more.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span>,<span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span> & more.",5,1.0,1.0
R2932959568,compsci,Scala,Java,To summarize: Scala to me is just a better Java with too many trade offs.,1.0,1.0,5,0,0,BETTER,5,3,2,"To summarize: <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> to me is just a better <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> with too many trade offs.",5,1.0,1.0
P2592536824,brands,Sigma,Nikon,"The old Sigma was not that great, Tokina and Tamron (of course Nikon) was better.",1.0,1.0,0,5,0,WORSE,5,3,2,"The old <span style=""color: #9A14B2; font-weight: bold"">Sigma:[OBJECT_A]</span> was not that great, Tokina and Tamron (of course <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span>) was better.",5,1.0,1.0
K1737757778,brands,Chrysler,Toyota,"Most all of the heavy trucks interiors such as Freightliner, Volvo, Mack, Peterbilt, and Kenworth use Ohio Foam products which are sold through companies such as Commercial Vehicles Group, Superior Trim, Findlay Industries Other major customers include Honda, GM, Ford, Chrysler and Toyota.",1.0,1.0,0,0,5,NONE,5,3,2,"Most all of the heavy trucks interiors such as Freightliner, Volvo, Mack, Peterbilt, and Kenworth use Ohio Foam products which are sold through companies such as Commercial Vehicles Group, Superior Trim, Findlay Industries Other major customers include Honda, GM, Ford, <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>.",5,1.0,1.0
H1177155721,jbt,California,Oregon,I learned to surf in the cooler waters of Northern california and oregon.,0.6836,1.0,0,0,5,NONE,5,3,2,"I learned to surf in the cooler waters of Northern <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span>.",5,0.81016,1.0
D495226809,jbt,California,Michigan,"Coalitions exist in california, Florida, Maryland, michigan, New Jersey, New York, Ohio, Pennsylvania, Tennessee and Texas to offer solutions for parents to help teens be safer.",1.0,1.0,0,0,5,NONE,5,3,2,"Coalitions exist in <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Florida, Maryland, <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>, New Jersey, New York, Ohio, Pennsylvania, Tennessee and Texas to offer solutions for parents to help teens be safer.",5,1.0,1.0
R2818489713,brands,Google,Ibm,"This could eventually be a billion dollar opportuntity for a Google, GE, IBM, EnerNOC, Better Place, or a new start-up.Utilities, as well as vehicle manufacturers, have a unique opportunity to lead the nation and the world into a dramatic reduction in the need for oil.",1.0,1.0,0,0,5,NONE,5,3,2,"This could eventually be a billion dollar opportuntity for a <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, GE, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>, EnerNOC, Better Place, or a new start-up.Utilities, as well as vehicle manufacturers, have a unique opportunity to lead the nation and the world into a dramatic reduction in the need for oil.",5,1.0,1.0
M1928005820,brands,Nike,Adidas,"Or better yet, cleaning those vintage reissues you own from Nike, Adidas and New Balance and taking them to the streets with your straight leg denims .",1.0,1.0,0,0,5,NONE,5,3,2,"Or better yet, cleaning those vintage reissues you own from <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> and New Balance and taking them to the streets with your straight leg denims .",5,1.0,1.0
M2043926017,jbt,Softball,Baseball,"Proponents of Proposition 3 on the city ballot say artificial turf is safer than dirt, will build better skills and prolong the softball and baseball season in Juneau.",1.0,1.0,0,0,6,NONE,6,4,2,"Proponents of Proposition 3 on the city ballot say artificial turf is safer than dirt, will build better skills and prolong the <span style=""color: #9A14B2; font-weight: bold"">softball:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> season in Juneau.",6,1.0,1.0
D397169943,compsci,Windows 8,Windows xp,But it is not legitimate to make up a myriad of excuses why Windows 8 is worse than Windows XP or Linux.,0.6507,1.0,0,4,1,WORSE,4,3,2,"But it is not legitimate to make up a myriad of excuses why <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> is worse than <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> or Linux.",5,0.7904199999999999,0.8
E671600064,jbt,Laptop,Ipod,"Even though my laptop isn't called ""ipod""'..."" Of course, Apple's attack-lawyers would have worded it better.",0.6667,1.0,0,1,4,NONE,4,3,2,"Even though my <span style=""color: #9A14B2; font-weight: bold"">laptop:[OBJECT_A]</span> isn't called ""<span style=""color: #6CB219; font-weight: bold"">ipod:[OBJECT_B]</span>""'..."" Of course, Apple's attack-lawyers would have worded it better.",5,0.80002,0.8
M1996477808,compsci,Php,Java,"PHP is not better than Java, it is just better for ""typical"" web applications.",0.7532,0.5053,1,2,3,NONE,3,4,2,"<span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is not better than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, it is just better for ""typical"" web applications.",6,0.6705666666666666,0.5
E568921981,brands,Lexus,Audi,"Description: Buick is also looking to be a competitor to the likes of Lexus and Audi, so by offering a luxury coupe with solid name equity seems like a no-brainer.",1.0,1.0,0,0,5,NONE,5,3,2,"Description: Buick is also looking to be a competitor to the likes of <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span>, so by offering a luxury coupe with solid name equity seems like a no-brainer.",5,1.0,1.0
D507561405,compsci,Eclipse,Netbeans,comparison to Eclipse/NetBeans.,1.0,1.0,0,0,5,NONE,5,3,2,"comparison to <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span>.",5,1.0,1.0
M1936436945,jbt,Wii,Ps2,"Or worse, are they intending the wii version to look worse than the ps2 version?",0.6667,0.5227,0,3,2,WORSE,3,3,2,"Or worse, are they intending the <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> version to look worse than the <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> version?",5,0.6091,0.6
