_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,gold_label,id,label_gold,marker,raw_text,text_html,text_readable
1576122134,false,finalized,3,2/5/2018 16:37:02,NONE,1.0,holiday,,birthday,,K1727707613,,True,"Monday! Has been another happy day, it's our Queens birthday public holiday so made even better.","Monday! Has been another happy day, it's our Queens <span style=""color: #9A14B2; font-weight: bold"">birthday:[OBJECT_A]</span> public <span style=""color: #6CB219; font-weight: bold"">holiday:[OBJECT_B]</span> so made even better.","Monday! Has been another happy day, it's our Queens *birthday* public §holiday$ so made even better."
1576122135,false,finalized,3,2/5/2018 16:39:53,NONE,1.0,beer,,cider,,M2010293426,,True,Plenty of decent small-scale kits let you brew a small batch of beer/cider yourself.,"Plenty of decent small-scale kits let you brew a small batch of <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">cider:[OBJECT_B]</span> yourself.",Plenty of decent small-scale kits let you brew a small batch of *beer*/§cider$ yourself.
1576122136,false,finalized,3,2/5/2018 16:38:02,NONE,1.0,google,,amazon,,F824211457,,True,Google and Amazon are better at this than you...,"<span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span> are better at this than you...",*google* and §amazon$ are better at this than you...
1576122137,false,finalized,3,2/5/2018 17:10:11,WORSE,1.0,california,,carolina,,L1822261820,,True,north carolina is not safer than california.,"north <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span> is not safer than <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>.",north *carolina* is not safer than §california$.
1576122138,false,finalized,3,2/5/2018 16:39:55,NONE,1.0,basketball,,tennis,,O2348705722,,True,Tennis and basketball courts are open at decent times for those with crazy schedules.,"<span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> courts are open at decent times for those with crazy schedules.",*tennis* and §basketball$ courts are open at decent times for those with crazy schedules.
1576122139,false,finalized,3,2/5/2018 16:39:34,WORSE,0.6957,knife,,pistol,,M2058376611,,True,"- QUICK MOVEMENT The speed of your player is based on the weight of your gun, so when the round starts, switching to the pistol or even better, your knife, will result in much faster movement.","- QUICK MOVEMENT The speed of your player is based on the weight of your gun, so when the round starts, switching to the <span style=""color: #9A14B2; font-weight: bold"">pistol:[OBJECT_A]</span> or even better, your <span style=""color: #6CB219; font-weight: bold"">knife:[OBJECT_B]</span>, will result in much faster movement.","- QUICK MOVEMENT The speed of your player is based on the weight of your gun, so when the round starts, switching to the *pistol* or even better, your §knife$, will result in much faster movement."
1576122140,false,finalized,3,2/5/2018 16:39:09,NONE,0.3438,wii,,ps3,,F830799432,,True,"Graphics, shmaphics ;) The Nindendo Wii has uglier graphics but way more creative games than the PS3.","Graphics, shmaphics ;) The Nindendo <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> has uglier graphics but way more creative games than the <span style=""color: #6CB219; font-weight: bold"">ps3:[OBJECT_B]</span>.","Graphics, shmaphics ;) The Nindendo *wii* has uglier graphics but way more creative games than the §ps3$."
1576122141,false,finalized,3,2/5/2018 16:41:01,BETTER,0.6879,wii,,gamecube,,K1699515136,,True,"Meanwhile, developers working on Wii assert that load times are incredibly quick - much faster than GameCube.","Meanwhile, developers working on <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> assert that load times are incredibly quick - much faster than <span style=""color: #6CB219; font-weight: bold"">gamecube:[OBJECT_B]</span>.","Meanwhile, developers working on *wii* assert that load times are incredibly quick - much faster than §gamecube$."
1576122142,false,finalized,3,2/5/2018 16:39:31,NONE,1.0,football,,baseball,,M1944794045,,True,"Our baseball, football, women's basketball is better.","Our <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">football:[OBJECT_B]</span>, women's basketball is better.","Our *baseball*, §football$, women's basketball is better."
1576122143,false,finalized,3,2/5/2018 17:07:55,NONE,1.0,golf,,hockey,,C362864548,,True,"As in golf, the more tilt a hockey stick has, the easier it is to lift the puck up.","As in <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span>, the more tilt a <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span> stick has, the easier it is to lift the puck up.","As in *golf*, the more tilt a §hockey$ stick has, the easier it is to lift the puck up."
1576122144,false,finalized,3,2/5/2018 16:41:02,NONE,1.0,virginia,,georgia,,P2460338772,,True,"The Democratic governor went on to say that Virginia, Georgia and Alabama offer better incentives.","The Democratic governor went on to say that <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> and Alabama offer better incentives.","The Democratic governor went on to say that *virginia*, §georgia$ and Alabama offer better incentives."
1576122145,false,finalized,3,2/5/2018 16:38:32,NONE,0.6709,coffee,,juice,,S2978242522,,True,"Upgraded staples : decent toilet paper; gourmet coffee, tea, hot chocolate, drink mix (variety flavors and better than the standard bug juice), spices and seasonings, tobasco sauce, etc.","Upgraded staples : decent toilet paper; gourmet <span style=""color: #9A14B2; font-weight: bold"">coffee:[OBJECT_A]</span>, tea, hot chocolate, drink mix (variety flavors and better than the standard bug <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span>), spices and seasonings, tobasco sauce, etc.","Upgraded staples : decent toilet paper; gourmet *coffee*, tea, hot chocolate, drink mix (variety flavors and better than the standard bug §juice$), spices and seasonings, tobasco sauce, etc."
1576122146,false,finalized,3,2/5/2018 16:36:42,NONE,1.0,basketball,,tennis,,J1513473515,,True,"I was a pretty decent tennis and basketball player in my younger years, but now my sport is golf.","I was a pretty decent <span style=color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> player in my younger years, but now my sport is golf.""","I was a pretty decent *tennis* and §basketball$ player in my younger years, but now my sport is golf."
1576122147,false,finalized,3,2/5/2018 16:39:17,NONE,1.0,harvard,,mit,,M2085905417,,False,Rejected -------- Harvard MIT,"Rejected -------- <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">mit:[OBJECT_B]</span>",Rejected -------- *harvard* §mit$
1576122148,false,finalized,3,2/5/2018 16:38:28,NONE,0.6659,reagan,,nixon,,T3149743537,,True,"Where Obama is bad, the Bush/Reagan/Nixon contingent was an order of magnitude far worse.","Where Obama is bad, the Bush/<span style=""color: #9A14B2; font-weight: bold"">reagan:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">nixon:[OBJECT_B]</span> contingent was an order of magnitude far worse.","Where Obama is bad, the Bush/*reagan*/§nixon$ contingent was an order of magnitude far worse."
1576122149,false,finalized,3,2/5/2018 16:38:22,NONE,1.0,fishing,,swimming,,E726217135,,False,"Fishing, swimming, walking, exploring.","<span style=""color: #9A14B2; font-weight: bold"">fishing:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">swimming:[OBJECT_B]</span>, walking, exploring.","*fishing*, §swimming$, walking, exploring."
1576122150,false,finalized,3,2/5/2018 16:41:23,NONE,1.0,amazon,,hulu,,G991717699,,True,How would you compare Amazon Prime Instant with Hulu and Netlflix in terms of XBMC playback... which is better/worse in your humble opinion,"How would you compare <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> Prime Instant with <span style=""color: #6CB219; font-weight: bold"">hulu:[OBJECT_B]</span> and Netlflix in terms of XBMC playback... which is better/worse in your humble opinion",How would you compare *amazon* Prime Instant with §hulu$ and Netlflix in terms of XBMC playback... which is better/worse in your humble opinion
1576122151,false,finalized,3,2/5/2018 16:38:18,WORSE,0.3452,virginia,,michigan,,Q2614428771,,True,"The point is Skov saying that somehow Michigan is worse than a Notre Dame, USC, or Virginia, because that's just plain false.","The point is Skov saying that somehow <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> is worse than a Notre Dame, USC, or <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span>, because that's just plain false.","The point is Skov saying that somehow *michigan* is worse than a Notre Dame, USC, or §virginia$, because that's just plain false."
1576122152,false,finalized,3,2/5/2018 16:40:08,NONE,1.0,soup,,sandwich,,T3180659839,,True,Will he serve her soup to make her feel better even if it's sandwich day?,"Will he serve her <span style=""color: #9A14B2; font-weight: bold"">soup:[OBJECT_A]</span> to make her feel better even if it's <span style=""color: #6CB219; font-weight: bold"">sandwich:[OBJECT_B]</span> day?",Will he serve her *soup* to make her feel better even if it's §sandwich$ day?
1576122153,false,finalized,3,2/5/2018 16:39:09,NONE,1.0,holiday,,wedding,,T3248349699,,True,"You could use the money to go on holiday, to build an annex for visiting spouses, or to buy a decent wedding pres­ent for your gay uncles.","You could use the money to go on <span style=""color: #9A14B2; font-weight: bold"">holiday:[OBJECT_A]</span>, to build an annex for visiting spouses, or to buy a decent <span style=""color: #6CB219; font-weight: bold"">wedding:[OBJECT_B]</span> pres­ent for your gay uncles.","You could use the money to go on *holiday*, to build an annex for visiting spouses, or to buy a decent §wedding$ pres­ent for your gay uncles."
1576122154,false,finalized,3,2/5/2018 16:42:48,NONE,1.0,california,,georgia,,Q2634678467,,True,"There are a bunch in California, a decent number in New York/New Jersey, and one location each in Pennsylvania and Georgia - well, two now.","There are a bunch in <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, a decent number in New York/New Jersey, and one location each in Pennsylvania and <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> - well, two now.","There are a bunch in *california*, a decent number in New York/New Jersey, and one location each in Pennsylvania and §georgia$ - well, two now."
1576122155,false,finalized,3,2/5/2018 16:38:49,NONE,1.0,beer,,soda,,E713806749,,True,"Fill your cooler with beer, soda and juice galore-but don't forget the water bottles!","Fill your cooler with <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">soda:[OBJECT_B]</span> and juice galore-but don't forget the water bottles!","Fill your cooler with *beer*, §soda$ and juice galore-but don't forget the water bottles!"
1576122156,false,finalized,3,2/5/2018 16:42:38,NONE,1.0,wedding,,birthday,,T3189674666,,True,"With a solid foundation established and passion for Christ, well-known local church figure celebrated a couple of milestones: his 75th birthday and 50th wedding anniversary.","With a solid foundation established and passion for Christ, well-known local church figure celebrated a couple of milestones: his 75th <span style=""color: #9A14B2; font-weight: bold"">birthday:[OBJECT_A]</span> and 50th <span style=""color: #6CB219; font-weight: bold"">wedding:[OBJECT_B]</span> anniversary.","With a solid foundation established and passion for Christ, well-known local church figure celebrated a couple of milestones: his 75th *birthday* and 50th §wedding$ anniversary."
1576122157,false,finalized,3,2/5/2018 16:43:21,NONE,1.0,harvard,,princeton,,M1940481428,,True,Others are less blasé about the value of a solid Harvard (or Princeton or Yale) education.,"Others are less blasé about the value of a solid <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> (or <span style=""color: #6CB219; font-weight: bold"">princeton:[OBJECT_B]</span> or Yale) education.",Others are less blasé about the value of a solid *harvard* (or §princeton$ or Yale) education.
1576122158,false,finalized,3,2/5/2018 16:41:30,BETTER,0.6604,google,,facebook,,D532684434,,True,"Crapware, huh? Google + is vastly superior to Facebook?","Crapware, huh? <span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> + is vastly superior to <span style=""color: #6CB219; font-weight: bold"">facebook:[OBJECT_B]</span>?","Crapware, huh? *google* + is vastly superior to §facebook$?"
1576122159,false,finalized,3,2/5/2018 16:39:57,NONE,1.0,basketball,,golf,,E642418868,,False,Either golf or basketball.,"Either <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>.",Either *golf* or §basketball$.
1576122160,false,finalized,3,2/5/2018 16:41:26,NONE,1.0,milk,,juice,,M2088306654,,True,"Remember, if it gets too spicy, milk or juice will cut the heat faster than water!","Remember, if it gets too spicy, <span style=""color: #9A14B2; font-weight: bold"">milk:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span> will cut the heat faster than water!","Remember, if it gets too spicy, *milk* or §juice$ will cut the heat faster than water!"
1576122161,false,finalized,3,2/5/2018 16:39:42,NONE,1.0,michigan,,pennsylvania,,F729945957,,True,"Florida, Pennsylvania, Michigan, all are solid for the president.","Florida, <span style=""color: #9A14B2; font-weight: bold"">pennsylvania:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>, all are solid for the president.","Florida, *pennsylvania*, §michigan$, all are solid for the president."
1576122162,false,finalized,3,2/5/2018 16:42:07,NONE,1.0,california,,virginia,,D557045086,,True,"Dean T. Stout , Assistant Presiding Judge, Superior Court of Inyo County Ms. Virginia Bird , Assistant Court Executive Officer, Superior Court of Inyo County Ms. Kathy Moore , Associate Director, California Partnership to End Domestic Violence","Dean T. Stout , Assistant Presiding Judge, Superior Court of Inyo County Ms. <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> Bird , Assistant Court Executive Officer, Superior Court of Inyo County Ms. Kathy Moore , Associate Director, <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span> Partnership to End Domestic Violence","Dean T. Stout , Assistant Presiding Judge, Superior Court of Inyo County Ms. *virginia* Bird , Assistant Court Executive Officer, Superior Court of Inyo County Ms. Kathy Moore , Associate Director, §california$ Partnership to End Domestic Violence"
1576122163,false,finalized,3,2/5/2018 16:41:37,BETTER,1.0,youtube,,itunes,,H1117823584,,True,"If you look for it on iTunes, punch in ""Theme from Terms of Endearment by Cincinnati Pops Orchestra"" - it's a much better version than what Youtube has here.","If you look for it on <span style=""color: #9A14B2; font-weight: bold"">itunes:[OBJECT_A]</span>, punch in ""Theme from Terms of Endearment by Cincinnati Pops Orchestra"" - it's a much better version than what <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span> has here.","If you look for it on *itunes*, punch in ""Theme from Terms of Endearment by Cincinnati Pops Orchestra"" - it's a much better version than what §youtube$ has here."
1576122164,false,finalized,3,2/5/2018 16:39:51,WORSE,0.6688,baseball,,golf,,H1154002637,,True,I have played both and I have found that baseball is much harder than golf.,"I have played both and I have found that <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span> is much harder than <span style=""color: #6CB219; font-weight: bold"">golf:[OBJECT_B]</span>.",I have played both and I have found that *baseball* is much harder than §golf$.
1576122165,false,finalized,3,2/5/2018 16:39:51,BETTER,1.0,google,,amazon,,S3011474616,,True,"Wait, the Amazon Appstore is safer than Google Play?","Wait, the <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> Appstore is safer than <span style=""color: #6CB219; font-weight: bold"">google:[OBJECT_B]</span> Play?","Wait, the *amazon* Appstore is safer than §google$ Play?"
1576122166,false,finalized,3,2/5/2018 16:38:28,NONE,1.0,basketball,,tennis,,T3245412198,,True,"You can't get better at running, swimming, basketball, or tennis without hours and hours of practice.","You can't get better at running, swimming, <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span>, or <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span> without hours and hours of practice.","You can't get better at running, swimming, *basketball*, or §tennis$ without hours and hours of practice."
1576122167,false,finalized,3,2/5/2018 16:40:36,NONE,1.0,ds,,ps3,,K1644260200,,True,"LOL, Xbox One is selling better than DS, 360, PS3, Wii PSP etc in the first year of their sales already.","LOL, Xbox One is selling better than <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span>, 360, <span style=""color: #6CB219; font-weight: bold"">ps3:[OBJECT_B]</span>, Wii PSP etc in the first year of their sales already.","LOL, Xbox One is selling better than *ds*, 360, §ps3$, Wii PSP etc in the first year of their sales already."
1576122168,false,finalized,3,2/5/2018 16:41:17,NONE,0.6484,georgia,,missouri,,R2790133119,,True,"They now have two wins over NCAA-bound teams at home (Florida and Missouri), only one bad loss (at RPI 124 Georgia), decent computer rankings and better-than-average strength-of-schedule numbers.","They now have two wins over NCAA-bound teams at home (Florida and <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span>), only one bad loss (at RPI 124 <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span>), decent computer rankings and better-than-average strength-of-schedule numbers.","They now have two wins over NCAA-bound teams at home (Florida and *missouri*), only one bad loss (at RPI 124 §georgia$), decent computer rankings and better-than-average strength-of-schedule numbers."
1576122169,false,finalized,3,2/5/2018 16:39:46,BETTER,0.6657,ds,,ps2,,L1876291816,,True,"Oh noes, better graphics!!1 Funny how some playstation fanboys say that's what makes it better then DS but then say graphics don't matter when the fact that PS2 has the worse graphics is mentioned.","Oh noes, better graphics!!1 Funny how some playstation fanboys say that's what makes it better then <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> but then say graphics don't matter when the fact that <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> has the worse graphics is mentioned.","Oh noes, better graphics!!1 Funny how some playstation fanboys say that's what makes it better then *ds* but then say graphics don't matter when the fact that §ps2$ has the worse graphics is mentioned."
1576122170,false,finalized,3,2/5/2018 16:39:31,NONE,1.0,hockey,,lacrosse,,I1388095685,,True,"I think Lacrosse and field hockey are a lot easier to take up at this age than soccer, so you may want to try that instead.","I think <span style=""color: #9A14B2; font-weight: bold"">lacrosse:[OBJECT_A]</span> and field <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span> are a lot easier to take up at this age than soccer, so you may want to try that instead.","I think *lacrosse* and field §hockey$ are a lot easier to take up at this age than soccer, so you may want to try that instead."
1576122171,false,finalized,3,2/5/2018 16:42:38,NONE,1.0,beer,,juice,,S2983632400,,True,"Use real ginger beer, made with actual ginger juice or extract -- the pepperier the better!","Use real ginger <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span>, made with actual ginger <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span> or extract -- the pepperier the better!","Use real ginger *beer*, made with actual ginger §juice$ or extract -- the pepperier the better!"
1576122172,false,finalized,3,2/5/2018 16:40:08,NONE,1.0,virginia,,oregon,,R2803303381,,True,"They will continue to be the pathetic, mediocre, low-budget operation that they are, until the move to Portland, Oregon or Virginia or wherever they are headed within the next five years.","They will continue to be the pathetic, mediocre, low-budget operation that they are, until the move to Portland, <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span> or wherever they are headed within the next five years.","They will continue to be the pathetic, mediocre, low-budget operation that they are, until the move to Portland, *oregon* or §virginia$ or wherever they are headed within the next five years."
1576122173,false,finalized,3,2/5/2018 16:41:59,NONE,1.0,bread,,pasta,,K1689904508,,True,Maybe about wheat/grains/bread - the harder sell to my children especially pasta to my little Italian daughter.,"Maybe about wheat/grains/<span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span> - the harder sell to my children especially <span style=""color: #6CB219; font-weight: bold"">pasta:[OBJECT_B]</span> to my little Italian daughter.",Maybe about wheat/grains/*bread* - the harder sell to my children especially §pasta$ to my little Italian daughter.
1576122174,false,finalized,3,2/5/2018 16:41:03,NONE,0.6596,milk,,tea,,R2871907844,,True,"This tea is much better with milk, I think.","This <span style=""color: #9A14B2; font-weight: bold"">tea:[OBJECT_A]</span> is much better with <span style=""color: #6CB219; font-weight: bold"">milk:[OBJECT_B]</span>, I think.","This *tea* is much better with §milk$, I think."
1576122175,false,finalized,3,2/5/2018 16:40:47,NONE,1.0,fox,,cnn,,S3077041688,,True,We really need to stop watching CNN and Fox altogether...worse than WWII German propaganda,"We really need to stop watching <span style=""color: #9A14B2; font-weight: bold"">cnn:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">fox:[OBJECT_B]</span> altogether...worse than WWII German propaganda",We really need to stop watching *cnn* and §fox$ altogether...worse than WWII German propaganda
1576122176,false,finalized,3,2/5/2018 16:41:05,BETTER,1.0,fox,,espn,,Q2725899349,,True,The studio folks at ESPN for CL was 1000% better than FOX.,"The studio folks at <span style=""color: #9A14B2; font-weight: bold"">espn:[OBJECT_A]</span> for CL was 1000% better than <span style=""color: #6CB219; font-weight: bold"">fox:[OBJECT_B]</span>.",The studio folks at *espn* for CL was 1000% better than §fox$.
1576122177,false,finalized,3,2/5/2018 16:41:55,NONE,1.0,bread,,steak,,D473301007,,True,"CHI1283 Features Set includes chef , santoku, bread, utility, parer, peeler, sharpening steel, shears, wood block set and steak knives Blade material: High quality stainless steel Ultra sharp for effortless cutting Innovative grip for superior control... more","CHI1283 Features Set includes chef , santoku, <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, utility, parer, peeler, sharpening steel, shears, wood block set and <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> knives Blade material: High quality stainless steel Ultra sharp for effortless cutting Innovative grip for superior control... more","CHI1283 Features Set includes chef , santoku, *bread*, utility, parer, peeler, sharpening steel, shears, wood block set and §steak$ knives Blade material: High quality stainless steel Ultra sharp for effortless cutting Innovative grip for superior control... more"
1576122178,false,finalized,3,2/5/2018 16:42:38,NONE,1.0,fox,,espn,,J1435541359,,True,its a little better than fox/espn.,"its a little better than <span style=""color: #9A14B2; font-weight: bold"">fox:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">espn:[OBJECT_B]</span>.",its a little better than *fox*/§espn$.
1576122179,false,finalized,3,2/5/2018 16:38:03,NONE,1.0,google,,youtube,,F824635566,,True,Google music or YouTube music sound way better IMO.,"<span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> music or <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span> music sound way better IMO.",*google* music or §youtube$ music sound way better IMO.
1576122180,false,finalized,3,2/5/2018 16:41:17,NONE,1.0,amazon,,youtube,,Q2706072835,,True,"These service providers that are going to charge Google, Ebay, MySpace, Amazon, YouTube, etc, are only trying to help the consumers get better service.","These service providers that are going to charge Google, Ebay, MySpace, <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span>, etc, are only trying to help the consumers get better service.","These service providers that are going to charge Google, Ebay, MySpace, *amazon*, §youtube$, etc, are only trying to help the consumers get better service."
1576122181,false,finalized,3,2/5/2018 16:37:40,NONE,1.0,plastic,,concrete,,N2105991524,,True,"Richmond's original rearing raceway is wooden and shallow, while his concrete raceways and the plastic culvert feature deeper, faster water.","Richmond's original rearing raceway is wooden and shallow, while his <span style=""color: #9A14B2; font-weight: bold"">concrete:[OBJECT_A]</span> raceways and the <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> culvert feature deeper, faster water.","Richmond's original rearing raceway is wooden and shallow, while his *concrete* raceways and the §plastic$ culvert feature deeper, faster water."
1576122182,false,finalized,3,2/5/2018 16:38:02,NONE,1.0,michigan,,oregon,,K1680589556,,True,"Mariota and Oregon have been stymied by Stanford's defense before, and Michigan State is every bit as good as the Cardinal on defense, if not better.","Mariota and <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> have been stymied by Stanford's defense before, and <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> State is every bit as good as the Cardinal on defense, if not better.","Mariota and *oregon* have been stymied by Stanford's defense before, and §michigan$ State is every bit as good as the Cardinal on defense, if not better."
1576122183,false,finalized,3,2/5/2018 16:38:03,NONE,0.6663,paint,,chalk,,J1444921020,,True,It's easier to maneuver than chalk paint for those small details.,"It's easier to maneuver than <span style=""color: #9A14B2; font-weight: bold"">chalk:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">paint:[OBJECT_B]</span> for those small details.",It's easier to maneuver than *chalk* §paint$ for those small details.
1576122184,false,finalized,3,2/5/2018 16:40:04,NONE,1.0,youtube,,hulu,,S2953228994,,True,"TV Everywhere is growing faster than other video streaming services such as YouTube, Hulu and Daily Motion.","TV Everywhere is growing faster than other video streaming services such as <span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">hulu:[OBJECT_B]</span> and Daily Motion.","TV Everywhere is growing faster than other video streaming services such as *youtube*, §hulu$ and Daily Motion."
1576122185,false,finalized,3,2/5/2018 17:10:31,BETTER,1.0,google,,facebook,,F824845343,,True,"Google+ starts out far faster than Facebook, Twitter","<span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span>+ starts out far faster than <span style=""color: #6CB219; font-weight: bold"">facebook:[OBJECT_B]</span>, Twitter","*google*+ starts out far faster than §facebook$, Twitter"
1576122186,false,finalized,3,2/5/2018 16:40:51,BETTER,1.0,baseball,,hockey,,J1513885739,,True,"I was better in hockey than baseball, he admitted.","I was better in <span style=color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> than <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>,"" he admitted.","I was better in *hockey* than §baseball$, he admitted."
1576122187,false,finalized,3,2/5/2018 16:37:05,NONE,1.0,beer,,soda,,Q2768134959,,True,"They also have a cooler of water, soda, and beer for you.","They also have a cooler of water, <span style=""color: #9A14B2; font-weight: bold"">soda:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">beer:[OBJECT_B]</span> for you.","They also have a cooler of water, *soda*, and §beer$ for you."
1576122188,false,finalized,3,2/5/2018 16:41:30,NONE,1.0,golf,,hockey,,M1942770690,,True,"Otherwise, golf could become like hockey: a minor niche sport looking back nostalgically at better, halcyon days, and wondering where it all went wrong.","Otherwise, <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> could become like <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span>: a minor niche sport looking back nostalgically at better, halcyon days, and wondering where it all went wrong.","Otherwise, *golf* could become like §hockey$: a minor niche sport looking back nostalgically at better, halcyon days, and wondering where it all went wrong."
1576122189,false,finalized,3,2/5/2018 16:42:35,NONE,1.0,restaurant,,cafe,,S3111782656,,True,"What it needs is a decent middle of the price range cafe/restaurant and some better quality retail businesses, especially upstairs.","What it needs is a decent middle of the price range <span style=""color: #9A14B2; font-weight: bold"">cafe:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">restaurant:[OBJECT_B]</span> and some better quality retail businesses, especially upstairs.","What it needs is a decent middle of the price range *cafe*/§restaurant$ and some better quality retail businesses, especially upstairs."
1576122190,false,finalized,3,2/5/2018 16:37:40,NONE,1.0,stone,,timber,,B312396148,,True,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color Stone Timber,"- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">timber:[OBJECT_B]</span>",- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color *stone* §timber$
1576122191,false,finalized,3,2/5/2018 16:42:47,NONE,1.0,fishing,,swimming,,D447047167,,False,"Canoeing, fishing, swimming, relaxing.","Canoeing, <span style=""color: #9A14B2; font-weight: bold"">fishing:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">swimming:[OBJECT_B]</span>, relaxing.","Canoeing, *fishing*, §swimming$, relaxing."
