id,caption,sentence,object_a,object_b,predicted,gold
1585,POS n-grams,"Google Maps image of the Rideau Lakes area north of Kingston, Ontario.",Google,Kingston,ARG,NONE
1455,POS n-grams,Does Apple manage its supply chain better than Amazon manages its own?,Apple,Amazon,ARG,NONE
11,POS n-grams,"Unless KU plays a lot better, I don't think they will handle North carolina, and certainly not michigan.",carolina,michigan,ARG,NONE
422,POS n-grams,It was better than Windows Vista; it was better than Windows XP.,Windows Vista,Windows XP,ARG,NONE
1579,POS n-grams,"However, it is a thing to be aware of if you're writing world class 3D Windoze apps, but not in determining whether OpenGL is better than Direct3D.",OpenGL,Direct3D,ARG,NONE
450,POS n-grams,"We could have lost to georgia Tech by 10, or lost to Penn State by 6, or lost to michigan by 14, and it would have looked better.",georgia,michigan,ARG,NONE
1270,POS n-grams,Samsung is becoming the Intel that sold Pentium 4's at 4Ghz while AMD sold Athlon 64 at just half the speed with a better performance.,Samsung,AMD,ARG,NONE
1275,POS n-grams,"You can do way better than that with PostgreSQL, at least, and I suspect with MySQL as well.",PostgreSQL,MySQL,ARG,NONE
423,POS n-grams,But the Apple TV would work better with the same full photo access that exists on iOS devices.,Apple TV,iOS,ARG,NONE
54,POS n-grams,"Difficulty: Ruby is definitely easier to learn, especially for someone with some C/Perl background.",Ruby,Perl,ARG,NONE
1951,POS n-grams,"GM's point: Apply enough hybrid technology you developed (in a joint project with DaimlerChrysler and BMW) and you can develop a nearly three-ton SUV that gets better city mileage than a gasoline-engine Toyota Camry, a figure we verified in our recent review.",BMW,Toyota,NONE,ARG
721,POS n-grams,"Siemens, tied with perennial favorites Google and Red Hat, would have done even better if not for concerns (by contrast to Intel) about quality levels.",Google,Intel,ARG,NONE
2055,POS n-grams,"Windows 8 sells 40 million copies to date, faster adoption than Windows 7",Windows 8,Windows 7,NONE,ARG
948,POS n-grams,Toyota or Honda will depreciate slower than a Nissan.,Toyota,Nissan,NONE,ARG
340,POS n-grams,"I tweeted back that I thought football, even a lousy Pro Bowl game, still would top hockey in Chicago.",football,hockey,NONE,ARG
1629,POS n-grams,"I know my 2000 Chrysler charges my phone faster than I can drain it, yet a friend's 20010 Toyota Matrix can't output enough power to charge the phone while using navigation.",Chrysler,Toyota,NONE,ARG
1006,POS n-grams,"In short, I don't think ABCL is a particularly useful tool to help you learn Java; it's probably a better tool to help you learn Lisp.",Java,Lisp,ARG,NONE
2316,POS n-grams,Here's the question: do any of you believe the Intel 510 is a better option than say the OCZ Vertex3 MIOPS or the Kingston HyperX?,Intel,Kingston,NONE,ARG
1945,POS n-grams,"I like Java very much but it causes severe RSI, so Groovy is a welcome addition it makes life easier for the 10% of the APIs/language we use 90% of the time.",Java,Groovy,NONE,ARG
9,POS n-grams,"I have written similar mechanisms in Perl, but prefer the PHP solution as it is easier.",Perl,PHP,NONE,ARG
1674,POS n-grams,"This is updated to take full advantage of Java 8. - Scala is slightly nicer some syntactic flourishments (for comprehensions, pattern matching), but it's not necessary.",Java,Scala,NONE,ARG
976,POS n-grams,Last time I checked Apple had 3% market share (Personal Computers) Sony does better.,Apple,Sony,NONE,ARG
1333,POS n-grams,It tends to be easier for me to program in Python than Perl.,Python,Perl,NONE,ARG
407,POS n-grams,See recent Maxine Hong Kingston article - sorry I can't remember source - Google it.,Kingston,Google,ARG,NONE
1256,POS n-grams,There's the mediocre Tamron 150-600mm that's just out (not sure if there's a Nikon mount for it yet) and I have high hopes of a Sigma 300-600mm announcement this year.,Nikon,Sigma,ARG,NONE
1503,POS n-grams,"For all you people who think that Pepsi is WAY better than Coca-Cola, you will find your beverage of choice as well.",Pepsi,Coca-Cola,NONE,ARG
1752,POS n-grams,"While it is certainly true that few companies posted big wins in the equity markets this week, it remains striking that Google underperformed Oracle, IBM, Apple, Microsoft, and Yahoo! (all of whom posted losses much closer to those of NASDAQ) and HP did even worse.",Google,IBM,NONE,ARG
2262,POS n-grams,"As the recommendation, you better use Wi-Fi and USB, not Bluetooth.",USB,Bluetooth,NONE,ARG
1994,POS n-grams,She also wants a centralized drug-testing registry for truck drivers to keep the highways safer and enhanced penalties for drugs or weapons at school bus stops.,truck,bus,ARG,NONE
875,POS n-grams,"Another issues is that IBM, Intel and others they sell c++ compilers too so they are not so interested to invest too much in g++ maybe Google have some interest in it who knows (to make it better)",Intel,Google,ARG,NONE
423,POS n-grams,"We at Dell have been champions of the message that companies need to switch from Windows XP ever since Microsoft announced that it would be dis continuing support for the platform, not only for the superior features that Windows 7 and Windows 8 bring to the enterprise that help to increase productivity and make life easier on the IT department from the management perspective.",Dell,Microsoft,ARG,NONE
1656,POS n-grams,"Some people like to drive a BMW, even though a Toyota would get them around and handle their needs just as well - they have the money, and want the nicer car, even if they don't use 50% of the car's ability.",BMW,Toyota,ARG,NONE
655,POS n-grams,"Following a wedding trip to the North Shore of Lake Superior, the couple is living in Willmar where the bride is employed as the director of catering by the Green Mill and holiday Inn and Willmar Conference Center.",wedding,holiday,ARG,NONE
780,POS n-grams,Magnesium is a light weight harder metal than aluminum.,metal,aluminum,NONE,ARG
1151,POS n-grams,"From Vaccuum Tubes, to Transistors, to Integrated Circuits, to Solid State Ram, to Winchester disks, to Liquid Crystal and LED displays, to Ethernet, to Wifi and Bluetooth.",Ethernet,Bluetooth,ARG,NONE
1090,POS n-grams,"ACME, Mich. - General Motors Co., facing disappointing Chevrolet Volt sales, cut the starting price of the plug-in hybrid sedan by $5,000 to compete against the less- expensive and better-selling Toyota Prius and Nissan Leaf.",Chevrolet,Toyota,NONE,ARG
17,POS n-grams,"Python , the best language a business can use without risking the lack of programmers ( Common Lisp is better, but I don't know anyone who knows it except for me)",Python,Lisp,NONE,ARG
1692,POS n-grams,Obama did better in North carolina than Hillary had done in pennsylvania and Indiana was considered too close to call until well past midnight.,carolina,pennsylvania,NONE,ARG
687,POS n-grams,Why can't Ford puts better handling into the FWD Fusion if Honda can do it 10 years ago?,Ford,Honda,ARG,NONE
1554,POS n-grams,"Some people find it easier to learn Python than Lisp, and some instructors don't want to spend the time to introduce a new language to students (admittedly, this is partly the fault of the authors of AIMA for producing a 1000 page book).",Python,Lisp,NONE,ARG
641,POS n-grams,It is flaw to take this to mean object creation is faster in Scala than Java (or environment X).,Scala,Java,NONE,ARG
1556,POS n-grams,We say 'Java is the gateway to hell.' Lisp is just a better alternative to the intelligent Internet: It runs on 14 different platforms and doesn't need any type of virtual machine because it compiles directly to native machine instructions on all popular microprocessor architectures.',Java,Lisp,NONE,ARG
2105,POS n-grams,"I have a google Play account - buying an app is as simple as hitting the ""buy"" button...no harder than an itunes account.",google,itunes,ARG,NONE
248,POS n-grams,"Now, Dell will be able to better compete with HP, Lenovo, IBM and Cisco,"" said Patrick Moorhead, an analyst with Moor Insights & Strategy.",Dell,IBM,ARG,NONE
1029,POS n-grams,Natural stone pool coping has a superior advantage over pre-cast concrete and tile.,stone,concrete,NONE,ARG
815,POS n-grams,"How about they put the Ethernet port back on the notebook, they include more USB ports and a solid optical drive.",Ethernet,USB,ARG,NONE
1729,POS n-grams,"Compared with the Mercedes-Benz C class, BMW 3 series and Audi A4, the Lexus ES sedan now offers more power (268 hp) and worse fuel economy (24 mpg combined) from its base engine.",Audi,Lexus,NONE,ARG
1493,POS n-grams,"The only thing worse than bringing small children to a wedding, is being invited to a small child's birthday party.",wedding,birthday,NONE,ARG
1502,POS n-grams,"We tested PostgreSQL, and it was acutually faster, and easier to maintain then our Oracle database.",PostgreSQL,Oracle,NONE,ARG
2353,POS n-grams,"If OSU beats michigan State Saturday and finishes undefeated, there's a better chance for a one-loss Auburn to jump the Buckeyes than a one-loss missouri.",michigan,missouri,ARG,NONE
923,POS n-grams,"That's a problem for Dell, and it won't get any better until it starts beating Apple at its own game.",Dell,Apple,NONE,ARG
2314,POS n-grams,"That is, I can code faster in Java than in C++; I can code faster in Python than either of them.",Java,Python,NONE,ARG
2264,POS n-grams,RE4 controlled better on wii than ps2 or GC but not good enough.,wii,ps2,NONE,ARG
1555,POS n-grams,I'm sure Google wants to move faster than the JCP would allow and probably has made changes and tailored Harmony to suit their needs in such a way that Oracle/IBM wouldn't like.,Google,IBM,NONE,ARG
1037,POS n-grams,"For the latter I've looked at the code and it's definitely easier to solve using JavaScript than PHP. - Hippietrail 13:33, 26 July 2007 (UTC)",JavaScript,PHP,NONE,ARG
1396,POS n-grams,"Although we have Mercedes-Benz to thank for the oxymoronic ""4-door coupe"" category, Audi has gone one better with its A7 5-door coupe .",Mercedes-Benz,Audi,NONE,ARG
427,POS n-grams,They are very nice - with solid wood backs (not the cheap cardboard back type).,wood,cardboard,NONE,ARG
1667,POS n-grams,", aims to promote the National lacrosse League (NLL) as a better alternative to the National hockey League (NHL).",lacrosse,hockey,NONE,ARG
919,POS n-grams,Microsoft Live Maps Looks Better Than Google Maps/Earth,Microsoft,Google,NONE,ARG
935,POS n-grams,There's also a whole bunch of things that Java can do way better (PHP can't even handle longs well!).,Java,PHP,NONE,ARG
1376,POS n-grams,"- QUICK MOVEMENT The speed of your player is based on the weight of your gun, so when the round starts, switching to the pistol or even better, your knife, will result in much faster movement.",pistol,knife,NONE,ARG
451,POS n-grams,cafe Largo is a decent neighborhood restaurant.,cafe,restaurant,ARG,NONE
606,POS n-grams,Google and Amazon are considered better buys than Apple??? Maybe the world will end on the 21st!!!!!! LOL,Amazon,Apple,NONE,ARG
1791,POS n-grams,"As he explained, ""Writing, reading, and organising e-mails is usually faster on my mobile device than on a laptop.",mobile,laptop,NONE,ARG
2,POS n-grams,Sigma provides a very good prime and completes its lens collection with this 85mm 1.4 which is a solid competitor to the famous Canon and Nikon 85mm lenses.,Sigma,Nikon,ARG,NONE
2391,POS n-grams,"Prospects were never better in virginia, as well as ia georgia and Mississippi.",virginia,georgia,ARG,NONE
2274,POS n-grams,"A second generation is planned for the mid-year point with Toshiba flash chips replacing the Samsung ones, and a Marvell controller, possibly a faster 6Gbit/s model.",Toshiba,Samsung,NONE,ARG
1873,POS n-grams,"I like this model since I can start (or even do local dev) on SQLite and if I need better performance/functionality I can switch to a bigger DB system (MySQL, postgres, etc) by changing a line in my configuration file.",SQLite,MySQL,NONE,ARG
1970,POS n-grams,"Coca-Cola per say is not worse than any other type of cola, like Pepsi, or generic branded cola.",Coca-Cola,Pepsi,ARG,NONE
890,POS n-grams,"one I know who's seen Ruby code argues that Perl is better -- but then,",Ruby,Perl,NONE,ARG
967,POS n-grams,The Lenticular plastic is poorly glued to the cardboard backing; multiple pieces have flaked off.,plastic,cardboard,ARG,NONE
1005,POS n-grams,He claims the locking up of forest has made it harder to get the special timber he needs.,forest,timber,ARG,NONE
1982,POS n-grams,Why baseball is Superior to football,baseball,football,NONE,ARG
1338,POS n-grams,If you can ally with the market leader (IBM) you can use market dominance to beat products of vastly superior quality (Apple computers).,IBM,Apple,NONE,ARG
978,POS n-grams,A better alternative is to substitute light gauge steel Zeds for the timber joists.,steel,timber,NONE,ARG
1826,POS n-grams,"Ironically, our Ferrari, lambo, GTRs, bentley is more then BMW //M and MERC AMG.",Ferrari,BMW,NONE,ARG
1519,POS n-grams,"Find out more with this detailed online map of Kingston, Ulster County, New York provided by Google Maps - city plan, sattelite map, downtown locations, street view.",Kingston,Google,ARG,NONE
68,POS n-grams,"We'll begin by discussing functional programming styles, how we use functional programming today in Groovy, and how the constructs of Java 8 offer a better functional programming style.",Groovy,Java,ARG,NONE
276,POS n-grams,"The Cell is a high performance chip that is set to be the core of the Sony Playstation 3 video game system - its incredibly low cost, but because its highly specialized to do certain kinds of number crunching and application tasks, its faster than general purpose chips like the Intel Pentium or the PowerPC G5.",Sony,Intel,ARG,NONE
558,POS n-grams,"You can go ahead and right some code without static type checking in Python, and you might even write it faster than you would have in Haskell.",Python,Haskell,NONE,ARG
2181,POS n-grams,"Intel PCs can do art and music, but the Apple stuff was better at it.",Intel,Apple,NONE,ARG
1147,POS n-grams,"Python would be a much better choice in my view for a variety of reasons (and I say this though I'm a Perl nut!), or hell, if you teach them Lisp they'll be horribly screwed up for the rest of their lives but at least they'll understand how registers and OOP work.",Python,Lisp,NONE,ARG
1755,POS n-grams,Is murder worse in missouri than michigan?,missouri,michigan,NONE,ARG
194,POS n-grams,"That is of course easier now that PHP looks syntactiacally more like a mature programming language, like Java.",PHP,Java,ARG,NONE
59,POS n-grams,Going cordless is good and going Bluetooth is even better since it frees up a USB port.,Bluetooth,USB,ARG,NONE
300,POS n-grams,"Make sure you are using the Ethernet port rather than the USB one, it will be faster with 98 anyway and should just work with linux.",Ethernet,USB,NONE,ARG
1704,POS n-grams,We got into her BMW X5! Well let me tell you that it is a lot better than my Ford.,BMW,Ford,NONE,ARG
1889,POS n-grams,In summary - a plaigarized technology - a bad cement and a worse concrete.,cement,concrete,NONE,ARG
1575,POS n-grams,"Apple, on the other hand, chose to use GCC and NAGWare, which apparently is poorly optimized for the Intel P4.",Apple,Intel,ARG,NONE
1129,POS n-grams,"Now, unlike Microsoft, Apple isn't selling an inferior product.",Microsoft,Apple,NONE,ARG
1663,POS n-grams,Some of us remember when the Blackhawks had a better golf team than hockey team.,golf,hockey,NONE,ARG
425,POS n-grams,"Although michigan is possible, missouri seems to fit better in that cluster of states.",michigan,missouri,NONE,ARG
1816,POS n-grams,"Only Nevada (14.4 percent), michigan (13 percent) and california (12.4 percent) were worse.",michigan,california,NONE,ARG
1463,POS n-grams,"Using Peter's superior craftsmanship and skillful ability to weave gold and silver, Toluca Watch Co has now introduced a new exclusive line of mesh wedding bands, just in time for the holiday season.",wedding,holiday,ARG,NONE
1467,POS n-grams,"Husband laughed and said, ""Do you really think steak au poivre is a better choice than pizza?""",steak,pizza,NONE,ARG
586,POS n-grams,Of course a Ford V8 is a bunch different that a Toyota I6 so the Hooker could be worse.,Ford,Toyota,ARG,NONE
98,POS n-grams,Apple had better watch out for Google.,Apple,Google,NONE,ARG
158,POS n-grams,"It is powered (OTS) by SQLite, but for larger systems can use MySQL (obviously quite capable), supports multiple playlists, global hotkeys, a decent search (no support for regex tho, AFAIK), etc.",SQLite,MySQL,NONE,ARG
1005,POS n-grams,Haskell is much faster to write in and allows me to sort out conceptual problems before implementing anything in a procedural language like Java.,Haskell,Java,ARG,NONE
2054,POS n-grams,"(It is easier to find a hosting provider, and many people are more familiar to PHP than Ruby.)",PHP,Ruby,NONE,ARG
1701,POS n-grams,"Trauma Center 2 is great, definitely suits the ds better than the wii.",ds,wii,NONE,ARG
1896,POS n-grams,No wonder why Ford has now been named better overall quality vs Toyota.,Ford,Toyota,NONE,ARG
1389,POS n-grams,"PHP is not better than Java, it is just better for ""typical"" web applications.",PHP,Java,ARG,NONE
1750,POS n-grams,"Sawdust and wood shavings are ok as they de-compose slower, paper and cardboard are good too.",wood,cardboard,ARG,NONE
561,POS n-grams,"Perhaps start your day off with a breakfast cone, which features a luscious blend of eggs, sausage, bacon and jack/cheddar cheese - like a breakfast sandwich, but better!",sausage,sandwich,NONE,ARG
1438,POS n-grams,Google Chrome is even worse on my old IBM ThinkPad.,Google,IBM,ARG,NONE
492,POS n-grams,"CAMBRIDGE, Mass - Behind solid pitching and four home runs, dartmouth swept harvard, 8-2 and 9-2, to claim back-to-back Ivy League North Division Championships on Monday afternoon.",dartmouth,harvard,NONE,ARG
161,POS n-grams,"Sony is finally moving away from propriety standards, with Apple it would end up being worse than ever before.",Sony,Apple,ARG,NONE
1042,POS n-grams,"I play football, basketball, and am trying to get better at lacrosse.",football,lacrosse,ARG,NONE
1401,POS n-grams,"Remember the Dell display is a little smaller, but I am guessing the Intel processer is a little better (not sure though).",Dell,Intel,NONE,ARG
2230,POS n-grams,South carolina Gamecocks in Better Position than missouri Tigers to Reach SEC Title Game?,carolina,missouri,NONE,ARG
2132,POS n-grams,"Nikon gave to Sigma a first ""wake-up call"" with the cheaper and much better 35mm 1.8DX.",Nikon,Sigma,NONE,ARG
298,POS n-grams,"Making matters worse for the company is the fact that its sales were eclipsed last month by Chrysler Group LLC, an automaker that almost ceased to exist a couple of years ago and one which historically has always trailed far behind Toyota.",Chrysler,Toyota,NONE,ARG
1058,POS n-grams,Groovy - a very powerful object oriented language that extends Java while making it much easier to use for analytic programmers that are used to languages like SAS.,Groovy,Java,ARG,NONE
1616,POS n-grams,Like PHP before it looks like Ruby needs to mature more and deal better with scaling and I/O issues.,PHP,Ruby,ARG,NONE
2100,POS n-grams,"Nissan/Infiniti have been the Houdini of the motor industry, not very long ago it did look as though they might go under because of their horrendous debts but with Renault on board and some truly exciting new products the future looks a great deal better.",Nissan,Renault,NONE,ARG
706,POS n-grams,This makes Python a better choice for general programming than PHP,Python,PHP,NONE,ARG
2352,POS n-grams,"Not to say, Canon also have lousy auto ISO system, Sigma quality 24-70 and 70-200, very high read noise (low dynamic range), inferior entry level lenses compared to Nikon, and many more.",Sigma,Nikon,NONE,ARG
631,POS n-grams,Sakura Wars sounded like it'd've been better on the ds than wii too.,ds,wii,NONE,ARG
239,POS n-grams,My recollection has been that Nokia did pretty well and Samsung quite poorly.,Nokia,Samsung,NONE,ARG
813,POS n-grams,"Intel® Pentium processor or equivalent with: - 233 MHz or faster for Windows 98, ME & 2000 - 233 MHz or faster for Windows 2000 & 2003 - 300 MHz or faster for Windows XP",Windows 98,Windows XP,ARG,NONE
1407,POS n-grams,"Certainly it's not the best language, but it's better than writing C or Java, more fun than Python and more straightforward than Haskell.",Python,Haskell,ARG,NONE
1927,POS n-grams,"So, to me, Python isn't better or worse than Java.",Python,Java,ARG,NONE
1637,POS n-grams,"The frame is made from ONE-PIECE solid stainless steel, not cheap metal or aluminum like other inferior replicas.",steel,aluminum,NONE,ARG
809,POS n-grams,I like the Bluetooth for use with a mouse and the USB 3 makes transferring data so much faster.,Bluetooth,USB,NONE,ARG
1496,POS n-grams,Other can see that Amazon and Best Buy are selling Macs better than Apple can.,Amazon,Apple,NONE,ARG
909,POS n-grams,"Mine was the hot dog à la maison (16), a fairly decent sausage presented on rather dry bread and topped with pickled fennel.",sausage,bread,NONE,ARG
1114,POS n-grams,"While Google is still expected to grow its business at a faster rate than Apple, even slow-growing Intel boasts a meaningful premium to free cash flow compared to Apple.",Google,Intel,ARG,NONE
649,POS n-grams,And I think Microsoft will have more money to make better games than Sony.,Microsoft,Sony,NONE,ARG
360,POS n-grams,Look at how much easier it is with Objective-C (and Cocoa) and you'll soon be wondering precisely which fresh circle of hell Java and C++'s designers will be given when their time comes.,Objective-C,Java,NONE,ARG
1882,POS n-grams,"With Apple doing its own processors, Google working with ARM,nVidia and Samsung , Intel has only Nokia who are still figuring out how to write a decent operating system.",Google,Intel,ARG,NONE
481,POS n-grams,First off I will say I love the ds version better than the wii version.,ds,wii,NONE,ARG
1642,POS n-grams,"Also, softball is weak, basketball is a much better sport, luckily I kept my cardio because I don't smoke spice.",softball,basketball,NONE,ARG
1370,POS n-grams,The only thing worse than pro football is pro hockey!,football,hockey,NONE,ARG
1632,POS n-grams,"Under these refining conditions, pennsylvania crude oil made better engine oil than Texas crude or california crude.",pennsylvania,california,NONE,ARG
1784,POS n-grams,"Clearly you've never used good Leica or Zeiss lenses, they sure produce better image quality than ostensive good Nikon lenses.",Leica,Nikon,NONE,ARG
493,POS n-grams,iOS is easier to play with plus Apple TV is better than Chrome (for now).,iOS,Apple TV,ARG,NONE
576,POS n-grams,It also didn't hurt my faith in Microsoft when Sony kept releasing a newer and uglier PS3 each time.,Microsoft,Sony,NONE,ARG
1552,POS n-grams,There is a long debate regarding whether MySQL is better or PostgreSQL.,MySQL,PostgreSQL,ARG,NONE
693,POS n-grams,I get e-mails on my phone faster than when I'm sitting at my laptop.,phone,laptop,NONE,ARG
1595,POS n-grams,"Toyota engines have better ""overclocking"" but less factory output specs; while Nissan has higher factory output but less ""overclocking"" capabilities.",Toyota,Nissan,ARG,NONE
162,POS n-grams,If the gamecube did not have better games than the ps2 that is my point.,gamecube,ps2,ARG,NONE
2249,POS n-grams,"If Nikon wants to claim PRO status and quality and perhaps better than Canon, then they should be willing to go there and hit the big MP guys (Leica & Kodak's huge sensor).",Nikon,Leica,ARG,NONE
61,POS n-grams,"First, Motorola, then HTC and Samsung.",Motorola,Samsung,NONE,ARG
684,POS n-grams,The only thing better than a cold glass of beer is tea with Miss McGill.,beer,tea,NONE,ARG
862,POS n-grams,"If your goal is merely to consume tools -- perhaps writing a small amount of code, you (I think) still have intention (if unseen) to be a programmer, but you might find it easier to use languages like Perl, Python, or Ruby -- which have large standard libraries, good ability to function as ""glue"" and low syntactic and semantic overhead (that is to say, they're a bit easier to write) than some languages (eg, Erlang, Haskell, R, etc.)",Python,Haskell,NONE,ARG
477,POS n-grams,"Now that PHP is available on Columbia University servers, we will most likely rewrite this JavaScript application in our LAMP environment to provide better accessibility compliance and faster, easier searching.",PHP,JavaScript,ARG,NONE
1525,POS n-grams,"Apple does far better, scoring 60 out of 100, but it still places last in the electronics sector, behind leaders Siemens, HP, IBM, Nokia and Sony.",Apple,Sony,NONE,ARG
2072,POS n-grams,"While nixon came across better on radio, kennedy appeared the winner to television viewers.",nixon,kennedy,ARG,NONE
1621,POS n-grams,"Yes Wolf, the third movie is in a plastic slip case not the nicer cardboard slipcase.",plastic,cardboard,NONE,ARG
1327,POS n-grams,I never said basketball was easier than baseball.,basketball,baseball,ARG,NONE
2163,POS n-grams,"Not only are there reasonable alternatives in languages like Scala, Groovy, and C#, but there is even a better option that has already been explored for Java:",Groovy,Java,NONE,ARG
1982,POS n-grams,"I know, you might expect me to be a PHP-GTK fan, but Perl-GTK just seems nicer.",PHP,Perl,NONE,ARG
621,POS n-grams,Lisa Su and David Cummings mentioned the OpenCL way that is the path of choice for FirePro cards and how the open compute platform provides better flexibility than CUDA and Quadro/Tesla counterparts.,OpenCL,CUDA,NONE,ARG
2273,POS n-grams,"Mazda 6, Honda Accord Euro and Toyota Camry better watch out for this advanced strategic move from Ford.",Toyota,Ford,NONE,ARG
652,POS n-grams,How we want Microsoft and Nintendo to remain decent competitors to Sony?,Microsoft,Sony,ARG,NONE
582,POS n-grams,"The Lexus was too cramped in the back, the Audi new model was ""around the corner"" and the BMW too poorly specified as well as too common.",Lexus,Audi,ARG,NONE
1543,POS n-grams,Good to see again a Renault ahead of a Ferrari.,Renault,Ferrari,NONE,ARG
1444,POS n-grams,I thought the wii should have better graphics than ps2.,wii,ps2,NONE,ARG
2408,POS n-grams,"A migration to Windows 7 will likely be faster, but one to Windows 8 will have more longevity - Windows 7 support ends in January 2020, less than 6 years away, and organizations that are so late on Windows XP should not get into the same situation with end of Windows 7 support.",Windows 8,Windows XP,ARG,NONE
279,POS n-grams,Apple would be better off competing with Nintendo than Sony and MS.,Apple,Sony,ARG,NONE
1532,POS n-grams,"Unless you need USB 3.0, or better Bluetooth, or Fusion drive or something like that.....",USB,Bluetooth,NONE,ARG
1660,POS n-grams,"The NP900X4C was decidedly mediocre at gaming tests, thanks to its Intel HD Graphics 4000 integrated graphics, but the 62Wh battery let it last a long time on the MobileMark battery test: just short of 7 hours, ahead of the Zenbook Prime UX32VD (5:26) and the Sony VAIO E15 (4:34) by a wide margin.",Intel,Sony,NONE,ARG
939,POS n-grams,New Ferrari better than 2009 Renault - Alonso,Ferrari,Renault,NONE,ARG
1872,POS n-grams,"A Honda CRX is cooler than ANY Alfa?!?! Bite your tongue, Ford-obsessed heathen!!",Honda,Ford,ARG,NONE
1235,POS n-grams,It also results in extra dimensional stability -- plywood doesn't swell or crack like solid sawed lumber.,plywood,lumber,NONE,ARG
10,POS n-grams,95% of the the things I do with my laptop on the road will be accomplished far easier and faster with the iphone.,laptop,iphone,NONE,ARG
1988,POS n-grams,"Actually scratch my last post, I canceled the Nikon and ordered the Sigma 18-50 mm f2.8 HSM instead, as I think it should be the better lens.",Nikon,Sigma,NONE,ARG
736,POS n-grams,"As far as cleaner appearance... It's easier and safer to paint plastic electronic parts than wood, and MUCH easier to get a nice, shiny metallic appearance on it.",plastic,wood,NONE,ARG
177,POS n-grams,Google does maps better then Yahoo and Mapquest and Apple.,Google,Apple,NONE,ARG
1219,POS n-grams,"ARCEE changes into a motorcycle and is very quick and acrobatic with her attacks, and BULKHEAD changes into an armoured truck and moves slower, but hits much harder.",motorcycle,truck,NONE,ARG
2140,POS n-grams,"If you elect to use Groovy in an application, you'll have an easier time integrating with Java in the JVM, but you'll have less resources available (books, blogs, community).",Groovy,Java,ARG,NONE
728,POS n-grams,Linux really is now at a point where it is an easier OS to transition to from Windows XP and 7 vs transitioning to Windows 8.,Windows XP,Windows 8,ARG,NONE
1181,POS n-grams,I know I like Mello Yello (Coca-Cola product) better than Mountain Dew (Pepsi-Cola product) and have ever since I 1st tried Mello Yello and I'll only drink a Dew if I run out of Mello Yello here in Houston.,Coca-Cola,Pepsi,NONE,ARG
2402,POS n-grams,With this we don't want to say that PostgreSQL isn't good at many things (it is!) or that it isn't faster than MySQL Server under certain conditions.,PostgreSQL,MySQL,ARG,NONE
1041,POS n-grams,My roommate likes Bash for his scripting needs but I think Python is a better glue language.,Bash,Python,NONE,ARG
282,POS n-grams,This is why Toyota is doing better than Ford+Holden.,Toyota,Ford,NONE,ARG
1942,POS n-grams,"Intel says that the new powerful Chromebooks will be able to easily load rich web apps up to four times faster faster as well as boost performance for Google Hangouts with multiple parties, making it more acceptable for video conferencing while on-the-go.",Intel,Google,ARG,NONE
1400,POS n-grams,"If you look for it on itunes, punch in ""Theme from Terms of Endearment by Cincinnati Pops Orchestra"" - it's a much better version than what youtube has here.",itunes,youtube,NONE,ARG
1288,POS n-grams,"But this week PC Magazine columnist John Dvorak speculates that the company could be about to make a switch itself, from Motorola/IBM chips to faster Intel ones.",IBM,Intel,NONE,ARG
1100,POS n-grams,"Perl provided a convenient method of rewriting the shell / AWK scripts into a single executable, which not only provided more power and flexibility but also ran faster!",Perl,AWK,ARG,NONE
2229,POS n-grams,"Why is Honda still in F1? Like Toyota, year-in-and-year-out they continue to show they are inferior to Ferrari, Mercedes, BMW and Renault.",Honda,BMW,NONE,ARG
1710,POS n-grams,It will have a harder more durable case and Bluetooth connectivity so you won't need a USB cable to transfer data from it.,Bluetooth,USB,ARG,NONE
26,POS n-grams,"No car drives nicer and safer than this one, made of a real steel, not plastic or aluminum.",steel,aluminum,NONE,ARG
1504,POS n-grams,"If the system works as Sony and its partners hope, they calculate that the PS3 will be able to process a trillion maths operations per second - the equivalent of 100 Intel Pentium 4 chips and 1,000 times faster than processing power of the PS2.",Sony,Intel,ARG,NONE
1248,POS n-grams,"Pretty much if we took in a MBZ,BMW or Lexus it was solid gold ( sport car hands down a Porshe, Audi wasn't our first choice to have on the lot.",Lexus,Audi,NONE,ARG
1071,POS n-grams,"I don't know if this sounds right, easier for me to say than to type.. cause I can talk ALOT!!! Just curious if others have done anything similar and if it's do-able, or should I just keep on trying with AWK and stay in my mode of frustration when I know that I can do this in Perl, but having hands tied here.. a slave to ""da- man"" at work... in the dungeon I stay.... -Zo",AWK,Perl,ARG,NONE
894,POS n-grams,"We decided to code the account switching business logic on the back-end in Groovy, instead of Java as the rest of the back-end.The reason for thiswasreallythathavingoneprograminglanguage on a project is superior to havingtwo, especiallysince the new language is much more expressive and cool than the old one.Compilation of code base in twolanguages is slow.",Groovy,Java,NONE,ARG
208,POS n-grams,She enjoys pointing out how much nicer the weather is in california compared to michigan.,california,michigan,NONE,ARG
820,POS n-grams,Our bandwidth speed tests begin with the Samsung 840 Pro solid state drive attached to the AMD FM2+ SATA 6Gb/s controller operating in AHCI mode.,Samsung,AMD,ARG,NONE
1474,POS n-grams,"PHP is probably better for quick/simple/numerous project, but Perl is better for monolithic problems.",PHP,Perl,ARG,NONE
162,POS n-grams,"Not only is Coca-Cola the perfect thirst-quencher, and far superior to Pepsi, it literally has the power to bring the dead back to life.",Coca-Cola,Pepsi,NONE,ARG
