id,caption,sentence,object_a,object_b,predicted,gold
1298,middle_paths_unrestricted_16,"You can do form checking with PHP, but it is much easier to use JavaScript to check the form before posting.",PHP,JavaScript,BETTER,WORSE
1300,middle_paths_unrestricted_16,"I've seen way worse shit in boxing, hockey, football, baseball, basketball, soccer, and other MMA fights.",hockey,football,WORSE,NONE
1302,middle_paths_unrestricted_16,"You can't get faster compile-times than 0, which is where Ruby and Python are at.",Ruby,Python,BETTER,NONE
1303,middle_paths_unrestricted_16,"PS3, Wii, ds, psp.",ds,psp,WORSE,NONE
1304,middle_paths_unrestricted_16,The real asset is the JVM which can accept a whole wodge of languages that are superior to Java (Scala and Groovy for starters).,Java,Scala,BETTER,NONE
1305,middle_paths_unrestricted_16,"IP Phone 1150E leverages the IP Phone 1100 Series design and includes a high-resolution, backlit, graphical, grayscale pixel-based display, an integrated USB port for enhanced navigation and entry, integrated Bluetooth agent headset support and integrated Gigabit Ethernet to deliver superior performance and user experience.",Bluetooth,Ethernet,BETTER,NONE
1306,middle_paths_unrestricted_16,"OS/2 was technically superior, but Microsoft beat IBM through marketing and by tying its Office applications to Windows.""",Microsoft,IBM,NONE,BETTER
1307,middle_paths_unrestricted_16,That's much better out-of-the-box IPv6 support than Perl or PHP.,Perl,PHP,BETTER,NONE
1309,middle_paths_unrestricted_16,Moving and replicating data from MySQL to PostgreSQL can't be easier than using our migration software.,MySQL,PostgreSQL,BETTER,NONE
1310,middle_paths_unrestricted_16,"Unlike Windows 7, which provided Microsoft's large user base with an evolutionary path forward from Windows XP, with a look, feel and overall experience that was better - Windows 8 is a different beast.",Windows XP,Windows 8,NONE,BETTER
1313,middle_paths_unrestricted_16,I honestly think you'd be much better saving some money and getting her a ds or ps2.,ds,ps2,BETTER,NONE
1314,middle_paths_unrestricted_16,"In others, HP, IBM or Dell may be better choices.",IBM,Dell,BETTER,NONE
1315,middle_paths_unrestricted_16,"In the more liberated languages, such as JavaScript and Ruby, there's decent object-oriented support, but it's not a requirement.",JavaScript,Ruby,BETTER,NONE
1316,middle_paths_unrestricted_16,"metal Gear Solid as told by Oliver stone, perhaps?",metal,stone,BETTER,NONE
1318,middle_paths_unrestricted_16,"HTC, Samsung, Motorola, etc.)?",Samsung,Motorola,WORSE,NONE
1320,middle_paths_unrestricted_16,"Green car: The official pick for this category was the Toyota Prius , which outscores the Chevrolet Volt , mainly thanks to better practicality.",Toyota,Chevrolet,NONE,BETTER
1322,middle_paths_unrestricted_16,"... Cable, LAN, Bluetooth, Ethernet, Mobile Broadband Card, Data-Card, Dial -Up, 3G/4G, WiFi and many others with your friends, ... devices connected and the network usage like download/upload speed , transfer rates, etc., which makes it easier to ...",Bluetooth,Ethernet,WORSE,NONE
1323,middle_paths_unrestricted_16,"The BMW and Honda both hold more than a 20-hp advantage, and run the quarter-mile better than the Kawi's 10.81 @ 129.6 mph byline, but the Kwakker just plain feels the rowdiest, most virile bike of the bunch.",BMW,Honda,BETTER,NONE
1324,middle_paths_unrestricted_16,Why did the Windows XP search tool have to be so much worse than the Windows 98 one?,Windows XP,Windows 98,NONE,WORSE
1325,middle_paths_unrestricted_16,"( Grand Theft Auto: San Andreas , Kingdom Hearts , Metal Gear : Solid Snake , ps2 , ps3 , Sony )",ps2,ps3,WORSE,NONE
1326,middle_paths_unrestricted_16,Vehicles used: 2006 BMW 325i 2006 Ford F-150 Super Cab 4x2 New tests show Washington's quarter is a safer measure.,BMW,Ford,BETTER,NONE
1328,middle_paths_unrestricted_16,"cider, generally, is slower then beer to develop flavors so don't rush it and you will enjoy the results.",cider,beer,BETTER,WORSE
1329,middle_paths_unrestricted_16,"1) Keep a stash of decent cheese, pickles, preserved sausage/meat, re-crisped bread and beer.",sausage,bread,WORSE,NONE
1331,middle_paths_unrestricted_16,"Some of the things you might find missing on PC hardware include lighted keys, newer/better version of Bluetooth, WiFi N, LED screen, multitouch trackpad, remote receiver, gigabit Ethernet, magnetic power connector, sudden motion sensor, ambient light sensor, web cam, metal housing, light weight and thin, compact power charger, etc. ... Most PC laptops will have some of that, few will have it all--especially if they're on the cheap end.",Bluetooth,Ethernet,BETTER,NONE
1333,middle_paths_unrestricted_16,The Renault Trafic (which is also available in South Africa as the Nissan Primastar and Opel Vivaro) couldn't do better than two stars.,Renault,Nissan,BETTER,NONE
1335,middle_paths_unrestricted_16,"Unlike Ford (and the MUCH WORSE) Toyota service departments, Lincoln seems to offer very good service here in the Sunbelt.",Ford,Toyota,WORSE,BETTER
1336,middle_paths_unrestricted_16,"In an almost unanimous decision (8-1), the Supreme Court ruled that a public school violated a 13-year-old student's 4th Amendment rights for executing a humiliating strip search with basically no evidence for something as silly as Ibuprofen, better know by its street name: Advil.",Ibuprofen,Advil,WORSE,NONE
1337,middle_paths_unrestricted_16,And as someone who went from the Toshiba SSD to the OWC SSD (the same/faster than the Samsung one) you will most definitely not notice a speed difference at all.,Toshiba,Samsung,NONE,BETTER
1338,middle_paths_unrestricted_16,with Oracle and MySQL.,Oracle,MySQL,BETTER,NONE
1340,middle_paths_unrestricted_16,I doubt I'll ever agree that ps2 games are intrinsically worse than ps3 games.,ps2,ps3,BETTER,WORSE
1343,middle_paths_unrestricted_16,"To quote you ""Sony is doing much better than Microsoft"" Please elaborate.",Sony,Microsoft,NONE,BETTER
1344,middle_paths_unrestricted_16,Scratch 'run-time peformance' and there are the run-time slower OO languages like Java or Python (who are often programming-time faster!).,Java,Python,BETTER,NONE
1345,middle_paths_unrestricted_16,Extended Ajax support - Zend Framework's server-side support   for Ajax with action helpers to automate Ajax detection and responses now make programming using JavaScript & PHP much easier.,JavaScript,PHP,WORSE,NONE
1346,middle_paths_unrestricted_16,"He had a decent game against Florida, but completely disappeared against S. carolina, georgia and Alabama.",carolina,georgia,WORSE,NONE
1347,middle_paths_unrestricted_16,"Future iPhones, iPads, Mac & iOS Software -- ALL those Upgrades will keep adding to Apple's fire for YEARS to come, as the world transitions to a more Mobile Future, away from the mostly Windows!!! Apple TV, iTV, iPanel, or whatever Apple calls their Next Big Thing will be another Game Changer, which will get better with time!!!",iOS,Apple TV,WORSE,NONE
1348,middle_paths_unrestricted_16,Please Select BMW of Northwest Arkansas BMW of Tyler Cadillac OF BENTONVILLE Mercedes-Benz of Northwest Arkansas Superior Chevrolet Buick GMC of Siloam Springs Superior Chevrolet Conway Superior Collision Conway Superior Collision Rogers Superior Conway Group Superior Dodge Chrysler Jeep Ram Superior Dodge Chrysler Jeep Ram of Northwest Arkansas Superior Ford Superior Ford Inc Superior Hyundai Superior Kia Superior Mazda Superior Mitsubishi Superior Nissan Superior Nissan of Conway Superior Pre-Owned Superstore,Cadillac,Buick,BETTER,NONE
1349,middle_paths_unrestricted_16,"After a first experiment making a decent Margarita and a better Millenium Falco (sauce, toasted bread crumbs, parmigiano, basil, red onion, sausage), I wanted to make something even better, something with the charred bubbles you see in the book's pictures.",bread,sausage,BETTER,NONE
1351,middle_paths_unrestricted_16,"On the database connectivity side there is currently native support for: mSQL1, mSQL2, MySQL, Sybase, Oracle, PostgreSQL, Illustra, FileProPlus, Solid, Adabas D, and the various Unix dbm implementations.",Oracle,PostgreSQL,WORSE,NONE
1353,middle_paths_unrestricted_16,Similarly if you are talking client side processing JavaScript is much faster since PHP doesn't run at all.,JavaScript,PHP,NONE,BETTER
1355,middle_paths_unrestricted_16,"Compared to google Music or amazon Cloud , it's a little bit better, but not amazingly superior.",google,amazon,BETTER,NONE
1358,middle_paths_unrestricted_16,google music or youtube music sound way better IMO.,google,youtube,BETTER,NONE
1359,middle_paths_unrestricted_16,"Asus or Gigabyte get my ""main-rig"" business these days.",Asus,Gigabyte,BETTER,NONE
1360,middle_paths_unrestricted_16,"And when you're done with Global Geopolitics (stanford) and Intro to Solid State Chemistry (mit), Open Culture's ready to suggest some lighter material too.",stanford,mit,BETTER,NONE
1363,middle_paths_unrestricted_16,"If so, should the Intel/Apple deal come to pass, ARMH will disappear off most radars faster than Amelia Earhart.",Intel,Apple,WORSE,NONE
1364,middle_paths_unrestricted_16,"Among the 12 models that did better than industry average, Nissan, Honda, Ford and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.",Honda,Ford,WORSE,NONE
1365,middle_paths_unrestricted_16,The chart below gives an idea of how much faster Windows 8 is in rendering text compared to Windows 7.,Windows 8,Windows 7,NONE,BETTER
1369,middle_paths_unrestricted_16,Perl is worse than Python because people wanted it worse.,Perl,Python,NONE,WORSE
1370,middle_paths_unrestricted_16,"The worse vehicles for this particular test were the 2012 Audi A4, 2012 Lexus IS, 2012 Lexus ES and 2012 Mercedes-Benz C Class, which rated ""poor"" in the tests.",Audi,Mercedes-Benz,BETTER,NONE
1371,middle_paths_unrestricted_16,The wii U version will be inferior to the others (except ps3 and Xbox 360.,wii,ps3,BETTER,NONE
1373,middle_paths_unrestricted_16,"The Toyota Avalon Hybrid and 2014 Chevrolet Impala eAssist get better mileage still, but both combine gasoline and electric power.",Toyota,Chevrolet,BETTER,NONE
1374,middle_paths_unrestricted_16,"The GIS functions of MySQL, and even better ones of PostgreSQL, make light work of this, but I started simply.",MySQL,PostgreSQL,BETTER,WORSE
1375,middle_paths_unrestricted_16,"OS : Windows XP SP3 to Windows 8 (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish",Windows XP,Windows 8,WORSE,NONE
1376,middle_paths_unrestricted_16,"The latest release of the software supports Windows 2000, Windows XP and Windows Vista as well as Mac OS 10.3.9 and better.",Windows XP,Windows Vista,BETTER,NONE
1377,middle_paths_unrestricted_16,"That means you're also stuck with local-network Wi-Fi speeds, which can be much slower than USB or Ethernet.",USB,Ethernet,BETTER,NONE
1378,middle_paths_unrestricted_16,"Users of Windows 98 and previous versions will find Windows XP a change for the better, but it isn?t really much of an improvement over Windows 2000 or ME.",Windows 98,Windows XP,BETTER,WORSE
1379,middle_paths_unrestricted_16,"Oral medications: Advil, Motrin, Naproxen, and Tramadol.",Advil,Motrin,WORSE,NONE
1380,middle_paths_unrestricted_16,They realized they could order custom-built servers that better suited their needs and get them at lower cost rather than pay a premium for the pre-defined systems from a Dell or Hewlett-Packard that also were made by Taiwan companies such as Quanta.,Dell,Hewlett-Packard,BETTER,NONE
1382,middle_paths_unrestricted_16,2. PostgreSQL can do many things faster than Oracle.,PostgreSQL,Oracle,NONE,BETTER
1383,middle_paths_unrestricted_16,"While the Python source code browsing is only mediocre when compared with the Java support, the integrated debugging is very powerful.",Python,Java,NONE,BETTER
1385,middle_paths_unrestricted_16,(That's what NetBeans and Eclipse do.),NetBeans,Eclipse,BETTER,NONE
1386,middle_paths_unrestricted_16,"While many luxury brands have announced that they're strongly considering all-wheel drive variants of some of their high performance vehicle line ups to better compete against the likes of Audi and to fulfill demand (such as Mercedes-Benz offering 4MATIC all-wheel drive for the E63 and CLS63 AMG in left-hand drive markets), BMW have reportedly said [...]",Audi,Mercedes-Benz,BETTER,NONE
1387,middle_paths_unrestricted_16,amazon MP3: Right now I'd think they are a better option than itunes.,amazon,itunes,NONE,BETTER
1388,middle_paths_unrestricted_16,"I enjoy using Eclipse for GWT, Java, Python, (and even for PHP too), but at work, using Dreamweaver is just easier.",Java,PHP,BETTER,NONE
1391,middle_paths_unrestricted_16,"Additionally, putting executable shell script and URL's in commit messages makes it harder to match & parse useful information out of the commit message body with standard unix tools (AWK,grep,Sed,..).",AWK,Sed,BETTER,NONE
1392,middle_paths_unrestricted_16,"Instead of pizza, it'll be easier to choose a salad or healthy sandwich .",pizza,sandwich,NONE,WORSE
1393,middle_paths_unrestricted_16,"I find your ""trivial to design a better engine"" argument to be invalidated by the failure of Microsoft, Yahoo!, Ask, Amazon A9, and a host of startups to do so, despite lots of effort and investment.",Microsoft,Amazon,BETTER,NONE
1396,middle_paths_unrestricted_16,"I would say that in my opinion, aesthetically, this laptop is quite a bit better than Dell or even IBM laptops, but of course, it's not as good as Sony's Viao series.",Dell,IBM,BETTER,NONE
1397,middle_paths_unrestricted_16,"EXAMPLES Toyota Prius, Honda Insight",Toyota,Honda,BETTER,NONE
1399,middle_paths_unrestricted_16,(Far easier than getting MySQL or PostgreSQL installed on a system.),MySQL,PostgreSQL,BETTER,NONE
1400,middle_paths_unrestricted_16,Solid beer but not my cup of tea.,beer,tea,BETTER,WORSE
1403,middle_paths_unrestricted_16,"SQL Server, Oracle, MySQL, etc.",Oracle,MySQL,WORSE,NONE
1404,middle_paths_unrestricted_16,"In the SEC east, georgia, Tennessee, Florida, South carolina, and Kentucky are solid.",georgia,carolina,BETTER,NONE
1405,middle_paths_unrestricted_16,"Thanks to boom years and good investments in virginia, we have achieved decent rates and funding - much, much better than some states such as california, New York, and Illinois.",virginia,california,NONE,BETTER
1406,middle_paths_unrestricted_16,One reason Racket goes slower is that it use big ints while Perl and JavaScript will both operate mod 2^32.,Perl,JavaScript,BETTER,NONE
1407,middle_paths_unrestricted_16,"While Haskell, Scala, Clojure, etc. are much better than Java or C#, they are still more complex than necessary for many applications.",Haskell,Java,NONE,BETTER
1408,middle_paths_unrestricted_16,"Generally, both amazon and google are superior to Apple in managing recommendations.",amazon,google,BETTER,NONE
1410,middle_paths_unrestricted_16,What makes it a better language than say Java or Python for data processing tasks?,Java,Python,BETTER,NONE
1412,middle_paths_unrestricted_16,"Is it better to buy a Honda made in Tenn., or a Ford made in Canada?? America is no longer an industrial nation.",Honda,Ford,BETTER,NONE
1414,middle_paths_unrestricted_16,"Will current parents and future parents decide that baseball or whatever is a better, safer alternative to football?",baseball,football,NONE,BETTER
1415,middle_paths_unrestricted_16,None of the most requested features for WordPress would be any easier (or harder) if they were written for PHP 4 or 5 or Python.,PHP,Python,BETTER,NONE
1416,middle_paths_unrestricted_16,just north of Lewis Ford across from Superior Nissan.,Ford,Nissan,BETTER,NONE
1419,middle_paths_unrestricted_16,"Replace it with a real programming language such as Python, which is vastly superior to JavaScript.",Python,JavaScript,NONE,BETTER
1420,middle_paths_unrestricted_16,clear Perl code is better than unclear AWK code; but NOTHING comes,Perl,AWK,NONE,BETTER
1421,middle_paths_unrestricted_16,Sony: playstation 3 is a Better Value than XBox 360 or wii,playstation,wii,NONE,BETTER
1422,middle_paths_unrestricted_16,During this SSD exchange I identified my drive was the faster Samsung model rather than the Toshiba ones.,Samsung,Toshiba,NONE,BETTER
1424,middle_paths_unrestricted_16,Windows 7 comes out of sleep even faster than Windows 8.,Windows 7,Windows 8,NONE,BETTER
1425,middle_paths_unrestricted_16,"Torben comes to SMS PASSCODE with a solid background from international sales positions with Microsoft, IBM and most recently Better Place, an innovative environmentally friendly electric car infrastructure provider.",Microsoft,IBM,WORSE,NONE
1426,middle_paths_unrestricted_16,"He may like working in Python better, but sometimes the order is for Java.",Python,Java,WORSE,NONE
1430,middle_paths_unrestricted_16,"This colleague, let's call him Phil, was a role model of self-taught analysis-programming physicists, until he decided that choosing a script language like Python for the said task was completely insane, because, you know, Bash scripts do things much faster, don't they?",Python,Bash,NONE,WORSE
1431,middle_paths_unrestricted_16,I did some input lag tests and it was far faster then my Sony XBR TVs and my Dell U2410.,Sony,Dell,BETTER,NONE
1434,middle_paths_unrestricted_16,Simply because Direct3D runs way better on Windows then OpenGL in most cases.,Direct3D,OpenGL,NONE,BETTER
1435,middle_paths_unrestricted_16,"In terms of revenues, Cisco is growing faster than Intel, about as fast as Juniper, and a bit behind Microsoft.",Intel,Microsoft,BETTER,WORSE
1436,middle_paths_unrestricted_16,One of the better milk / Sweet stouts from a brewery that does dark beer well.,milk,beer,BETTER,NONE
1437,middle_paths_unrestricted_16,"Smalltalk, Java and C++ are examples of OOP languages.",Smalltalk,Java,WORSE,NONE
1438,middle_paths_unrestricted_16,"The breeding of the Okami concept with the ds hardware has resulted in a game with very different strengths and weaknesses than the ps2 original -- sometimes for better, and sometimes for worse.",ds,ps2,BETTER,NONE
1439,middle_paths_unrestricted_16,In their second meeting of the season Killorn and harvard got the better of Gotovets and cornell.,harvard,cornell,NONE,BETTER
5,Bag-Of-Words,IMO making a terrific hard cider is WAY harder than making great beer.,cider,beer,BETTER,WORSE
17,Bag-Of-Words,"Forget pesky Windows 8, you still get solid old Windows 7 here.",Windows 8,Windows 7,NONE,WORSE
20,Bag-Of-Words,I have no desire to argue that fox is any better or worse than cnn.,fox,cnn,WORSE,NONE
26,Bag-Of-Words,"There's a free demo that you can try using any type of network connection, including USB and Firewire, but if you decide to use it you'll get better results from a faster network connection, such as Gigabit Ethernet.",USB,Ethernet,WORSE,NONE
31,Bag-Of-Words,"In some ways it might make better sense to translate Python to a strict functional language, such as OCaml, but I've chosen Haskell for other reasons (as noted above).",Python,Haskell,WORSE,NONE
32,Bag-Of-Words,"The wii U version, however, is just an inferior 360/ps3 port.",wii,ps3,WORSE,NONE
45,Bag-Of-Words,"You can find Java programmers and software engineers a dime dozen, but for Python it will be harder.",Java,Python,NONE,BETTER
47,Bag-Of-Words,"Surely, I can do no worse suggesting lame ideas for beating Google than Microsoft already has.",Google,Microsoft,BETTER,NONE
58,Bag-Of-Words,"tl;dr To me, Haskell is better sold as ""that one language that allows you to make the same that in Java, only with 5 times less code and 5 times more trust in your code"" than ""that one language that's good for teaching purposes, like Pascal or good ol' Caml"".",Haskell,Java,NONE,BETTER
82,Bag-Of-Words,"There is nothing particularly wrong about PHP, but it is much uglier than Python.",PHP,Python,BETTER,WORSE
88,Bag-Of-Words,"Its a bouncy, poorly riding, poorly handling live axled truck, while the ML has an independent suspension, smooth and solid modern suv.",truck,suv,NONE,WORSE
101,Bag-Of-Words,"(Also, Bash may not be the best language to do arithmetic-heavy operations in - something like Python might be a better choice)",Bash,Python,NONE,WORSE
119,Bag-Of-Words,"Volkswagen improves slightly slower than the market at +28% to 10% share in May, followed by Peugeot (+52%), Mercedes (+29%), BMW (+14%), Nissan up a gargantuan 79% and Ford up an equally impressive 78%.",Nissan,Ford,NONE,BETTER
122,Bag-Of-Words,"After all, who would play the 'wii' when there were much cooler names like playstation 3 and Xbox 360?",wii,playstation,BETTER,WORSE
129,Bag-Of-Words,"And I work with files from the Nikon 35/1.4G and I know, optically, it's not better than the Sigma.",Nikon,Sigma,BETTER,WORSE
135,Bag-Of-Words,"caddis: Remember you said this in ten months when a slice of pizza or worse, a cheese steak, starts looking just a little too enticing.",pizza,steak,NONE,BETTER
147,Bag-Of-Words,"Caroline Moakley (Cary, N.C./North carolina State University at Raleigh) was only 1.36 seconds faster than Danielle Haulman (Davis, Calif./University of california-Davis) to earn third place.",carolina,california,NONE,BETTER
149,Bag-Of-Words,"Granted both players have their own endorsement deals with the Nike, but perhaps they should have known better than to show an Adidas event in Swoosh-branded attire.",Nike,Adidas,BETTER,NONE
155,Bag-Of-Words,"And while some of J.D. Power's top performers with shoppers also scored well with dealers -- Mercedes-Benz, Cadillac, Porsche, Volkswagen -- others NADA faves like Audi, Kia, and Honda fared poorly with consumers.",Mercedes-Benz,Audi,NONE,BETTER
167,Bag-Of-Words,"You'd know the ins/outs better than the majority of us SKY, so please correct me if I'm wrong, but isn't there a good chance that running OpenCL on an Nvidia card would add an extra layer of coding and thus not be as efficient as running native CUDA?",OpenCL,CUDA,NONE,WORSE
175,Bag-Of-Words,With my super fast SSD I find that Windows 7 loads no slower Windows 8.,Windows 7,Windows 8,WORSE,BETTER
185,Bag-Of-Words,GPP: In that regard Apple really suck and are worse than even Microsoft.,Apple,Microsoft,BETTER,WORSE
193,Bag-Of-Words,"While the visuals for the ps2 version were better than average and mostly effective, they're just downright mediocre on the ps3.",ps2,ps3,BETTER,WORSE
221,Bag-Of-Words,"Ruby wasn't designed to ""exemplify best practices"", it was to be a better Perl.",Ruby,Perl,NONE,BETTER
233,Bag-Of-Words,"I think you better take a look at OpenGL/SDL, instead of trying to reimplement DirectX (IMO, it is pointless - too much work, too little gain), since WINE already reimplemented most part of it (Direct3D.",OpenGL,Direct3D,BETTER,NONE
250,Bag-Of-Words,"Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than Bluetooth, it fell well short of its wired USB counterpart.",Bluetooth,USB,NONE,WORSE
253,Bag-Of-Words,"To make this delectable side bread, it's easier that saying pizza pie!",bread,pizza,NONE,WORSE
256,Bag-Of-Words,"If Ford wants me to buy American, then make a cheaper car that runs better than a Honda for the same price.",Ford,Honda,BETTER,WORSE
263,Bag-Of-Words,"Indeed, this has nothing in particular to do with Windows XP, however Windows Vista is becoming worse with respect to integrating DRM into the OS.",Windows XP,Windows Vista,NONE,BETTER
268,Bag-Of-Words,"u can run a Toyota like shit for years b4 anything will break, a BMW is more sensitive but it is much nicer to drive and its more comfertable.",Toyota,BMW,NONE,WORSE
272,Bag-Of-Words,"From what I could gather, it is much easier for a Java programmer to read (make sense of) simple Python code than to read Scala code.",Java,Scala,BETTER,NONE
277,Bag-Of-Words,Where marketshare matters more -- the tablet market -- Apple dominates over Google and inferior competitors such as Microsoft and Blackberry .,Google,Microsoft,WORSE,BETTER
278,Bag-Of-Words,"are all coaches in Texas, georgia, Alabama, Florida, are they all foolish for making their teams practice in triple digit temperatures with WAY worse humidity than california...?",georgia,california,BETTER,WORSE
289,Bag-Of-Words,"Python isn't perfect, but it sure made a lot of things easier when coming from C++/Java/Perl",Python,Java,WORSE,BETTER
290,Bag-Of-Words,"In other words, CoffeeScript is an attempt to replace JavaScript syntax with a better one based on experiences from Ruby and Python worlds.",JavaScript,Python,NONE,WORSE
291,Bag-Of-Words,"The launch of these tablets later this year and into 2013 will be important for both Intel and Microsoft, each of whom is looking to get better traction in a tablet market that currently is dominated by strong rivals-ARM-designed chips and operating systems from Apple (iOS) and Google (Android).",Intel,Google,BETTER,NONE
296,Bag-Of-Words,"Many smaller sites use MySQL, but I believe most of them actually would be better served by SQLite.",MySQL,SQLite,NONE,WORSE
308,Bag-Of-Words,"Seriously, if the jeep doesn't win it's because the Subby Outback is a WAY better suv",jeep,suv,BETTER,WORSE
312,Bag-Of-Words,"@Adam Smith, any parsing toolchain will be ok - e.g., Antlr with a Java backend, or (much better) any functional language with ADTs (SML, OCaml, Haskell, ...).",Java,Haskell,NONE,WORSE
325,Bag-Of-Words,"Nissan , which was able to return to normal production levels much faster that Honda and Toyota, reported a 19.2 percent gain.",Nissan,Toyota,NONE,BETTER
329,Bag-Of-Words,"If you're familiar with even JavaScript, then OOP in PHP will be easier to pick up.",JavaScript,PHP,NONE,WORSE
332,Bag-Of-Words,"Python/Django/GeoDjango are a mature combination, with a somewhat slower, steadier development pace than Ruby/Rails/RGeo, which ...",Python,Ruby,WORSE,BETTER
335,Bag-Of-Words,"That second conclusion is obviously true, but virginia was slaughtered Saturday by the oregon Ducks, which makes BYU's loss a little uglier.",virginia,oregon,NONE,WORSE
339,Bag-Of-Words,"Play To, almost completely worthless in Windows 7, is now even harder to use in Windows 8.",Windows 7,Windows 8,NONE,BETTER
344,Bag-Of-Words,"I was decent at baseball, alright at football.",baseball,football,NONE,WORSE
365,Bag-Of-Words,"Conversely, michigan State managed 44.7 percent shooting, markedly better than the 38.6 percent shooting virginia allowed opponents this season.",michigan,virginia,NONE,BETTER
387,Bag-Of-Words,Windows 8 has no better support than Windows 7 for NTVDM.,Windows 8,Windows 7,BETTER,NONE
393,Bag-Of-Words,"While a USB dongle is certainly possible, a software solution using the Ethernet port is a much better solution.",USB,Ethernet,NONE,WORSE
396,Bag-Of-Words,Is Windows Vista better than Windows XP when scaled out to multiple users?,Windows Vista,Windows XP,BETTER,NONE
397,Bag-Of-Words,I switched from Nikon at the time and feel the camera build quality of the Leica was better.,Nikon,Leica,NONE,WORSE
408,Bag-Of-Words,"again, usc lost to oregon fucking state!! notre dame will have 1 quality win and a piss-poor sched, and michigan will have 2 quality wins(bucky, and i reluctanly add notre dame) and a mediocre sched.",oregon,michigan,NONE,WORSE
411,Bag-Of-Words,amazon had a similar service for its books but google is much faster and simpler.,amazon,google,NONE,WORSE
427,Bag-Of-Words,Sony behaves like Apple but without the ability to make something better than what it is trying to emulate.,Sony,Apple,NONE,WORSE
446,Bag-Of-Words,"Indeed, it's hard to see how any modern-day car maker can support more than three truly distinctive brands -- a buzzy, ""what's new"" brand (Scion, Mini); a value-for-money, hassle-free-transportation brand (Toyota); and a distinctive ""aspirational"" brand for folks who just need something better than the other fellow's (Lexus, BMW).",Toyota,BMW,BETTER,NONE
447,Bag-Of-Words,"While Windows XP was compatible with over 90 percent of the then-current hardware at its launch, Windows Vista offers even better compatibility.",Windows XP,Windows Vista,BETTER,WORSE
452,Bag-Of-Words,John F. kennedy did barely better against Richard nixon.,kennedy,nixon,NONE,BETTER
455,Bag-Of-Words,The change initially started as part of a personal crusade against Michael Widenius' selfish attack on the Oracle Sun deal but the fact that PostgreSQL also happens to be awesome makes the transition even easier!,Oracle,PostgreSQL,WORSE,NONE
464,Bag-Of-Words,"You would use Groovy instead of JRuby because it plugs into the average Java developer's brain easier since it doesn't require you learn a whole new library, API, syntax, and new way of doing things.",Groovy,Java,BETTER,NONE
472,Bag-Of-Words,Xbox was better than ps2 but Xbox 360 is not better than ps3 by far.,ps2,ps3,BETTER,WORSE
478,Bag-Of-Words,I always knew that one day Smalltalk would replace Java.,Smalltalk,Java,NONE,BETTER
481,Bag-Of-Words,"I can see why you would prefer Java to Python (speed), and Tcl (better language).",Java,Python,NONE,BETTER
483,Bag-Of-Words,"Summary: I think Asus can sale a faster computer for that price anyway, it is good but not cheap, the touch screen is the best part, well if the computer have Windows 8, but every body knows that Microsoft Windows XP, vista, 7, 8 are crap, i will install on it Red Hat Enterprise Linux Desktop, Linux is the...",Windows 8,Windows XP,WORSE,BETTER
491,Bag-Of-Words,What's better about Ruby than Python?,Ruby,Python,BETTER,NONE
492,Bag-Of-Words,"I don't know if it'll be fully functioning by the oregon game, but I'd wager that it'll look better than it ever did at michigan.",oregon,michigan,BETTER,WORSE
496,Bag-Of-Words,"For production I prefer PostgreSQL because it's free,fast(comparing to Oracle it's almost twice faster on my projects), easy to use and distribute and quite powerful.",PostgreSQL,Oracle,NONE,BETTER
504,Bag-Of-Words,"Although the far superior football program, West virginia doesn't boast nearly the population that missouri does.",virginia,missouri,NONE,WORSE
512,Bag-Of-Words,You could make it in Java but its probably going to be a lot easier in PHP.,Java,PHP,NONE,WORSE
522,Bag-Of-Words,"The new Ford will be faster, cheaper, more practical and have much better traction while being build in Germany, just like BMW.",Ford,BMW,BETTER,NONE
536,Bag-Of-Words,"FMHR trader Stephanie Link is a bull on Coca-Cola, while Mike Murphy likes Pepsi's stock better.",Coca-Cola,Pepsi,NONE,WORSE
548,Bag-Of-Words,- I think Swift is much more readable then Objective-C at this point.,Swift,Objective-C,NONE,BETTER
558,Bag-Of-Words,"Decent for gluten free beer, but I think I'd rather have a cider.",beer,cider,BETTER,WORSE
560,Bag-Of-Words,What better ingredient to pair with cranberry juice than tea!,juice,tea,BETTER,NONE
566,Bag-Of-Words,"given that I spend so much time writing about mssql, sybase, informix, Oracle, mysql, sqlite, i really should have known better and make sure to say that this particular post is related to PostgreSQL only.",Oracle,PostgreSQL,WORSE,NONE
573,Bag-Of-Words,"Even without that killer app, people who do upgrade from older versions, such as Windows 98, are likely to find Windows XP to be ""a better version of Windows than a lot of people have realized,"" Cherry said.",Windows 98,Windows XP,NONE,WORSE
581,Bag-Of-Words,How was it that Nokia overcame Motorola?,Nokia,Motorola,NONE,BETTER
585,Bag-Of-Words,You don't want super sticky rubber though because it will wear out faster on concrete tees.,rubber,concrete,NONE,WORSE
590,Bag-Of-Words,"Already, my Berkeley and mit essays feel better than my UCLA and stanford ones.",mit,stanford,NONE,BETTER
