id,caption,sentence,object_a,object_b,predicted,gold
H1203865668,POS n-grams,"IMHO Python has a much better underlying model, just take JavaScript ""null",Python,JavaScript,WORSE,BETTER
R2922617051,POS n-grams,"To make this delectable side bread, it's easier that saying pizza pie!",bread,pizza,NONE,WORSE
T3176894342,POS n-grams,Why should I give you $6 for a lousy potato when I've aready paid $35 for a steak?,potato,steak,NONE,WORSE
P2473412463,POS n-grams,The emphasis is surprisingly different: Scala is very much about better component oriented programming for the Java platform.,Scala,Java,BETTER,NONE
H1153089858,POS n-grams,I haven't really used my truck anymore since I have a motorcycle (saving gas while getting there faster).,truck,motorcycle,BETTER,WORSE
Q2750908162,POS n-grams,The USB 3.0 port enables 10 times faster file transfer while the Bluetooth and WLAN IEEE 802.11 ac standards enable network communications.,USB,Bluetooth,NONE,BETTER
G1058863747,POS n-grams,I don't think very many people are going to buy an Sigma SD-10 when the Canon 10D and Nikon D70 are so clearly superior.,Sigma,Nikon,NONE,WORSE
N2223380108,POS n-grams,Smalltalk has had such a positive influence on Java.,Smalltalk,Java,BETTER,NONE
H1131584535,POS n-grams,I go to the amazon MP3 store (better than itunes.,amazon,itunes,NONE,BETTER
G1028106980,POS n-grams,"I can live with commercials that say that Pepsi is better then Coca-Cola, I can live with a commercial that says buy Hyper-V instead of VMware but I always have problems with seeing how Microsoft is constantly spreading this kind of commercials that are plain wrong.",Pepsi,Coca-Cola,WORSE,BETTER
D481149317,POS n-grams,"cider, generally, is slower then beer to develop flavors so don't rush it and you will enjoy the results.",cider,beer,NONE,WORSE
S3047568913,POS n-grams,"We had an option to go West, but the starter housing prices at the time in california made the decision to come to georgia a bit easier.",california,georgia,BETTER,WORSE
J1433945828,POS n-grams,It's actually easier to toggle between apps using Windows 8 than Windows 7.,Windows 8,Windows 7,NONE,BETTER
P2560048067,POS n-grams,"The micro-USB adapter plugs into your smartphone, enabling faster-than-Bluetooth data speeds over a distance of a few centimeters.",USB,Bluetooth,NONE,BETTER
I1391864316,POS n-grams,"I think the only advantages that I've heard Sigma has over the Nikon is better bokeh, wider range, and extra 1/3 stop.",Sigma,Nikon,NONE,BETTER
E617174530,POS n-grams,ds beats out psp,ds,psp,NONE,BETTER
B323285800,POS n-grams,A plywood boat better than a steel one?,plywood,steel,BETTER,NONE
D506840209,POS n-grams,Compared to Perl - Ruby is much much nicer.,Perl,Ruby,NONE,WORSE
K1744946329,POS n-grams,Motorola was king before Nokia came in.,Motorola,Nokia,NONE,WORSE
M1936854585,POS n-grams,"OS/2 was technically superior, but Microsoft beat IBM through marketing and by tying its Office applications to Windows.""",Microsoft,IBM,NONE,BETTER
F849873779,POS n-grams,harvard is better than Western New England and stanford is better than GGU.,harvard,stanford,BETTER,NONE
T3210832554,POS n-grams,"Worse, I had to deal with foolish electronic controls to set manual aperture and shutter speeds on the Nikon and Canon, while with the Leica, all I did was turn the dedicated, click-stopped knobs.",Nikon,Leica,BETTER,NONE
D522866057,POS n-grams,Cooler server side scripting languages of the day like Ruby and Python are a lot less like C. Therefore learning PHP and JavaScript is a great place to start.,Python,JavaScript,BETTER,WORSE
T3246437360,POS n-grams,"You can use JavaScript server side too, and you could take a look at Ruby which is much nicer to write than PHP.",JavaScript,PHP,BETTER,NONE
C385234733,POS n-grams,"A sweep this weekend would put them 1 point behind harvard for second, and move them to no worse than a tie with dartmouth.",harvard,dartmouth,BETTER,NONE
D493133661,POS n-grams,"Closing in 2nd is Samsung, as we see dat its ellegance in design n UI is much better than Nokia...",Samsung,Nokia,NONE,BETTER
L1867323334,POS n-grams,Of course the Nintendo ds was performing much better than the wii.,ds,wii,WORSE,BETTER
I1370990630,POS n-grams,It'd be a lot easier (for me) in PHP but I have to use JavaScript this time.,PHP,JavaScript,NONE,BETTER
B213035157,POS n-grams,"Also, Eclipse has more plugins that NetBeans.",Eclipse,NetBeans,NONE,BETTER
B247264477,POS n-grams,And as someone who went from the Toshiba SSD to the OWC SSD (the same/faster than the Samsung one) you will most definitely not notice a speed difference at all.,Toshiba,Samsung,NONE,BETTER
H1158033276,POS n-grams,I have tried using Perl (slow) and AWK (faster but still slow) - does anyone have any suggestions or pointers toward alternative approaches?,Perl,AWK,NONE,WORSE
M1996478330,POS n-grams,"PHP is optimized for web programming, so it might be faster than Python.",PHP,Python,NONE,BETTER
J1444398784,POS n-grams,It's definitely gotten worse since we moved to North carolina from california.,carolina,california,NONE,WORSE
N2120511628,POS n-grams,"Ruby is arguably a nicer language once you know it, given PHP is an ugly piece of shit.",Ruby,PHP,NONE,BETTER
H1182606824,POS n-grams,"I'll get my AOL instantly on my Blackberry, and instantly on my ipod Touch, but it's a lot slower coming through on my MacBook Pro laptop.",ipod,laptop,NONE,WORSE
L1887405462,POS n-grams,"Once I know Java, is jsp easier to learn than PHP?",Java,PHP,BETTER,NONE
T3222153720,POS n-grams,"Yeah, Nvidia's OpenCL is not good and CUDA is way better.",OpenCL,CUDA,BETTER,WORSE
Q2719031436,POS n-grams,The specimens with solid concrete slabs carried higher load compared to those with metal deck slabs.,concrete,metal,NONE,BETTER
F759800838,POS n-grams,"For that, Groovy just offers alternative (better?) syntax over Java.",Groovy,Java,NONE,BETTER
T3167384774,POS n-grams,"While Windows XP was compatible with over 90 percent of the then-current hardware at its launch, Windows Vista offers even better compatibility.",Windows XP,Windows Vista,BETTER,WORSE
B216157759,POS n-grams,"Also, keep in tmind that two years ago, Dell,HP,Gateway etc, never used AMD chips as Intel produced the better chip.",Dell,Intel,NONE,WORSE
P2596262355,POS n-grams,The only thing better than a cold glass of beer is tea with Miss McGill.,beer,tea,NONE,WORSE
R2938128678,POS n-grams,"Toyota gave us cheaper and better cars, not Ford/GM/Chrysler competition.",Toyota,Ford,NONE,BETTER
L1802024893,POS n-grams,N.F.B. has better luck with Apple than Microsoft.,Apple,Microsoft,NONE,BETTER
M1933632689,POS n-grams,Or maybe even the ipod dock for the Sony DMP... might work better than trying to stream from your laptop.,ipod,laptop,NONE,BETTER
N2243695149,POS n-grams,"Solid programming skills: Java and practical expertise with standard NLP tools are required, knowledge of Perl/Python is a plus.",Java,Python,BETTER,NONE
J1545027407,POS n-grams,"Java isn't too bad of a first language, but Python is a little easier to pick up.",Java,Python,BETTER,WORSE
E722958970,POS n-grams,"First, Motorola, then HTC and Samsung.",Motorola,Samsung,NONE,BETTER
B209024374,POS n-grams,"A lot nicer than Java without the performance penalty of other languages that target the JVM, such as Groovy or Python.",Java,Python,WORSE,NONE
G994259522,POS n-grams,"hulu represents a small fraction of youtube in terms of users and streams, but monetizes its audience at a far superior level.",hulu,youtube,BETTER,NONE
H1229744925,POS n-grams,"In addition, Google is in a better position than Amazon to reach the high-quality/low price sweet spot.",Google,Amazon,NONE,BETTER
P2498575631,POS n-grams,"The frame is made from ONE-PIECE solid stainless steel, not cheap metal or aluminum like other inferior replicas.",steel,aluminum,NONE,BETTER
F850961288,POS n-grams,Haskell is -- in my experience at least -- harder to learn than Python.,Haskell,Python,BETTER,WORSE
M1924449973,POS n-grams,"Open standards are better than propietary ones, and you should know by now that's also my POV, but actual applications are better than none and OpenCL it's been here for only 1 year or so, and it's not yet as good as CUDA.",OpenCL,CUDA,NONE,WORSE
M2041678207,POS n-grams,"Program development using Python is 5-10 times faster than using C/C++, and 3-5 times faster than using Java.",Python,Java,NONE,BETTER
F738392012,POS n-grams,"For a superior graphic performance, this Apple 11.6-inch laptop comes integrated with the Intel HD Graphics 3000 processor with 256 MB or 384 MB of DDR3 SDRAM.",Apple,Intel,BETTER,NONE
D411983698,POS n-grams,But the deciding factor could be Snyder's commitment to his players and to the fact missouri is a better basketball job than South carolina.,missouri,carolina,NONE,BETTER
A168755252,POS n-grams,"After that he showed how to call Perl from a Java program, but it was much harder.",Perl,Java,BETTER,NONE
T3157332185,POS n-grams,"While Chrysler says the Sebring offers the same or better EPA volume as its competition, the car feels a bit more closely coupled and taller than the Ford Fusion or Toyota Camry.",Chrysler,Toyota,NONE,BETTER
O2346047905,POS n-grams,Ted thinks this beer would be a better choice for Valentine's Day than a glass of champagne.,beer,champagne,NONE,BETTER
H1220189772,POS n-grams,"I'm using mesa and xserver 9999 _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, Google etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, Kingston, WD, Yahoo, MSI, XFX, Huawei My blog",Google,Kingston,NONE,BETTER
A83619827,POS n-grams,4Gb RAM but plenty of HDD space) and edit on a Apple Cinema Display or if they're more thrifty one of the better Dell or Viewsonic displays.,Apple,Dell,WORSE,NONE
R2836659251,POS n-grams,"This is better, but still you have some JavaScript code (even if simpler) in a Python/.zpt",JavaScript,Python,BETTER,NONE
J1506591905,POS n-grams,I've seen much better from Dell and certainly the Sony XBrite and Toshiba TruBrite screens are better than what the Inspiron 6000 offers up.,Dell,Sony,NONE,WORSE
A161816022,POS n-grams,"After california, the next most important states for wine are oregon and Washington in the cooler Pacific Northwest.",california,oregon,BETTER,NONE
S2974407769,POS n-grams,"Unlike Windows 7, which provided Microsoft's large user base with an evolutionary path forward from Windows XP, with a look, feel and overall experience that was better - Windows 8 is a different beast.",Windows XP,Windows 8,NONE,BETTER
J1448752061,POS n-grams,"It's funny--I love it when doing Smalltalk, not so much when coding Java .",Smalltalk,Java,NONE,BETTER
Q2684404426,POS n-grams,The rubber feet once adjusted are solid on the concrete floor.,rubber,concrete,BETTER,NONE
N2262702061,POS n-grams,"Sony, though having slower updates, does manage to optimize the OS much better than Google, yielding better results.",Sony,Google,NONE,BETTER
F759937296,POS n-grams,"For that reason, I dropped itunes as soon as I could get a decent selection from amazon.",itunes,amazon,BETTER,WORSE
H1178653943,POS n-grams,"I like Java better than Objective-C, and any coding practice you gain will be more widely applicable.",Java,Objective-C,NONE,BETTER
F823169552,POS n-grams,"Goodnight NetBeans, Hello Eclipse",NetBeans,Eclipse,NONE,WORSE
S2981353201,POS n-grams,"USB 2.0, aparently, is faster than Gigabit Ethernet (which I'm still confused about as the rated speed is much higher.",USB,Ethernet,NONE,BETTER
K1636185641,POS n-grams,Lisa Su and David Cummings mentioned the OpenCL way that is the path of choice for FirePro cards and how the open compute platform provides better flexibility than CUDA and Quadro/Tesla counterparts.,OpenCL,CUDA,NONE,BETTER
F824568415,POS n-grams,"Google is worse than most other greedy giants like Microsoft, Apple, etc.",Google,Microsoft,BETTER,WORSE
S3002530523,POS n-grams,Video: michigan not much better at policing abortion mills than pennsylvania,michigan,pennsylvania,BETTER,WORSE
K1712967246,POS n-grams,michigan is no better than california.,michigan,california,BETTER,WORSE
M1925837999,POS n-grams,O: pretty decent fruit forward beer that just wasn't my cup of tea.,beer,tea,WORSE,NONE
F816446267,POS n-grams,"GM's point: Apply enough hybrid technology you developed (in a joint project with DaimlerChrysler and BMW) and you can develop a nearly three-ton SUV that gets better city mileage than a gasoline-engine Toyota Camry, a figure we verified in our recent review.",BMW,Toyota,NONE,BETTER
H1170895212,POS n-grams,"I knew I had a better chance of playing volleyball in college than football.""",volleyball,football,NONE,BETTER
S3008428816,POS n-grams,"Volkswagen improves slightly slower than the market at +28% to 10% share in May, followed by Peugeot (+52%), Mercedes (+29%), BMW (+14%), Nissan up a gargantuan 79% and Ford up an equally impressive 78%.",Nissan,Ford,NONE,BETTER
M1984777351,POS n-grams,Performance comparison studies revealed that CUDA works with an approximate factor of %10 better performances than OpenCL on the same NVidia card which can be neglected for the freedom gained for working on cross processor availability.,CUDA,OpenCL,NONE,BETTER
I1275196785,POS n-grams,I no more defend that Nokia is superior to Samsung as I did all tese days.,Nokia,Samsung,BETTER,WORSE
F824612763,POS n-grams,"Google Maps image of the Rideau Lakes area north of Kingston, Ontario.",Google,Kingston,BETTER,NONE
O2416675135,POS n-grams,The bigger ill is that espn has performed much better than TNT and much worse than fox - which the vast majority of the print media will not discuss.,espn,fox,BETTER,WORSE
N2107539802,POS n-grams,Right now Apple is worse then Microsoft ever was.,Apple,Microsoft,NONE,WORSE
I1406315862,POS n-grams,It is flaw to take this to mean object creation is faster in Scala than Java (or environment X).,Scala,Java,NONE,BETTER
J1484296443,POS n-grams,It was poorly coded in Perl anyway compare to the Korean tool which is well coded in PHP.,Perl,PHP,NONE,WORSE
E575759708,POS n-grams,"Developing ""best practices"" for Scala is going to be _much_ harder than for Java.",Scala,Java,BETTER,WORSE
Q2653881562,POS n-grams,There is also no sane reason to use mySQL (or Oracle) when PostgreSQL is better than both in almost every respect.,Oracle,PostgreSQL,NONE,WORSE
D524603073,POS n-grams,"CorelDRAW Graphics Suite X4 has been designed to take advantage of the latest innovations from Windows Vista, while still offering a superior experience for Windows XP users.",Windows Vista,Windows XP,BETTER,NONE
B325125216,POS n-grams,Apparently the wii isn't superior to the ds for Square-enix.,wii,ds,BETTER,WORSE
D494499380,POS n-grams,cnn is even worse than fox if you think about it.,cnn,fox,BETTER,WORSE
G1067348400,POS n-grams,If any company is behaving even worse than Microsoft at it's market peak it is Apple.,Microsoft,Apple,NONE,BETTER
F820319985,POS n-grams,golf is easier to pick up than baseball.,golf,baseball,WORSE,BETTER
I1280029189,POS n-grams,I notice that baseball it is harder to get nicer patches like those then say football.,baseball,football,BETTER,WORSE
O2377071945,POS n-grams,Thats like saying Michael Jordan could hit a baseball better than Babe Ruth because of his superior basketball skills.,baseball,basketball,BETTER,NONE
Q2732736308,POS n-grams,"The team continued on the rewrite of scap into Python (from Bash scripts + PHP), improving both performance and maintainability in addition to being in a better position to move to a new tool in the future.",Python,Bash,BETTER,NONE
M2054175510,POS n-grams,Python does arrays (as lists and tuples) much better than PHP does.,Python,PHP,NONE,BETTER
F824845343,POS n-grams,"google+ starts out far faster than facebook, Twitter",google,facebook,NONE,BETTER
L1781922184,POS n-grams,Nam Tai then obtained a commission for out of state discovery from the california Superior Court to depose AOL's custodian of records in the state of virginia.,california,virginia,BETTER,NONE
I1365028328,POS n-grams,It also results in extra dimensional stability -- plywood doesn't swell or crack like solid sawed lumber.,plywood,lumber,NONE,BETTER
J1514394452,POS n-grams,"I was deciding between that and the Honda Civic 2.0 and in my opinion, the handling of the Ford was better than the Civic 2.0.",Honda,Ford,NONE,WORSE
T3255041176,POS n-grams,"you ignorant georgia fans are worse then texas a&m, lsu, south carolina, florida, and BAMA!",georgia,carolina,NONE,WORSE
J1514314469,POS n-grams,"I was convinced that the Lite would crush the psp, providing solid income until the wii started selling.",psp,wii,BETTER,NONE
J1468029304,POS n-grams,Its the same with Windows 8 over Windows 7 it runs better on older hardware.,Windows 8,Windows 7,NONE,BETTER
I1409039718,POS n-grams,"It is like mixing maté de coca (coca leaf tea, common in the Andes) with chicha de jorra (which is artesan fermented corn beer i.e. lousy).",tea,beer,BETTER,NONE
B290991437,POS n-grams,"And while some of J.D. Power's top performers with shoppers also scored well with dealers -- Mercedes-Benz, Cadillac, Porsche, Volkswagen -- others NADA faves like Audi, Kia, and Honda fared poorly with consumers.",Mercedes-Benz,Audi,NONE,BETTER
F762149531,POS n-grams,For the moment though Gene Smith has to be hoping these problems will go away faster than the Nissan 350z Pryor drives or OSU's future looks more explosive than a Ford Pinto!,Nissan,Ford,BETTER,NONE
I1296403066,POS n-grams,"Interestingly enough, during a recent visit to their HQ in Taiwan, MSI told TweakTown that they ""would probably end up adding the world's first powerless air cooler to an Nvidia motherboard.""",MSI,Nvidia,BETTER,NONE
O2266722675,POS n-grams,So Scala is no better off then Java.,Scala,Java,BETTER,WORSE
K1725268970,POS n-grams,"Modern hardware/ multicore systems perform much better on Windows 7 or Windows 8, instead of Windows XP.",Windows 8,Windows XP,NONE,BETTER
R2938116469,POS n-grams,"Toyota continues to dominate the market with an excellent 21.2% share this month thanks to 884 sales, ahead of BMW very solid at 631 units and 15.1% vs. 13% year-to-date, Mercedes with 510 sales and 12.2% and Volkswagen at 456 units and 10.9% vs. 9.1% year-to-date.",Toyota,BMW,NONE,BETTER
A66286471,POS n-grams,30% better in MySQL 5.0.20a and 37% better in PostgreSQL 8.2-dev.,MySQL,PostgreSQL,BETTER,WORSE
S3090744277,POS n-grams,We've compared the Toyota Camry vs the Nissan Altima to show you which vehicle is the better choice.,Toyota,Nissan,BETTER,NONE
T3165937987,POS n-grams,"While the visuals for the ps2 version were better than average and mostly effective, they're just downright mediocre on the ps3.",ps2,ps3,BETTER,WORSE
K1693776407,POS n-grams,"Maybe things will be better in oregon in 2 to 5 yrs but right now they have the second highest unemployment rate in the country, right behind michigan.",oregon,michigan,NONE,BETTER
N2162215225,POS n-grams,"Server side JavaScript does exist, but wouldn't it be easier just to reimplement the JS function in your PHP code?",JavaScript,PHP,BETTER,NONE
M1923905109,POS n-grams,"OpenGL also exposes a lot more functionality than Direct3D, and when hardware vendors add new features to their GPUs, they can make it available to the end-user much faster by simply adding a new extension to their driver.",OpenGL,Direct3D,NONE,BETTER
A15287639,POS n-grams,"(10 For NetBeans, -5 for Eclipse)",NetBeans,Eclipse,NONE,BETTER
T3173142468,POS n-grams,Why can't Ford puts better handling into the FWD Fusion if Honda can do it 10 years ago?,Ford,Honda,BETTER,NONE
A131151979,POS n-grams,"Acer Travelmate 8372 and Aspire 3820, Dell Vostro V130, Samsung QX310 all have inferior displays; Sony Vaio S13 and Apple MacBook Air aren't as expensive; Sony Vaio...",Dell,Apple,NONE,WORSE
L1896126441,POS n-grams,One loss will drop missouri in to no better than a tie with South carolina.,missouri,carolina,BETTER,NONE
P2516473493,POS n-grams,"The hops push what I would consider a mediocre beer over the top for me, so it's not my ""cup of tea"".",beer,tea,BETTER,NONE
P2596183037,POS n-grams,The only sport that's slower to watch than golf is baseball.,golf,baseball,NONE,BETTER
S3063974734,POS n-grams,"Well I parked my truck after I bought a motorcycle (actually whats termed a ""SuperScooter"") and found I liked riding it better than driving.",truck,motorcycle,BETTER,NONE
P2583433229,POS n-grams,"The notebook's SYSmark 2004 SE performance scores were in line with those of the Dell Inspiron E1505 , which houses a slightly slower, 1.6-GHz Intel Core Duo T2300.",Dell,Intel,BETTER,NONE
E723019506,POS n-grams,"First nite enjoyed with grilled porterhouse steak, 2nd nite (it tasted even better) with salad, candied carrots and crusty bread!",steak,bread,NONE,WORSE
I1398529182,POS n-grams,It involves everything from helping retailers optimise their websites to making mobile payments easier with Google wallet Instant Buy and,mobile,wallet,BETTER,NONE
M2025908987,POS n-grams,PPS: Can anyone tell my why my 1970 428 Ford (23mpg) got better millage than my Honda V-6? (17mpg).,Ford,Honda,NONE,BETTER
H1154002637,POS n-grams,I have played both and I have found that baseball is much harder than golf.,baseball,golf,BETTER,WORSE
O2288679272,POS n-grams,"# SQLite seems to be faster in almost all cases, and in some cases MySQL can be much slower.",SQLite,MySQL,NONE,BETTER
F766011054,POS n-grams,for those who care about such things... i returned my Nikon 4500 10 days ago on 12th day of free 10-day trial and i traded down to a panasonic lumix LC40 with Leica lens because it had a faster shutter response and looked pretty bad ass.,Nikon,Leica,NONE,WORSE
G935187087,POS n-grams,"Hewlett-Packard Co grew faster than leader Dell Inc, which again lost market share in the US.",Hewlett-Packard,Dell,NONE,BETTER
S3005048842,POS n-grams,"virginia coach Tony Bennett said georgia Tech is ""a better team"" this season.",virginia,georgia,NONE,WORSE
F845752998,POS n-grams,"Handling The Lexus LS 460 has a significantly smaller turning radius than the Audi A6, allowing much better maneuverability in and out of tight spots.",Lexus,Audi,BETTER,WORSE
S3089779542,POS n-grams,"We use tennis balls to start because it's safer -- less chance of getting hurt,"" said Wes Hogan of Bartlett, Wolf Pack hockey Club organizer.",tennis,hockey,NONE,BETTER
F835983233,POS n-grams,Groovy makes writing Java programs far easier.,Groovy,Java,NONE,BETTER
I1361546965,POS n-grams,Is Windows Vista better than Windows XP when scaled out to multiple users?,Windows Vista,Windows XP,BETTER,NONE
L1919016402,POS n-grams,"On the other hand, overall turnout grew at a slower pace in georgia than virginia or North Carolina after adjusting for population growth.",georgia,virginia,NONE,WORSE
K1616511483,POS n-grams,Lemon juice clabbers milk slower so it works better.,juice,milk,NONE,WORSE
E563978178,POS n-grams,Dell does get special treatment from Intel but not in the form of better pricing.,Dell,Intel,BETTER,NONE
J1468455593,POS n-grams,"It still doesn't have macros the way Lisp does and it doesn't have sexprs (yes, I really do like the parenthesis), but it is a better follow-on to C than C++ and still hits the system-programming domain that Java missed so bady.",Lisp,Java,NONE,BETTER
Q2665346703,POS n-grams,There's also a whole bunch of things that Java can do way better (PHP can't even handle longs well!).,Java,PHP,NONE,BETTER
T3184714628,POS n-grams,Windows Vista ran slower than Windows XP with all three methods and on the Fujitsu notebook.,Windows Vista,Windows XP,BETTER,WORSE
A158005965,POS n-grams,"After abandoning Ruby (until they calm down), I started exploring Perl and C/C++ with much better results.",Ruby,Perl,NONE,WORSE
S2992214523,POS n-grams,"Utility The Audi S8 offers greater seating capacity than the Mercedes-Benz CLS-Class, making it a better choice for those who find themselves chauffeuring others around.",Audi,Mercedes-Benz,WORSE,BETTER
B338857000,POS n-grams,"Arguably, MySQL is more widely used, has more information available on the internet and is easier to use, than PostgreSQL.",MySQL,PostgreSQL,WORSE,BETTER
S3092715740,POS n-grams,"We wanted something more lightweight and faster to develop in than Java, and Rails sounded like more fun than PHP,"" Williams said.",Java,PHP,NONE,BETTER
F835980058,POS n-grams,"Groovy code often looks and feels like Java code, but is almost always simpler and easier to use.",Groovy,Java,NONE,BETTER
T3220097683,POS n-grams,"Yale offered nothing at all really, mit was a little nicer, but by far stanford offered the best FA package.",mit,stanford,NONE,WORSE
F835980083,POS n-grams,Groovy comes out of the box with a better Date object than standard Java.,Groovy,Java,NONE,BETTER
M2068011329,POS n-grams,"Rather than take a sporty approach, and build a true rear-wheel drive competitor to the BMW 3-Series and Mercedes-Benz 190E sedans, Lexus took a much softer and safer route, basing their entry-level ES, or ""Executive Sedan,"" on the very un-sporty front-wheel drive Toyota Camry.",BMW,Toyota,NONE,BETTER
S2994287920,Contains JJR,Valve recently found that the OpenGL version of the Source Engine running on Ubuntu ran significantly faster than the Direct3D version running on Windows.,OpenGL,Direct3D,NONE,BETTER
B321014736,Contains JJR,"Apart from the fact that languages such as Python, Ruby, Haskell do have very powerful functional programming support for like 10-15 years - and IMHO better one than C# or LINQ - all this goes back to Lisp , which will be celebrating 50th anniversary next year.",Python,Lisp,BETTER,NONE
Q2627775173,Contains JJR,"The psp sells very well in Japan, in america sometimes the ps2 sells better.",psp,ps2,NONE,WORSE
E647891548,Contains JJR,"Email - New Apple MacBook Pros Include Faster Intel, Nvidia Chips",Apple,Intel,BETTER,NONE
O2425026854,Contains JJR,The Buick is a far better driver but doesn't have the wretched excess appeal of the Cadillac.,Buick,Cadillac,BETTER,NONE
K1713860315,Contains JJR,Microsoft (perhaps even worse than IBM) thinks that,Microsoft,IBM,BETTER,WORSE
D532684434,Contains JJR,"Crapware, huh? google + is vastly superior to facebook?",google,facebook,NONE,BETTER
E594409476,Contains JJR,Does this imply that milk is worse than soda as far as tooth decay is concerned??,milk,soda,BETTER,NONE
C354912866,Contains JJR,"As far as cleaner appearance... It's easier and safer to paint plastic electronic parts than wood, and MUCH easier to get a nice, shiny metallic appearance on it.",plastic,wood,NONE,BETTER
D402677286,Contains JJR,But my biggest worry is that the tech press will continue to do what they always do and ignore a superior product from Microsoft and flog an inferior offering because it's from Google.,Microsoft,Google,NONE,BETTER
T3235149297,Contains JJR,You are going to have a much easier time implementing it with an MVC Perl app than with PHP.,Perl,PHP,NONE,BETTER
L1806086517,Contains JJR,"Nissan Motor , which restored production faster than Toyota and Honda after the March earthquake in Japan, saw a sales gain of 25 percent.",Nissan,Toyota,NONE,BETTER
I1286115253,Contains JJR,"In short, I don't think ABCL is a particularly useful tool to help you learn Java; it's probably a better tool to help you learn Lisp.",Java,Lisp,BETTER,NONE
Q2633819574,Contains JJR,"The real question is: for any given programming concept, is there anything about Ruby syntax that makes it harder to learn or implement than the equivalent in PHP?",Ruby,PHP,BETTER,WORSE
A35801407,Contains JJR,"1994 October: IBM released OS/2 version 3.0, an operating system far superior to anything Microsoft had, or would have for years.",IBM,Microsoft,NONE,BETTER
M1980677307,Contains JJR,"People care about the parts Perl will make nicer, and the parts Java will make nicer.",Perl,Java,BETTER,NONE
Q2665869520,Contains JJR,"There's another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",itunes,youtube,NONE,BETTER
M2003652716,Contains JJR,"Playback videos on iOS/Win 8 RT/Android tablets & phones It supports import MTS/M2TS/MXF/MOV/MKV/TiVo/AVI and output MPEG-4 videos for better playback on iPad, iPhone, Apple TV, and Android tablets like Samsung Galaxy Note, Amazon Kindle Fire HD, and Microsoft Surface Windows RT/Pro.",iOS,Apple TV,BETTER,NONE
I1291586391,Contains JJR,"Instead of pizza, it'll be easier to choose a salad or healthy sandwich .",pizza,sandwich,BETTER,WORSE
D512965587,Contains JJR,Congratulations to Apple; you continue to prove you are worse than Microsoft ever was.,Apple,Microsoft,BETTER,WORSE
F824293615,Contains JJR,Google Chrome is even worse on my old IBM ThinkPad.,Google,IBM,BETTER,NONE
T3168747862,Contains JJR,WHITE PAPER: Many IT professionals generally recognize that PostgreSQL is better suited for enterprise database responsibilities than MySQL.,PostgreSQL,MySQL,NONE,BETTER
L1842619513,Contains JJR,No way is Python or TCL faster than Java.,Python,Java,NONE,WORSE
F802055652,Contains JJR,"Generally Toyota appears to build well solid if boring cars, but this is a Ford class failure, e.g.",Toyota,Ford,NONE,BETTER
L1899809032,Contains JJR,One of the major complaints about Windows Vista was the fact that it was consistently slower than Windows XP .,Windows Vista,Windows XP,BETTER,WORSE
L1919186869,Contains JJR,On the other hand the expect productivity gain for a programmer is 5-10x faster in Python than Java.,Python,Java,NONE,BETTER
S3113863522,Contains JJR,"What puzzles him, though, is that with hundreds of millions of computers still running Windows XP-and Microsoft keener than ever to get their owners to migrate to Windows 7, if not Windows 8-the least the firm might have done is to make the whole upgrade path a good deal easier road to travel.",Windows XP,Windows 8,BETTER,NONE
S3090092782,Contains JJR,We've all seen these benchmarks where Python is 10 or even 100 times slower than Java or C#.,Python,Java,BETTER,WORSE
H1203579210,Contains JJR,"IMHO Lisp is way too heavy on the parenthesis, a Java program is easier to read.",Lisp,Java,NONE,WORSE
M2053448301,Contains JJR,"Putting all that aside, though, I think it's fair to say that during the last several years, Direct3D has been objectively superior to OpenGL for Windows graphics programming, for the following reasons:",Direct3D,OpenGL,NONE,BETTER
T3156640965,Contains JJR,"While a merger with Chrysler would make Fiat the world's seventh-largest carmaker and give it better scale to compete with GM, Volkswagen and Toyota Motor Corp., the combined company still needs a bigger presence in the growth markets of Asia and has to prove it can make money in Europe.",Chrysler,Toyota,BETTER,NONE
J1444922219,Contains JJR,It's easier to organize multiple pieces of data on the psp than on the ps3.,psp,ps3,NONE,BETTER
L1858700103,Contains JJR,Obama did better in North carolina than Hillary had done in pennsylvania and Indiana was considered too close to call until well past midnight.,carolina,pennsylvania,NONE,BETTER
M2054169739,Contains JJR,"Python at least is every bit as good at 'net' programming as Java, and faster to develop with.",Python,Java,NONE,BETTER
B326211513,Contains JJR,"Apple has also add the ability to connect the Apple TV with a Bluetooth keyboard (?!), which allows users to enter text for search much faster that using the four-way remote control, and likely faster than the Remote app for iOS, once you factor in connection and navigation time.",Apple TV,iOS,NONE,BETTER
L1818525389,Contains JJR,"No one is saying ""BMW makes a better one,"" or ""Honda makes a better one,"" we're JUST SAYING THAT THE VOLT SUCKS, PERIOD!!!",BMW,Honda,BETTER,NONE
H1173590712,Contains JJR,"I know my 2000 Chrysler charges my phone faster than I can drain it, yet a friend's 20010 Toyota Matrix can't output enough power to charge the phone while using navigation.",Chrysler,Toyota,NONE,BETTER
