id,caption,sentence,object_a,object_b,predicted,gold
1107,middle_paths_unrestricted_16,Motrin Advil focus.,Motrin,Advil,ARG,NONE
1108,middle_paths_unrestricted_16,"So, I'll still take a big pass on the 360 and stick with the far superior Wii, ds and ps3, thanks.",ds,ps3,ARG,NONE
1109,middle_paths_unrestricted_16,It's a best-of-both-worlds scenario with the ease and flexibility of dynamic languages (like Ruby or Perl) and the (relatively) better performance of Java.,Ruby,Perl,ARG,NONE
1110,middle_paths_unrestricted_16,"If cheaper were better, KIA would be rated higher than Cadillac, Lexus, Toyota, etc.",Cadillac,Lexus,ARG,NONE
1111,middle_paths_unrestricted_16,"Apple are bad, but no worse than Amazon with the Kindle.",Apple,Amazon,NONE,ARG
1112,middle_paths_unrestricted_16,"Perhaps a WiFi/wireless Ethernet/Bluetooth adapter driver for secure calc-to-calc and LAN-calc linking (better than the IR link posted a long time ago), low-power scanner, USB printer driver, cellphone hacking/programming application-for cell phones with USB jacks, like the Motorola V360, and so many others...",Ethernet,Bluetooth,ARG,NONE
1113,middle_paths_unrestricted_16,"Perl wasn't perfect, but it was better than the shell/Sed/AWK monstrosities it replaced, which is why it took the world by storm.",Sed,AWK,ARG,NONE
1115,middle_paths_unrestricted_16,"Those factors include a continued slump in the featurephone business that has been dwindling faster than expected in developing markets, ""only partial success"" of the Lumia line-up, and more losses at Nokia Siemens Networks (NSN).",Nokia,Siemens,ARG,NONE
1116,middle_paths_unrestricted_16,"It's easier to learn than C, Python, Java, and most other programming languages used in web development, for that matter.",Python,Java,ARG,NONE
1117,middle_paths_unrestricted_16,"posted June 05, 2005 18:38                           I wonder if it's Apple releasing some ""rumours"" in order to get a better deal from IBM.",Apple,IBM,ARG,NONE
1118,middle_paths_unrestricted_16,"Ferrari, then Renault, then RBR have dominated.",Ferrari,Renault,ARG,NONE
1119,middle_paths_unrestricted_16,go for an Asus or Gigabyte.,Asus,Gigabyte,ARG,NONE
1120,middle_paths_unrestricted_16,"Education : mit, harvard, UCLA",mit,harvard,ARG,NONE
1121,middle_paths_unrestricted_16,"Seems to me Plymouth in the 40's & 50's were better appointed than that of Ford, Chevrolet or Studebaker.",Ford,Chevrolet,ARG,NONE
1122,middle_paths_unrestricted_16,Founding members of the V-Alliance also include Hewlett-Packard and Intel.,Hewlett-Packard,Intel,ARG,NONE
1123,middle_paths_unrestricted_16,"Honda, Nissan, all of them.",Honda,Nissan,ARG,NONE
1124,middle_paths_unrestricted_16,"We've seen discounted Nissans under $10,000 and while the Toyota and Nissan (and Kia Rio, Hyundai Accent and Chevrolet Sonic) will cost more, they're not better.",Toyota,Chevrolet,ARG,NONE
1125,middle_paths_unrestricted_16,"Samsung has only upgraded one of its nine phones to Froyo, but that's still better than Dell, LG, and Sony.",Dell,Sony,ARG,NONE
1126,middle_paths_unrestricted_16,"or if there is another way to do these jobs, so much the better (our system uses, PHP, JavaScript, css).",PHP,JavaScript,ARG,NONE
1128,middle_paths_unrestricted_16,"I think Javascript, Perl, Python, and more are fundamentally better in this regard.",Perl,Python,ARG,NONE
1129,middle_paths_unrestricted_16,"Oracle 12c, PostgreSQL 9.2, VoltDB and others support JSON - often with performance benchmarks superior to ""native"" JSON NoSQL stores.",Oracle,PostgreSQL,ARG,NONE
1130,middle_paths_unrestricted_16,But there's something that makes this holiday even better... IT'S MY birthday!,holiday,birthday,ARG,NONE
1131,middle_paths_unrestricted_16,mein nächstes wird ein Asus oder Gigabyte,Asus,Gigabyte,ARG,NONE
1132,middle_paths_unrestricted_16,"california, Georgia (2) , missouri,",california,missouri,ARG,NONE
1133,middle_paths_unrestricted_16,"Honda, Toyota, GM, etc.",Honda,Toyota,ARG,NONE
1135,middle_paths_unrestricted_16,"Perhaps this will mean even better performance of the K8N Neo with Nvidia graphics with future BIOS revisions, or it may be that the performance we are seeing with the production MSI K8N Neo Platinum is more representative of the balance that we will see in shipping nF3-250 motherboards.",Nvidia,MSI,ARG,NONE
1137,middle_paths_unrestricted_16,"The other vendors included in the report are AT&T Inc., Dell Inc., Cisco Systems Inc., Huawei Technologies Co. Ltd., Avaya Inc., EMC Corp., RedHat Inc., HCL Infosystems Ltd., and Tata Consultancy Services Ltd.",Huawei,Avaya,ARG,NONE
1139,middle_paths_unrestricted_16,"The results seem to tie in with the preformance gains I have seen doing GPGPU at uni, yes the GPU is a lot faster at certain tasks but there are others such as branching where the performace gain is significantly less plus the fact that existing software would have to be recoded for x86 to CUDA/OpenCL.",CUDA,OpenCL,ARG,NONE
1141,middle_paths_unrestricted_16,"Further, we've been able to integrate Stitcher with Ford, GM, Mercedes and BMW vehicles to make it easier to access the content you want from wherever you are.",Ford,BMW,ARG,NONE
1142,middle_paths_unrestricted_16,Amazon has the superior strategy over Google.,Amazon,Google,NONE,ARG
1143,middle_paths_unrestricted_16,"Functional Knowledge: Java, Ruby, Lua, PHP.",Java,Ruby,ARG,NONE
1144,middle_paths_unrestricted_16,I'm wondering if its better if we mangle the names under the hood to avoid clashing with legacy Java code - but use a neater syntax in Groovy code.,Java,Groovy,ARG,NONE
1145,middle_paths_unrestricted_16,Many people will argue that Nike cleats are the best and others will just say Adidas or Pumas are better.,Nike,Adidas,ARG,NONE
1146,middle_paths_unrestricted_16,"Granted, Dell seems better at repairing laptops than Apple is at repairing iPods.",Dell,Apple,NONE,ARG
1147,middle_paths_unrestricted_16,"Farrell notes that USB 3.0 has become practically universal and appeared in notebooks and desktops from every manufacturer, including Dell, Sony, Lenovo, Hewlett-Packard, Acer and Asus, and Apple finally sheepishly started adding USB 3.0 to its machines in June, 2012 even while maintaining that Thunderbolt is superior.",Dell,Hewlett-Packard,ARG,NONE
1149,middle_paths_unrestricted_16,"But that doesn't mean that startups should just call it quits for fear that whatever they do, Google -- or Microsoft, or IBM, or any other tech giant for that matter -- will do it faster and better.",Google,IBM,ARG,NONE
1150,middle_paths_unrestricted_16,Motorola Droid Razr vs Samsung Focus S,Motorola,Samsung,ARG,NONE
1151,middle_paths_unrestricted_16,"Slated to arrive this fall, the Energi promises 100 MPGe - better than the EPA estimates for the Chevrolet Volt or plug-in Toyota Prius .",Chevrolet,Toyota,ARG,NONE
1153,middle_paths_unrestricted_16,from playstation to the gamecube.,playstation,gamecube,ARG,NONE
1154,middle_paths_unrestricted_16,"I spend my time helping people feel better, rock climbing, skiing, practicing yoga, swimming, SUPing and sailing.",skiing,swimming,ARG,NONE
1155,middle_paths_unrestricted_16,Even college football is a better success than hockey.,football,hockey,NONE,ARG
1156,middle_paths_unrestricted_16,Ford and Chrysler do!,Ford,Chrysler,ARG,NONE
1158,middle_paths_unrestricted_16,"- 1.26 Is Perl better than PHP, Python, Ruby, etc.?",Python,Ruby,ARG,NONE
1159,middle_paths_unrestricted_16,"Additionally, it aced the new roof-strength test, with a top 'good' rating there, too, and a roof corner able to withstand 4.87 times this sedan's weight-a result that's better than that of a host of luxury sedans including the Lexus GS, Audi A6, and BMW 5-Series.",Lexus,Audi,ARG,NONE
1160,middle_paths_unrestricted_16,"We could go on, but to be honest, there aren't any tricks for the aluminum wand that will make it better than Apple's excellent-and free-Remote app for the iPhone, iPod touch, and iPad, so if you have an iOS device around the house, be sure to download and install Remote to take full advantage of your Apple TV.",iOS,Apple TV,ARG,NONE
1163,middle_paths_unrestricted_16,Perl handles regexps about 4 times faster than Python.,Perl,Python,NONE,ARG
1164,middle_paths_unrestricted_16,", harvard University, and mit.",harvard,mit,ARG,NONE
1166,middle_paths_unrestricted_16,"Others who took the same classes, could barely use any of the tools and had much harder time and were quite unprepared and only knew C++ (even though they took the same classes when I was out I had C, C++, Java, Python, Lisp and many others under my belt (Those were new technologies at the time)) Because after I was taught the basics I expanded further to try to actually master the topics vs. just enough to pass the test.",Python,Lisp,ARG,NONE
1168,middle_paths_unrestricted_16,"Perl is easier to understand than Ruby or Python, even though it's syntax is a bit different",Perl,Ruby,NONE,ARG
1169,middle_paths_unrestricted_16,Upgrades are being made harder now that you have OEMs like Dell still selling Windows XP and making Windows Vista available as an upgrade option.,Windows XP,Windows Vista,ARG,NONE
1170,middle_paths_unrestricted_16,I ry Vi9g?T tmtrm superior to sour milk and soda.,milk,soda,ARG,NONE
1171,middle_paths_unrestricted_16,"Ford, Chrysler, and Honda, factory trained.",Ford,Chrysler,ARG,NONE
1172,middle_paths_unrestricted_16,"I haven't tried the C# and Java interfaces, but I'd expect them to be on the level of C and Perl, respectively, or a bit slower.",Java,Perl,ARG,NONE
1173,middle_paths_unrestricted_16,I think softball is harder than baseball in its own way.,softball,baseball,NONE,ARG
1177,middle_paths_unrestricted_16,"Oracle, MySQL... TDD, BDD.",Oracle,MySQL,ARG,NONE
1179,middle_paths_unrestricted_16,added Java and Ruby support,Java,Ruby,ARG,NONE
1180,middle_paths_unrestricted_16,playstation 2 gamecube Xbox,playstation,gamecube,ARG,NONE
1181,middle_paths_unrestricted_16,"golf, JV basketball",golf,basketball,ARG,NONE
1183,middle_paths_unrestricted_16,"SA Alt.. golf, basketball.",golf,basketball,ARG,NONE
1184,middle_paths_unrestricted_16,"As a result, Penryn processors can perform Integer and Floating-point division about twice as fast and work faster on square roots as well.",Integer,Floating-point,ARG,NONE
1185,middle_paths_unrestricted_16,Eclipse and NetBeans.,Eclipse,NetBeans,ARG,NONE
1186,middle_paths_unrestricted_16,"It's not just SUSE saying that, but partners like HP, Dell, IBM and Red Hat are all pitching in to make OpenStack a solid cloud computing offering.",Dell,IBM,ARG,NONE
1187,middle_paths_unrestricted_16,"Richard nixon and Ronald reagan did even better than that, pulling two-thirds of white men in 1972 and 1984.",nixon,reagan,ARG,NONE
1189,middle_paths_unrestricted_16,"Required skills: Solid Perl HTML, CSS AJAX, JavaScript Linux US Residency",Perl,JavaScript,ARG,NONE
1190,middle_paths_unrestricted_16,"The $2,500-$3,000 adapative cruise control on an Audi-BMW-Mercedes-Lexus is better because it almost drives the car for you and then goes beep-beep-beep to warn of a pending collision.",Audi,Lexus,ARG,NONE
1191,middle_paths_unrestricted_16,"Those were the days when Macs were much much nicer than PCs (which were referred to as 'IBM compatible' at the time, before Microsoft took over the world), because PCs still made you do everything through the command line.",IBM,Microsoft,ARG,NONE
1192,middle_paths_unrestricted_16,Honda Accord vs Toyota Camry,Honda,Toyota,ARG,NONE
1194,middle_paths_unrestricted_16,"In partnership with Renault-Nissan, Better Place hopes to introduce subsidized electric cars to the Israeli market in the coming two years.",Renault,Nissan,ARG,NONE
1195,middle_paths_unrestricted_16,"rubber cement will also work, but it peels off easier so the repair is less permanent.",rubber,cement,ARG,NONE
1196,middle_paths_unrestricted_16,It's even worse for truck and bus drivers.,truck,bus,ARG,NONE
1197,middle_paths_unrestricted_16,Formidable football programs are exponentially harder and more expensive to construct than decent basketball programs.,football,basketball,NONE,ARG
1198,middle_paths_unrestricted_16,"With every birthday and holiday we move past, its even harder than the last because of all the ""what ifs"".",birthday,holiday,ARG,NONE
1199,middle_paths_unrestricted_16,"Several months ago, we noted that Apple appeared to be using two different suppliers, Samsung and Toshiba, for the solid-state drives (SSDs) on its MacBook Air models.",Samsung,Toshiba,ARG,NONE
1200,middle_paths_unrestricted_16,"This generation, the inferior Nintendo Wii outclassed both Microsoft and Sony to have the crown going into this generation.",Microsoft,Sony,ARG,NONE
1201,middle_paths_unrestricted_16,(Languages like Ruby and Python often overcome these pitfalls with solid suites of unit tests.,Ruby,Python,ARG,NONE
1202,middle_paths_unrestricted_16,pennsylvania earned her victory because she had to play harder for her two touch-downs than did michigan.,pennsylvania,michigan,NONE,ARG
1203,middle_paths_unrestricted_16,Approximately forty times faster than conventional USB 1.1 10/100M Ethernet on boardLets you easily connect ...,USB,Ethernet,ARG,NONE
1204,middle_paths_unrestricted_16,"You can also use contact cement with PVC, or better yet, a matching plastic laminate is very durable if the dark edge lines are not objectionable.",cement,plastic,ARG,NONE
1205,middle_paths_unrestricted_16,"Nokia, Motorola ahead of the game?",Nokia,Motorola,ARG,NONE
1206,middle_paths_unrestricted_16,"Even more troubling: she polls better than Obama in places such as Kentucky, Arkansas, Alabama, Mississippi, missouri, Oklahoma, Kansas, Tennessee, West Virginia, Ohio, michigan and Florida.",missouri,michigan,ARG,NONE
1208,middle_paths_unrestricted_16,Why Samsung and LG Scare Motorola,Samsung,Motorola,ARG,NONE
1209,middle_paths_unrestricted_16,"These service providers that are going to charge Google, Ebay, MySpace, amazon, youtube, etc, are only trying to help the consumers get better service.",amazon,youtube,ARG,NONE
1211,middle_paths_unrestricted_16,- Nexus Real Silent 120mm Case Fan (x3) - Silverstone Fortress FT03B Black - Kingston HyperX 16GB (4x4GB) DDR3 - Western Digital WD Green 1TB - ASUS P8Z77-M PRO Motherboard - Intel Core i7 3770K - Silverstone Strider 750W Gold Evolution - Samsung 840 Pro Series 128GB SSD - Gigabyte GeForce GTX 670 Overclocked 2GB - Xigmatek Dark Knight Night Hawk CPU Cooler,Kingston,Intel,ARG,NONE
1214,middle_paths_unrestricted_16,Is NetBeans very different from Eclipse?,NetBeans,Eclipse,ARG,NONE
1215,middle_paths_unrestricted_16,"Read the Full Report U.S. Markets Rally -- S&P 500 hits record high U.S. stocks ended mostly higher on Thursday, lifting the S&P 500 to a record finish, as Wall Street turned from the latest fiscal drama on Capitol Hill to corporate earnings that included better-than-expected results from Google Inc. Quarterly reports also included disappointing third-quarter revenue from a handful of high-profile companies, including Dow components IBM Corp and Goldman Sachs.",Google,IBM,ARG,NONE
1216,middle_paths_unrestricted_16,My rig before EVGA MSI H57m-ED65 i5-750 @ 4.1GHz 1 Tera F3 + OCZ Solid 2 64GB boot drive AMD HD5770 950/1300 6GB Samsung 10600 Hyper 212+ Corsair TX650,AMD,Samsung,ARG,NONE
1217,middle_paths_unrestricted_16,Solid rubber-wood frame and legs.,rubber,wood,ARG,NONE
1218,middle_paths_unrestricted_16,aluminum heats up much faster than steel.,aluminum,steel,NONE,ARG
1220,middle_paths_unrestricted_16,Java/C++/Ruby,Java,Ruby,ARG,NONE
1221,middle_paths_unrestricted_16,Python / Ruby / PHP / Java),Ruby,Java,ARG,NONE
1222,middle_paths_unrestricted_16,"Has a solid breakfast option for 10.95 (includes juice, coffee, etc) and an omllete bar.",juice,coffee,ARG,NONE
1223,middle_paths_unrestricted_16,New Civic 4Dr suv truck Accessories make towing easier.,suv,truck,ARG,NONE
1224,middle_paths_unrestricted_16,"harvard shot better than 55 percent for the game while outrebounding dartmouth, 36-27, stealing 11 balls and blocking 10 shots.",harvard,dartmouth,NONE,ARG
1225,middle_paths_unrestricted_16,And Toyota and Honda.,Toyota,Honda,ARG,NONE
1227,middle_paths_unrestricted_16,There are no better memories than making a pasta primavera or a soup from veggies you grew yourself.,pasta,soup,ARG,NONE
1228,middle_paths_unrestricted_16,Must have solid database programming experience (Experience with PostgreSQL and MySQL specifically is a plus.),PostgreSQL,MySQL,ARG,NONE
1229,middle_paths_unrestricted_16,"Cars like: Ferrari, Lamborghini, Porsche, BMW, and more!",Ferrari,BMW,ARG,NONE
1231,middle_paths_unrestricted_16,Fastpitch softball is a much faster game than baseball.,softball,baseball,NONE,ARG
1232,middle_paths_unrestricted_16,"We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, BMW, Ducati, Triumph and Honda.",BMW,Honda,ARG,NONE
1233,middle_paths_unrestricted_16,"Good house-made bread, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of steak diane.",bread,steak,ARG,NONE
1234,middle_paths_unrestricted_16,"I was deciding between that and the Honda Civic 2.0 and in my opinion, the handling of the Ford was better than the Civic 2.0.",Honda,Ford,NONE,ARG
1235,middle_paths_unrestricted_16,"When it comes to losing weight, which is the better lunch choice: soup or a sandwich?",soup,sandwich,ARG,NONE
1236,middle_paths_unrestricted_16,Apple's new peer-to-peer AirPlay discovery and streaming mechanism which is scheduled to be launched in iOS 8 will make it much easier for users to broadcast to their host's Apple TV.,iOS,Apple TV,ARG,NONE
1237,middle_paths_unrestricted_16,If you are considering a holiday or a wedding in Thailand then you will not get better than Rocky's.,holiday,wedding,ARG,NONE
1240,middle_paths_unrestricted_16,"The old Sigma was not that great, Tokina and Tamron (of course Nikon) was better.",Sigma,Nikon,NONE,ARG
1242,middle_paths_unrestricted_16,I know that I do not have a chance at MIT or harvard so I was wondering whether Duke or cornell is better in chemistry.,harvard,cornell,ARG,NONE
1243,middle_paths_unrestricted_16,Manufacturer: Any Mazda BMW Ford Honda Nissan,Honda,Nissan,ARG,NONE
1244,middle_paths_unrestricted_16,I don't see a way that Python is superior to Perl.,Python,Perl,NONE,ARG
1245,middle_paths_unrestricted_16,West virginia (and michigan) will be better than Arizona (and Oklahoma St) Incorrect!,virginia,michigan,ARG,NONE
1246,middle_paths_unrestricted_16,No.-Material: plastic -Material Details: Polystyrene..-Solid wood Construction:...,plastic,wood,ARG,NONE
1247,middle_paths_unrestricted_16,near harvard : mit,harvard,mit,ARG,NONE
1249,middle_paths_unrestricted_16,"Oracle to PostgreSQL is generally easier than the other direction, IMO.",Oracle,PostgreSQL,ARG,NONE
1251,middle_paths_unrestricted_16,Nintendo better show off some amazing games that outdo Sony and Microsoft.,Sony,Microsoft,ARG,NONE
1252,middle_paths_unrestricted_16,"1882, missouri; d. 1991, Sacramento, california; m.",missouri,california,ARG,NONE
1253,middle_paths_unrestricted_16,"- 3+ years solid development experience with object-oriented Perl or Java, XML and HTML in a dynamic, fast-paced environment.",Perl,Java,ARG,NONE
1254,middle_paths_unrestricted_16,Perl is a more powerful tool than PHP but that doesn't mean it's the better tool.,Perl,PHP,NONE,ARG
1255,middle_paths_unrestricted_16,"Puma jerseys, for example, at the World Cup looked far better--possibly because everyone else was togged either in Nike or Adidas.",Nike,Adidas,ARG,NONE
1257,middle_paths_unrestricted_16,"Its that simple.GM,Ford,Chrysler.",Ford,Chrysler,ARG,NONE
1258,middle_paths_unrestricted_16,Most of the Deities are carved out of solid stone or cast of metal.,stone,metal,ARG,NONE
1259,middle_paths_unrestricted_16,it seems a lot harder to keep the laptop/tablet/iphone out of the kid's bedroom than the massive tv.,laptop,iphone,ARG,NONE
1260,middle_paths_unrestricted_16,I'd like KU more for the basketball and mediocre football.,basketball,football,ARG,NONE
1261,middle_paths_unrestricted_16,"From my experience plastic inserts are stronger and provide better support, but even well-crafted cardboard inserts provide solid support.",plastic,cardboard,ARG,NONE
1262,middle_paths_unrestricted_16,"Also a light bitter coffee aftertaste, decent beer overall.",coffee,beer,ARG,NONE
1263,middle_paths_unrestricted_16,"Intel and Google have been working together on making Chrome OS more x86-friendly , and the Core M processor could mean faster, thinner, lighter, and cooler (temperature-wise) Chromebooks.",Intel,Google,ARG,NONE
1267,middle_paths_unrestricted_16,"Core/Hybrid: ANTEC NSK2480-EC HTPC-CHASSI M-ATX ABIT AN-M2HD, nForce 630a+GF7050PV, Socket-AM2, DDR2, HDMI, m-ATX, PCI-Ex16 NOCTUA NC-U6 CHIPSET COOLER AMD ATHLON X2 4850E 2.5 GHZ 512KB 1000MHZ BOXED S-AM2 Noctua NH-C12P CPU cooler Socket 754/939/940/775/AM2/AM2+ Corsair TWIN2X 6400 DDR2, 4096MB CL5,Kit w/two matched CM2X2048-6400 Dimm's Samsung SpinPoint T166 320GB SATA2 16MB 7200RPM  (SATA) D-Link PCI Gigabit Ethernet Adapter     Creative SB0886 X-Fi Titanium Fatal1ty Pro series, PCI Express     D-LINK DBT-122 USB Bluetooth V1.2 ADAPTER",Ethernet,Bluetooth,ARG,NONE
1270,middle_paths_unrestricted_16,"Are Ruby, Python, and Groovy doomed in the coming solid-state takeover?",Ruby,Python,ARG,NONE
1271,middle_paths_unrestricted_16,"This allows customers to buy standard servers from Dell, HP, IBM and others who are continually investing in R&D and improving their hardware faster and better than many of the proprietary vendors.",Dell,IBM,ARG,NONE
1273,middle_paths_unrestricted_16,soda and juice.,soda,juice,ARG,NONE
1274,middle_paths_unrestricted_16,"Wow, better than new golf clubs or even tennis balls!",golf,tennis,ARG,NONE
1276,middle_paths_unrestricted_16,-Intel® Atom™ Processor N570 - 1.65GHz -2GB RAM / 16GB Solid State Drive -Google Chrome OS,Intel,Google,ARG,NONE
1278,middle_paths_unrestricted_16,Popular suv minivan Crossover Vehicles,suv,minivan,ARG,NONE
1279,middle_paths_unrestricted_16,Nowdays though it seems that SE is makeing better quality built phones followed closely by Moto and Siemens (love the SL55 BTW - just i need BT) and last and IMO least - Nokia.,Siemens,Nokia,NONE,ARG
1280,middle_paths_unrestricted_16,"As always, some of the better represented states were Vermont, Texas, New York, california, North carolina, and Washington.",california,carolina,ARG,NONE
1281,middle_paths_unrestricted_16,"High-tech presences in Colorado Springs include MCI Worldcom, Hewlett-Packard, Oracle, Compaq, and Intel.",Hewlett-Packard,Intel,ARG,NONE
1282,middle_paths_unrestricted_16,"But those games are both available for ds and Wii as well, its just simply that we were able to get better deals on the ps2 versions.",ds,ps2,NONE,ARG
1283,middle_paths_unrestricted_16,"Hewlett-Packard Co grew faster than leader Dell Inc, which again lost market share in the US.",Hewlett-Packard,Dell,NONE,ARG
1284,middle_paths_unrestricted_16,"Customers who think they can do better can build their own pizza, or opt for a salad or panini sandwich.",pizza,sandwich,ARG,NONE
1286,middle_paths_unrestricted_16,"This video editing software also makes uploading projects to online sites such as facebook, Flickr, youtube and Vimeo a lot easier and faster.",facebook,youtube,ARG,NONE
1287,middle_paths_unrestricted_16,Fake Gun - beer & soda Bottle Can Drink Cooler Sleeve Wrap Holder,beer,soda,ARG,NONE
1289,middle_paths_unrestricted_16,"Did you update your Apple TV to iOS 4.2 (yeah, it says 4.1 sometimes, 4.2 others, let's consider it both) this week only to find you still had HDCP (high definition copy protection) problems, or worse, only to find you now had HDCP problems, maybe with Netflix in specific?",Apple TV,iOS,ARG,NONE
1290,middle_paths_unrestricted_16,An even better approach is compare the HH to a similarly priced Mercedes or BMW or Acura or Chevy or GM or Ford.,BMW,Ford,ARG,NONE
1291,middle_paths_unrestricted_16,"PHP is worse than Ruby On Rails, Python Django, X language Framework",Ruby,Python,ARG,NONE
1292,middle_paths_unrestricted_16,"There is a lot of competition in this segment from other solid laptops like the Sony EB series, the Samsung R580, the Toshiba E205 and others.",Samsung,Toshiba,ARG,NONE
1293,middle_paths_unrestricted_16,"With such great savings on romantic castle breaks, spoiling your loved one on her birthday, Valentine's Day or wedding anniversary just got a little easier.",birthday,wedding,ARG,NONE
1294,middle_paths_unrestricted_16,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,Ruby,PHP,NONE,ARG
1296,middle_paths_unrestricted_16,"A GPGPU programmer will find this CUDA version a lot easier to use than OpenCL, so NVIDIA is doing a good job here.",CUDA,OpenCL,NONE,ARG
1297,middle_paths_unrestricted_16,"sausage Kale and White Bean Soup , Crusty bread I've made something similar before, but this was a new recipe, and I liked it better.",sausage,bread,ARG,NONE
1299,middle_paths_unrestricted_16,"Lisp, Smalltalk, Python, gosh, I could probably name 20 or 30 languages that are ""better"" than Perl, inasmuch as they don't look like that Sperm Whale that exploded in the streets of Taiwan over the summer.",Lisp,Python,ARG,NONE
1300,middle_paths_unrestricted_16,"I've seen way worse shit in boxing, hockey, football, baseball, basketball, soccer, and other MMA fights.",hockey,football,ARG,NONE
1301,middle_paths_unrestricted_16,"And the potato bread was even better, guess those yeasties still loved you.",potato,bread,ARG,NONE
1302,middle_paths_unrestricted_16,"You can't get faster compile-times than 0, which is where Ruby and Python are at.",Ruby,Python,ARG,NONE
1303,middle_paths_unrestricted_16,"PS3, Wii, ds, psp.",ds,psp,ARG,NONE
1304,middle_paths_unrestricted_16,The real asset is the JVM which can accept a whole wodge of languages that are superior to Java (Scala and Groovy for starters).,Java,Scala,ARG,NONE
1306,middle_paths_unrestricted_16,"OS/2 was technically superior, but Microsoft beat IBM through marketing and by tying its Office applications to Windows.""",Microsoft,IBM,NONE,ARG
1307,middle_paths_unrestricted_16,That's much better out-of-the-box IPv6 support than Perl or PHP.,Perl,PHP,ARG,NONE
1308,middle_paths_unrestricted_16,New 780 suv truck Accessories make towing easier.,suv,truck,ARG,NONE
1309,middle_paths_unrestricted_16,Moving and replicating data from MySQL to PostgreSQL can't be easier than using our migration software.,MySQL,PostgreSQL,ARG,NONE
1310,middle_paths_unrestricted_16,"Unlike Windows 7, which provided Microsoft's large user base with an evolutionary path forward from Windows XP, with a look, feel and overall experience that was better - Windows 8 is a different beast.",Windows XP,Windows 8,NONE,ARG
1311,middle_paths_unrestricted_16,It's likely we can buy a very good Sigma o Tamron lens in a new future but now a day Nikon lens manufacturing is very superior.,Sigma,Nikon,ARG,NONE
1312,middle_paths_unrestricted_16,"It will help HP better compete with rivals such as IBM ( IBM ), Microsoft ( MSFT ), Google ( GOOG ) and Amazon ( AMZN ), all of which have incorporated cloud computing into their strategy .",Microsoft,Amazon,ARG,NONE
1313,middle_paths_unrestricted_16,I honestly think you'd be much better saving some money and getting her a ds or ps2.,ds,ps2,ARG,NONE
1314,middle_paths_unrestricted_16,"In others, HP, IBM or Dell may be better choices.",IBM,Dell,ARG,NONE
1315,middle_paths_unrestricted_16,"In the more liberated languages, such as JavaScript and Ruby, there's decent object-oriented support, but it's not a requirement.",JavaScript,Ruby,ARG,NONE
1316,middle_paths_unrestricted_16,"metal Gear Solid as told by Oliver stone, perhaps?",metal,stone,ARG,NONE
1317,middle_paths_unrestricted_16,"Those happy devs raising the roof at WWDC weren't just applauding the fact that Apple now has a trendy new ""ego language""   à la Go or even Java: for them Swift, promises to make their lives an awful lot easier - if they can be bothered to go pick up a new language after years using Objective-C, anyway.",Java,Objective-C,ARG,NONE
1318,middle_paths_unrestricted_16,"HTC, Samsung, Motorola, etc.)?",Samsung,Motorola,ARG,NONE
1320,middle_paths_unrestricted_16,"Green car: The official pick for this category was the Toyota Prius , which outscores the Chevrolet Volt , mainly thanks to better practicality.",Toyota,Chevrolet,NONE,ARG
1322,middle_paths_unrestricted_16,"... Cable, LAN, Bluetooth, Ethernet, Mobile Broadband Card, Data-Card, Dial -Up, 3G/4G, WiFi and many others with your friends, ... devices connected and the network usage like download/upload speed , transfer rates, etc., which makes it easier to ...",Bluetooth,Ethernet,ARG,NONE
1323,middle_paths_unrestricted_16,"The BMW and Honda both hold more than a 20-hp advantage, and run the quarter-mile better than the Kawi's 10.81 @ 129.6 mph byline, but the Kwakker just plain feels the rowdiest, most virile bike of the bunch.",BMW,Honda,ARG,NONE
1325,middle_paths_unrestricted_16,"( Grand Theft Auto: San Andreas , Kingdom Hearts , Metal Gear : Solid Snake , ps2 , ps3 , Sony )",ps2,ps3,ARG,NONE
1326,middle_paths_unrestricted_16,Vehicles used: 2006 BMW 325i 2006 Ford F-150 Super Cab 4x2 New tests show Washington's quarter is a safer measure.,BMW,Ford,ARG,NONE
1327,middle_paths_unrestricted_16,This Dresser Is Made From Solid rubber wood With Veneer.,rubber,wood,ARG,NONE
1328,middle_paths_unrestricted_16,"cider, generally, is slower then beer to develop flavors so don't rush it and you will enjoy the results.",cider,beer,NONE,ARG
1329,middle_paths_unrestricted_16,"1) Keep a stash of decent cheese, pickles, preserved sausage/meat, re-crisped bread and beer.",sausage,bread,ARG,NONE
1331,middle_paths_unrestricted_16,"Some of the things you might find missing on PC hardware include lighted keys, newer/better version of Bluetooth, WiFi N, LED screen, multitouch trackpad, remote receiver, gigabit Ethernet, magnetic power connector, sudden motion sensor, ambient light sensor, web cam, metal housing, light weight and thin, compact power charger, etc. ... Most PC laptops will have some of that, few will have it all--especially if they're on the cheap end.",Bluetooth,Ethernet,ARG,NONE
1332,middle_paths_unrestricted_16,(Is It easier to beat a google than a facebook?),google,facebook,ARG,NONE
