_unit_id,_golden,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable
1532714761,False,3,1/5/2018 17:22:56,OTHER,0.6908,Google,,Sony,,K1657645629,,True,"luggs wrote : I've got both (roku and the original Sony Google tv with the blueray) I prefer the roku, way easier to navigate","luggs wrote : I've got both (roku and the original <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> tv with the blueray) I prefer the roku, way easier to navigate","luggs wrote : I've got both (roku and the original *Sony* §Google$ tv with the blueray) I prefer the roku, way easier to navigate"
1532714764,False,3,1/5/2018 17:20:48,BETTER,0.6715,Ford,,Nissan,,G1050220327,,True,"I do not understand in what way this Ford FOCUS is better than Nissan LEAF, GM CHEVY VOLT AND MITSBUSHI ELECTRIC?.","I do not understand in what way this <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> FOCUS is better than <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> LEAF, GM CHEVY VOLT AND MITSBUSHI ELECTRIC?.","I do not understand in what way this *Ford* FOCUS is better than §Nissan$ LEAF, GM CHEVY VOLT AND MITSBUSHI ELECTRIC?."
1532714766,False,4,1/5/2018 18:22:07,WORSE,0.7576,Coca-Cola,,Pepsi,,R2861649606,,True,"This post looks at Pepsi-Cola, a huge multinational corporation that's trying harder and harder to catch up to number one, Coca-Cola.","This post looks at <span style=""color: #9A14B2; font-weight: bold"">Pepsi:[OBJECT_A]</span>-Cola, a huge multinational corporation that's trying harder and harder to catch up to number one, <span style=""color: #6CB219; font-weight: bold"">Coca-Cola:[OBJECT_B]</span>.","This post looks at *Pepsi*-Cola, a huge multinational corporation that's trying harder and harder to catch up to number one, §Coca-Cola$."
1532714767,False,4,1/5/2018 18:22:07,NONE,1.0,Google,,Kingston,,Q2638789126,,False,"There are many other projects worth mentioning where migrant worker housing is resolved by the creation of affordable housing in general; a Google search pulls up some recent examples: Amistad Farm Laborers Housing , the Kingston House.","There are many other projects worth mentioning where migrant worker housing is resolved by the creation of affordable housing in general; a <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> search pulls up some recent examples: Amistad Farm Laborers Housing , the <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> House.","There are many other projects worth mentioning where migrant worker housing is resolved by the creation of affordable housing in general; a *Google* search pulls up some recent examples: Amistad Farm Laborers Housing , the §Kingston$ House."
1532714768,False,3,1/5/2018 17:22:56,NONE,0.6632,Microsoft,,Dell,,S3032003774,,True,"We at Dell have been champions of the message that companies need to switch from Windows XP ever since Microsoft announced that it would be dis continuing support for the platform, not only for the superior features that Windows 7 and Windows 8 bring to the enterprise that help to increase productivity and make life easier on the IT department from the management perspective.","We at <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> have been champions of the message that companies need to switch from Windows XP ever since <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> announced that it would be dis continuing support for the platform, not only for the superior features that Windows 7 and Windows 8 bring to the enterprise that help to increase productivity and make life easier on the IT department from the management perspective.","We at *Dell* have been champions of the message that companies need to switch from Windows XP ever since §Microsoft$ announced that it would be dis continuing support for the platform, not only for the superior features that Windows 7 and Windows 8 bring to the enterprise that help to increase productivity and make life easier on the IT department from the management perspective."
1532714770,False,3,1/5/2018 17:45:48,WORSE,0.6835,Google,,Intel,,T3157696699,,True,"While dozens of manufacturers will gladly slap an Intel, Microsoft, or NVIDIA advertisement on the palmrest of your brand new laptop, Google knows better than to partake in this annoying practice.","While dozens of manufacturers will gladly slap an <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, Microsoft, or NVIDIA advertisement on the palmrest of your brand new laptop, <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> knows better than to partake in this annoying practice.","While dozens of manufacturers will gladly slap an *Intel*, Microsoft, or NVIDIA advertisement on the palmrest of your brand new laptop, §Google$ knows better than to partake in this annoying practice."
1532714771,False,3,1/5/2018 17:19:50,NONE,0.6632,Ford,,BMW,,S3087392322,,True,"We tested the self-parking systems on the Toyota Prius, Ford Escape SUV and the forthcoming 2011 BMW 5-Series to see how effective and practical they are, and to get a better sense of whether they are worth the extra cost, which can run up to $4,500.","We tested the self-parking systems on the Toyota Prius, <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Escape SUV and the forthcoming 2011 <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> 5-Series to see how effective and practical they are, and to get a better sense of whether they are worth the extra cost, which can run up to $4,500.","We tested the self-parking systems on the Toyota Prius, *Ford* Escape SUV and the forthcoming 2011 §BMW$ 5-Series to see how effective and practical they are, and to get a better sense of whether they are worth the extra cost, which can run up to $4,500."
1532714772,False,3,1/5/2018 17:31:29,NONE,1.0,Google,,Kingston,,T3240061123,,False,"You can download the Kingston, Ontario Air Quality Widget on your Android Device directly from the Google app store.","You can download the <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span>, Ontario Air Quality Widget on your Android Device directly from the <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> app store.","You can download the *Kingston*, Ontario Air Quality Widget on your Android Device directly from the §Google$ app store."
1532714773,False,4,1/5/2018 17:18:29,BETTER,1.0,Ford,,BMW,,J1462735415,,True,It's pretty bad when a Ford has much better reliability than a BMW.,"It's pretty bad when a <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> has much better reliability than a <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>.",It's pretty bad when a *Ford* has much better reliability than a §BMW$.
1532714774,False,3,1/5/2018 17:16:08,NONE,1.0,Nokia,,Siemens,,S3113326926,,True,"What Nokia Siemens failed to say, which is well known in India, is that it is socially unacceptable to complain about your superior.","What <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Siemens:[OBJECT_B]</span> failed to say, which is well known in India, is that it is socially unacceptable to complain about your superior.","What *Nokia* §Siemens$ failed to say, which is well known in India, is that it is socially unacceptable to complain about your superior."
1532714775,False,3,1/5/2018 17:17:00,NONE,0.6515,Microsoft,,Google,,I1346802889,,True,Is Google or Microsoft doing any better?,"Is <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> doing any better?",Is *Google* or §Microsoft$ doing any better?
1532714777,False,3,1/5/2018 17:13:37,OTHER,0.6813,Dell,,Hewlett-Packard,,G935189765,,True,"Hewlett-Packard, Dell and Samsung marched off to war with bold ""it'll all be over by Christmas""-style boasts of how they'd all build a better tablet than Apple.","<span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> and Samsung marched off to war with bold ""it'll all be over by Christmas""-style boasts of how they'd all build a better tablet than Apple.","*Hewlett-Packard*, §Dell$ and Samsung marched off to war with bold ""it'll all be over by Christmas""-style boasts of how they'd all build a better tablet than Apple."
1532714778,False,3,1/5/2018 17:12:40,NONE,0.6679,Google,,Sony,,A59295610,,True,"2) Come on, Google, give Nokia, Casio & Sony a run for their money and put a real camera on the G1: at least 5 megapixels or better, with a flash, a quality image sensor chip , and then back it up with the computing power to process the algorithms for great digital camera work.","2) Come on, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, give Nokia, Casio & <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> a run for their money and put a real camera on the G1: at least 5 megapixels or better, with a flash, a quality image sensor chip , and then back it up with the computing power to process the algorithms for great digital camera work.","2) Come on, *Google*, give Nokia, Casio & §Sony$ a run for their money and put a real camera on the G1: at least 5 megapixels or better, with a flash, a quality image sensor chip , and then back it up with the computing power to process the algorithms for great digital camera work."
1532714779,False,3,1/5/2018 17:22:56,OTHER,0.6627,Nissan,,Renault,,H1154425062,,True,"I have read the Renault-Infiniti, actually aren't they really Nissan, engine slower than Ferrari and Merc?","I have read the <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-Infiniti, actually aren't they really <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>, engine slower than Ferrari and Merc?","I have read the *Renault*-Infiniti, actually aren't they really §Nissan$, engine slower than Ferrari and Merc?"
1532714780,False,3,1/5/2018 17:15:52,NONE,1.0,Nissan,,Renault,,R2930440752,,True,"To refresh your memory, Better Place is the venture between Shai Agassi and Renault-Nissan that proposes to sell electric cars without batteries, then lease the batteries to consumers and allow replacement for longer journeys through regional infrastructures of battery quick-swap stations.","To refresh your memory, Better Place is the venture between Shai Agassi and <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> that proposes to sell electric cars without batteries, then lease the batteries to consumers and allow replacement for longer journeys through regional infrastructures of battery quick-swap stations.","To refresh your memory, Better Place is the venture between Shai Agassi and *Renault*-§Nissan$ that proposes to sell electric cars without batteries, then lease the batteries to consumers and allow replacement for longer journeys through regional infrastructures of battery quick-swap stations."
1532714781,False,3,1/5/2018 17:42:00,NONE,0.6515,Coca-Cola,,Pepsi,,T3205044716,,True,"WKOG admin: Aside from embracing misogyny , more recently, Unilever, with Kellogg's, General Mills, Coca-Cola, Pepsi, Kraft, and other corporate entities  funneled big money into defeating Prop 37. Now, Unilever, one of the largest consumer products corporations in the world, is looking to  employ "" effective story-telling "" to help Unilever ""engage with people more meaningfully"" in order to ""create a better future for children.""","WKOG admin: Aside from embracing misogyny , more recently, Unilever, with Kellogg's, General Mills, <span style=""color: #9A14B2; font-weight: bold"">Coca-Cola:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Pepsi:[OBJECT_B]</span>, Kraft, and other corporate entities  funneled big money into defeating Prop 37. Now, Unilever, one of the largest consumer products corporations in the world, is looking to  employ "" effective story-telling "" to help Unilever ""engage with people more meaningfully"" in order to ""create a better future for children.""","WKOG admin: Aside from embracing misogyny , more recently, Unilever, with Kellogg's, General Mills, *Coca-Cola*, §Pepsi$, Kraft, and other corporate entities  funneled big money into defeating Prop 37. Now, Unilever, one of the largest consumer products corporations in the world, is looking to  employ "" effective story-telling "" to help Unilever ""engage with people more meaningfully"" in order to ""create a better future for children."""
1532716889,False,25,1/5/2018 17:34:04,NONE,0.8908,Advil,,Motrin,N,K1745010201,,False,"Motrin, Advil","<span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>","*Motrin*, §Advil$"
1530057523,False,3,1/5/2018 15:15:56,OTHER,0.6879,Ford,,Chevrolet,W,C347818842,,True,"As another option, the C-Max Energi PHEV can cover 500 miles and deliver better charge sustaining fuel economy than the Chevrolet Volt, Ford says.","As another option, the C-Max Energi PHEV can cover 500 miles and deliver better charge sustaining fuel economy than the <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Volt, <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> says.","As another option, the C-Max Energi PHEV can cover 500 miles and deliver better charge sustaining fuel economy than the *Chevrolet* Volt, §Ford$ says."
1530057527,False,3,1/5/2018 14:25:09,NONE,0.6522,Toyota,,Chrysler,W,E676524787,,True,"Every major auto maker, whether failing or not, has reported dramatic sales declines from year-earlier levels: Not just Chrysler, which got whacked with a massive 48 percent loss in sales ... but also General Motors, down 33 percent ... Toyota, down 42 percent ... and even Ford, supposedly better off, suffering a 32 percent hit to sales.","Every major auto maker, whether failing or not, has reported dramatic sales declines from year-earlier levels: Not just <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span>, which got whacked with a massive 48 percent loss in sales ... but also General Motors, down 33 percent ... <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>, down 42 percent ... and even Ford, supposedly better off, suffering a 32 percent hit to sales.","Every major auto maker, whether failing or not, has reported dramatic sales declines from year-earlier levels: Not just *Chrysler*, which got whacked with a massive 48 percent loss in sales ... but also General Motors, down 33 percent ... §Toyota$, down 42 percent ... and even Ford, supposedly better off, suffering a 32 percent hit to sales."
1530057528,False,3,1/5/2018 15:15:56,OTHER,0.7134,Microsoft,,Apple,W,K1713590026,,True,Microsoft continues to disappoint; not sure who's support is worse between Apple & MS.,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> continues to disappoint; not sure who's support is worse between <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> & MS.",*Microsoft* continues to disappoint; not sure who's support is worse between §Apple$ & MS.
1530057529,False,3,1/5/2018 15:02:01,WORSE,0.7074,Sony,,Dell,W,L1774002505,,True,"My personal thoughts of Dell are they are not any better than Sony, pretending people will use 64kps encoding to up their Song count size...","My personal thoughts of <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> are they are not any better than <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>, pretending people will use 64kps encoding to up their Song count size...","My personal thoughts of *Dell* are they are not any better than §Sony$, pretending people will use 64kps encoding to up their Song count size..."
1530057532,False,3,1/5/2018 14:25:30,WORSE,0.6691,Cadillac,,Lexus,W,C350875711,,True,"As author Mike Magrath wrote: ""Whereas the [Lexus] IS 250 turned in decent handling results and then got walked on the road, the Cadillac took everything we dared to throw at it regardless of the venue.""","As author Mike Magrath wrote: ""Whereas the [<span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span>] IS 250 turned in decent handling results and then got walked on the road, the <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span> took everything we dared to throw at it regardless of the venue.""","As author Mike Magrath wrote: ""Whereas the [*Lexus*] IS 250 turned in decent handling results and then got walked on the road, the §Cadillac$ took everything we dared to throw at it regardless of the venue."""
1530057533,False,3,1/5/2018 14:31:15,WORSE,0.6522,Nikon,,Leica,W,I1260094599,,True,"In fact, there was an RF camera that was even better than the Leica M - the Nikon SP rangefinder camera.","In fact, there was an RF camera that was even better than the <span style=""color: #9A14B2; font-weight: bold"">Leica:[OBJECT_A]</span> M - the <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span> SP rangefinder camera.","In fact, there was an RF camera that was even better than the *Leica* M - the §Nikon$ SP rangefinder camera."
1530057534,False,3,1/5/2018 14:25:09,WORSE,1.0,Microsoft,,Sony,W,K1713562477,,True,Microsoft backed the piece of shit technologically inferior HD-DVD format and got destroyed by Sony in the market.,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> backed the piece of shit technologically inferior HD-DVD format and got destroyed by <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> in the market.",*Microsoft* backed the piece of shit technologically inferior HD-DVD format and got destroyed by §Sony$ in the market.
1530057535,False,3,1/5/2018 14:21:35,WORSE,1.0,Microsoft,,Sony,W,K1714037027,,True,"Microsoft was okay, Sony was better...How do you think Nintendo will do?","<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> was okay, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> was better...How do you think Nintendo will do?","*Microsoft* was okay, §Sony$ was better...How do you think Nintendo will do?"
1530057536,False,4,1/5/2018 14:27:36,BETTER,1.0,Ford,,Nissan,W,R2915041596,,True,"Today's Sentra is also fairly plain, competing against the Toyota Corolla, Ford Focus, Hyundai Elantra -- all of which are newer, better designs than the Nissan.","Today's Sentra is also fairly plain, competing against the Toyota Corolla, <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Focus, Hyundai Elantra -- all of which are newer, better designs than the <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.","Today's Sentra is also fairly plain, competing against the Toyota Corolla, *Ford* Focus, Hyundai Elantra -- all of which are newer, better designs than the §Nissan$."
1530057537,False,3,1/5/2018 15:11:08,OTHER,0.6621,Sigma,O,Nikon,O,N2204407406,,True,Sigma provides a very good prime and completes its lens collection with this 85mm 1.4 which is a solid competitor to the famous Canon and Nikon 85mm lenses.,"<span style=""color: #9A14B2; font-weight: bold"">Sigma:[OBJECT_A]</span> provides a very good prime and completes its lens collection with this 85mm 1.4 which is a solid competitor to the famous Canon and <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span> 85mm lenses.",*Sigma* provides a very good prime and completes its lens collection with this 85mm 1.4 which is a solid competitor to the famous Canon and §Nikon$ 85mm lenses.
1530057540,False,3,1/5/2018 14:25:33,OTHER,0.6522,IBM,,Dell,O,H1216379431,,True,"I'm sorry, Sony's going to have to do better or I'm going to look elsewhere - maybe IBM or Dell.","I'm sorry, Sony's going to have to do better or I'm going to look elsewhere - maybe <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>.","I'm sorry, Sony's going to have to do better or I'm going to look elsewhere - maybe *IBM* or §Dell$."
1530057542,False,3,1/5/2018 14:48:11,OTHER,0.6574,Toyota,,Nissan,O,R2938104042,,True,"Toyota and Nissan also score poorly, due to poor products and low market share in China.","<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> also score poorly, due to poor products and low market share in China.","*Toyota* and §Nissan$ also score poorly, due to poor products and low market share in China."
1530057543,False,4,1/5/2018 14:22:38,OTHER,0.7399,Ford,,Chevrolet,O,H1118513915,,True,"If you need more towing capacity, then a Ford Expedition or Chevrolet Suburban 2500 will be a better choice, as they can deal with the larger trailers.","If you need more towing capacity, then a <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Expedition or <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> Suburban 2500 will be a better choice, as they can deal with the larger trailers.","If you need more towing capacity, then a *Ford* Expedition or §Chevrolet$ Suburban 2500 will be a better choice, as they can deal with the larger trailers."
1530057544,False,3,1/5/2018 14:26:25,OTHER,1.0,Google,,Amazon,O,D412645657,,True,But the Google and Amazon tablets have superior processors and displays to run applications faster and show better graphics.,"But the <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> tablets have superior processors and displays to run applications faster and show better graphics.",But the *Google* and §Amazon$ tablets have superior processors and displays to run applications faster and show better graphics.
1530057545,False,3,1/5/2018 15:02:01,NONE,0.7021,Samsung,,Toshiba,O,Q2740840607,,True,"The Toshiba (348 ms), HP (408.9 ms) and Samsung (563.4 ms) all scored better.","The <span style=""color: #9A14B2; font-weight: bold"">Toshiba:[OBJECT_A]</span> (348 ms), HP (408.9 ms) and <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> (563.4 ms) all scored better.","The *Toshiba* (348 ms), HP (408.9 ms) and §Samsung$ (563.4 ms) all scored better."
1530057547,False,3,1/5/2018 14:28:14,NONE,0.6786,Microsoft,,Amazon,O,M2012241479,,True,"Plus, the food is being provided courtesy of Microsoft, Amazon, and Exact Software--they'll do better than the ""some kind of beef"" served at Bill Murray's summer camp back in 1979.","Plus, the food is being provided courtesy of <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, and Exact Software--they'll do better than the ""some kind of beef"" served at Bill Murray's summer camp back in 1979.","Plus, the food is being provided courtesy of *Microsoft*, §Amazon$, and Exact Software--they'll do better than the ""some kind of beef"" served at Bill Murray's summer camp back in 1979."
1530057548,False,3,1/5/2018 14:48:11,NONE,0.7232,Samsung,,Toshiba,O,E573188579,,True,"Despite these advancements, SanDisk is still a laggard in the emerging solid-state drive market, where companies like Samsung, Toshiba, Micron Technology, and Intel are the early leaders.","Despite these advancements, SanDisk is still a laggard in the emerging solid-state drive market, where companies like <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span>, Micron Technology, and Intel are the early leaders.","Despite these advancements, SanDisk is still a laggard in the emerging solid-state drive market, where companies like *Samsung*, §Toshiba$, Micron Technology, and Intel are the early leaders."
1530057549,False,3,1/5/2018 14:48:11,BETTER,1.0,Honda,O,BMW,O,K1742319531,,True,"Most of us would agree that it is ""better"" to be a doctor than a nurse, or to drive a BMW rather than a Honda.","Most of us would agree that it is ""better"" to be a doctor than a nurse, or to drive a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> rather than a <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.","Most of us would agree that it is ""better"" to be a doctor than a nurse, or to drive a *BMW* rather than a §Honda$."
1530057550,False,3,1/5/2018 14:21:35,NONE,1.0,Dell,O,Hewlett-Packard,O,O2434821235,,True,"The chip is expected to provide faster performance than the Atom ""Clover Trail"" processors currently found in Windows 8 tablets from Acer, Dell, Hewlett-Packard, Lenovo and Samsung.","The chip is expected to provide faster performance than the Atom ""Clover Trail"" processors currently found in Windows 8 tablets from Acer, <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span>, Lenovo and Samsung.","The chip is expected to provide faster performance than the Atom ""Clover Trail"" processors currently found in Windows 8 tablets from Acer, *Dell*, §Hewlett-Packard$, Lenovo and Samsung."
1530057552,False,3,1/5/2018 15:02:01,NONE,1.0,Nikon,N,Leica,O,H1109951860,,True,"If you choose tho adapt manual lenses, like Nikon or Leica mount, etc, the handling will be much better with the more ergonomically designed bodies like the GH3, EM1, G6 and GX7.","If you choose tho adapt manual lenses, like <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> mount, etc, the handling will be much better with the more ergonomically designed bodies like the GH3, EM1, G6 and GX7.","If you choose tho adapt manual lenses, like *Nikon* or §Leica$ mount, etc, the handling will be much better with the more ergonomically designed bodies like the GH3, EM1, G6 and GX7."
1530057556,False,3,1/5/2018 14:50:10,NONE,0.7097,Cadillac,,Buick,O,A122826513,,True,A Cadillac or Buick in China has a better reputation in China than they do here in the States.,"A <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Buick:[OBJECT_B]</span> in China has a better reputation in China than they do here in the States.",A *Cadillac* or §Buick$ in China has a better reputation in China than they do here in the States.
1530057557,False,3,1/5/2018 14:59:11,NONE,0.6535,Ford,N,Chevrolet,O,O2375114608,,True,"That's better than Ford Fusion Hybrid, Chevrolet Malibu ECO, Hyundai Hybrid or any other competing mid-size sedan.","That's better than <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Fusion Hybrid, <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> Malibu ECO, Hyundai Hybrid or any other competing mid-size sedan.","That's better than *Ford* Fusion Hybrid, §Chevrolet$ Malibu ECO, Hyundai Hybrid or any other competing mid-size sedan."
1530057558,False,3,1/5/2018 14:26:53,NONE,0.6863,Google,,Sony,O,H1217681472,,True,"I'm sure it will be at least a little better than attempts from Google/Sony/Panasonic/Sharp/Samsung etc. to build Internet streaming into televisions, and progress is progress.","I'm sure it will be at least a little better than attempts from <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>/Panasonic/Sharp/Samsung etc. to build Internet streaming into televisions, and progress is progress.","I'm sure it will be at least a little better than attempts from *Google*/§Sony$/Panasonic/Sharp/Samsung etc. to build Internet streaming into televisions, and progress is progress."
1530057559,False,3,1/5/2018 14:54:18,OTHER,0.6957,Toyota,,Chevrolet,O,O2375117413,,True,"That's better than the Toyota Yaris, Hyundai Accent and Chevrolet Aveo.","That's better than the <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> Yaris, Hyundai Accent and <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> Aveo.","That's better than the *Toyota* Yaris, Hyundai Accent and §Chevrolet$ Aveo."
1530057560,False,3,1/5/2018 14:25:30,OTHER,1.0,Intel,N,Dell,O,Q2707090707,,True,"These systems, for the most part, were slower than the two entry-level Intel-powered systems we tested, this HP G60-235DX and the Dell Inspiron I15-156B .","These systems, for the most part, were slower than the two entry-level <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>-powered systems we tested, this HP G60-235DX and the <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> Inspiron I15-156B .","These systems, for the most part, were slower than the two entry-level *Intel*-powered systems we tested, this HP G60-235DX and the §Dell$ Inspiron I15-156B ."
1530057561,False,3,1/5/2018 15:15:56,OTHER,1.0,Ford,,Chevrolet,O,K1745010201,,True,"Ford Fiesta, VW Voyage and Polo, Fiat Grand Siena, Renault Logan and Chevrolet Cobalt and Prisma all drive better than Versa.","<span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Fiesta, VW Voyage and Polo, Fiat Grand Siena, Renault Logan and <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> Cobalt and Prisma all drive better than Versa.","*Ford* Fiesta, VW Voyage and Polo, Fiat Grand Siena, Renault Logan and §Chevrolet$ Cobalt and Prisma all drive better than Versa."
1530057562,False,3,1/5/2018 14:23:38,NONE,0.708,Microsoft,,Sony,N,I1368223493,,True,It can easily guarantee a better console from Sony and Microsoft.,"It can easily guarantee a better console from <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.",It can easily guarantee a better console from *Sony* and §Microsoft$.
1530057563,False,3,1/5/2018 14:26:25,OTHER,1.0,Honda,N,BMW,N,G967064822,,True,How can anyone think based on the BMW and Honda today that those cars look better than the '08 ones.,"How can anyone think based on the <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> today that those cars look better than the '08 ones.",How can anyone think based on the *BMW* and §Honda$ today that those cars look better than the '08 ones.
1530057564,False,3,1/5/2018 14:25:05,NONE,0.7059,Toyota,,BMW,N,J1504616527,,True,"Ive never had better (and Ive owned BMW, SaaB, Audi, Toyota and many others)","Ive never had better (and Ive owned <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, SaaB, Audi, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> and many others)","Ive never had better (and Ive owned *BMW*, SaaB, Audi, §Toyota$ and many others)"
