id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
Q2630257764,"The question is why would you use PHP, when there are languages out there, like Python or Ruby or even JavaScript, which are just plain better than PHP.",Python,JavaScript,NONE,0.8,X/PROPN/dep/>_be/VERB/relcl/>_language/NOUN/ROOT/^_be/VERB/relcl/<_objecta/PROPN/dep/<_ruby/PROPN/conj/<_even/ADV/advmod/V_Y/PROPN/conj/<
F816473933,"GM Ventures, the investment arm of the auto company, bought a piece of Relay Rides, and now it's going to let Chevy, Buick and Cadillac owners with the popular OnStar option use it to make car sharing easier .",Buick,Cadillac,NONE,1.0,X/PROPN/nsubj/>_owner/NOUN/nsubj/>_use/VERB/ROOT/^_owner/NOUN/nsubj/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
F816473933,"GM Ventures, the investment arm of the auto company, bought a piece of Relay Rides, and now it's going to let Chevy, Buick and Cadillac owners with the popular OnStar option use it to make car sharing easier .",Buick,Cadillac,NONE,1.0,chevy/PROPN/compound/V_X/PROPN/nsubj/>_owner/NOUN/nsubj/>_use/VERB/ROOT/^_owner/NOUN/nsubj/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
F816473933,"GM Ventures, the investment arm of the auto company, bought a piece of Relay Rides, and now it's going to let Chevy, Buick and Cadillac owners with the popular OnStar option use it to make car sharing easier .",Buick,Cadillac,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_owner/NOUN/nsubj/>_use/VERB/ROOT/^_owner/NOUN/nsubj/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
A115588256,A better alternative is to substitute light gauge steel Zeds for the timber joists.,steel,timber,WORSE,0.6,X/PROPN/compound/>_zeds/PROPN/dobj/>_substitute/VERB/ROOT/^_for/ADP/prep/<_joist/NOUN/pobj/<_Y/PROPN/compound/<
I1263544076,"In general, domestic models depreciate faster than certain foreign nameplates (Honda, Toyota, Nissan) and slower than others (Hyundai, Kia).",Toyota,Nissan,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/appos/>_nameplate/NOUN/pobj/>_than/ADP/ROOT/^_nameplate/NOUN/pobj/<_Y/PROPN/appos/<
I1263544076,"In general, domestic models depreciate faster than certain foreign nameplates (Honda, Toyota, Nissan) and slower than others (Hyundai, Kia).",Toyota,Nissan,NONE,1.0,honda/PROPN/compound/V_X/PROPN/compound/>_objectb/PROPN/appos/>_nameplate/NOUN/pobj/>_than/ADP/ROOT/^_nameplate/NOUN/pobj/<_Y/PROPN/appos/<
I1263544076,"In general, domestic models depreciate faster than certain foreign nameplates (Honda, Toyota, Nissan) and slower than others (Hyundai, Kia).",Toyota,Nissan,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/appos/>_nameplate/NOUN/pobj/>_than/ADP/ROOT/^_nameplate/NOUN/pobj/<_Y/PROPN/appos/<_and/CONJ/cc/V
I1263544076,"In general, domestic models depreciate faster than certain foreign nameplates (Honda, Toyota, Nissan) and slower than others (Hyundai, Kia).",Toyota,Nissan,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/appos/>_nameplate/NOUN/pobj/>_than/ADP/ROOT/^_nameplate/NOUN/pobj/<_Y/PROPN/appos/<_slow/ADJ/conj/V
O2301529005,"Still, Chicago is doing better than the worst parts of the nation for these two categories: Florida, California, Texas, michigan, and georgia.",michigan,georgia,NONE,0.8,X/PROPN/appos/>_category/NOUN/pobj/>_for/ADP/ROOT/^_category/NOUN/pobj/<_objecta/PROPN/appos/<_Y/PROPN/conj/<
O2301529005,"Still, Chicago is doing better than the worst parts of the nation for these two categories: Florida, California, Texas, michigan, and georgia.",michigan,georgia,NONE,0.8,texas/PROPN/compound/V_X/PROPN/appos/>_category/NOUN/pobj/>_for/ADP/ROOT/^_category/NOUN/pobj/<_objecta/PROPN/appos/<_Y/PROPN/conj/<
O2301529005,"Still, Chicago is doing better than the worst parts of the nation for these two categories: Florida, California, Texas, michigan, and georgia.",michigan,georgia,NONE,0.8,X/PROPN/appos/>_and/CONJ/cc/V_category/NOUN/pobj/>_for/ADP/ROOT/^_category/NOUN/pobj/<_objecta/PROPN/appos/<_Y/PROPN/conj/<
L1762314512,"My CTS is, without any exceptions or explanations, every bit as good or better than what Mercedes, BMW, Audi, Lexus and Infiniti can turn out for the money.",Audi,Lexus,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_turn/VERB/pcomp/>_than/ADP/ROOT/^_turn/VERB/pcomp/<_Y/PROPN/nsubj/<
L1762314512,"My CTS is, without any exceptions or explanations, every bit as good or better than what Mercedes, BMW, Audi, Lexus and Infiniti can turn out for the money.",Audi,Lexus,NONE,1.0,bmw/PROPN/compound/V_X/PROPN/compound/>_objectb/PROPN/nsubj/>_turn/VERB/pcomp/>_than/ADP/ROOT/^_turn/VERB/pcomp/<_Y/PROPN/nsubj/<
L1762314512,"My CTS is, without any exceptions or explanations, every bit as good or better than what Mercedes, BMW, Audi, Lexus and Infiniti can turn out for the money.",Audi,Lexus,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_turn/VERB/pcomp/>_than/ADP/ROOT/^_turn/VERB/pcomp/<_Y/PROPN/nsubj/<_and/CONJ/cc/V
L1762314512,"My CTS is, without any exceptions or explanations, every bit as good or better than what Mercedes, BMW, Audi, Lexus and Infiniti can turn out for the money.",Audi,Lexus,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_turn/VERB/pcomp/>_than/ADP/ROOT/^_turn/VERB/pcomp/<_Y/PROPN/nsubj/<_infiniti/PROPN/conj/V
S3004879312,",Viper (not Vette)  , Camaro, Mustang, jeep SRT8, Chrysler 300 (still ?), Lincoln suv ,  Ford Flex /Taurus SHO ... R.I.P Pontiac Solstice ... - solid, muscular, hollywood (in a good sense this time",jeep,suv,NONE,1.0,X/PROPN/compound/>_chrysler/PROPN/appos/>_mustang/PROPN/nmod/>_hollywood/NOUN/ROOT/^_sho/PROPN/nmod/<_Y/PROPN/compound/<
F757816308,"For rifle rounds, and pistol powder that meters poorly I use a digiatal powder dispenser.",rifle,pistol,NONE,1.0,X/PROPN/compound/>_round/NOUN/pobj/>_for/ADP/ROOT/^_round/NOUN/pobj/<_powder/NOUN/conj/<_Y/PROPN/compound/<
A146657567,A decent fruit beer as it was not too sweet nor too juice-like.,beer,juice,NONE,0.8,X/PROPN/meta/>_be/VERB/advcl/>_fruit/NOUN/ROOT/^_be/VERB/advcl/<_sweet/ADJ/acomp/<_Y/PROPN/conj/<
A146657567,A decent fruit beer as it was not too sweet nor too juice-like.,beer,juice,NONE,0.8,X/PROPN/meta/>_be/VERB/advcl/>_fruit/NOUN/ROOT/^_be/VERB/advcl/<_sweet/ADJ/acomp/<_too/ADV/advmod/V_Y/PROPN/conj/<
A146657567,A decent fruit beer as it was not too sweet nor too juice-like.,beer,juice,NONE,0.8,X/PROPN/meta/>_be/VERB/advcl/>_fruit/NOUN/ROOT/^_be/VERB/advcl/<_sweet/ADJ/acomp/<_Y/PROPN/conj/<_like/ADP/prep/V
L1812746640,"No iphone, no decent laptop, no iPad, no kindle.",iphone,laptop,NONE,1.0,X/PROPN/ROOT/^_Y/PROPN/appos/<
L1812746640,"No iphone, no decent laptop, no iPad, no kindle.",iphone,laptop,NONE,1.0,no/DET/det/V_X/PROPN/ROOT/^_Y/PROPN/appos/<
L1812746640,"No iphone, no decent laptop, no iPad, no kindle.",iphone,laptop,NONE,1.0,X/PROPN/ROOT/^_ipad/NOUN/intj/V_Y/PROPN/appos/<
L1812746640,"No iphone, no decent laptop, no iPad, no kindle.",iphone,laptop,NONE,1.0,X/PROPN/ROOT/^_kindle/NOUN/appos/V_Y/PROPN/appos/<
L1812746640,"No iphone, no decent laptop, no iPad, no kindle.",iphone,laptop,NONE,1.0,X/PROPN/ROOT/^_no/DET/det/V_Y/PROPN/appos/<
L1812746640,"No iphone, no decent laptop, no iPad, no kindle.",iphone,laptop,NONE,1.0,X/PROPN/ROOT/^_decent/ADJ/amod/V_Y/PROPN/appos/<
M2085905417,Rejected -------- harvard mit,harvard,mit,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^
M2085905417,Rejected -------- harvard mit,harvard,mit,NONE,1.0,X/PROPN/compound/>_reject/VERB/compound/V_Y/PROPN/ROOT/^
M2086787057,"Released: 05/03/2007;     Filesize: 695.6 KB;     Price: USD $0.00; Platforms: Windows, Windows 95, Windows 98, Windows Me, Windows NT, Windows 2000, Windows XP, Windows 2003 Tags: Shareaza , Downloads , Speed , Optimization , Faster , P2p , Accelerator",Windows 98,Windows XP,NONE,1.0,NO_PATH_B
M2086787057,"Released: 05/03/2007;     Filesize: 695.6 KB;     Price: USD $0.00; Platforms: Windows, Windows 95, Windows 98, Windows Me, Windows NT, Windows 2000, Windows XP, Windows 2003 Tags: Shareaza , Downloads , Speed , Optimization , Faster , P2p , Accelerator",Windows 98,Windows XP,NONE,1.0,NO_PATH_B
M2086787057,"Released: 05/03/2007;     Filesize: 695.6 KB;     Price: USD $0.00; Platforms: Windows, Windows 95, Windows 98, Windows Me, Windows NT, Windows 2000, Windows XP, Windows 2003 Tags: Shareaza , Downloads , Speed , Optimization , Faster , P2p , Accelerator",Windows 98,Windows XP,NONE,1.0,NO_PATH_B
G1021241035,"I ate poorly - increased junk food, soda & beer.",soda,beer,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/appos/>_food/NOUN/dobj/>_eat/VERB/ROOT/^_food/NOUN/dobj/<_Y/PROPN/appos/<
I1307312807,In their second meeting of the season Killorn and harvard got the better of Gotovets and cornell.,harvard,cornell,BETTER,0.6,X/PROPN/conj/>_killorn/PROPN/nsubj/>_get/VERB/ROOT/^_good/ADJ/dobj/<_of/ADP/prep/<_gotovets/PROPN/pobj/<_Y/PROPN/conj/<
Q2657176631,There is no doubt Python is better than Ruby at in aspect you will pick.,Python,Ruby,BETTER,1.0,X/PROPN/nsubj/>_be/VERB/conj/>_be/VERB/ROOT/^_be/VERB/conj/<_good/ADJ/acomp/<_than/ADP/prep/<_Y/PROPN/pobj/<
J1544950610,"Java and Smalltalk have long embraced design patterns, creating a commercial credibility sorely lacking in Perl.",Java,Smalltalk,NONE,1.0,X/PROPN/nsubj/>_embrace/VERB/ROOT/>_embrace/VERB/ROOT/^_embrace/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
J1544950610,"Java and Smalltalk have long embraced design patterns, creating a commercial credibility sorely lacking in Perl.",Java,Smalltalk,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_embrace/VERB/ROOT/>_embrace/VERB/ROOT/^_embrace/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
E559286936,"Decent selection of beer, lager and cider.",beer,cider,NONE,1.0,X/PROPN/compound/>_lager/NOUN/ROOT/^_Y/PROPN/conj/<
D550500168,"Database: MySQL, Oracle, SQL; ?",MySQL,Oracle,NONE,1.0,X/PROPN/ROOT/^_Y/PROPN/compound/<
D550500168,"Database: MySQL, Oracle, SQL; ?",MySQL,Oracle,NONE,1.0,database/PROPN/compound/V_X/PROPN/ROOT/^_Y/PROPN/compound/<
D550500168,"Database: MySQL, Oracle, SQL; ?",MySQL,Oracle,NONE,1.0,X/PROPN/ROOT/^_sql/PROPN/appos/V_Y/PROPN/compound/<
O2302907732,"Still Perl is faster, but Java is not worse than other languages like Python.",Perl,Python,NONE,0.6,X/PROPN/nsubj/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_be/VERB/conj/<_bad/ADJ/acomp/<_than/ADP/prep/<_language/NOUN/pobj/<_like/ADP/prep/<_Y/PROPN/pobj/<
T3205044716,"WKOG admin: Aside from embracing misogyny , more recently, Unilever, with Kellogg's, General Mills, Coca-Cola, Pepsi, Kraft, and other corporate entities  funneled big money into defeating Prop 37. Now, Unilever, one of the largest consumer products corporations in the world, is looking to  employ "" effective story-telling "" to help Unilever ""engage with people more meaningfully"" in order to ""create a better future for children.""",Coca-Cola,Pepsi,NONE,1.0,NO_PATH_B
T3205044716,"WKOG admin: Aside from embracing misogyny , more recently, Unilever, with Kellogg's, General Mills, Coca-Cola, Pepsi, Kraft, and other corporate entities  funneled big money into defeating Prop 37. Now, Unilever, one of the largest consumer products corporations in the world, is looking to  employ "" effective story-telling "" to help Unilever ""engage with people more meaningfully"" in order to ""create a better future for children.""",Coca-Cola,Pepsi,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/compound/>_kraft/PROPN/nsubj/>_funnel/VERB/ROOT/^_kraft/PROPN/nsubj/<_Y/PROPN/compound/<
P2580846808,"The Nissan was better, it never left me walking like the Toyota did on several occasions.",Nissan,Toyota,BETTER,1.0,X/PROPN/nsubj/>_be/VERB/ccomp/>_leave/VERB/ROOT/^_do/VERB/conj/<_Y/PROPN/nsubj/<
T3264091815,"You need Windows XP service pack 2 to better view of ""New Sinhala font version"" (If you have XP service pack 2, please go to the 3rd step) (If you use Windows 98 please go to the 9th step)",Windows XP,Windows 98,NONE,0.6,NO_PATH_B
T3264091815,"You need Windows XP service pack 2 to better view of ""New Sinhala font version"" (If you have XP service pack 2, please go to the 3rd step) (If you use Windows 98 please go to the 9th step)",Windows XP,Windows 98,NONE,0.6,NO_PATH_B
T3264091815,"You need Windows XP service pack 2 to better view of ""New Sinhala font version"" (If you have XP service pack 2, please go to the 3rd step) (If you use Windows 98 please go to the 9th step)",Windows XP,Windows 98,NONE,0.6,NO_PATH_B
K1745010205,"Motrin®, Advil®, Aleve®), and painkillers.",Motrin,Advil,NONE,1.0,X/PROPN/compound/>_®/PROPN/compound/>_aleve®/PROPN/ROOT/>_®/PROPN/ROOT/^_aleve®/PROPN/ROOT/<_Y/PROPN/compound/<
P2469199001,"The ds versions looks really good, but wii could look alot better.",ds,wii,WORSE,0.6666666666666666,NO_PATH_B
P2469199001,"The ds versions looks really good, but wii could look alot better.",ds,wii,WORSE,0.6666666666666666,NO_PATH_B
I1398765427,"It is a better alternative to the PHP_MySQL server model because it can connect to other databases: PostgreSQL, Access, MsSQL server, Oracle, DB2.",PostgreSQL,Oracle,NONE,1.0,X/PROPN/compound/>_server/NOUN/dobj/>_connect/VERB/ROOT/^_server/NOUN/dobj/<_db2/PROPN/appos/<_Y/PROPN/compound/<
E639138491,"Education : mit, harvard, UCLA",mit,harvard,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^
E639138491,"Education : mit, harvard, UCLA",mit,harvard,NONE,1.0,education/NOUN/compound/V_X/PROPN/compound/>_Y/PROPN/ROOT/^
E639138491,"Education : mit, harvard, UCLA",mit,harvard,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^_ucla/PROPN/npadvmod/V
E594409476,Does this imply that milk is worse than soda as far as tooth decay is concerned??,milk,soda,NONE,0.6,X/PROPN/nsubj/>_be/VERB/ccomp/>_imply/VERB/ROOT/^_be/VERB/ccomp/<_bad/ADJ/acomp/<_than/ADP/prep/<_Y/PROPN/pobj/<
G958997992,Honda and Toyota changed.,Honda,Toyota,NONE,1.0,X/PROPN/nsubj/>_change/VERB/ROOT/>_change/VERB/ROOT/^_change/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
G958997992,Honda and Toyota changed.,Honda,Toyota,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_change/VERB/ROOT/>_change/VERB/ROOT/^_change/VERB/ROOT/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
K1739845699,Mostly that it's almost definitely harder to write maintainable PHP than it is to write maintainable Perl.,PHP,Perl,WORSE,0.8,X/PROPN/dobj/>_write/VERB/xcomp/>_hard/ADJ/ROOT/^_write/VERB/xcomp/<_be/VERB/advcl/<_write/VERB/xcomp/<_Y/PROPN/dobj/<
K1739845699,Mostly that it's almost definitely harder to write maintainable PHP than it is to write maintainable Perl.,PHP,Perl,WORSE,0.8,maintainable/ADJ/compound/V_X/PROPN/dobj/>_write/VERB/xcomp/>_hard/ADJ/ROOT/^_write/VERB/xcomp/<_be/VERB/advcl/<_write/VERB/xcomp/<_Y/PROPN/dobj/<
K1739845699,Mostly that it's almost definitely harder to write maintainable PHP than it is to write maintainable Perl.,PHP,Perl,WORSE,0.8,X/PROPN/dobj/>_write/VERB/xcomp/>_hard/ADJ/ROOT/^_write/VERB/xcomp/<_be/VERB/advcl/<_write/VERB/xcomp/<_maintainable/ADJ/compound/V_Y/PROPN/dobj/<
H1087883087,I found that translating code from a better known language (Java for me) to Objective-C helped me a lot.,Java,Objective-C,NONE,0.8,X/PROPN/appos/>_language/NOUN/pobj/>_from/ADP/prep/>_translate/VERB/ROOT/^_to/ADP/prep/<_Y/PROPN/pobj/<
H1087883087,I found that translating code from a better known language (Java for me) to Objective-C helped me a lot.,Java,Objective-C,NONE,0.8,X/PROPN/appos/>_for/ADP/prep/V_language/NOUN/pobj/>_from/ADP/prep/>_translate/VERB/ROOT/^_to/ADP/prep/<_Y/PROPN/pobj/<
K1632109689,"like today's basketball players,tennis players football players, hockey players are better than yesteryears players.",basketball,tennis,NONE,1.0,X/PROPN/amod/>_player/NOUN/nsubj/>_be/VERB/ROOT/^_player/NOUN/nsubj/<_player/NOUN/appos/<_Y/PROPN/compound/<
N2243702000,Solid rubber wood construction provides exceptional stability and quality.,rubber,wood,NONE,1.0,X/PROPN/nsubj/>_provide/VERB/ROOT/^_Y/PROPN/nmod/<
N2243702000,Solid rubber wood construction provides exceptional stability and quality.,rubber,wood,NONE,1.0,solid/PROPN/compound/V_X/PROPN/nsubj/>_provide/VERB/ROOT/^_Y/PROPN/nmod/<
E674420852,"Ever Lost -- or Worse Yet, Had Stolen -- a Smart phone, laptop, Tablet, Etc.?",phone,laptop,NONE,1.0,NO_PATH_B
E674420852,"Ever Lost -- or Worse Yet, Had Stolen -- a Smart phone, laptop, Tablet, Etc.?",phone,laptop,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/dobj/>_steal/VERB/ROOT/>_steal/VERB/ROOT/<_Y/PROPN/dobj/^
E674420852,"Ever Lost -- or Worse Yet, Had Stolen -- a Smart phone, laptop, Tablet, Etc.?",phone,laptop,NONE,1.0,smart/PROPN/compound/V_X/PROPN/compound/>_objectb/PROPN/dobj/>_steal/VERB/ROOT/>_steal/VERB/ROOT/<_Y/PROPN/dobj/^
E674420852,"Ever Lost -- or Worse Yet, Had Stolen -- a Smart phone, laptop, Tablet, Etc.?",phone,laptop,NONE,1.0,NO_PATH_B
E666204601,"Even better, the Bluetooth controller has its own battery, charged via micro USB.",Bluetooth,USB,NONE,1.0,X/PROPN/compound/>_controller/NOUN/nsubj/>_have/VERB/ROOT/^_battery/NOUN/dobj/<_charge/VERB/acl/<_via/ADP/prep/<_Y/PROPN/pobj/<
E666204601,"Even better, the Bluetooth controller has its own battery, charged via micro USB.",Bluetooth,USB,NONE,1.0,X/PROPN/compound/>_controller/NOUN/nsubj/>_have/VERB/ROOT/^_battery/NOUN/dobj/<_charge/VERB/acl/<_via/ADP/prep/<_micro/ADJ/compound/V_Y/PROPN/pobj/<
L1769941943,"My last PC had Windows 7 and I would use it from time to time until I realized Windows 8 was better, faster and had less problems.",Windows 7,Windows 8,WORSE,1.0,X/PROPN/nsubj/>_use/VERB/ccomp/>_have/VERB/ROOT/^_use/VERB/ccomp/<_realize/VERB/advcl/<_be/VERB/ccomp/<_Y/PROPN/nsubj/<
L1769941943,"My last PC had Windows 7 and I would use it from time to time until I realized Windows 8 was better, faster and had less problems.",Windows 7,Windows 8,WORSE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_use/VERB/ccomp/>_have/VERB/ROOT/^_use/VERB/ccomp/<_realize/VERB/advcl/<_be/VERB/ccomp/<_Y/PROPN/nsubj/<
J1507989975,"I've worked in a lot of languages, from mainframe assembler to Ada, to COBOL, C/C++ to FORTH, to Lisp, Python and on through the alphabet, and I don't know any of them that couldn't support a decent location API if it wanted to.",Lisp,Python,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/pobj/>_to/ADP/prep/>_work/VERB/ROOT/^_to/ADP/prep/<_Y/PROPN/pobj/<
M1988308364,Perl is good and I would say better than Python and Ruby.,Python,Ruby,NONE,1.0,X/PROPN/pobj/>_than/ADP/prep/>_good/ADJ/ROOT/^_than/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
M1988308364,Perl is good and I would say better than Python and Ruby.,Python,Ruby,NONE,1.0,X/PROPN/pobj/>_and/CONJ/cc/V_than/ADP/prep/>_good/ADJ/ROOT/^_than/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
I1365028328,It also results in extra dimensional stability -- plywood doesn't swell or crack like solid sawed lumber.,plywood,lumber,BETTER,0.8,X/PROPN/nsubj/>_swell/VERB/ccomp/>_result/VERB/ROOT/^_swell/VERB/ccomp/<_crack/VERB/conj/<_Y/PROPN/npadvmod/<
M2008043521,"Please note that I currently do most of my programming in Pharo Smalltalk, which is a lot slower than Java, c# or Objective-C, and is not even one of the fastest Smalltalks.",Java,Objective-C,NONE,0.8,X/PROPN/compound/>_c/NOUN/ROOT/^_Y/PROPN/conj/<
J1501142670,"I've decided that camelcase is much harder to read than underscores, and wish the Java and Scala communities would make the switch.",Java,Scala,NONE,1.0,X/PROPN/nmod/>_community/NOUN/nsubj/>_make/VERB/ROOT/^_community/NOUN/nsubj/<_objecta/PROPN/nmod/<_Y/PROPN/conj/<
J1501142670,"I've decided that camelcase is much harder to read than underscores, and wish the Java and Scala communities would make the switch.",Java,Scala,NONE,1.0,X/PROPN/nmod/>_and/CONJ/cc/V_community/NOUN/nsubj/>_make/VERB/ROOT/^_community/NOUN/nsubj/<_objecta/PROPN/nmod/<_Y/PROPN/conj/<
S3102314701,"What better way to enjoy the sea, water sports, skiing, wake board, diving, fishing or just sunbathing and relaxing?",skiing,fishing,NONE,1.0,X/PROPN/nsubj/>_wake/VERB/compound/>_diving/NOUN/dobj/>_enjoy/VERB/relcl/>_way/NOUN/dobj/>_sunbathe/VERB/ROOT/>_wake/VERB/ROOT/^_sunbathe/VERB/ROOT/<_Y/PROPN/nsubj/<
S3102314701,"What better way to enjoy the sea, water sports, skiing, wake board, diving, fishing or just sunbathing and relaxing?",skiing,fishing,NONE,1.0,X/PROPN/nsubj/>_wake/VERB/compound/>_diving/NOUN/dobj/>_enjoy/VERB/relcl/>_way/NOUN/dobj/>_sunbathe/VERB/ROOT/>_wake/VERB/ROOT/^_sunbathe/VERB/ROOT/<_Y/PROPN/nsubj/<_or/CONJ/cc/V
M1979929361,"Pentium III 800MHz or faster PC with USB port 512 MB RAM or more Windows 2000, Windows XP, Windows Vista, Windows 7, Windows 8 Mac OS 10.4 or later Linux 2.6.31 or later",Windows XP,Windows 8,NONE,1.0,X/PROPN/compound/>_windows/PROPN/appos/>_iii/PROPN/ROOT/^_windows/PROPN/appos/<_os/PROPN/conj/<_Y/PROPN/compound/<
M1979929361,"Pentium III 800MHz or faster PC with USB port 512 MB RAM or more Windows 2000, Windows XP, Windows Vista, Windows 7, Windows 8 Mac OS 10.4 or later Linux 2.6.31 or later",Windows XP,Windows 8,NONE,1.0,windows/PROPN/nmod/V_X/PROPN/compound/>_windows/PROPN/appos/>_iii/PROPN/ROOT/^_windows/PROPN/appos/<_os/PROPN/conj/<_Y/PROPN/compound/<
L1795031023,New Civic 4Dr suv truck Accessories make towing easier.,suv,truck,NONE,1.0,NO_PATH_B
L1795031023,New Civic 4Dr suv truck Accessories make towing easier.,suv,truck,NONE,1.0,NO_PATH_B
S3082464864,We say 'Java is the gateway to hell.' Lisp is just a better alternative to the intelligent Internet: It runs on 14 different platforms and doesn't need any type of virtual machine because it compiles directly to native machine instructions on all popular microprocessor architectures.',Java,Lisp,WORSE,1.0,X/PROPN/nsubj/>_be/VERB/ccomp/>_say/VERB/ROOT/^_be/VERB/ccomp/<_be/VERB/conj/<_Y/PROPN/nsubj/<
A167933134,"After some basic performances checking as seen in my Common Lisp Sudoku Solver project where I did get up to ten times faster code when compared to Python, it felt like the amazing set of features of the language could be put to good use here.",Lisp,Python,BETTER,0.8,X/PROPN/pobj/>_in/ADP/prep/>_see/VERB/advcl/>_checking/NOUN/pobj/>_after/ADP/prep/>_feel/VERB/ROOT/>_in/ADP/ROOT/^_feel/VERB/ROOT/<_Y/PROPN/npadvmod/<
A167933134,"After some basic performances checking as seen in my Common Lisp Sudoku Solver project where I did get up to ten times faster code when compared to Python, it felt like the amazing set of features of the language could be put to good use here.",Lisp,Python,BETTER,0.8,my/ADJ/poss/V_X/PROPN/pobj/>_in/ADP/prep/>_see/VERB/advcl/>_checking/NOUN/pobj/>_after/ADP/prep/>_feel/VERB/ROOT/>_in/ADP/ROOT/^_feel/VERB/ROOT/<_Y/PROPN/npadvmod/<
A167933134,"After some basic performances checking as seen in my Common Lisp Sudoku Solver project where I did get up to ten times faster code when compared to Python, it felt like the amazing set of features of the language could be put to good use here.",Lisp,Python,BETTER,0.8,common/PROPN/compound/V_X/PROPN/pobj/>_in/ADP/prep/>_see/VERB/advcl/>_checking/NOUN/pobj/>_after/ADP/prep/>_feel/VERB/ROOT/>_in/ADP/ROOT/^_feel/VERB/ROOT/<_Y/PROPN/npadvmod/<
A167933134,"After some basic performances checking as seen in my Common Lisp Sudoku Solver project where I did get up to ten times faster code when compared to Python, it felt like the amazing set of features of the language could be put to good use here.",Lisp,Python,BETTER,0.8,X/PROPN/pobj/>_project/NOUN/appos/V_in/ADP/prep/>_see/VERB/advcl/>_checking/NOUN/pobj/>_after/ADP/prep/>_feel/VERB/ROOT/>_in/ADP/ROOT/^_feel/VERB/ROOT/<_Y/PROPN/npadvmod/<
E635911772,"Eclipse, NetBeans) 46% Databases (e.g.",Eclipse,NetBeans,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^
E635911772,"Eclipse, NetBeans) 46% Databases (e.g.",Eclipse,NetBeans,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^_eg/ADP/nmod/V
R2823099578,"this explains why Python code will always be easier to read than Lisp, without being a veteran in the language.",Python,Lisp,BETTER,1.0,X/ADJ/compound/>_code/NOUN/nsubj/>_be/VERB/ROOT/^_easy/ADJ/acomp/<_than/ADP/prep/<_Y/PROPN/pobj/<
K1719198754,"minivan, large suv).",minivan,suv,NONE,0.8,X/PROPN/ROOT/^_Y/PROPN/dobj/<
K1719198754,"minivan, large suv).",minivan,suv,NONE,0.8,X/PROPN/ROOT/^_large/ADJ/amod/V_Y/PROPN/dobj/<
D544420737,"Cycling is safer than: Fishing, horseback riding, swimming, athletic training, football and tennis.",football,tennis,NONE,1.0,X/PROPN/npadvmod/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/npadvmod/<_Y/PROPN/conj/<
D544420737,"Cycling is safer than: Fishing, horseback riding, swimming, athletic training, football and tennis.",football,tennis,NONE,1.0,X/PROPN/npadvmod/>_and/CONJ/cc/V_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/npadvmod/<_Y/PROPN/conj/<
K1706159347,"Memory manufacturer Kingston Technology entered the Solid State Drive (SSD) market through a partnership with Intel, selling rebranded versions of its Enterprise and Mainstream devices.",Kingston,Intel,NONE,1.0,X/PROPN/compound/>_technology/PROPN/nsubj/>_enter/VERB/ROOT/^_sell/VERB/advcl/<_Y/PROPN/nsubj/<
E598900728,"Do not use aspirin, ibuprofen (Motrin®, Advil®) or naproxen (Aleve®).",Motrin,Advil,NONE,1.0,X/PROPN/compound/>_®/PROPN/appos/>_ibuprofen/NOUN/ROOT/^_®/PROPN/appos/<_®/PROPN/conj/<_Y/PROPN/compound/<
